,UKF243,UKF248,UKF251,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.03581787614682454,-0.0013173681918097926,0.0036680862634617764,0.06161833967441806,0.09233954718518207,-0.020025339822553733,-0.0051862132885340615,0.08467387942743439,0.011347192873491091,0.1275408755133353,0.06783494871431807,0.07944234113503823,0.09803641328615996,0.05790354274885806,0.1548059778896099
HALLMARK_ALLOGRAFT_REJECTION,0.05527405360272328,0.04376259001028885,0.09727349707600436,-0.0006892423984764426,0.13392594858569087,0.0716011177131261,-0.005389026845299677,0.07189923228998317,-0.002281305797343767,0.02451173002820006,-0.02151384561908392,0.08698961274445542,0.06922539277285725,0.05646391758788051,-0.009856131505361168
HALLMARK_ANDROGEN_RESPONSE,-0.047287793795964386,0.06645127997579447,0.04392362949675815,0.04033925772032018,0.1024046394064145,0.027523112931199908,-0.0023192173684594653,0.0665799716125237,0.011420127036666977,0.08247076258983446,0.026683701267033986,0.0373858418940832,0.017264445263812902,0.08609221406746073,0.13021574364866703
HALLMARK_ANGIOGENESIS,-0.006927376887924247,0.06925454873483965,-0.01779217121028133,0.04026703257278879,0.1732147359207609,0.03201882154511689,0.010084913244369652,-0.013645844464656031,0.025293281697701522,-0.006880693003660892,-0.0766854050682229,0.005384146990814204,0.040016424249407614,0.04404617280348787,0.005529482835932548
HALLMARK_APICAL_JUNCTION,0.0077727193831911056,0.006064380536385609,0.04402249547641993,0.04871836944024074,0.1602125981439335,0.00047968004007916163,0.009018724737857921,0.09657578752946656,0.04778811436857368,0.11226365985533035,0.03709967703316973,0.12298586929639718,0.07963394960542289,0.09447382592384501,0.10470638302841095
HALLMARK_APICAL_SURFACE,-0.009828848818930334,-0.00010398914233158914,-0.0015224485254135512,0.03894836474527065,-0.04272012012395047,-0.024894837535498773,0.03597521234509873,0.10812216769898032,0.059212905267303904,0.13742646395492658,0.12609913323356112,-0.013035057949562823,0.08839648707699911,0.0768210709540758,0.09381269005166278
HALLMARK_APOPTOSIS,0.039406191453483806,0.005209104462436574,0.05853400547900755,0.01716542640482281,0.008373203556529589,0.018882719330265814,0.009671829191132656,0.02248751324450835,0.0012886188647114418,-0.09266429801935791,-0.025489187888025892,-0.014080904105994526,0.028313249993942073,0.061876230240897466,0.01978212712527331
HALLMARK_BILE_ACID_METABOLISM,0.0022555591409001378,-0.038521899761579485,0.014559623634038751,0.05089165968431104,0.11318974878885234,0.021076818321772724,-0.03707532919163147,0.032845339346934774,0.028621053443093736,0.08279089839203371,0.05945324913876776,0.057755376873254084,0.12580117898765075,0.012204263432361882,0.13065835626051805
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.01866107173125639,-0.02276283279034875,0.04846008791558622,0.06713553689494642,0.022554836997833654,0.014141566108213073,0.014467568941652326,0.10001976470504476,0.03189403487644897,0.001587428966297279,0.10086601887872211,0.025906328223576594,0.09462626947001408,0.0389976553951401,0.15937285401586224
HALLMARK_COAGULATION,-0.00719224980078071,0.061398220697568735,0.02362365687110725,0.0035081471478521854,0.14238329689207627,0.07944205085140615,-0.0653053847357873,0.06261859827340181,0.03210432508555075,0.03441762293643652,0.0076589579551442,0.10740050038327383,0.02479451665993646,0.09922691169007469,0.11085749044481802
HALLMARK_COMPLEMENT,0.006799159987652619,-0.011970564921611498,0.05895973428342829,0.027542613832579877,0.13837597018092362,0.017226134047849312,0.02216140625471883,0.07348292144150013,0.03627238914201688,0.07461858366998028,-0.010860630865042143,0.07248589386836551,0.04137547918585551,0.000436154566391709,0.08031280468368915
HALLMARK_DNA_REPAIR,-0.025911854882465654,-0.024396532321786936,0.0672035731238116,0.05821541629362577,0.1271095949338458,0.015192792763562224,0.009867730794989484,0.112515862180316,0.030426144695278927,0.13014213533034305,0.09907717297779939,0.02156831250432293,0.10285303481167571,0.04092101881125063,0.11793411035704213
HALLMARK_E2F_TARGETS,-0.0196896367976217,-0.02040950730088486,0.05592821844792357,0.04143054646851539,0.11950480731385822,0.009202313711849196,0.039340168034962666,0.10034900150335054,0.02168869015356355,0.10972306193278014,0.06522777178911927,-0.014963247702006011,0.021377831306570116,0.014362107079102421,0.13725346298835975
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.034032591142190136,0.07295122776316922,0.006593509534671946,0.0335138964582081,0.14670748167143394,0.01611414990718797,-0.0172331329489699,0.018515533008530014,0.00879051512469043,0.07229459944113857,-0.06531431625224683,0.11922983935089414,0.011986314915466856,0.09578643597754315,0.095505229877721
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.06191847376569133,-0.03741668783085883,0.03734699967406634,0.017714806943043438,0.07245425002999613,-0.0902055028395604,0.007902958984726266,-0.010294763557584696,0.041152253181072664,0.007741191392660365,0.008104194255062161,0.13316691384035803,0.0870999678876083,0.0856087382594867,0.12157339393810195
HALLMARK_ESTROGEN_RESPONSE_LATE,0.05792903931455459,0.015493990014094421,0.07273855664064999,0.0585416587722868,-0.028732169586854844,0.08403670679779902,-0.0072581813657185,0.08854225770627755,-0.005812732547764261,0.08030257680324494,0.05980907129556358,-0.01141370690557825,-0.02539505675218648,-0.022801398298667678,0.04011953620357081
HALLMARK_FATTY_ACID_METABOLISM,-0.03565119922449779,0.009341963416800263,0.03980934675879341,0.06890012529307755,0.0853181064666877,0.014049162468384151,0.04286274077248771,-0.022336247736039316,-0.008972979575909368,0.029978790485198636,0.06570421131834533,0.0623382516583443,0.007803298592502103,0.03813819685549444,0.03873301908037203
HALLMARK_G2M_CHECKPOINT,-0.019992138292896523,-0.0011940975663470267,0.04777327024031635,0.019351231723926256,0.1276316003055474,0.05910830727381464,0.025734259388308263,0.0888464111345674,0.027712637262997074,0.07004142320579701,0.05178457422921155,-0.023218438244386817,0.06297686246904545,0.023156719140103903,0.06305642312774125
HALLMARK_GLYCOLYSIS,-0.015546970990855686,-0.01808694968158898,0.043580750698388286,0.06041635682462984,0.08511558712327372,-0.05557225306361471,0.060996236048476614,0.004396217150101357,0.04174188853186276,0.1177887137950068,0.07252643960469128,0.020016036083281813,0.10150800034520858,0.03942588840556858,0.08500492167760351
HALLMARK_HEDGEHOG_SIGNALING,-0.017321943174566874,0.0022624250368986376,-0.016099761774596266,0.030241223508772334,-0.043389200394525825,-0.07784152965553233,0.10220557515576308,0.06646194327383169,0.06455734890677532,0.009836827050243024,0.08838267478940526,0.09310154899951971,0.06351626953562174,0.025455003075716128,0.052577937200019416
HALLMARK_HEME_METABOLISM,-0.021873335798486795,0.004895988904760549,0.030073335362488823,0.04604899026656512,0.11742092685506082,-0.006562928056945557,0.012586913299413386,0.06656240198290196,0.059024959679919976,0.1021527715796168,0.06699959939792227,0.1377625201125474,0.07833092259807564,0.05522752436325888,0.08600706757146546
HALLMARK_HYPOXIA,-0.0414811025167322,-0.0037666845185407895,-0.05288004536650814,0.027931532773727053,0.02200444884046901,-0.00685052404666023,0.0011923826821374677,-0.09269460528041834,0.02597968303429839,0.08840431050015649,-0.05984081940082003,0.020816847718413068,0.08187322569763335,-0.04075739154882731,-0.012864904680982689
HALLMARK_IL2_STAT5_SIGNALING,-0.03576879151398241,0.0558332069004356,0.030714154813202672,0.06260822738295649,0.10895883617315726,-0.08092607210735525,0.03829532167732602,-0.009660680397152708,0.01741539633649456,0.03858530794518166,-0.012656342202913928,0.10418463201531462,-0.022053990220318165,0.06489074489680846,0.12670538663679423
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.026995387017103228,0.038040578994919784,0.0980833804474642,0.006726944041291555,0.13373634136782658,0.08700018456369976,-0.05395920039382834,0.016711841538271276,-0.007199355664642668,0.043025023732732814,-0.10946261752829661,0.0953980197706854,0.023506022655383138,0.07157289337544058,0.08774664570708557
HALLMARK_INFLAMMATORY_RESPONSE,-0.05840277580302203,0.021499264173381966,0.048264485613653284,0.023818408223364836,0.09566464361571116,-0.02838517389081123,0.041401630556759265,0.023235490794982144,0.02763849778068122,0.010092497704413764,0.04273852557238527,-0.024353130661350014,0.005772670562213291,0.02193290474381048,0.05599677203936996
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.019695525171906394,0.060906601300302635,-0.0011897999994609184,0.03873909307745236,0.1268795759382076,0.0603979718160437,-0.038614021251122135,0.10117845304549863,0.04027444862936915,0.06668909441987551,0.11447968996033295,0.026109922357497567,0.04666435923557209,0.02399208689408841,0.06801799774601934
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.01696659181266628,0.03747348677010102,0.01598991420472403,-0.02149087383338648,0.14400217135114268,0.057766386038872734,-0.033142257563212346,0.02431707007035738,0.0102620761753141,0.06844140056275576,0.07091300743406992,0.11802676316687659,-0.03324939282271382,0.0650304475383399,0.04243280655379306
HALLMARK_KRAS_SIGNALING_DN,-0.03358432343145332,-0.010383191955139636,0.05138545339311998,0.10247695499880403,-0.024587092436593204,-0.07801006600064041,0.039637467221699536,0.05788978123045158,0.021891867423898544,0.06059980941010085,0.10896876013125537,0.015792230905059434,0.08609033894037818,-0.021722106875156407,0.05848717501535893
HALLMARK_KRAS_SIGNALING_UP,0.012509083570873972,0.02455325927209259,0.043351671607323485,0.03463136566046021,-0.01989741190823191,-0.011808813412173253,0.07338522963769387,0.015897841864100495,0.042413111267141146,0.05958576999387199,-0.06292358221625918,0.014806544040811855,0.007077943272544466,0.08880276056034993,0.04371189095135169
HALLMARK_MITOTIC_SPINDLE,0.030627447926365653,0.020980753117053167,0.06123319421640373,0.07009657971217151,0.09748901556875912,-0.029088929434957004,0.04874077648518905,0.09169191610488185,0.027567564245933558,0.009739531235904817,-0.0035838852251248994,0.03884698016759565,0.04394005176194887,0.062250681771984936,0.09940857025318711
HALLMARK_MTORC1_SIGNALING,-0.025752898471051753,-0.009724905640793776,0.04049428178526215,0.027491061623029157,0.13713509214811478,-0.023545240220774668,0.03490365979530966,0.024788401439551067,0.003905566231312945,0.08832070026439394,-0.04763261950288186,0.04145307500270934,0.004363744834275347,0.02342543086614606,0.06719232762022659
HALLMARK_MYC_TARGETS_V1,0.009183399259479157,-0.026826413742614307,0.05472939155122529,0.0441887291102658,0.13316080177431772,0.0013254463978854528,0.048237597348032464,0.10468659338974295,0.014324121568293043,0.14714400379719905,0.09262264514392303,0.022220480463632855,0.03878026928647083,0.023163421636778536,0.05826169036463528
HALLMARK_MYC_TARGETS_V2,0.020452696463121155,-0.0662987797720676,0.040324704846676315,0.0012209442748616415,0.06719274519434999,-0.003038287532297335,-0.03143618651032936,0.06868086351834085,-0.008786246629269906,0.09549531115773396,-0.04238846093811022,0.050838779928819265,0.01588334467254675,0.09034486745454162,0.038988865153559205
HALLMARK_MYOGENESIS,0.020955108710775293,0.053461988861151395,-0.03564284466327047,0.09762799028103682,-0.07734474897655863,-0.0185502314121862,-0.0028558154147840854,0.05001152146107504,0.03929113060488861,0.05649191522805985,0.057930175562912314,0.1638887159643215,0.06274067251226981,0.09750150797301461,0.1043798517685509
HALLMARK_NOTCH_SIGNALING,-0.013299732185177788,0.023504753820532708,-0.01357934708727569,0.05320716352124015,0.13333608283216677,-0.0007522861612903879,-0.00817290829411744,0.09781514978738608,0.06241310720637821,0.10267671269898222,0.16860338031069297,0.022290552989527233,0.12251102854445722,0.052117513106210316,0.10436561985177113
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.01654542309523358,-0.03945961873075678,0.08089174728713924,0.04985907478310309,-0.03049524799539629,-0.0549033757714574,0.053367653701204255,0.11222861745077989,0.029474668328746675,0.13829780775088335,0.18258593240932808,-0.02496002014500769,0.012798969409980097,0.016614009302902504,0.08136910484550286
HALLMARK_P53_PATHWAY,-0.022472352423651688,0.0339549945753681,0.0484077790965837,0.03611664630659349,0.12089001793754477,0.02238225860674967,-0.022788103063164127,0.039240585737476026,0.02920168047475343,0.10019496705830332,0.13307706890341023,0.042263525722388506,0.05528404167318838,-0.010674878237141137,0.07839105801328793
HALLMARK_PANCREAS_BETA_CELLS,0.035148190121961534,-0.009269458456256402,0.07216903004409518,0.10116082713545102,-0.05876830968873509,-0.038095182997561726,0.015633199454123572,0.10053478847463063,0.033054948485159344,0.1312659170149352,0.14656249434931407,-0.041176995830265385,0.04308299574057012,-0.01310349746953472,0.055663964139289084
HALLMARK_PEROXISOME,-0.012325629384448129,-0.014868317723410239,0.03167323928969301,0.06602435950694596,0.09359164356507242,0.0008350159622539431,-0.025665176028197897,0.06630101147748887,-0.006709932944975304,0.013716489212344083,0.07670360392489738,0.018933146892034586,0.021308834948526208,0.03816377846525375,0.09675096050108294
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.0017173890500103751,-0.04773735746611245,0.037317811492401126,0.10323541200174151,0.04019023481736362,-0.05993471927851052,0.04542965555972343,0.09618209953577954,0.028467295172698148,0.11863280911941132,0.061468908734451676,0.14584799039150606,0.05985843749366835,0.06388472903066336,0.0564339473291692
HALLMARK_PROTEIN_SECRETION,-0.029666680823524322,0.008630382501902173,0.07383639106707257,0.09173564290955187,0.06939179237934752,0.00279587900821173,0.05812451425301632,0.1125796009617932,0.05379383983482054,0.07608570100355483,0.05608359097399745,0.08548033387803589,0.06969025329053143,0.05002070628275515,0.10023351053709373
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.022824425537841593,0.045668846621054006,0.035144356787037354,0.1019335630128739,-0.06577469323733885,0.009879824090494099,0.000620626550555909,0.08330349145137432,-0.0012384320115006297,-0.025548319057537,0.0445028157305696,0.06067130412567916,-0.07561839663530207,0.024202622315583535,-0.029468552146059243
HALLMARK_SPERMATOGENESIS,0.013357689466715146,-0.03410910114600387,0.052817891038468276,0.07409985371720051,0.017477991790867547,-0.04092101322070352,0.03993242094219881,0.09977445638694205,0.017907203153625574,0.08843745401474379,0.13546716725079147,0.02928826518811552,0.07363886003386093,-0.0018280531679852456,0.07510125921940733
HALLMARK_TGF_BETA_SIGNALING,-0.00040669869832563797,0.0584512364585756,0.023485890205368024,-0.008437372874159924,0.12098290519796291,-0.00321654201651774,-0.02930690654263585,0.09298416118084238,0.02825664162897331,0.07362460948347845,0.06821000499209019,0.01929376270017803,0.053688729341436786,0.10352221196401348,0.11066025067508807
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.03086564053516365,0.02485473501995933,0.11703671370300833,-0.03410193418205243,-0.05668975457562181,0.05852470856395422,-0.0012980242960585388,0.002343066715888817,0.02036348340079,0.04694243011938611,-0.06808125080549811,0.06231261322868216,0.014628832942275837,-0.01552006121497623,0.023350397090811496
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.03357483017245778,0.012149239456736481,0.05853925203645292,0.05154413534624731,0.13562557615382273,-0.003205899640745709,0.02824679442434868,0.07861190638351066,0.017772274219589736,0.10569404845665775,0.07648045906152165,0.05310276950723079,0.04488080574048557,0.08556482106626183,0.060604811248000746
HALLMARK_UV_RESPONSE_DN,-0.02128413609989032,0.06309833908089527,0.013664329917494035,0.06607695512355079,-0.03501661452092164,-0.06233076671099459,0.06053190545835179,0.009932496913079434,0.006909291998566209,0.0440174704835263,0.03860446093969265,0.03606413588453741,0.08973099438923823,0.06669544182058924,0.10144015812745273
HALLMARK_UV_RESPONSE_UP,0.019794653562600198,-0.05316670184247009,-0.00199537892957016,0.06872688021670648,-0.10458600146143883,-0.018431793184742754,0.08019971328238297,0.06321368651262138,0.0481542394381459,0.07122357869842415,-0.054683913637908775,0.04664869509756484,0.11944333082987633,0.01913282805205989,0.05135512361188233
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.02853743435600081,0.009968013676168893,0.021669009816292818,-0.013028707841497712,0.11103813965252561,0.044121861419587655,0.030033503906111682,-0.01730000322199413,0.020773283671575396,-0.03355464629833595,0.08620640392668313,0.018420071251730025,0.12644179105326572,0.08794283458523183,0.07733785967949032
