,UKF251,UKF259,UKF269,UKF275,UKF296,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.029266015508241903,0.04232142743334279,0.05262766869121796,0.05041863285479811,0.07937287095241975,0.034288354049367246,0.03026235908500733,0.08764286416055926,0.029531459017332343,0.12444359373914377,0.10973644665192042,0.11668688289591633,0.06228880589541626,0.16512471808492551,0.10729603733857936
HALLMARK_ALLOGRAFT_REJECTION,-0.02474613439583882,0.010038775006402845,0.048513826419514405,0.014196386305993394,-0.015294481983024445,0.04231746403286069,0.03741724866860582,0.0787671748404848,0.029259648927550334,0.15122968997973457,0.0016556216567593458,0.043601724479176596,-0.015193059824350956,0.02778111583845365,-0.0020940974741063623
HALLMARK_ANDROGEN_RESPONSE,0.0031765122996411416,0.04254323787669165,0.04960301874474506,0.03967840482871271,0.03143748959087489,0.00825158058754613,0.07191839590601785,0.055543465098806144,0.08380587714059275,0.11108207628378859,0.08677277274255957,0.08497211539765,0.023464818815213475,0.03484289317151572,0.14591426994105874
HALLMARK_ANGIOGENESIS,0.03882253179982649,0.0931734123206263,0.015152295061405207,-0.0012986354879034323,0.027478808645758752,-0.03881766541746348,0.07714969663084338,-0.10663955041015856,-0.09921077663074912,-0.05205497832439557,-0.020476439993124262,0.10618454096833424,0.015700512751265643,-0.18464730032356722,0.10051787842902532
HALLMARK_APICAL_JUNCTION,-0.020292955024481696,0.061629368461548595,0.03946874308079639,-0.004229059903450575,0.05681632924107613,-0.012355257887233208,0.0030038086692357967,0.022425005534679385,0.07820872367467456,0.10998796479319621,0.11822645200348049,0.11439598752786775,0.09138992493386612,0.08701520184103688,0.14452688600486674
HALLMARK_APICAL_SURFACE,-2.924778334469736e-05,0.03725952591017699,0.01523954225270515,0.07968018476245134,-0.011472414487665703,-0.0238061258457805,-0.040202517023460525,0.1391526209072471,-0.023327507992993022,0.1398524893614544,0.12457076494680362,0.1615632455796454,0.06248549562707796,0.013462872954163374,0.09468020368197645
HALLMARK_APOPTOSIS,-0.06498227858534836,0.02774570978835788,0.03078487495580232,0.05825423528865812,0.02348096683243494,0.031141508865275246,0.04681616316724872,-0.036667091189907415,0.057406959247411675,0.016424506174632734,-0.0038827985332026576,0.03045929983390754,-0.017564312524028153,-0.0210017056689659,-0.03173767237773644
HALLMARK_BILE_ACID_METABOLISM,0.01769589005034645,0.009834500468060113,0.03464072654046892,0.02753960446935177,0.06405306436087686,0.019343451532292395,0.01678375702885999,0.0425234066983065,-0.029392451888989802,0.035379403454672075,0.12202102924739924,0.12589286844134243,0.03880096356744063,0.21199526756499754,0.14850772404740967
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.028463161463734073,0.01683971004094516,0.0233185918931343,-0.013561185939317724,0.008685867904953456,-0.012788627264321263,0.0899678473408124,0.06868706413794493,-0.01632642007494169,0.12113145910128492,0.10544848982620965,0.10682796606162612,0.04045707654945165,0.18896342905802113,0.15323385774678538
HALLMARK_COAGULATION,-0.08739682731427059,-0.03139957816608452,0.04074310689245735,0.02435241598178261,0.05325363139440088,0.02672538020522658,-0.028400638028307463,0.11221272422049125,0.03176599156591491,0.15380672132966733,0.0735956124230769,0.10591814033276756,0.0031522883762653314,-0.02529448807309108,0.11700115077354878
HALLMARK_COMPLEMENT,-0.056655463898951736,0.010164330210748834,0.06328339126430474,0.03429303516075887,0.01983786224393603,0.037378781423781565,0.11955121277252412,-0.04157904634771776,0.01827047371684331,0.15813599900142453,0.09122955864531718,0.09119552776912274,-0.0129132035770722,0.15962635649193893,0.08151418750215525
HALLMARK_DNA_REPAIR,-0.03945248217583175,0.04044839585141324,0.049804756648153044,0.059685093858668894,0.10588831762910081,0.0014679692312303135,0.031052419805422504,0.09153141559041879,0.050156559557379604,0.08020712978996829,0.12531579437316553,0.12732831547450313,0.07072839756284295,0.22249113804841397,0.1500886403976707
