,UKF243,UKF248,UKF259,UKF260,UKF275,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
HALLMARK_ADIPOGENESIS,-0.02611326775053237,0.03127635391537414,-0.0047469902222014825,-0.051370926983434984,0.044262950565417715,0.038380239121067826,0.0011468174591153669,-0.038715062646645454,0.032103116197527294,-0.03875970440095431,0.05633212261616634,0.023404944301963305,0.12299871542351588
HALLMARK_ALLOGRAFT_REJECTION,-0.09416358133014283,-0.01280845250802946,-0.05065010729749575,-0.02925895488696787,0.015794293308478556,0.02576339593614926,0.05115182055677097,-0.03562399052106079,-0.05591624966152539,-0.09481809845322776,0.03773682309004216,0.020172085826391115,0.042088426363462265
HALLMARK_ANDROGEN_RESPONSE,0.02760835786193574,0.035453882910556074,0.018907710864911442,0.06722503875418336,0.006738261623607348,-0.04179171485680163,0.07050312384411023,-0.03490312842710647,-0.0735463017028433,-0.023137524210135655,0.04266783512374846,0.023083279403661196,0.05581977152551514
HALLMARK_ANGIOGENESIS,0.00425197844451139,-0.018676912282363723,0.04334047644621349,0.05523312073459451,0.061298526267991676,-0.011087774826629282,0.11301649397058323,0.11020545702535016,0.0773908922600752,-0.04157542215949273,-0.04582946020251485,0.013696725302597515,-0.01850507231015429
HALLMARK_APICAL_JUNCTION,-0.09547604114506666,0.03759854641712834,0.0024034492051037623,0.011547968330410162,0.01581745462854091,-0.004001459927896247,0.037335340958280325,-0.031062131085509953,0.03097405961911614,0.004143870233926358,0.07746219547321219,0.06839573808385427,0.09379575501703007
HALLMARK_APICAL_SURFACE,-0.12140109509055425,0.03528588325505882,-0.02502387628265491,-0.03783944892683643,0.06451867500239658,-0.002653436644787166,0.04287139193682045,-0.10143646375101693,-0.007348788196715922,-0.03474647476125268,0.053757443317745665,0.047064455197478,0.10906845107984559
HALLMARK_APOPTOSIS,-0.05889685651456556,0.036593540830027464,0.02131168641495419,0.04532922073243955,0.0004485547633322744,-7.794624269558817e-05,-0.04731290102276473,-0.08248599476017075,-0.028526482741195642,-0.05300338672030058,-0.009218473695583025,-0.015073263827160857,0.03428229128738176
HALLMARK_BILE_ACID_METABOLISM,-0.09790950693128303,-0.08225599394276602,-0.04463446962679215,-0.024707800573337588,0.001152386995544102,-0.05471230904548577,0.002015638788910796,-0.09216619991847776,0.01021033549081347,-0.002601034006778341,0.03669361723608584,0.004525497396672215,0.11151744322006857
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.09515570374177848,0.015180287835169285,-0.037886374371897326,-0.005920057821273238,0.030309006524081295,0.012606118556115362,0.04958786699527806,-0.04536710273351037,0.03285507978327357,-0.018471721240548477,0.07636867523612642,0.05352648965433554,0.11573897547253689
HALLMARK_COAGULATION,-0.04740127250136501,0.061491453737071114,-0.02448907776827604,0.013749912192952568,0.05177757594181846,-0.0437095242235569,0.05766926061178941,-0.08576829928685689,0.03538998976003761,-0.04311097965422707,0.031697414578463826,0.033205005360611786,0.0753691357420739
HALLMARK_COMPLEMENT,-0.09662151505679853,0.017865106541510755,-0.07635815547916829,0.05522999107227265,-0.008957744215078996,0.01121409076964744,0.034297926834716795,-0.03425414659996176,-0.05538148822559361,-0.017765710099383845,0.015237190655640753,0.019528715620115076,0.10487700299494106
HALLMARK_DNA_REPAIR,-0.019102666149102856,0.030104144638396956,0.035492021420734175,-0.02753672541119234,0.029345729438716675,-0.002103107311978129,0.043474902682520605,-0.03677992734207059,0.057562088962031,-0.015126425387391867,0.0412757499577444,0.0507625032973552,0.1103748179750778
HALLMARK_E2F_TARGETS,-0.0315234816310846,-0.015907949908801008,-0.015084296762845034,-0.022281418235808117,-0.0033767851414610644,-0.059677787987881654,0.01429685066404868,-0.08395313604578625,-0.05826602433134257,-0.046583518828472524,0.03779399435383954,0.06151586631683817,0.09235545835836316
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.10727124125741183,0.07018033647651478,0.031012299645044754,0.0603858621677606,0.03450449476434099,-0.023487871984636175,0.10966788393325944,0.01481293534024495,0.07682855311759149,0.04735207167590613,0.015291532928093928,0.015707386736279076,0.02858145958584296
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.046479745756119475,0.0559799938367337,0.03667865419379294,0.025489997140922295,0.006056295828263121,-0.04728948515658793,-0.0021294590103932837,-0.00391440116325008,0.032835926134993136,-0.0010620473583391186,0.030007281626655353,0.03099463150756804,0.084276330406315
