,UKF243,UKF248,UKF251,UKF255,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.11060412177419789,0.09649732227512758,0.14353167799312924,-0.030113937337364786,0.06178453032842462,0.08647671802593164,-0.07036481356230323,0.006710506893010724,0.007401870440066124,0.1428958210320984,-0.1583967347459192,0.06387282728362474,0.03894657486648155,0.16117705453280765,0.064633918423077,0.17288578256125314,-0.0018630235724382109,0.13264271480233972,0.022206130496878102,0.13444642735049644
HALLMARK_ALLOGRAFT_REJECTION,-0.02708840484442599,0.06788855045917193,0.06851014685623998,-0.029012447322122843,0.0731418677945467,0.34965898471359586,-0.2683483334488507,0.051613110605960855,-0.011008378453438671,-0.34859988421444504,-0.22288400163058894,-0.029181149751868925,0.04870477352810239,0.041619018370139156,-0.0004045517314923414,0.10002681808287046,0.020833654557981397,0.150021698457698,0.04207893831421938,-0.06550163841009231
HALLMARK_ANDROGEN_RESPONSE,0.06500111448534172,0.09482349147972038,0.059970241581557775,0.04911325102347313,-0.00023349799320993836,0.2684820039498915,-0.23314210877161046,-0.006480264525892549,-0.03011669820086494,-0.1282701011935847,-0.1897451023468765,-0.06176069326809886,0.07061566872434313,0.10192363832258033,0.06708612510950843,0.16713079906375639,0.035494313422399955,0.1318821642063473,0.055012594851397326,0.08744328432600888
HALLMARK_ANGIOGENESIS,0.01082750871388374,0.05560653799792322,-0.003046379796899998,-0.01669068823361078,-0.0982095834991002,0.4561733632959742,-0.29291159845141296,-0.07491088316812979,-0.018881303946675997,-0.30582100395424533,0.14529612873846717,-0.19206442731284828,-0.007328070055895214,-0.0049470531833831315,-0.016042503549479732,-0.07355198839422351,0.024704513778173325,-0.053841023974791645,0.0806723325630474,-0.26582241125189804
HALLMARK_APICAL_JUNCTION,0.10510710396082626,0.08195319899939055,0.1597944872073793,0.09390799625840612,0.05876121535342978,0.4050915915202196,-0.19289572975349353,-0.07483919747135123,0.012377676098385054,0.0858425891706021,-0.11942583004169649,-0.10857585253211101,0.07569605628378052,0.18672356980553836,0.07697207667609193,0.12948775098315987,0.09528166088619673,0.04577144612526489,0.07031318105332986,0.2043800294157292
HALLMARK_APICAL_SURFACE,0.0355070625574041,0.017836909146330796,0.018234599423254595,0.067967311482599,0.049708803234054307,-0.10329516358711549,0.2027967532986365,0.0547877504080397,0.040252324730174247,0.20017767277274606,-0.09831823498425925,-0.03997181043133515,0.03950690041779806,0.11001169975131733,0.07608711306977634,0.1708605362719661,0.05845508621264078,0.061076494330859585,-0.02064514068568434,0.09652569376249275
HALLMARK_APOPTOSIS,-0.015375262543893507,0.0649589095943923,0.061677882024676,0.06343236810290738,0.0072011658742517125,-0.13917832776317368,-0.051491461078585495,-0.05588156004042316,-0.033010986026671026,-0.1056205310896945,-0.04775867909465882,0.09295969947151887,-0.11123885912000911,0.11126789150913736,-0.0291192760139159,-0.11357752211480962,-0.05763977931221723,0.13512142409159028,0.024325921994435912,0.15186486404097616
HALLMARK_BILE_ACID_METABOLISM,0.11743195557632422,0.04035306660596567,0.09844446202037117,0.034705651376847696,0.041668561133044485,0.2573226610278659,-0.22795289955640227,-0.07857747969578169,-0.0317537911741484,-0.04822832162832208,-0.15093066712968145,-0.043341296092641736,-0.02129800950661342,0.07803097950325816,0.046718457079307586,0.14921115807494523,-0.004086430993483408,0.1290475831430496,0.05771906138881303,0.06273077780733018
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.0987178996751638,0.022478007518114206,0.14735562774253605,0.033727124322098664,0.05657597099334515,0.3579060980274573,-0.23619781510679588,-0.09534166964797093,-0.0316077050111298,-0.2630261030020349,-0.24262150401434962,-0.13808928060066222,-0.018382765865008584,0.1407496128332233,0.12643013214340307,0.21567744403412603,0.022023135439395918,0.06129938683530775,0.023389186742755433,0.08064180118252258
HALLMARK_COAGULATION,0.06775353549888546,0.10596424744596573,0.04556976755388556,-0.07697250883362736,0.015811326036415992,0.2619287927186503,-0.29144792672154624,-0.06109531313245232,-0.028415559047852344,-0.3670978450117255,0.08807448380868413,-0.07579924913173007,0.05934825304538781,0.1989883898902673,0.03308957122101748,0.04742290635774097,-0.09796264555510814,0.11526018441743549,0.06514109182592755,-0.0496022187884549
