,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.08462771583467359,0.0637466872519494,0.07715181285969834,0.09492367655653915,-0.007840092962602399,0.19906586345208913,0.06707321256296342,-0.06775821453972435,0.00042602952347578266,-0.0007494746108050735,0.23282470048771556,0.1495405293135284,0.13537392405747914,0.08486463167015582,0.0200599825706955,0.14166431487665515,0.281689352964789,0.06716307935677837,0.05621892220783757,0.0026549807555154795,0.16085882082407643,0.11105721529993952,0.1876260337557915
HALLMARK_ALLOGRAFT_REJECTION,-0.0014537571965328876,-0.010080023557573743,-0.040797173872678456,0.12102151208466672,-0.0010434734824838689,0.10408452575999103,-0.21569183745390857,-0.22108584683129637,0.06091437422191574,-0.03641205393072083,-0.3582314959428718,-0.1422103187774386,0.13179786387789966,0.03702801718795297,0.05130655504366286,0.08552338908835581,0.23148931751145455,0.01562731050060933,0.07970852796026469,-0.046277810306601046,0.2246857451848134,0.0844883058295785,-0.03898227864672621
HALLMARK_ANDROGEN_RESPONSE,0.055660181000291284,0.07070900859517781,0.011638109144018067,-0.012530168824226138,0.05265561128031371,0.2692502510104262,-0.07364011525255536,-0.22318387155464064,0.038718662486205126,-0.01504015186298072,-0.14634766406147265,-0.11501175809784805,0.16852529410509098,0.06827504283152634,0.06264669359550161,0.14997128581171704,0.2711063589690134,0.006736706789222992,0.07623543187597759,-0.02202816835737615,0.2643582155379238,0.032779382780430695,0.10178701904019381
HALLMARK_ANGIOGENESIS,-0.15890217441619506,0.05181950533815477,0.0496265672160711,0.042278844646220455,-0.030862774421088816,-0.36223591067188976,-0.1846303573812024,-0.25291733018274376,-0.09589421396039398,-0.10901282703113256,-0.3774647259653611,-0.3723993305334034,0.13785562023139686,0.017615009374883958,-0.07156619553533626,0.0332048448569373,-0.12876948495624504,0.015165406081346217,-0.02444876761358037,0.025135657678792778,0.08976608637102278,-0.09379760523998615,-0.18290146550183134
HALLMARK_APICAL_JUNCTION,0.010214691274635939,0.0778821599679922,0.0562285201943799,0.0909888670813048,0.022019886486802837,0.02186761342898455,-0.13998296268751803,-0.18358089602589128,-0.04603755551587718,0.051903335976559176,0.03761838135685038,-0.22396138370470886,0.13804941975554763,0.090562240771735,0.04960929325260916,0.15756937973616672,0.2628182218162557,0.10721193079678244,0.09973057898032166,0.023020539521795436,0.2806260385179249,0.05664827326783715,0.28809316645042743
HALLMARK_APICAL_SURFACE,0.13508868880364364,0.1259541434699453,0.0008573208879307773,0.025560034742219514,-0.004524640830297094,0.08076495336638508,0.23978772443327517,0.16950317151152686,0.03630354210351069,0.13491103286083242,0.2895966819166898,-0.07306215692186253,0.074662341305053,-0.06025102152139723,-0.02624940893241787,0.1567030271543656,0.25203104125901094,0.023355378404049585,0.05080539844540562,0.029271974648088103,0.27543908718167925,0.11136897619712767,0.22852980080669122
HALLMARK_APOPTOSIS,0.013423412926410624,-0.020678819791981065,0.027110098193336745,-0.042869714605711984,0.031698743391512185,-0.0405188043562947,0.06053355501039802,-0.04611194783985299,-0.05058431891354409,0.0014452131782115496,-0.06363998356436519,0.20817392693851,0.10232377221325485,0.09514082002426888,-0.03270233445157897,-0.05273341302053871,-0.0852844578434161,0.06940734546222674,-0.029828506228958516,-0.022035153010749212,0.13585311462219019,0.043241629756119664,0.2007340796578488
HALLMARK_BILE_ACID_METABOLISM,0.007036289953216299,0.03920683064413912,0.038443847597001514,-0.007746604580594318,0.06128314084428123,-0.014096932124928751,-0.06076329385203556,-0.259380048077407,-0.1003255460827694,0.027405026846982195,-0.05118609336138847,-0.11728857240613008,0.06853364767459927,0.02160658540561251,-0.023687594450981564,0.1220570410968944,0.2311329975290836,0.029169573858286318,0.03187113197307713,0.02213426170392087,0.06098560079254957,-0.008543924986715724,0.009059162301767456
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.0006354765676805082,0.03281054849347262,-0.001394923444555996,0.08047049310732675,-0.026007672227753777,0.0053885180949987095,-0.1848597342937871,-0.21128597234950883,-0.10047604407582493,-0.020046127082214062,-0.28485233568060986,-0.2791272995565914,0.089251583200054,0.02233320929734313,0.008411945623126485,0.1615867495187647,0.3099335142944913,0.05676225221486161,-0.004576455330984594,-0.02677131148754677,0.04946200041137388,0.03625165311487802,-0.03594619404768412
HALLMARK_COAGULATION,0.02826851674811264,0.02492825682677746,-0.017133070622979987,0.06246828922495087,0.034649117987430325,0.0888869460866923,-0.22530898719347947,-0.26042909207466486,-0.00031444378864447175,-0.06072129314293461,-0.39446541820062436,-0.19463818677490985,0.13169651807513813,0.03808480649739303,0.05932431492419201,0.12810732863505786,0.22251656105311182,0.08322236276265134,-0.04539441992423204,-0.0361761144933407,0.29158434921126514,0.052962036813483736,-0.16495407042801927
HALLMARK_COMPLEMENT,0.044605082098576554,0.07031123982376951,0.012424258163126027,0.08229956470929424,-0.01695472610669486,0.24624054868829476,0.022139015697043612,-0.16373878019411664,-0.04272432536308379,0.00774852274080966,-0.2730147883401529,0.02558138010323327,0.08371011783844994,0.09680732194158645,0.07472895570978999,0.13043208317524688,0.2200915512502161,0.03211353870048823,0.10280692034574397,0.014410348948614182,0.09578635116804658,0.07493943714838118,0.17452925868553676
HALLMARK_DNA_REPAIR,0.036101756021812016,0.11329121816579761,0.09065847526228886,0.10891065477687982,0.032462578320849755,0.18042585918772586,-0.08308619576002611,-0.12833567484010386,-0.006822349664291937,0.03222668153465315,0.20411932255200993,-0.13243410869899397,0.13032212129341655,0.02934664381161507,0.08191734952736812,0.142240832602524,0.2765982583078534,0.08366386285559514,0.1241217107895558,0.048102652559533166,0.11813241262822642,0.035672576921482436,0.20626797242828096
HALLMARK_E2F_TARGETS,0.12957383060600716,0.07741206299227718,0.06979056348361495,0.07661208232557948,0.03455170308703755,0.13658055271186562,-0.18428009966525213,-0.1861588283308207,-0.052016613575097854,0.00944976615229028,0.3083451777122098,-0.18384040463632473,0.05590568790685204,0.040190318314149855,0.05536882345037412,0.1929429505680402,0.260205838038894,0.05852117446539239,0.11582409871178143,-0.009497411908959873,0.06606086908622755,-0.0042505957683138095,0.22943557829258587
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.17300167364719343,-0.0020105386831056693,0.059732538832598304,-0.046039208184795365,0.02735944002588872,-0.22103963403069882,-0.22997059174063683,-0.19990856147290617,-0.09502893726591591,-0.0527979651507714,-0.31019758031178973,-0.31288879318033574,0.17075876164690648,0.16738256943258445,-0.004231777365393334,0.03820675896313813,-0.06674239349095736,0.07514224725988083,0.035862003470739784,-0.018866780575690443,0.30378569754149365,-0.06870316339451274,0.06818351363076315
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.1072407555268022,0.07414830765774934,-0.04377494440453323,-0.05159718954117732,0.05503563580620957,0.31107738210692215,0.12613721345904966,-0.05972143537945866,0.02229729670686658,0.010509133839916413,0.345117335387541,0.34406632853022245,0.07683920257459896,0.0930298220174424,-0.0008971973766906464,0.12655132399196786,0.13214535389504403,0.048419033094442204,0.10092407637148132,-0.026090065351989235,0.12579796533536947,-0.00026907432858483816,0.17867747291443295
HALLMARK_ESTROGEN_RESPONSE_LATE,0.12497350195573861,0.10659750309675847,0.07678203406733142,0.09166237751595889,0.0037841908641657322,0.1038217784603528,0.020194321892233295,0.22686911263033446,0.026881665846790845,0.009047868851151029,-0.09001053934843498,-0.2406284789468283,-0.04278714842106303,-0.07639697447453571,-0.0009909873012981646,0.1634911435760781,0.2633392549758648,0.045418520813252115,0.0865098307422597,0.0394071784513577,0.019863589586553,0.10350603993817072,0.20714027999724222
