,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,ZH1019inf,ZH8811Abulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.1348186478741845,0.01924187247243882,-0.04496361797610103,0.012752578213461594,0.09063638143463232,-0.011186655968608392,-0.11324083742179974,0.04663868348432354,0.00559014146457892,0.038049691572529444,0.1466513314754846,-0.03304834202213821,0.07034077336531996,0.026316888701281238,0.06316219378983026,0.0862873755447088,-0.04711701022363373
HALLMARK_ALLOGRAFT_REJECTION,0.09799335711967153,0.07315601454309358,-0.016947738440303846,0.08404627228168154,0.1256484482740968,0.031239225367875045,-0.1568770901375078,-0.017633065557283268,0.0313285845047864,-0.10950497152468786,0.048744921543475046,0.10216197450166886,0.006858440723109714,-0.008772962113928912,0.04620441425042663,0.16369975396329842,0.002665740257557345
HALLMARK_ANDROGEN_RESPONSE,0.12940065512273746,0.01438094202867793,0.02635076027590222,0.004102925863850714,0.03459302480852599,0.035987767971043465,-0.18428898458740856,-0.0019843491843204103,0.014558913934265512,-0.03642689017379911,0.027142364226512773,-0.060686135446493164,0.06487900108775321,0.04934485069174216,0.04662447239094021,0.07508595633168685,-0.045809020604545475
HALLMARK_ANGIOGENESIS,0.019915339807612287,0.019175191044796216,0.08108807289206713,-0.03341858912407307,-0.08062738118519557,0.01981600143772731,-0.20003437273429434,-0.034629114753053115,0.007643669791585095,-0.13444071606285804,-0.19353167567742086,0.021597728709886677,-0.004137815984756999,0.011212319066792964,0.015195779772690536,-0.006275100571421779,-0.0242040601725265
HALLMARK_APICAL_JUNCTION,0.19757114299490164,0.09095670606556121,-0.02479349417918736,-0.048989672557090545,0.12060076760802609,0.03416481339916929,-0.1687092714188325,-0.018362794890163688,-0.022697092530206322,0.0391810686199383,0.06988293742350658,0.04304423890062138,0.05761475345324402,-0.030988084751830697,0.0362592692495884,0.11967570730845464,0.00927162900130456
HALLMARK_APICAL_SURFACE,0.20995366130027876,-0.04080222227820773,-0.039874348962857145,-0.023197063261661887,0.08885758811558879,-0.027811518561723043,0.1529386931798162,0.03558008094706089,-0.019837925519183622,0.2064541566226556,0.003445249866843515,-0.09239156695777255,0.1290435070210476,-0.0355319258134353,0.06187958928532239,0.10596275185702059,-0.003042839384145234
HALLMARK_APOPTOSIS,0.09182186041981617,0.06447723241752935,-0.03390357470247621,0.016457555470832195,0.024881869590308744,0.04390068791653461,-0.04747074956943193,-0.023498506247264284,-0.02499351850208873,-0.12178332298608112,0.15194162478769682,0.0312620141347603,-0.0524443217008781,0.0794302500750476,-0.013068006911685939,0.10052082994457355,0.04215713890993529
HALLMARK_BILE_ACID_METABOLISM,0.19824745544109273,-0.05055381422937756,-0.04087660416606506,0.020742586706843882,0.05732299500349549,0.01648133708901105,-0.20459964256722912,-0.03453556761546452,-0.0009061226214256512,-0.028195631818146695,0.14681637848482176,-0.0818390386632849,0.0676957314262507,-0.03356584461315323,-0.005579175343565508,0.05935294954886697,-0.00697230695890252
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.18486577410497343,-0.11253207590785697,-0.033592783020228494,0.044430073122882704,0.00024256272532411548,0.02661614211568724,-0.14081032216495754,-0.034012154943338674,0.04678503382869465,-0.11175639590365906,0.12683907883478762,-0.12937268323499632,0.07303180584849173,-0.023744476369927277,0.006211717834711138,-0.016505849303816603,-0.030949222796300642
HALLMARK_COAGULATION,0.2214659827062812,0.12084113411724942,0.04243021007556616,0.023916427658549035,0.06098425373449642,0.08475521295150437,-0.19082535662009886,-0.016994883710280576,0.054484654657101256,-0.1402313288555553,-0.12874518507840302,0.1081367451438732,0.04862965899062894,0.07313678212167785,0.049162369059182066,0.14859438458700275,-0.007013412817586763
