,MGH258,UKF248,UKF259,ZH1019T1,ZH1019inf,ZH8811Bbulk
HALLMARK_ADIPOGENESIS,0.06342670465658141,0.08538075186869605,0.11495918515281453,0.17300685841461794,0.15344445467900433,0.12215836667657978
HALLMARK_ALLOGRAFT_REJECTION,-0.06962503877630133,-0.005671642881617363,0.14741723474403465,0.05971934492979575,0.0556622330215582,0.04030719562710893
HALLMARK_ANDROGEN_RESPONSE,0.07541425280806363,0.05264299363467667,0.02368489511903397,0.05706927270175573,0.11037990636717282,0.09068690784571004
HALLMARK_ANGIOGENESIS,-0.06606618909501778,-0.11922424461505991,-0.15503122714750248,-0.002695016389553,-0.04294583190120582,-0.14116761637399808
HALLMARK_APICAL_JUNCTION,0.11328388733257974,0.13029199732038405,0.06751387842680921,0.17143170649676356,0.19937556422838856,0.11743102225707769
HALLMARK_APICAL_SURFACE,0.1005682321313454,0.14821599204083746,0.05739101394731919,0.05202690606104898,0.1193391956877043,0.012342815346504792
HALLMARK_APOPTOSIS,-0.004772530443344047,0.027176386259730356,0.020912848795673487,0.021692592476404347,0.03770508495539705,-0.06392310271038187
HALLMARK_BILE_ACID_METABOLISM,0.060131677316570535,0.0040569052122007825,0.050464780796551444,0.11362762481678221,0.16124127717663483,0.13043832444550615
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.07721833004454415,0.14013873955134276,0.08257054025302804,0.22836200355218525,0.1793341825716583,0.10586961368365749
HALLMARK_COAGULATION,-0.04559697019855401,0.11661793463806056,0.08512998399062495,0.08402942559010691,0.14285668629395318,0.05904956092311824
HALLMARK_COMPLEMENT,0.003231193167735454,-0.016446869537053915,0.08159802752144481,0.17364013155104197,0.07218214532804468,0.021420602035734128
HALLMARK_DNA_REPAIR,0.11716553201058716,0.14589756716052338,0.05938745251907942,0.12053661512294112,0.21526096207695677,0.128439448970646
HALLMARK_E2F_TARGETS,0.1278367991957104,0.1302352892581553,0.12856806684345762,0.022387458095709956,0.1362231079151749,-0.01614891339281239
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.06598563713711082,0.037273009376989574,-0.09265499172913264,0.014921650807776028,0.11756184631162565,-0.08799493348861193
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.04216356104973433,0.03289636406112069,0.054767480896977624,0.10589386784136601,0.11511932851630022,0.059094509589498044
HALLMARK_ESTROGEN_RESPONSE_LATE,0.0862740302010897,0.08126931903183295,0.08904026037349853,0.03947767257921469,0.06812042160889731,0.07586537452306855
HALLMARK_FATTY_ACID_METABOLISM,-0.008221136265533027,-0.035776461673338075,0.008322995970927278,0.16471437368417874,0.08739990554722779,-0.006077076798779022
HALLMARK_G2M_CHECKPOINT,0.0882005070590781,0.13428159560111413,0.08265004945925054,0.016210338086807864,0.11805514941409072,-0.020945018905043144
HALLMARK_GLYCOLYSIS,0.07661441301009383,0.05497926187165951,-0.027919937390590854,0.1350590782826278,0.138956655678573,0.012506644672914461
HALLMARK_HEDGEHOG_SIGNALING,0.09905410542612707,0.04781105102542392,0.09319814809902584,0.10901131646710104,0.09361166873217225,0.020504620428140944
HALLMARK_HEME_METABOLISM,0.061130186371948954,0.08328828324844134,0.06048761840659645,0.19676990928814045,0.13371459769359317,0.12625388081923508
HALLMARK_HYPOXIA,0.06452120403983044,-0.10004324998422415,-0.09521869101642161,-0.0022913324334576947,0.1580449921785591,-0.09124095976291277
HALLMARK_IL2_STAT5_SIGNALING,-0.0018068856458213016,0.04358189660867362,0.05204671375414837,0.1441360457895581,0.16112112795047243,0.09237621969215318
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.09893901055875581,-0.008735495543842663,-0.06270612188128755,0.07732984468079959,0.05508054618746951,-0.04692053177154584
HALLMARK_INFLAMMATORY_RESPONSE,0.012541363058207385,0.05425658417582996,-0.05384479075745926,0.05232501191246488,0.15302865834681922,-0.04486648472372423
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.039495062511429264,0.10088450617965133,0.11552420561711577,0.08036879394880858,0.14279193754121883,0.13210016105720268
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.024673599460614898,0.050218586616961984,0.06337226421705718,0.07466244306369857,0.05247911282590919,-0.003679024042663645
HALLMARK_KRAS_SIGNALING_DN,0.07664379490912786,0.010732449795565726,0.12306537072310786,0.08211674787505054,0.18303819210308023,0.12919360161245216
HALLMARK_KRAS_SIGNALING_UP,-0.03595554461698778,-0.027249848353710852,0.0626030544776325,0.09062835982932203,0.12319918001567907,0.04901104003280283
HALLMARK_MITOTIC_SPINDLE,0.060143280066667436,0.1165003274730443,0.06943925318387936,0.152827125386947,0.1704190436611546,0.08462083615917844
HALLMARK_MTORC1_SIGNALING,0.08142065618764335,-0.05054419525005179,-0.015611283636465466,0.048322711312169406,0.1288408976688972,-0.08498027947849254
HALLMARK_MYC_TARGETS_V1,0.0807396011596812,0.12021470614493732,0.11086852274388537,0.08710985692552606,0.19049208458197692,0.13547746855868864
HALLMARK_MYC_TARGETS_V2,0.06735684890880798,0.13304094629088137,-0.04603649443864545,0.12077329875839847,0.0740133794504465,0.07583098250435447
HALLMARK_MYOGENESIS,0.09800480199245169,0.15123157235392234,0.026270428545680912,0.15713001016831665,0.20088126939741732,0.127423872765919
HALLMARK_NOTCH_SIGNALING,0.05840947742856052,0.08146833714480575,0.19994462133927307,0.18474662402554357,0.19084771302556672,0.13639385482734626
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.10105546225346605,0.12180693626396218,0.11758262814474754,0.11020718304832042,0.1967919620359486,0.15650384311062077
HALLMARK_P53_PATHWAY,0.005031799956377634,0.01384472855191427,0.021149920792166557,0.14704429312245867,0.10039655554080976,0.11549868015320994
HALLMARK_PANCREAS_BETA_CELLS,0.07373394787211864,0.028267733102054736,0.2149565564105878,0.022552667460564283,0.13246318489499717,0.15143060943158165
HALLMARK_PEROXISOME,-0.03181802337324671,0.1595321257250134,0.13848080109173497,0.07203749466608755,0.06570782452571979,0.10584572825144647
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.08204774062880246,0.1369024553358674,0.09249375084523172,0.1038531746248766,0.15054077755978218,0.11691280996054125
HALLMARK_PROTEIN_SECRETION,0.07441915508994339,0.06518938215724311,0.06458624963187455,0.14970905875534296,0.18179227737784567,0.10331421660757242
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.04682076412409191,0.051885695309905916,0.04593532657168081,0.1153268634844739,-0.019406297181781103,0.13334559934770565
HALLMARK_SPERMATOGENESIS,0.0711139817472439,0.08101211082650633,0.11938894974412628,0.17054645723271591,0.16450332400316794,0.12664537996967473
HALLMARK_TGF_BETA_SIGNALING,0.02713381727231356,0.10591193791820148,0.10827298317096877,0.09800275900428691,0.16754208738574797,0.09540116335707101
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.004070232386448674,0.02494581948616788,-0.03851592661833149,0.024257266383242097,-0.0772295295420482,-0.07572558498412128
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.08019303846435473,0.10088992896780502,-0.010576405968821551,0.09655165599917587,0.15431840479074158,0.1068855695188676
HALLMARK_UV_RESPONSE_DN,0.030931459248102405,0.012264975017018426,0.04281024259013407,0.0764153725678041,0.10465596116626451,0.055865650122209384
HALLMARK_UV_RESPONSE_UP,0.07719981398370797,0.06764116054918586,0.06607616260827774,0.13214818865932823,0.16027964289963004,0.09838709268926028
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.07313461650511863,0.11365930969018066,-0.04867456187253345,0.012218278726627028,0.18861291461826504,0.11375655169432991
HALLMARK_XENOBIOTIC_METABOLISM,0.11429475575348082,0.13606762544235773,0.04458328335586503,0.12305213233846503,0.20106777378794652,0.11542249332136056
