,ZH8812bulk,ZH916inf
HALLMARK_ADIPOGENESIS,-0.07127652270292081,-0.02398303610177244
HALLMARK_ALLOGRAFT_REJECTION,0.07120597453158814,-0.09395384804334554
HALLMARK_ANDROGEN_RESPONSE,0.10809493285300042,0.03975206236328089
HALLMARK_ANGIOGENESIS,-0.001212492566608579,0.01950401952580378
HALLMARK_APICAL_JUNCTION,-0.03995809694063153,-0.019534666010054897
HALLMARK_APICAL_SURFACE,-0.12955624331931245,-0.09226180488372605
HALLMARK_APOPTOSIS,-0.012421354396817345,-0.11225466403562136
HALLMARK_BILE_ACID_METABOLISM,0.06007998999270401,0.01868554217877189
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.001617839282330155,0.0443132415994811
HALLMARK_COAGULATION,-0.024198149178243703,0.05771849324978603
HALLMARK_COMPLEMENT,-0.0024674781015314932,-0.03596790311351521
HALLMARK_DNA_REPAIR,0.019087648253619856,-0.07918891717535316
HALLMARK_E2F_TARGETS,0.02098703202801763,0.043132928921521076
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.0410649178677628,-0.06320003059162901
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.02060927790435484,-0.08927572332736498
HALLMARK_ESTROGEN_RESPONSE_LATE,0.010967206775008663,-0.04511609017962111
HALLMARK_FATTY_ACID_METABOLISM,0.02536531662920995,0.019172619161980868
HALLMARK_G2M_CHECKPOINT,0.03996380695846375,-0.050664325928139464
HALLMARK_GLYCOLYSIS,0.02670004069388887,-0.08744809767722041
HALLMARK_HEDGEHOG_SIGNALING,0.04679857189250364,-0.1731952449727882
HALLMARK_HEME_METABOLISM,0.002115326266961947,-0.006173762454674705
HALLMARK_HYPOXIA,-0.027786227020544948,-0.0403932413382342
HALLMARK_IL2_STAT5_SIGNALING,-0.024511740237655164,0.0041978867871558375
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.022764789464030537,0.03880672173251621
HALLMARK_INFLAMMATORY_RESPONSE,-0.03630933637467004,-0.10778363810738689
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.0051589809394264234,0.12317576431679775
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.014370791601199914,-0.03288920054915284
HALLMARK_KRAS_SIGNALING_DN,-0.04405837656151657,-0.0551838832904066
HALLMARK_KRAS_SIGNALING_UP,-0.021416644302327214,-0.18290907589085428
HALLMARK_MITOTIC_SPINDLE,0.04540903111871564,0.01775900307208765
HALLMARK_MTORC1_SIGNALING,0.035834974558818976,-0.08487172483247729
HALLMARK_MYC_TARGETS_V1,0.03732414882322261,-0.04825707279249994
HALLMARK_MYC_TARGETS_V2,-0.03275140086390236,0.08166728707582696
HALLMARK_MYOGENESIS,-0.014826770010605733,0.04085550030965699
HALLMARK_NOTCH_SIGNALING,-0.04166235571564526,0.05057034180964235
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.005056765434152798,-0.03929321116809767
HALLMARK_P53_PATHWAY,-0.004504203538946119,-0.0015541574823945289
HALLMARK_PANCREAS_BETA_CELLS,-0.017054607566290087,-0.028341628916005862
HALLMARK_PEROXISOME,0.012771849438648007,-0.010267418292709586
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.02406175694353339,-0.1255626883045253
HALLMARK_PROTEIN_SECRETION,-0.005669345722164997,-0.07386279793194012
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.08176878939837896,0.022525588958866694
HALLMARK_SPERMATOGENESIS,0.04450350513016158,-0.03238849246098554
HALLMARK_TGF_BETA_SIGNALING,0.07586917638149508,-0.06813120031982724
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.0532453326426082,-0.023945644570757457
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.03299227324590926,-0.07223148369510048
HALLMARK_UV_RESPONSE_DN,-0.005616581176789301,-0.036594064371109264
HALLMARK_UV_RESPONSE_UP,-0.005042440631998095,-0.07981618302248693
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.0017822329280867734,0.06359615520209885
HALLMARK_XENOBIOTIC_METABOLISM,-0.014277849831906277,-0.0254494609724266
