,MGH258,UKF243,UKF248,UKF255,UKF260,UKF266,UKF275,UKF296,UKF304,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,-0.039934647604752654,0.0633170393412741,-0.008383715096761899,-0.05374607500923208,0.024807447693727374,0.03898599589193953,0.04789452390775168,0.026393206378351002,-0.036036168697650035,0.028373055448667597,0.08464226822531463,-0.1029769659951412,0.0851669685749399,0.11384010221496423,-0.04618673292260613,-0.052802935688175894,0.032308808041538725,-0.059202082271811785,0.0017296639465153518,0.10608838603070878,0.03102016832679655,0.17380303382710066
HALLMARK_ALLOGRAFT_REJECTION,0.005135899135070937,0.07068599995410271,0.06463686648744733,0.025080585630609456,0.0570400176044751,-0.01621276785506726,0.00855265855289235,0.011392400227111923,0.04624818098511347,0.055443570349340165,0.03299914858496023,0.07242812981940977,0.02288043753421857,0.048833861126416425,0.02548984805570337,-0.014764099398392662,-0.003433405165205715,0.013769376911206629,-0.03646352742287209,0.09716900941385963,-0.00042857524861186156,0.005241852609493931
HALLMARK_ANDROGEN_RESPONSE,-0.05307376076638813,0.10389013495227555,0.027367981015812386,0.03164397050209249,0.10323080304882658,0.01119144397364013,-0.029634710512678183,0.003006337008498841,-0.016278709474078824,0.03993116081419335,0.10233854901690023,-0.082270182309447,0.01664976241563138,0.06051361954328473,-0.0689555226836539,-0.010649454592577507,0.01847595326179832,-0.016313809212139648,-0.051822475629241416,0.1574369137499067,0.0852734028600127,0.06686421855942803
HALLMARK_ANGIOGENESIS,-0.06143101575957193,0.10053795547841723,-0.04747445641438156,-0.05720318101504368,-0.06901995009659015,0.014453205714992298,-0.06253341943367241,0.031675106679170534,-0.023326893038179444,-0.036280742944896666,0.13692146857400528,-0.07619453702386547,-0.019098450273287885,0.07230530512576554,-0.03332509945763743,0.17085606183537028,-0.01736640790705552,0.038607241508570735,0.03054490205563717,0.022342432469821673,0.1919366451360552,-0.13551757858037158
HALLMARK_APICAL_JUNCTION,-0.03616850276145017,0.12813445111357707,0.007617503391419419,-0.08911688407298192,-0.027527290055191264,-0.010724086672029894,-0.06205303580045645,0.018947617042049447,-0.0994338442052515,0.038619141095252205,0.15040870540690568,-0.020139490299484433,0.03749185377909508,0.1411482839459401,-0.06662327549859426,-0.004345671052804153,0.007356000597973736,-0.025574779071060372,0.030906190224605376,0.13434370624755548,0.0944109102221994,0.18262505262237436
HALLMARK_APICAL_SURFACE,-0.08193581688759861,0.11118525093564728,-0.010220140747053092,-0.05878794858635155,-0.035108879781554504,-0.03939681548889451,-0.009903361865471918,0.026703349185502438,-0.06341413081594614,0.03421067974551071,-0.020678504615365974,-0.05464558869157864,-0.00261699582110207,0.011493555756627494,0.01885386528628884,-0.010310734114490403,0.023959506152606367,-0.03731512857723743,-0.006080874154279386,0.10265203869922417,0.0166088984549021,0.07028378428302991
HALLMARK_APOPTOSIS,0.005649792958480626,0.0794791452243447,-0.028517284836351162,0.08229666642399941,0.04702882529520584,-0.019099995746838558,-0.06951315264475608,-0.027635844871847753,0.015590821444271891,-0.0021757769500074893,0.09073902301029271,-0.04971598935998086,0.09034816160036625,0.08064055649245139,0.021556785262655757,0.1432074682342324,0.016314843448298633,-6.595888288377292e-05,-0.015184782089459883,0.013171365172035685,0.04281998827579831,0.14214124384398635
HALLMARK_BILE_ACID_METABOLISM,-0.03647686578831149,0.1270311291579088,0.051268029412410134,-0.07882883455050757,-0.046257617751392095,0.00758220420064338,0.028073877561645245,-0.0014737137519338027,-0.0801704584762853,0.07461491230924956,0.10401466293754656,-0.04069984992632532,0.06962539737321416,0.06316075471373081,-0.05841696413503042,-0.03671984172560417,0.03590046290360892,-0.04171771630955785,-0.0002887189535892684,0.06853165492106209,0.008193089580041467,0.07968111892287925
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.007842495870745902,0.12745396560732156,-0.03286903487580284,-0.019606854189344238,-0.04550512374568748,0.005442353797724646,-0.04547659641936656,0.0012784105533990041,-0.0468893602488191,0.03751569231877062,0.06715223279090776,-0.020526791466719745,0.05662769011096904,0.03297785528042487,-0.07417924505253125,-0.0655911681966582,-0.012073911494889091,-0.054739113606561474,0.0016786524485122856,0.0815342605707926,0.024686637733418015,0.15589490002376544
HALLMARK_COAGULATION,-0.020690462876699425,0.0992661833802326,0.00896749798339075,-0.02593969809641353,0.07671538512690868,0.029856521324561007,-0.015016456993138106,-0.017295734507100795,0.032150601102322394,-0.02350570787114879,0.08238615629161146,-0.10357849847868265,0.015183165593941568,0.141827289816626,-0.03185139797974967,0.010166198832566324,0.024119599584753595,-0.005882567164534872,-0.02010510804667551,0.08102426628676411,0.1447174928519403,-0.013259090456837878
