,UKF260,UKF266,UKF275,UKF296,UKF304,UKF334,ZH881inf,ZH916bulk
HALLMARK_ADIPOGENESIS,0.07879096052912625,0.06580381735889894,0.06028606515664879,0.015070749356140976,0.05957378882417404,0.04508256890474016,-0.013341362142163124,-0.04489569617826612
HALLMARK_ALLOGRAFT_REJECTION,0.050045866802261314,-0.014099001238029365,0.046502943060866594,-0.019300524949545532,-0.07789311530700133,-0.035133070418751994,-0.019857157663412787,0.007698370268688695
HALLMARK_ANDROGEN_RESPONSE,0.15027518621492314,0.04884451655766446,0.004408455855844902,0.005552110885329007,0.028589427868370678,-0.025093303398313362,-0.009751225465281555,-0.02284198092370827
HALLMARK_ANGIOGENESIS,-0.18877299999040942,-0.03261453062201557,-0.03257459652690903,-0.09282198919043012,-0.12402171365016107,-0.15949972129172135,0.0652061568440845,-0.07543839512767792
HALLMARK_APICAL_JUNCTION,0.016314277654623312,0.02946736016453157,-0.03442966973113941,0.03691679344787981,0.0748896691074054,-0.09719118086971466,-0.007451013359223954,-0.07901654074449575
HALLMARK_APICAL_SURFACE,-0.027625465446104044,0.10102715517602115,0.0528478250651484,0.052948736584076915,0.0267938443167058,0.0044583779236417355,-0.0006807756471992312,0.012606957834083363
HALLMARK_APOPTOSIS,0.04339487538688018,0.0812966721497495,-0.06334715546599243,-0.02110643341363922,-0.029256305800845296,0.1128152380873905,-0.002969661335153408,0.014660809011577484
HALLMARK_BILE_ACID_METABOLISM,-0.058746042270900044,0.002014678249203793,0.014654594870911666,-0.017807998219540024,0.027517223662808496,-0.08187486185249446,-0.047748333533796344,-0.06474676525039284
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.03992542936435663,-0.009718522195699348,-0.0682274779896371,0.03581529851913156,-0.07080478935855712,-0.09176219046669042,-0.006891658844732871,-0.06659895938157247
HALLMARK_COAGULATION,0.06979035162183551,0.0017374162933669404,-0.01564939340709461,-0.005143617493207428,-0.09673206187780913,-0.012181299587776837,-0.04753044478326415,-0.026611784086844958
