,UKF259,UKF296,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.0029718360185178555,-0.017156823907379472,-0.008053885377215025,0.017970536944527687,0.14316488925328036,0.058722857926420416,-0.04120156248885232,0.0350458506099559,0.12472189792324079,-0.024230361775635003
HALLMARK_ALLOGRAFT_REJECTION,-0.038184495005771014,-0.0006593000780095759,0.031127249244688272,0.03656972302505387,0.07546103183304996,0.009693410243954146,-0.05328829699185489,0.027442982406253945,0.0194036596364759,0.013434105592258062
HALLMARK_ANDROGEN_RESPONSE,0.05915439074656009,0.0006137620631309004,-0.015405647736841738,0.04567858767782047,0.1615360129560871,0.07034025871762524,-0.062288366052070394,0.023464612405128538,0.004504455573709661,-0.010856745444203657
HALLMARK_ANGIOGENESIS,0.029582885838536178,-0.0017346987131527736,-0.03559253877902866,0.014516492445342201,0.0043674476482793625,-0.06092832096293148,0.017756441739765785,0.05408743968034642,-0.16668012873656327,-0.049716853852207185
HALLMARK_APICAL_JUNCTION,0.029946190875757714,0.03900886825829673,0.04331036952587479,0.02368046276470446,0.14047961390686162,0.03567780591633234,-0.024856626842525455,0.07166194494333404,0.05286615470423736,-0.025945817096986682
HALLMARK_APICAL_SURFACE,-0.009809822260719251,-0.009095507499203603,-0.06254858464127311,-0.040812755367701174,0.12428257400036433,0.027016987616579145,-0.05903315482251797,-0.024490910453785368,-0.02189311124461564,0.05817816506313326
HALLMARK_APOPTOSIS,0.015393626818538576,0.004461485037459722,0.00216470386251951,0.02083998304579527,-0.049619631871138166,0.03415909643492871,0.03396624118602113,0.016446528421260962,0.003467057488092128,0.0019410986421860778
HALLMARK_BILE_ACID_METABOLISM,-0.04082490944467635,0.06375988155899376,-0.006339599455446527,-0.0329014819744284,0.13367854946982916,0.05172779496210952,0.018718750330924943,0.06308340692339487,0.17976956081613957,-0.08379825799601559
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.03468859348653835,-0.005398433750396588,-0.006003999739263237,0.014516193487839738,0.14807500169417262,0.02285365185803554,-0.033980884100401315,-0.015062740827156109,0.1601172471288701,-0.0670293600232523
HALLMARK_COAGULATION,-0.0236557739194268,-0.012564642264373621,0.0853280422066441,0.034749507273143826,0.11675552685123572,0.06308249022140133,-0.01534823236578741,0.018272020189306272,-0.018121796644260474,-0.045386542623967935
HALLMARK_COMPLEMENT,-0.013177861474924593,0.014512193448140906,0.001280657488286351,0.04208482603976561,0.10542098900232749,0.0358245179641043,-0.005684639156032492,0.02763417337038181,0.1515858297452654,-0.025088304021265898
HALLMARK_DNA_REPAIR,0.08863365213452859,0.04581915649414875,0.010756318965923434,0.004342598189120403,0.17303800104637163,0.06259475229799936,-0.04366244844213006,0.04869151724049521,0.16395056199450117,-0.04443757686323126
HALLMARK_E2F_TARGETS,0.006618511659594037,0.013591146047822331,-0.06864522818340556,-0.0069678869979401025,0.13599756377539035,-0.010122834393203111,0.027358918184428344,0.01610067134183731,0.16497545550215417,-0.04284079887027269
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.07320942148113654,0.0345266494934007,0.08096929780633313,0.07944487571796625,0.03458231040066914,0.09027631128842374,-0.021450486694123888,0.06238244556078324,-0.08904665359146016,-0.023287251682874238
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.03222037613950403,0.020036457009535828,0.11221651744322614,0.04843606119626266,0.1336300265878621,0.08863649051926205,-0.0007905464596604425,0.07541210304453566,0.11048979674104134,-0.027397388215452647
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.00987527724970632,0.036956370886589256,-0.07547881154742489,-0.010089081312587726,0.10197990754788631,0.028261338540266034,-0.01825028583603966,0.009971644197227585,0.16477039462402446,-0.007203032427494144
HALLMARK_FATTY_ACID_METABOLISM,0.09380022041169125,-0.009020098312307436,0.09210417943048073,0.0548057797253034,0.09483013388993242,0.10065059909073988,-0.02175074102082467,0.007046441837480061,0.0719408623456339,0.013534878899861512
HALLMARK_G2M_CHECKPOINT,0.06860161990303064,0.0026725901182802344,-0.10830831793646217,0.04743685423595888,0.09097341480586309,0.006808250551652807,-0.02847409171643554,-0.018350579188479845,0.09344643992297642,-0.04049273920259339
HALLMARK_GLYCOLYSIS,0.07321774402757401,-0.038319551925809985,0.10441151244313779,0.008325505009242501,0.14194424040311804,0.060320077299823166,-0.019351232869313305,0.05928653337160569,0.1334877292937074,0.009811237517247204
HALLMARK_HEDGEHOG_SIGNALING,0.07846352609464673,-0.044667687893703,0.0077643377877748745,0.029839390258202862,0.088831018597381,-0.01966794071929926,-0.02719529169593628,0.05094006530920096,0.06811211491590832,0.04206276121624836
HALLMARK_HEME_METABOLISM,0.06036643413940878,0.01639414123154015,0.06356752894063877,0.017055187563665315,0.13564657514505502,0.08164705361635113,-0.01500071486319352,0.042601213430830585,0.1397552267666879,-0.015462333625028175
HALLMARK_HYPOXIA,0.0711079488715545,0.032625660840459564,0.10813643443009972,0.09950251297611534,0.025080813340755344,0.0816924177202573,-0.036751045683530464,-0.01662979983882264,0.012924938040432014,-0.05382725894509743
HALLMARK_IL2_STAT5_SIGNALING,0.043453648754087686,-0.006242920930465932,0.06423296260018775,0.0029395256392910503,0.13285773671203088,0.08124128106690535,-0.030063031273873993,0.011926978697866237,0.09158465457564952,-0.07086102584188987
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.004247173608803223,0.05680176461065116,-0.052065870109494185,0.06276485382358987,0.08937850432253187,0.008445944354250633,-0.09943145152901076,0.033478396632169505,0.0758972884653052,-0.06641421736308309
HALLMARK_INFLAMMATORY_RESPONSE,0.004743137394159801,-0.02100861400374138,0.03161915959092667,-0.005388663488397496,-0.004153380361071421,0.0775380829889863,0.04600797172339256,0.01079273831210007,0.05580624020082083,-0.041401657881534375
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.03356475337627249,-0.0028781705884514744,0.001566851408032595,-0.06621160635934567,0.13995824646561286,0.005918016076990546,-0.0074064619184394,0.0038967309800110373,0.10525473765836912,-0.05790240891469746
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.01275553455217847,0.03994385251347391,0.028006135914224812,0.06474577873030324,0.05694894607155623,0.12264967671242633,-0.015779725987926273,0.030898747989313795,0.022577928652971906,-0.027988718527971624
HALLMARK_KRAS_SIGNALING_DN,-0.03946828081972877,-0.027709869676971442,-0.04033243779048178,-0.04136993416338213,0.1619985787384739,0.042362972536158415,0.004260342265567067,0.047335161946866516,0.16863211279520252,0.008529667709123308
HALLMARK_KRAS_SIGNALING_UP,0.0525429584284831,-0.010272772586093205,-0.0025069897592912825,0.03675067680203498,0.10945404324764862,-0.0007661759627301553,-0.0035009306444412466,0.01275587577292013,0.039510214369138964,0.0020889015996931925
HALLMARK_MITOTIC_SPINDLE,0.0646523698922073,0.02937414220126251,-0.00042636038591207273,0.009358962100806945,0.16667493596796756,0.04117592558073222,-0.03745081042464495,0.0247629564550728,0.10922143818087884,-0.008109802623940367
HALLMARK_MTORC1_SIGNALING,0.06860168559794888,0.03205129863525225,0.10561474988467331,0.06490313436181805,0.08298002082283737,-0.0008687098414229529,0.051027532940159395,0.017186467705413017,0.03802574415702237,-0.002407648461578058
HALLMARK_MYC_TARGETS_V1,0.0990292724109404,0.043712885787090865,-0.03780019500418937,-0.007094508498386283,0.15352306210572578,0.028421000258284815,-0.030167952478928832,0.011693908238805265,0.1736178054746922,-0.025932199509409615
HALLMARK_MYC_TARGETS_V2,0.022829667463138054,0.0020043368710410993,-0.09566370308307506,-0.045226336466428575,0.03941220992210614,0.03354602012933578,-0.0451111025403442,0.04845951628306605,0.06311270479703371,-0.006324977120861454
HALLMARK_MYOGENESIS,0.002838034750065353,0.04944051370127535,0.10474638218074417,-0.021223519525153223,0.13297975309376242,0.027191492810247454,-0.015207350251308214,0.09925268036812904,-0.0015898715942652794,-0.0009371517399597376
HALLMARK_NOTCH_SIGNALING,-0.0008005489908624447,0.0385838708519066,-0.033495966250353816,0.04894193628489017,0.13583883065212188,0.04563533911076927,-0.008023928632913268,0.06065486256281419,0.17783528662939185,-0.06835708534379425
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.06570477891815062,-0.0030084333218077654,-0.04756172244018308,0.02970874582962569,0.1484219336861529,0.031346089218792866,-0.07358567903917433,0.051336062861679334,0.20621831457671277,-0.023343859983900372
HALLMARK_P53_PATHWAY,0.07795208687159019,0.1033129307453177,0.00719818121468526,0.03289590576709981,0.14822892490837697,0.0956181022652168,-0.025151452227922717,-0.006747853399143157,0.16626605063100647,-0.0046771015791580405
HALLMARK_PANCREAS_BETA_CELLS,-0.013852344773958913,0.010445063163917535,-0.036433579893622295,-0.005592916453342453,0.12615276512086482,0.007070365632279958,-0.03841369391800282,-0.0032448857957878548,0.20679979316571967,0.004014773925375356
HALLMARK_PEROXISOME,-0.045742206209352404,0.0407899644795727,0.05836626230978105,-0.021364718453382642,0.1087459136637722,0.0010788903701702537,-0.030806755833923585,0.0065673633996183945,0.07283207338291289,-0.07740166742493973
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.05290942467660799,-0.03868721219406061,0.01014822565256049,-0.0037805320881817593,0.11331372274684605,0.02966248615130051,-0.02371681331303936,0.02375484112381385,0.15217206433404548,0.006912031531944783
HALLMARK_PROTEIN_SECRETION,0.08771548424736,0.016062927602424924,-0.04688123429491035,0.02347666473508934,0.14924522305106286,0.06806458230064885,-0.05616448607832396,0.049862219423273124,0.16778351602803987,-0.039092268265816514
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.06709863942394328,-0.039780881592798606,0.04933217439477477,-0.06105389404067847,0.14793195374927834,0.0750020058130139,-0.022516896089362422,0.006291272564573253,0.17326973985448432,0.030715282359865505
HALLMARK_SPERMATOGENESIS,0.05822875434689135,-0.003262582036240575,0.06978959126580359,-0.005346549475006784,0.15661663589788868,0.016766493294083827,-0.06567614972864604,0.05093945263585237,0.1727473737100394,0.05222078908441434
HALLMARK_TGF_BETA_SIGNALING,0.0008812816187195003,0.0015427869359478502,-0.07391777880920822,0.003380962387985091,0.08921106265496852,0.017891724025684036,-0.031248134666300855,0.019959409436293606,0.009873708111557723,-0.08085737250349252
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.035268566076762285,-0.006960634232157155,-0.035003932719849244,0.12478783160666072,0.0018220087413905232,0.0517492004986406,0.02464531143975529,-0.03898835364256333,0.0019384505272240166,-0.04647263738628801
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.08694410951280382,0.027872617816997774,0.058531903970340964,0.05951824033758205,0.15279569166076237,0.0219825785340507,-0.04100128831587689,0.03595984147001603,0.10670550382510349,-0.01304256045525359
HALLMARK_UV_RESPONSE_DN,0.011364073339052441,0.06348847078223792,0.007488712688294286,0.019395478885569965,0.09685473815680573,0.0697217106731275,0.008305276446225026,0.0991615121945443,0.014603125035282027,-0.015389975051595608
HALLMARK_UV_RESPONSE_UP,0.05593883657837365,0.005735408047033914,0.016228238378419052,-0.04705571591569679,0.17154083937963635,0.05268477559335106,0.028386684829175005,0.013188920433648131,0.11666215559496666,0.018879945266406746
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.0009061457171281424,0.03144120076372141,-0.08033591972777009,-0.043334682869581684,0.08851158282352675,0.035915013010755434,-0.06633672789286446,-0.060465998567753976,0.0587463804042054,-0.029829570451401007
HALLMARK_XENOBIOTIC_METABOLISM,0.07136070221470857,0.06420854184579751,0.07362939495373125,0.014580560337935665,0.16287108178970852,0.12405722031991821,0.015939965214815107,0.003416974437666463,0.1670021969864986,-0.057039666811728396
