,UKF243,UKF248,UKF255,UKF260,UKF266,UKF275,UKF296,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.019027152996774595,-0.03521287387255129,0.058743212895617444,-0.024528776894486827,0.026822813958974064,0.0374710791176679,0.05193999616757541,0.005242378375420204,0.19472443191037206,-0.011298915457886683,0.1269025883002618,0.10253047905891635,0.1412383658750991,0.11673734114197518,0.11175322136878542
HALLMARK_ALLOGRAFT_REJECTION,-0.07699754770730188,0.008508551014670145,0.051876587313696355,0.00903342412280169,0.10877524668077981,0.036286671037950566,-0.020199309874382322,0.0034718738655911668,0.15471266785674245,0.034471701571244275,0.08311989897997923,0.09456860233268338,0.07530921065796667,0.16549543963842503,0.0498791779749163
HALLMARK_ANDROGEN_RESPONSE,0.030165045998325257,0.0029772764722844985,0.061390708852545814,-0.007699492275807457,0.1322095699926301,0.01356759246499558,0.0582431892274911,0.0440085696653552,0.15068217368108272,0.005937454455109973,0.08948602558148323,0.060776304388355296,0.09789299521027513,0.1250289346745934,0.14219607940175058
HALLMARK_ANGIOGENESIS,0.06910507325383818,0.030310547710436245,0.03545222627567293,-0.07113162117934116,0.11973977142343106,-0.08748702505799912,-0.030833253178233284,0.0025667483780529763,0.1724639554846909,-0.027763753940815556,0.0007845554964391909,-0.045882583913983706,0.012090157405116571,-0.019663909566902896,0.06030918499771108
HALLMARK_APICAL_JUNCTION,0.009428994396393817,-0.016128507032202505,0.04011712733360893,0.05788817271858241,0.12044996478603008,-0.08546194282425316,0.06379114612267153,0.03730167133368311,0.1275014602308962,-0.07425154543784097,0.08663138230019746,0.09430099360359563,0.11205869732006919,0.12605336681810184,0.08161041089287784
HALLMARK_APICAL_SURFACE,0.006696077138272942,-0.024382352176303582,-0.02123099734886093,0.014412687135309054,-0.0010954194422915652,0.16154523422115113,0.05683328169359888,0.029090559198121275,0.045481768002238715,-0.09363984973035919,0.08128181795217419,0.13950983488083932,0.05948568450172953,0.10917409543136215,0.09077906080740661
HALLMARK_APOPTOSIS,0.0017684595779154943,0.003344714042397827,0.06350091625921071,0.053661936509408335,0.005783703530774547,-0.05272876688693308,0.006750355004181855,0.03692223259726021,0.051017663310317936,-0.057507697621416796,-0.03161859670761283,-0.02115163011302616,0.034280048293540234,0.15483135437578455,-0.018526250867919265
HALLMARK_BILE_ACID_METABOLISM,-0.008698653456546747,-0.0010879178409277982,0.02275207229313039,0.001842707473403565,0.1504802435042239,-0.07220204676764655,0.0734035561848402,0.0264350563133435,0.08438654241803716,-0.06263457794183389,0.09090011569345531,0.07464411627889467,0.05803188009198944,0.06809367269251398,0.05140933084054564
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.0365396194345635,-0.026649501625406517,0.05554236220378934,-0.011897228153279642,0.14519853651128753,-0.1564545707790579,0.02690875780515221,0.05076711744250106,0.15581000132117567,-0.009375007777621482,0.06821927684678207,0.10979819811037464,0.0700988995927965,0.09442818990702372,0.07401992833727698
HALLMARK_COAGULATION,-0.009114226809756322,-0.01907985980432632,0.06191171036800331,0.06780953430615112,0.13459437125959214,-0.043399139602261154,-0.01518434976378034,0.01399054617358745,0.05691455151614771,-0.12008759414646829,0.11171120054854473,0.10416715715360178,0.044353824217365764,0.12175576204696782,0.08197210411618658
HALLMARK_COMPLEMENT,-0.007159266323718556,-0.0310467848531075,0.05193532281546195,0.00247848128070977,0.08166423221957017,-0.056748883579506554,0.06831372871005886,0.037863120520047325,0.21621979163270805,-0.0343616465678468,0.05650781304329104,0.0701923309777392,0.08964731241819898,0.09804289206006353,0.08562583559898222
HALLMARK_DNA_REPAIR,-0.0006735447573472876,0.0034260702275268912,0.04238176488666649,0.06868878533066045,0.10828609319264276,0.00029400384748823165,0.07619367456054937,0.07697190769624146,0.16950503017900345,-0.049396418915826495,0.0793576573237447,0.10228322114719136,0.1138781960900166,0.09533279258324112,0.08626977459025517
HALLMARK_E2F_TARGETS,-0.011497226692038811,-0.03128778573259759,0.011796456374784749,0.024856668606714774,0.12969200332560346,-0.04674200844418425,0.07715461162907852,0.07208789382768391,0.0741367992317554,-0.007690179883628377,0.07733806555513537,0.0683204137511481,0.06994518242823758,0.0454725836249996,0.06911165921474202
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.02855435309933602,0.02742375562960879,0.12871454953225978,-0.0008469029033705503,0.1322898259709939,-0.1313422226545431,0.005646868302396995,0.06470739713678413,0.14347623393462447,-0.0693877978053819,-0.018090118685638666,-0.0035866829012226927,0.04148131881135775,0.12224669679033502,0.01165354002004834
