,UKF243,UKF251,UKF259,UKF296,UKF313,ZH1007inf,ZH1007nec,ZH8811Bbulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.024450757140178716,0.008345433155150262,-0.003565649436717208,0.0560000243919841,0.05266053244229646,-0.03763329873964515,-0.043005389030726114,0.08796184081083488,0.13307055101376217,0.10227775760291537
HALLMARK_ALLOGRAFT_REJECTION,-0.10605566498822885,0.07618980903051051,-0.0007337753934019833,-0.012033300401608264,0.049954882487661334,0.00063447067733584,0.08153948088014562,0.08124494198086983,-0.009485780597809494,-0.04136775410803817
HALLMARK_ANDROGEN_RESPONSE,0.03438673140849169,0.05718937645264492,0.05111099540586635,0.03667981742129813,0.05877825706815746,-0.04899173594908615,-0.017165887486705878,0.08722650849631952,0.04426096964075307,-0.008620343397372198
HALLMARK_ANGIOGENESIS,0.03779576203769558,0.0027411947732470503,-0.006785916249801298,-0.017419628031783825,-0.01680177992908344,0.041873473853322726,-0.07325709034263785,-0.028164083958894783,-0.1377090877881386,-0.0995219892200287
HALLMARK_APICAL_JUNCTION,-0.024051448502045016,0.009323053935755277,-0.0033902666937730666,0.006125283266478712,0.04912883350330273,-0.04701521038040998,-0.05307020098088026,0.07591248954182717,0.0498331849151878,0.0737477594622674
HALLMARK_APICAL_SURFACE,-0.03674053287560643,-0.0023376613629042427,0.014533168774221842,-0.037885694574246814,0.06499405233190095,-0.04100841180641283,-0.02568048359005098,0.07460770337287953,0.028988933485639662,0.027387114310830227
HALLMARK_APOPTOSIS,-0.025826599741832705,-0.011878905364083288,0.0008046067500121406,0.0209303272413898,0.011734733570119529,0.0407568933680211,-0.09732276481656729,-0.013057965952834077,-0.07458364282704542,0.0016208638112387142
HALLMARK_BILE_ACID_METABOLISM,0.036941811652905145,0.021894906891797124,0.004796004531933645,0.02219373650669855,0.0532117719083874,-0.0867026173682313,-0.037374692421980216,0.07842225543218526,0.17877085737980797,0.15926793789966825
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.04950497600658374,-0.023964128496619514,-0.007031010997277029,0.059236050412915395,0.05609933904058636,-0.06995641936890215,-0.0730835298563969,0.036657265725252255,0.1605983057155808,0.07287146888832456
HALLMARK_COAGULATION,0.018669866949980823,0.04546699248254254,-0.029110568937324933,0.03651714596829109,0.02980412290240572,0.09626024422475833,-0.046608182663409034,0.09499279319641349,-0.04828118289290272,-0.002988196842391474
HALLMARK_COMPLEMENT,-0.06354845943294096,0.04365628306418372,-0.015652071377648954,0.03848278071103382,0.058324803669517485,0.03368231406833594,0.01740134985603796,0.0784855878334914,0.14091262124670262,0.0669032846908765
HALLMARK_DNA_REPAIR,0.03577437583923972,-0.006192347685907645,0.05216100835638576,0.05517855282228891,0.04406801230683546,-0.15635871033886603,-0.042986820727467866,0.0747753770898792,0.17581973016008584,0.10558701305516334
HALLMARK_E2F_TARGETS,0.04813157359326512,-0.030730286149123275,0.008079586639026743,0.030155200126817102,0.04650457216653892,-0.12577010094363938,-0.037191180591727546,0.12173909308937075,0.18231208360002885,0.09154322180187606
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.028702198899146655,-0.008226112849324776,-0.00014459514106720167,0.05558408998779283,-0.009603284819036346,0.01036700912394163,-0.05247956609709317,0.0002318521023870281,-0.08927972657485046,-0.05150324775833527
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.046631053822315194,0.059103374757993585,-0.011104149663458875,0.023174357599025718,-0.01334082401979764,0.045442596920543914,-0.012175559865114769,0.03610709079874871,0.1431386137275296,0.10968630594615453
HALLMARK_ESTROGEN_RESPONSE_LATE,0.015494530741974086,-0.05844439606652698,0.006438725608801767,0.03281088107406419,0.03982801461488594,-0.06008238540017686,0.03432094157845353,0.0767855713457246,0.14041295108160218,0.1173197518317344
HALLMARK_FATTY_ACID_METABOLISM,0.035089855747835685,-0.021546684099532837,0.0590819564771395,-0.01446326040973586,-0.01625503756048535,0.03680281719790928,0.02864817792456714,0.007877474224134972,0.1208389890268033,0.06865057056796463
HALLMARK_G2M_CHECKPOINT,0.0029635509670143992,0.0317080963761344,0.025847286197074344,0.029801580510410326,0.0727315149924872,-0.00617196005246768,0.07477704505697484,0.08906041835998187,0.18313104356250626,0.021493696024975185
HALLMARK_GLYCOLYSIS,0.09322870122125,0.004980326606833375,0.022785569933282956,-0.013093163568080714,0.013979289483751434,-0.1137008896182464,0.009707196833078078,0.02071395793759326,0.18628578241163524,0.04941937492007011
HALLMARK_HEDGEHOG_SIGNALING,0.048340666574817136,-0.05776029639498451,-0.010492554187027844,-0.0377934182313379,-0.024780671848874898,0.00484875756363983,-0.08089253043592852,0.061840091944856235,0.11115504140411661,0.07648952223760977
HALLMARK_HEME_METABOLISM,0.06348028820300355,0.03925284396148249,9.12058768523898e-05,0.06019586411457624,0.054910072024625355,0.060952211799352854,-0.007128780982948032,0.10903476651703664,0.17147653847891461,0.09025833908559042
HALLMARK_HYPOXIA,0.02403373700593505,-0.00760341991057182,-0.003654676587606472,0.03322304003957667,-0.04157667632521097,-0.1013851784148521,0.06823166161671446,-0.08133348995420962,0.06751445355042174,-0.011324592955679925
HALLMARK_IL2_STAT5_SIGNALING,-0.08486324196834763,-0.011684396099423601,0.011510876249615956,0.003964924242010524,-0.016363236251704993,0.04369743354607694,-0.05528166102057777,0.053069501177535706,0.12184353447262337,0.08987327070917062
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.03442943295386691,0.06494057519218087,0.04188196497797118,0.006985076728145823,0.031015194206145145,0.07443614053834065,-0.04749453078118103,0.0708576838318324,0.07946883224479721,-0.009765301309230048
HALLMARK_INFLAMMATORY_RESPONSE,-0.02605316615234002,-0.05348519563366506,0.031361819376441155,0.037659087375534674,0.03197578012844952,-0.041653485422612796,-0.057267949285318975,0.009858937811299104,0.05898658840030291,-0.06261536746837416
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.0019498540204525361,0.07997925329756392,0.019015126037062676,-0.0227632622809538,0.05422368224597978,-0.05558012171029173,0.02540661807951,0.08354093785882526,0.09303891366213117,0.0989157009092477
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.07931094876144688,0.028338550402596724,0.028073640627274615,0.06774085369084357,0.05384682547607941,-0.03200407303267031,-0.041842325699355226,0.0441519223156049,0.046813048044820275,-0.1091584268225267
HALLMARK_KRAS_SIGNALING_DN,0.10713571265119239,0.07057982442980965,-0.03737823274018943,-0.0023280326788570403,-0.010681859834971016,0.013107626912587244,0.05373829803112227,0.07740317087560163,0.1823159095609787,0.15914929515613474
HALLMARK_KRAS_SIGNALING_UP,-0.024686464629227862,0.032425378165645474,-0.011017069274673977,-0.019893067092764474,0.06827864682209933,0.022160166826811847,-0.015554063773787867,0.09141155075858046,0.038686542862079225,0.06126155131267837
HALLMARK_MITOTIC_SPINDLE,0.013324902226897481,0.009731548715498984,0.019445088753682213,0.008766915232100346,0.0584127211882735,0.020271228257368275,0.010997275500744128,0.0918185904249522,0.14844270860615494,0.11853338064097205
HALLMARK_MTORC1_SIGNALING,0.09029897679612423,-0.00872669888026846,0.024743415718849537,-0.006207576955325667,-0.016190997417729048,-0.0767313118907618,0.008272235643277621,0.005270557882773829,0.09620487248297543,0.010969918868163037
HALLMARK_MYC_TARGETS_V1,-0.02416980288779191,0.016557092983502577,0.05508322762560078,0.06527811227249196,0.06957813106254808,-0.13123491139599264,-0.042236285838765035,0.09035006043017298,0.1918327517029934,0.04480782819536753
HALLMARK_MYC_TARGETS_V2,-0.05496692622927461,-0.002192286376858489,0.03033907338007319,0.03291850044634734,0.035495880979286284,-0.10429244192940397,-0.06581522650706624,0.08622259263105288,0.09610438343859234,0.019918524624794834
HALLMARK_MYOGENESIS,-0.024170345540865057,-0.009146349733580292,-0.024478093144786803,0.06675462755031046,0.0412329550543128,0.043012982271388535,-0.03735234713133569,0.09398099459575426,0.006039411245708053,0.1147846116538635
HALLMARK_NOTCH_SIGNALING,0.04126330117114729,-0.07384955051202859,0.013568910188559517,0.033236821919959865,0.060800505970907026,-0.07473875480972726,-0.060925136059702366,0.05275548860952299,0.15783909954946757,0.12379774014379491
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.020988325947589707,0.009742880703587068,0.039366198418581556,0.008393811497593886,0.05537901018322265,-0.1640541314803169,0.017690459016269637,0.0664802408527401,0.18613957694395236,0.17026432504360284
HALLMARK_P53_PATHWAY,-0.012176186193761795,0.02419616941408203,0.04637639409202182,0.06228707314211633,0.010087166611433641,-0.10402252210291393,0.037079114888140904,0.06224233278292223,0.1903262056807524,0.060893693576127714
HALLMARK_PANCREAS_BETA_CELLS,-0.002269200102517517,0.006771552042261487,0.02498640400324649,0.039771903738174005,0.05283005237536197,-0.145011835498952,-0.023836770944968735,0.07784301373867361,0.20857764633186618,0.10959155250783247
HALLMARK_PEROXISOME,-0.02047516869471001,-0.008671638602083729,-0.009408396301024627,0.07145594923759138,-0.030375453335853217,-0.006028299661160146,0.01461472474915341,0.10508549477180254,0.13584461805292794,-0.023763664713043434
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.007126221685190814,0.0017093633235949212,0.034931915148432365,-0.004562157182533739,0.07429096538056085,-0.11658137927712046,-0.12440616174536277,0.08361084139229724,0.133340930644118,0.052535112661271255
HALLMARK_PROTEIN_SECRETION,0.056704504870475195,0.0021109433095155166,0.06299071876029241,0.010003922932887665,0.07594474570607783,0.03239662777850529,0.003234639137630798,0.07819254452206585,0.16765950477128452,0.0636676520826123
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.03562015383585165,0.0851710658867966,0.04674880014388614,-0.013104309777681481,0.04102856271049211,-0.021213954986398935,0.09403680840720328,0.07268986073973141,0.12817520676378477,0.008696678502485303
HALLMARK_SPERMATOGENESIS,0.025409110475254838,-0.02025279897549879,-0.02253146183624236,0.010088556646103855,0.07445591006984921,-0.07454167791125738,-0.05420861211913116,0.0973612256415725,0.18861819673030772,0.1280577895395483
HALLMARK_TGF_BETA_SIGNALING,-0.004135825145499754,-0.04762087826619465,0.008425295890897118,0.03861934692557955,0.04779669296276496,0.024238506849422276,-0.0431213448051537,0.06475418084340274,0.0008988403999581835,0.0839820234439515
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.05980682798273705,0.04888460854850472,0.004730685388141638,0.004989319353957008,0.04400727642489276,0.001242930123366954,-0.007336877156247858,-0.0018730661384919794,0.046896401071501975,-0.04280363282421775
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.01848691584260416,-0.0024899530758997006,0.03742250965468782,0.029297562505202046,0.07255315863146279,-0.09597064376928616,-0.07205876759009813,0.06744774169392093,0.13078734664193573,-0.008477585158570274
HALLMARK_UV_RESPONSE_DN,0.08004972015621523,-0.020005074601987374,-0.01410734238510245,0.05535143257213763,0.015109796391750197,0.13086706403979229,-0.023582446255396242,0.08749485759799402,0.01923331838782633,0.07704119372785322
HALLMARK_UV_RESPONSE_UP,0.04057443285318296,0.051477880474856456,0.05830994968214377,-0.013848294121596591,0.033574085438861326,-0.0930500138275506,-0.018094528816527726,0.04692324484242713,0.19967869227769572,0.12442125525087767
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.041874510582863095,0.03587892815528137,-0.0030455900785200402,0.06650855798220029,-0.05914414534354987,-0.11858367826950117,0.005401702613021444,0.08431594781045287,0.0497152064813544,-0.0036062712707829246
