,MGH258,UKF243,UKF248,UKF251,UKF266,UKF269,UKF275,ZH1007inf,ZH1019T1,ZH8812bulk,ZH881inf,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.035416586678458824,0.08277832363102317,0.11749509866462796,0.04913796706867658,-0.01074788030380572,0.17566507352184654,0.012688852984138558,0.13060751100985823,0.07143024325572324,0.06604606372170789,0.010530907847543252,0.09168848963569232,0.04944025852777238
HALLMARK_ALLOGRAFT_REJECTION,0.08053469412739704,0.07525612483893453,0.07216188877226176,0.07588439115712271,0.10531443221171508,0.18896877511013596,-0.07378490439961517,0.08563217845553274,0.11167646754301434,0.055271244902936924,0.0049338030079713385,0.11591693891906375,0.034452556696560395
HALLMARK_ANDROGEN_RESPONSE,0.08018494848349857,0.10584479746981289,0.10065304199415025,0.03300738317663513,0.07842769069239423,0.14071341195433712,-0.08335023959651774,0.12877496953128614,0.05329633527166709,-0.031051848052521924,0.014296568923645855,0.0933114578421721,0.1308508462926408
HALLMARK_ANGIOGENESIS,0.07293072352801595,-0.007253043986519953,-0.06171421465511785,0.04713811420287751,0.03593395252222955,0.15134533906090153,0.04265649178591478,0.11024574586440476,-0.10234540827101211,0.09514811546829972,-0.03362767875886144,0.0374148788839112,0.10736066356256391
HALLMARK_APICAL_JUNCTION,0.06402312812519109,0.0721653755457076,0.09284583490713992,0.019734100996443363,0.0696523824946199,0.18352202056083908,0.09056156063552612,0.1570650018369117,0.08174131064888834,0.046342288900162835,0.0666961214276888,0.1464233828386873,0.09546065639191714
HALLMARK_APICAL_SURFACE,0.0654700974842909,0.08123001196371092,0.10444513024092857,0.0006107090329466755,-0.022198558347130113,-0.03305762058448265,0.020733057428493466,0.0922747538537957,0.14847335139307732,0.03194318206566744,0.10657147964762129,0.14891129774319892,0.014551328673122862
HALLMARK_APOPTOSIS,-0.011407184259101673,-0.04931209307537209,-0.009475393580616174,0.0488869155428593,0.016807241772938124,0.07174819005531104,0.01671376403481844,-0.03969333355234669,0.040753636438142095,-0.014606961205664747,-0.011998856118060014,0.02293472236762495,0.011723070414941505
HALLMARK_BILE_ACID_METABOLISM,-0.00463481017038312,0.09493684533637214,0.04966377701319019,-0.004882541607915095,0.05734847692024054,0.15973730809758174,0.09517887644530228,0.04621379910714948,0.06937452983663571,-0.05296495029610043,0.0007859716035100542,0.03997592922139313,0.13228982401654107
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.0535100284833122,0.08387937332885999,0.003579023203503195,0.0453149224082765,0.08672355656093496,0.10248461558303923,0.07321294863159272,0.08871593786739894,0.12418557494171788,0.0023028902586280735,-0.013553115760558109,0.020135156828177823,0.11721875557211128
HALLMARK_COAGULATION,0.14267258350852727,0.0208065640136034,0.11011459385990664,-0.012332317694727429,0.1041163924510195,0.19738291328812038,0.08857083320999942,0.02471160133396546,0.13961829511129262,0.10281714741653349,0.011400765749621707,0.09700444494084852,0.09958269103961227
HALLMARK_COMPLEMENT,0.1138535411594155,0.04857147507674975,-0.008893043098014513,0.06805655718795317,0.049598516024688594,0.1917503036977127,0.03523449310111664,0.03349218552520079,0.06114959409256551,0.06556473301547772,0.05458066707188453,0.03391209190981928,0.07387040860269517
HALLMARK_DNA_REPAIR,0.066618494613751,0.09053611992885562,0.08332375949857379,0.05978825159784349,0.049444081838623234,0.18075868170437992,0.003990077359044459,0.1496475279175652,0.149217195137708,0.04417016974317764,0.06656311411655925,0.09732052980538991,0.13021189417620477
