,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.00949861100150127,-0.0752765978149555,0.01723593162646837,0.04658356940765322,0.05222698986723374
HALLMARK_ALLOGRAFT_REJECTION,-0.05246978677045334,-0.060050718698136954,0.01627111107438623,0.0452862409442289,-0.030211498929816616
HALLMARK_ANDROGEN_RESPONSE,-0.03421638927903299,-0.0516402306973516,0.044351325991883586,0.10180345367642696,0.020778056739227647
HALLMARK_ANGIOGENESIS,-0.044135517642246866,-0.07092776420328091,0.03859102875823219,0.07633755802004633,0.11295525383392785
HALLMARK_APICAL_JUNCTION,0.00771315187929967,-0.0533987785283464,-0.021849123893361865,0.05332352303495645,0.07705824605472857
HALLMARK_APICAL_SURFACE,-0.01728974027904561,-0.05046728252285848,0.014500388628934414,0.06166399245173738,0.02524996839425897
HALLMARK_APOPTOSIS,-0.05367830657711247,-0.04822952312956757,0.036702196378043776,0.07227448147805186,0.03209614910151575
HALLMARK_BILE_ACID_METABOLISM,0.02277179198873183,-0.06508566594339735,-0.03707079398727506,0.0019221305961033004,0.01288107231960819
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-1.782412679158594e-05,-0.05533070466639331,-0.0642152302961698,0.03980834747340693,0.035044857211278396
HALLMARK_COAGULATION,-0.06127472864325983,-0.03667331681748321,0.0025306588933334652,0.11259285960014397,0.10202429016337895
HALLMARK_COMPLEMENT,-0.05358690246364451,-0.05158176140796523,0.02065850343454518,0.016324042607148537,0.04991103940809192
HALLMARK_DNA_REPAIR,0.02427496181851854,-0.08946404412884143,-0.03188936573808625,0.017002086822918275,0.05413384945132483
HALLMARK_E2F_TARGETS,0.010390807570346767,-0.019214772050166605,-0.04353179978930081,0.01569941094144987,0.040261628880798456
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.06179315785467436,-0.04453857153028708,0.05184203744375078,0.12033601927431757,0.08720316546647378
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.011534751442236386,-0.05913129371513471,0.04005023794710621,0.06346213061149618,0.08808137352164036
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.0019194683458642662,-0.031647271130242516,-0.003531198569891063,0.03009539856928687,0.003976821686521405
HALLMARK_FATTY_ACID_METABOLISM,-0.024591474444443196,-0.027819921561444895,-0.013475409244225361,-0.027950653832303562,0.07494198572867146
HALLMARK_G2M_CHECKPOINT,-0.011576770351135069,-0.024588654530666942,0.009372999435909022,0.038192708640206234,0.08474626696158907
HALLMARK_GLYCOLYSIS,-0.033153875080097525,-0.013466862473373968,-0.0012737919272580733,0.04610432116175986,0.08399000693950272
HALLMARK_HEDGEHOG_SIGNALING,-0.03313315602075175,-0.03371421525382428,-0.06433314178321944,0.05340087046034845,0.088062378087294
HALLMARK_HEME_METABOLISM,0.021048105857256624,-0.005481253758182084,0.002914023345151925,0.01743036544169695,0.07399109461301662
HALLMARK_HYPOXIA,-0.003407887547346828,-0.013271497009390624,0.015673088969785372,0.0637140558939994,0.06334669920574201
HALLMARK_IL2_STAT5_SIGNALING,-0.022150005568499425,-0.050800415652920664,-0.032948774337305635,0.059528945974649625,0.1021556054316177
