,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.027765715035993926,-0.02823868656833758,0.031306393170397184,-0.025303053664414796,0.005804414082101999,0.01076389053316988,0.02290676758291104,0.017072765079424762,0.025261945419601552,0.032111286501951185,0.02049606064613567,0.08463551644802488,-0.0748415564524112,0.040544014567156124,0.06108110914684047,0.08731871758393572,0.1251558077873996,0.12533579818257926,0.010571730958471538,0.05915588323946923,0.08994878276139598,0.00729414290037155
HALLMARK_ALLOGRAFT_REJECTION,-0.01706431392356259,-0.05747859181252898,-0.008919982154395907,-0.029126270461392215,0.0010427873682633815,0.022084437805667496,-0.0072223625156587895,0.027282398494672667,-0.023727848909108337,-0.026302039115204207,0.050035433187550944,0.025050321569500822,0.08722509774289085,-0.023770119858482243,-0.05265918515269854,0.12279154354657135,0.09402964018443882,0.03067134970151049,0.04201356167222936,-0.00773976505653421,0.059569496907088106,0.016018264384436598
HALLMARK_ANDROGEN_RESPONSE,0.04861798937734102,-0.01764824257330759,0.05789280071281488,0.04412184274781085,0.07519386044478965,-0.000589660358193381,0.021352425038675966,0.06178704958105595,0.018994802078012966,-0.022086302948578145,0.08893155411551348,0.13101878920040871,0.008127084213889508,0.10318929385432521,0.08372827889242691,0.11111939975451693,0.07555020238383475,0.07584337797470929,0.049940769123773945,-0.017450827079181944,0.03802442854605645,0.00557713138654877
HALLMARK_ANGIOGENESIS,-0.11888554660651734,0.017593730986346,-0.00589741766979191,0.01030314756373607,0.0009240142438339951,0.0131992328451551,0.020423748644666114,-0.03314052577176295,0.028960343726954878,-0.05145701933616881,0.028936475622558657,0.03702328943671281,0.07180737351264024,-0.022605825958354323,-0.017316999958459516,0.08681261506989761,-0.053656332335868105,0.06390417393240061,0.051579134888456855,0.007024112395143841,-0.016473376830097437,0.06261427041092833
HALLMARK_APICAL_JUNCTION,0.0009018325467585214,-0.04104080198363046,0.013040949854319448,-0.04174774858406084,0.024240425508264874,-0.0005158952182939233,0.04055923578049136,0.03188094314418181,-0.02370713131685868,0.02303231692483728,0.05668568498840528,0.08481426307202124,-0.08801916625526306,0.044374644869479514,0.06335789441508179,0.04925293936121602,0.1157866919575768,0.12387580800312975,-0.04147746723940064,-0.013095683617287263,0.08108035307244489,0.02798075540651159
HALLMARK_APICAL_SURFACE,0.009072236935338004,0.0046280220802841655,-0.05017291363648902,-0.056540387510115184,-0.004541141006202472,0.04487207545294531,0.02349699225174654,-0.016031573993192112,0.016286779616029534,-0.05368125834906048,0.00900683015476586,0.05640717210004127,-0.12087317426188147,0.04146089912997656,0.10030473274247603,0.0951888357137741,0.10771637011336622,0.038079309729502506,0.008354268084743552,-0.0009651141396597485,0.08468077768267553,-0.16055485439626035
HALLMARK_APOPTOSIS,-0.0042434129515867385,-0.035173076879944594,-0.0309430054252098,0.0232334727725788,0.023444389506769477,0.04187162794417069,-0.01597620558759462,-0.04051933123457349,0.013365038364474249,0.06791031452064743,0.009520842828736855,0.0031778155960730634,-0.0678884389930048,0.005025590264259352,0.04902146963453468,-0.057779120667087576,-0.041891008962026834,0.03663584744760549,0.049428509016800654,0.0029882802262925865,0.04442311534999067,0.0240046487347908
HALLMARK_BILE_ACID_METABOLISM,-0.01733454318407208,-0.01699758537290321,0.0004665374505103485,-0.0009902165819997391,0.0071641205098109655,-0.025943687546540157,0.04409059105801424,0.02081974874841158,0.004386857922790302,-0.003316746760375685,0.010636510660695637,-0.0012811124305783113,-0.1427063435518629,0.024742429636202764,0.04006544524654727,0.09303620358693687,0.06601349911851138,0.09048700295294676,-0.028047157363110302,0.005176487154844235,0.08257786240627851,-0.01805609029229036
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.02146392817633406,0.02507631163039575,0.05545545412262628,-0.023253194677987664,-0.013646313984963573,0.03895254871804307,-0.004439408730672781,-0.009470642163344917,0.0010145063316646756,-0.014270174561424421,0.017430557195919242,0.0023972558674074545,-0.05198587341346605,0.03667285098051048,0.06447079239945078,0.06406911512204194,0.13422973915162575,0.017825216124482755,-0.05872124929484556,0.008216396158207446,0.06908060573931676,-0.012871219897896155
HALLMARK_COAGULATION,-0.05306220598485544,-0.06839108345811924,0.021840938269725146,-0.06578627828371592,-0.03455897484121224,0.04902101138080905,0.02791244186138322,0.051238057785750316,-0.021093561780830227,-0.01412585675131527,0.04609969119520663,0.07799428430406309,-0.138576938635575,0.0396955964462711,0.030065336426392364,0.08827908628900022,0.08664874413629325,0.11755303748835046,0.03938201549567101,-0.029486280636992414,0.05922595566080539,-0.03657284679942644
HALLMARK_COMPLEMENT,0.015670814469110554,-0.03877120332091855,0.032066670439633536,-0.015494054510245301,0.028598846703485774,-0.03570028535595336,0.02934998253811659,0.005142610926588061,0.024701020098164123,0.021363609382815587,0.04664271645231404,0.013659639864840842,0.05824674982875471,-0.01891577241216161,0.034173695166338516,0.10840510771831949,0.1344436593581303,0.12010508276477858,0.029672671737471137,-0.015192124412837908,0.0796581479289562,0.0434045859761262
HALLMARK_DNA_REPAIR,-0.012348016327535707,-0.013689850242685472,0.01910115273021117,0.04433678225240488,0.061511926020909644,-0.02522877405817721,0.02692041228827615,0.052393176074129924,-0.011183024692543512,0.08428881352197146,0.04688850486447658,0.06894906286437755,-0.09968608063544106,0.010099212518386276,0.10291579356025383,0.11032157385867589,0.1287122871374129,0.12663920789662897,-0.05852235073414398,0.007390365768008539,0.10731726332617429,0.09827858384102589
HALLMARK_E2F_TARGETS,0.018130357204895215,-0.040393188482780236,-0.014438168283026048,-0.05222310916599015,0.0015783797665369743,0.008606846694142271,0.01812048962706161,0.002592381031623854,0.0018836428756175123,0.011250628374594935,0.06559017604253571,0.04317650341455069,-0.05897607895927992,-0.018668708283805062,0.07630512000463659,0.08486796723637054,0.08975899914056022,0.08286757663290019,-0.018659294499100098,0.009912529918507853,0.06095800210865493,0.029624169750795785
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.03676527716769889,-0.051277106641376746,0.011437417328323839,0.06191665885867829,-0.0018432265316415946,0.010884257017391596,0.010675426218680594,-0.015658015948509324,-0.005168471194025792,-0.013939613660012659,0.03650602873008192,0.11003659783720213,-0.06343124789139579,0.0367766629833666,0.11463130967398705,0.05363266656722176,-0.04050570653035871,0.1129938043243742,0.0800577841850919,-0.0459173905492665,0.06209882491756596,0.019513004672708743
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.04257850120885592,0.01725983481470353,0.048888131509428556,-0.021577655326023334,0.03423042322124433,0.01202923521144044,0.025038290371005443,0.0499068035564654,-0.045582892601658064,0.0037406689599933,0.0467083996332122,0.0679535513856149,-0.027149902258440495,0.10746031488666619,0.07318670023002097,0.024015868259094332,0.09214451480202282,0.1375145839078877,-0.03917459430362379,0.08109151907111135,0.07552302091155977,0.035239045650142256
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.0035882135401890344,-0.06259047542542909,-0.024945257885569127,-0.01846306989846879,-0.03578975303870281,-0.015242882580827562,0.05127178013171219,0.026930081604529782,0.03029003681345609,0.046859792211681975,-0.003700982647756767,-0.010216423601900988,-0.08010294189289137,-0.06535280103503859,0.00636333408263856,0.14503749799881463,0.09365284011938238,0.061489588422029784,0.004136404480765759,-0.07506335988438664,0.0532668615333797,-0.03749119224270963
HALLMARK_FATTY_ACID_METABOLISM,-0.022517428918416536,-0.032543575893534356,0.028154428538391403,0.06381050363397121,-0.00969014467019096,-0.015218166797903703,0.027605905776962363,-0.05801793681536911,0.0038091599730750905,-0.05661198365502743,0.07121205217993108,0.059458036674551004,0.09034602426440079,0.03907688611482063,0.09718191760021154,0.018179997136877905,0.02115604567633132,0.07835470800879717,-0.010129119138215296,0.011078451009543832,0.06485624354041204,0.10016684434234355
HALLMARK_G2M_CHECKPOINT,-0.0416390505080335,-0.02551525878490465,0.03500942847864186,0.06772311271785757,0.01789733727085752,0.01904315374098846,0.0406904584283913,-0.01589968235422628,0.02150399351302168,0.05379713985273464,0.02924263964197666,0.10679149975356857,-0.07588147583804916,-0.03815530287461247,0.11038769095513813,0.0966603822631511,0.0895287992037392,0.08537793558017534,-0.041846810168651286,-0.030475188778071968,0.08372791733734009,0.09286957774801652
HALLMARK_GLYCOLYSIS,0.04775684121909085,0.04147362724687682,0.009972518983330538,0.057193729915795626,0.0780845841309075,0.00937994620739627,0.028098020670305632,0.07636861513809472,0.033597424259549126,0.04484467364419423,0.014830279601992515,0.045725468601484465,-0.08514764063790682,0.0980879398144732,0.11465306901993123,0.07284988244627458,0.1019225236236042,0.08794290359436371,-0.05169079484774543,0.018024947492227994,0.07339786496375755,-0.01429750443786723
HALLMARK_HEDGEHOG_SIGNALING,0.07399772606771969,0.0332847973720359,0.021964383369842622,-0.0187800479275031,0.018565863179661142,0.0009928027867918206,0.006060822589274432,0.02697807215555781,-0.007166857020278052,0.01734995651075106,-0.015402241116509195,0.01302680119431421,-0.033879742247737855,0.07241665837181759,0.1260247601547596,-0.002854885827712725,0.09825106765828762,0.08277339092293463,-0.06308069841539826,-0.0661225235074463,0.044772820973203696,-0.08408019972476745
HALLMARK_HEME_METABOLISM,0.0018663777897678015,-0.02299599379113734,-0.0018578479837867811,0.002446596880553923,0.03873187280300513,-0.02903775629784687,0.01090704905554545,0.12293903103810637,-0.0077627594080020715,0.0008491175679731601,0.07306747385222367,0.13482120796622155,-0.05621544312531409,0.0014266047571507609,0.0933207616203018,0.08760322276113768,0.11159838935276699,0.0967082342028712,-0.058974684024877336,-0.021292101226322774,0.09162849555561556,-0.031112369579898727
HALLMARK_HYPOXIA,-0.022720128466217782,0.06332226003698214,0.013998738510762537,0.05922101966740202,0.029176922997778524,-0.007825152170944967,0.05728164200903408,-0.02758779614322727,-0.03486186709395534,0.0018379926871214295,0.0075519629630172004,0.08210918593935435,0.1068466277477436,0.03919773801506039,0.09260028044107797,-0.04559860310726061,-0.04916080273837745,0.09621332709192039,-0.0194266767950893,0.020025341037097934,-0.013395444307780294,0.18261880279059556
HALLMARK_IL2_STAT5_SIGNALING,0.022522088206764743,-0.04910719216877988,-0.016981258703496867,0.04611130391596155,0.03254008724618773,-0.03683502363500497,0.0268820547773128,0.05242279989164074,-0.01701590912736459,-0.012048997767367365,0.06349072634248014,-0.011405339860148522,-0.08086601878540206,0.029772804880087572,0.06033471603612615,0.08075527692077027,0.10224528830806534,0.07720600699031563,0.0018629058564977794,0.00898101879726736,0.06867374049290573,0.06769192386898112
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.09204688799651842,-0.023491583588405935,0.004169498552558329,-0.016250418847037786,-0.042004727973054753,0.04137221812143164,0.019101609772454866,-0.06592226012143704,-0.012966058561293063,-0.012511382890597628,0.034058222540046895,0.04043263137566147,-0.10849926448980246,-0.033133087986762254,0.02296495128602854,0.05843661339126387,0.09809263043148903,0.05469502509015943,-0.0050727976310038815,0.008200052803696872,0.018516252500260108,0.06562522620913688
HALLMARK_INFLAMMATORY_RESPONSE,0.011223588409271035,-0.0391748901716184,0.016518382865004407,0.031326666673215396,0.03709049360007853,-0.01861680912349655,0.035853701814258676,-0.005215019887019287,-0.001921979947561296,0.060797967356367354,0.04038157712267401,-0.004378023295650998,-0.06117953969223637,0.0202098169321534,0.06432403567639851,-0.0284772148454752,0.030358018525818157,0.09565678752868341,0.013739809261135076,0.06256411857794204,-0.03305647514029253,0.04502690913882292
HALLMARK_INTERFERON_ALPHA_RESPONSE,-5.9447724388609056e-05,-0.019675399612941007,0.05960289720216237,-0.04649829719098072,0.010758250447423614,0.029766587582286338,0.024474897388924242,-0.020562463340079662,-0.03697889113247377,0.026207364965078986,0.05897491665198049,0.004948707243258009,-0.08011789096810733,-0.01042043903636866,-0.010504443116631351,0.11413831875089464,0.10291174930736394,0.018173319186520858,0.003378394051190064,-0.004161426642254657,0.07890105228810018,-0.003865045754347095
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.02699022270477076,-0.03692586281612295,0.020059304687825547,0.023217252249915027,-0.0007814978104166271,0.0011165763231067377,0.02485524563656346,0.041492867573842976,-0.010812802153786613,-0.022096134456780398,-0.013342479816043161,0.13923559177478054,-0.09114181536560048,-0.03515254117145596,0.12242193444792142,0.04771049262939032,0.06021433260602312,0.095165422456882,0.09180494525490714,-0.05986671401042036,0.0776443397706292,0.10601109639628228
