,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,-0.08576961192343875,-0.14153388648518272,-0.03042445504174079,0.09796268526918077,-0.07627719726821587,-0.18516450781186228,0.024315634496374947,-0.00272871723206859,-0.0820363864065687,-0.07069202897407373,-0.0019266684168631647,-0.04055378621542497,0.0019956609871081862,-0.060449765466620245,0.038453271411920564,0.09892208003268337,0.12874855824917275,-0.0782666886627995,0.03954340585457999,-0.09385804553157247,-0.04734815072893671
HALLMARK_ALLOGRAFT_REJECTION,-0.021229219101630864,-0.1057984528611723,0.03662299810916958,0.012684804952653478,-0.11280907323866593,-0.06331767839247571,-0.002292860551411366,-0.04253826244749002,-0.0871058774195363,0.22222490224549257,-0.04708655156104886,0.01159895150263647,0.02370213421187338,-0.04244398025904766,0.0014409135866779693,0.12316414734130524,0.08853723142430421,0.11553016256227236,0.07879984440142927,7.780845136935804e-05,0.030378130181498594
HALLMARK_ANDROGEN_RESPONSE,-0.08389758262620552,-0.056248177787598976,-0.007493407875343692,0.12028954379204973,0.1853897005068425,0.012538217946514076,-0.01110532810315779,-0.12565674329434393,-0.0022585389039974603,0.20646819264867936,-0.01662535371911438,-0.056424104216078685,-0.04548217578337473,-0.019881624786051544,0.11463985608262175,0.16132561484029426,-0.000934590541839997,0.11282244974923737,0.10104872726423897,-0.017415086901759916,-0.00025490157576122345
HALLMARK_ANGIOGENESIS,-0.02686395403319805,0.1868707754926202,0.09544973315814158,0.02768976910749813,0.268111033546613,0.23995780445574275,0.009297717822177812,-0.0690712074021852,0.09709760960666054,0.2019860482867146,-0.006681080279660175,-0.04904568272128779,0.17249078287574277,-0.029409799884546946,0.26471210519810107,0.12064084600682036,0.06967803302075247,0.14983655596936746,0.03291459742198971,0.19338389318021076,-0.01836273613400808
HALLMARK_APICAL_JUNCTION,-0.07275531315054908,-0.16978229076029164,-0.010273446069476146,0.0800195229151205,-0.07494054320914757,-0.006977647302444294,0.01367304005452106,0.005954373575929496,0.03865727184754757,0.13517389330035667,-0.016911913977543377,-0.10911772731736231,-0.060757495781144547,-0.013039141398036594,0.05731181486542192,0.11279924055316312,0.14565522658290855,-0.0557221669425273,0.07029822126073196,-0.06934185259107417,-0.010658522088436031
HALLMARK_APICAL_SURFACE,-0.1128598781156535,-0.21208176074169982,-0.02671442789386524,0.04470797823754191,-0.2090835442935482,-0.17406262319406812,0.0659589929841585,0.2102463673019604,-0.037917591646659844,-0.17362092507531848,-0.016243977424970527,-0.092931818319543,-0.09500893257006754,-0.10331146390739006,0.1096457051790278,0.13190153779601027,0.09740475748984409,-0.0370603609541846,0.05392532680863213,-0.1434675449467152,-0.08795364229137863
HALLMARK_APOPTOSIS,0.013008395965990887,0.016948849505894297,0.004955323146146896,0.041973233259872955,0.09836194793599587,0.16917618728309913,0.01096279096372579,0.04385701142156311,0.08275712285211893,0.18285856109826887,-0.010014814598684856,0.035767746052570985,-0.015047463568494636,0.022772509757250113,0.09997678130877283,0.11908794076392559,0.0814560462237913,-0.03554246805198379,0.010522535491456922,-0.16915750139502359,0.04082900327206404
HALLMARK_BILE_ACID_METABOLISM,-0.06580807088649449,-0.14442162411813914,-0.016568198955309487,0.03639612220620881,-0.14318716646949747,-0.17236670493258296,0.07784162944322054,-0.1058892067563955,-0.044926820733794004,0.04997144391126125,-0.03478630400427426,-0.11115479874531466,-0.07400120965202375,-0.10427757829213419,0.10057494409454155,0.04995737297568069,0.015536113096845426,-0.02313155066523953,0.0026642110561721894,-0.07798536759495184,0.10157803389912831
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.10918255184629033,-0.12890871436858742,-0.022154316041138516,0.05016572557737998,-0.05906919271678462,-0.11255560664974447,0.0623423026943224,-0.13077513679191724,0.08896174430926265,0.2188613202814046,0.021521941525371083,-0.14354719393172755,-0.027151691415678105,-0.051811604649555976,0.07918615423279489,0.07992555903683844,0.02065514148860313,-0.11639004123582847,-0.001881811789734916,-0.1302674220799301,0.01633661026511331
HALLMARK_COAGULATION,-0.0331507990063143,-0.10649891734442209,0.007410143879880543,-0.05282621882842812,-0.13507071008057495,0.020931660197973247,0.006140849147609366,-0.12053588703150961,-0.055060312239662776,0.2822129017617881,-0.02944130648033172,-0.1355119619054156,-0.09474484870933626,-0.0007022678417385763,0.1212724859288182,0.16095473813710495,0.10277926684451116,-0.014451635588058946,0.06161752996193027,-0.09737022535540255,0.07505030244838096
HALLMARK_COMPLEMENT,-0.048254586482588915,0.004830710217270786,0.036477922153333266,0.14788401527531445,-0.03386072266918062,0.028738950125228955,-0.01750935400202063,0.04489687933040705,0.05769812139901538,0.26087899526885483,0.026460652668743728,0.009597469303336036,0.07882154385749589,-0.0383169680409125,0.13536396577765966,0.19883766028781075,0.1342279748458493,3.260942628923275e-05,0.05026961711682776,0.009551432969509109,-0.04820037491778799
HALLMARK_DNA_REPAIR,-0.09188496942502104,-0.1675609922950982,-0.025726486353639638,0.14663005065445106,0.18912850460404976,-0.06630809121530093,0.004667983331568507,-0.03501641288607568,-0.022875116738092345,0.052380509180568545,-0.0014355721217188724,-0.06814468476933999,-0.11673262558692744,-0.02627886796513112,0.09959824509842549,0.12086306933289884,0.11286404669676549,-0.013293416061052141,0.028099380361020533,-0.025777372442933377,0.005781958433434933
