,UKF251,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.049584534028509375,0.03023245287422902,0.056129398489512775,0.2674133446070186,0.2709068909466635,0.06068279811911194,0.1290230513629942,-0.03330153083728055
HALLMARK_ALLOGRAFT_REJECTION,0.04866998897873025,0.037066296387009735,0.05983055585691201,0.14528422961185297,0.1950940180496276,-0.06925547886191362,-0.01650787231140689,-0.014265888944830616
HALLMARK_ANDROGEN_RESPONSE,0.06833014856868073,0.06099948174755678,-0.004972982194216302,0.23405190150102345,0.21884077979731115,-0.0411031264835297,-0.00019688088440037555,-0.07982531318578164
HALLMARK_ANGIOGENESIS,-0.08396540746280189,-0.012626105779471881,0.055686889862716284,-0.14399715646453745,-0.19302827139018594,0.02563606507339842,-0.16628826052261342,-0.007442956018255282
HALLMARK_APICAL_JUNCTION,0.06506288385442115,-0.012161149878153032,0.09281304294068063,0.2300122327869611,0.24394003645205029,-0.025641633357879973,0.1655704414454016,-0.0765119415593845
HALLMARK_APICAL_SURFACE,-0.013906051888507943,0.03449447697459275,0.07425623455857254,0.18630838658144164,0.23792261540792126,0.03306935209789531,0.03923751440932669,-0.035186710504606034
HALLMARK_APOPTOSIS,0.013598600690047181,-0.032764416667271624,0.0385686279540769,-0.1351900824886408,-0.1469115329617769,0.004551204993281968,-0.050667424072364076,-0.06332080836076603
HALLMARK_BILE_ACID_METABOLISM,0.07925277842278822,0.026004115634890874,0.009875133917697666,0.19517523411765214,0.24127342533800186,-0.012693692876175928,0.06888824119354126,-0.03293779091010906
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.026643903631218553,-0.016666853095651617,0.06616374299569627,0.28271734769651996,0.2798137919712764,-0.030174002507329187,0.15517157292064826,-0.07295852696529143
HALLMARK_COAGULATION,-0.02590676093874613,0.013162270036410084,0.10647676651952176,0.09940634089140905,0.15731314477974354,0.005849347599258786,-0.0858805956784124,-0.08988910359310381
HALLMARK_COMPLEMENT,0.007109774162273011,0.007387627779341059,0.07990226717601714,0.15923687870669428,0.1614379968089178,-0.004416659010373656,0.10510763212996872,-0.05361749555368966
HALLMARK_DNA_REPAIR,0.07233669479551927,0.029620692809076313,0.10574705529639987,0.29840223580201986,0.29095598212615487,-0.033587819420318694,0.26355996734198095,-0.038604350385816937
HALLMARK_E2F_TARGETS,0.05106737937315862,0.043774676305379435,0.03044776724373158,0.12149469932131444,0.21151867098793597,-0.03898155731610911,0.15161760991798323,-0.059962371378844415
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.02566188728827015,-0.01572052344540285,0.09593798888477485,-0.07910485980716686,-0.130745824138083,0.0018824760043736764,-0.14353385991500114,-0.10311073121406554
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.008990441996436782,0.013302844017558815,0.030232384670248663,0.22069770994572227,0.12815188309600542,0.018486051326913767,0.19042231647008492,-0.0651268396906055
HALLMARK_ESTROGEN_RESPONSE_LATE,0.04267317998174582,-0.02178217530143647,0.06344300524291023,0.20929355875611674,0.21791348577848474,0.015451316491985272,-0.012730021187043394,-0.03760617359697925
HALLMARK_FATTY_ACID_METABOLISM,-0.006327829330121433,-0.03963280698178659,0.033182519677269845,0.04641223106506891,-0.044960832376997606,-0.04681668117361594,0.00977135395950562,-0.004518951444850219
HALLMARK_G2M_CHECKPOINT,0.03308318986013135,0.03008521874004084,0.0873626137768823,0.06771431523105889,0.13698381801927245,-0.026239818193799374,0.13086547243182636,-0.05493669959957768
HALLMARK_GLYCOLYSIS,0.0179840417258221,-0.07301583691516454,0.0757895813161767,0.19542760058564093,0.17527320365274243,-0.042455015569991116,0.13864858452724046,-0.04556311041300609
HALLMARK_HEDGEHOG_SIGNALING,-0.011932889150838231,-0.09480454074606261,0.07440187755310174,0.1731926058548155,0.1473563571075285,0.04296359324971561,0.2529837198776352,-0.007712574241730035
HALLMARK_HEME_METABOLISM,0.02056870502511536,-0.003635592393732835,0.053884122640936345,0.27915425793973675,0.23657638571679768,0.002573157698624141,0.1876490604908575,-0.03058364817532592
HALLMARK_HYPOXIA,-0.013038642378502326,-0.07187234392019475,0.060767757081285456,-0.08562907457254983,-0.17988222283532693,0.011701588199400467,-0.11938902310976585,0.03903324398234142
HALLMARK_IL2_STAT5_SIGNALING,-0.021503769100022267,0.02312520964043387,-0.03248782429197802,0.18812205339207155,0.20669276238826093,0.023423084335321188,0.07941082349564826,-0.0480390022361515
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.01584144115239098,0.002953334740281199,0.04345771878196996,0.03435925783359531,0.1312620089015525,-0.04920755342664393,-0.06085685334737343,-0.09361803375705913
