,UKF251,UKF269,ZH8811Bbulk,ZH916T1
HALLMARK_ADIPOGENESIS,0.0327813387995179,0.03308592221887946,0.14071138519757337,0.052046463674154865
HALLMARK_ALLOGRAFT_REJECTION,0.08315917965833786,0.07340588087507265,0.09322046325397638,0.010940205510700622
HALLMARK_ANDROGEN_RESPONSE,0.037363253479635775,0.07967084447926746,0.1281772783529006,-0.0091095572971371
HALLMARK_ANGIOGENESIS,-0.03926026423045482,0.07878499176515402,-0.09181230035007355,-0.04085891487958017
HALLMARK_APICAL_JUNCTION,0.060916877705510616,0.07490704353769219,0.08705045162442002,0.03856829343744932
HALLMARK_APICAL_SURFACE,0.02040764872983994,-0.033171617143671235,0.12741965634346578,0.09079375250932711
HALLMARK_APOPTOSIS,0.053042285102908815,0.007336472850317544,-0.07565715208602916,0.010229632508552564
HALLMARK_BILE_ACID_METABOLISM,-0.023866945498768423,0.1105506623902788,0.12376332577503146,0.05951895379182985
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.04291966897394481,0.08363473392672174,0.1333247442004819,0.06954023861222651
HALLMARK_COAGULATION,0.08695949133841653,0.08101611018238593,0.11767491721613535,0.021790640881795102
HALLMARK_COMPLEMENT,-0.03224761839803252,0.07697271480023572,0.10525600704791392,0.09689683659419926
HALLMARK_DNA_REPAIR,0.06182032379164003,0.06765017540356816,0.1296586653806166,0.08574360801961005
HALLMARK_E2F_TARGETS,0.016936990976683032,0.06958947483769781,0.08730231387738861,0.09314432188605805
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.016945293615680673,0.07589679989932038,-0.05391415166213616,0.03915262398096884
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.06712387510399667,0.06841436619107297,0.07944812944203684,0.02474000027458926
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.006227916083320588,-0.03272618634637887,0.12836338854521157,0.09087742107332902
HALLMARK_FATTY_ACID_METABOLISM,0.01334200876365548,0.06613884483212973,-0.016176501933014148,0.04457785172305364
HALLMARK_G2M_CHECKPOINT,0.039226495538851616,0.07492203198359361,0.053396695201158924,0.0997456653522027
HALLMARK_GLYCOLYSIS,0.05552312255764406,0.04974640565163539,0.07235550881751217,0.07182468168337541
HALLMARK_HEDGEHOG_SIGNALING,-0.03624992163644531,-0.07790563228814898,0.08535856432121493,0.11519744388344058
HALLMARK_HEME_METABOLISM,0.026069961286564303,0.0726844756468919,0.12422509718293108,0.058228738421124596
HALLMARK_HYPOXIA,-0.04585587371066478,-0.07186908443355475,-0.0736402412593675,0.019581122672358783
HALLMARK_IL2_STAT5_SIGNALING,0.02126434922353281,0.05317501396867344,0.12186889812101666,0.0585999142515366
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.06395000373228954,0.0953229874579814,0.10395973204184503,0.06150698498967843
HALLMARK_INFLAMMATORY_RESPONSE,-0.055584089207563706,0.01740037792311279,0.01357943097098793,-0.008688612576592704
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.003680098389631706,0.07735838805983095,0.1294310884552842,0.098268923151376
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.004954639228399849,0.10471278124947012,0.06993588775749429,0.029209538796605154
HALLMARK_KRAS_SIGNALING_DN,0.06229304879376922,0.013867125755871377,0.14025732529406795,0.06947326024364431
HALLMARK_KRAS_SIGNALING_UP,0.0952910364074517,-0.03228438017150484,0.11513799389327323,0.03253848128520787
