,MGH258,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.04095714633526578,0.034443399636354684,0.02009873966095703,0.016121529269383362,0.15374668410536,0.07867839811552939,-0.05067238415378822,0.07007365375269102,0.022980214550485135,0.19855527712901164,0.06602923191842357,0.16332049520486844,0.21608185853774287,0.04179250019881555,0.08213970237216779,0.02264886147947788,0.14171955324774793,0.034147054322702215,0.07997548114662394
HALLMARK_ALLOGRAFT_REJECTION,-0.019379122555983275,0.0013295340583243547,-0.01094823885896982,0.05130594483854191,0.06535270708206468,-0.132512508381184,-0.14002941991821083,0.055709157813548585,-0.038095911566635436,-0.35878531083695736,-0.16622875763287193,0.09405206675470676,0.17544825185783222,0.03913512888887917,-0.051190124482938804,0.0579214194810145,0.017873375772557404,-0.0003055720098811243,-0.029044045261033408
HALLMARK_ANDROGEN_RESPONSE,0.019912315603616944,0.02167878649478653,0.038465252114262265,0.006290547025005476,0.2284845765506216,-0.002435388749541322,-0.1484705672628321,-0.03668148876799949,-0.019807994104233236,-0.12109799789187933,-0.1364051475614765,0.01879527602577218,0.12319666815429398,0.05694988593388138,0.03672283104543782,0.031151587504523803,0.03203090398332911,0.009455292839176514,-0.055119296396714944
HALLMARK_ANGIOGENESIS,-0.006584189632237836,-0.0159242830968656,0.08805464830463529,-0.10631156860491574,-0.23288668570694757,-0.13148020827111398,-0.17357703173016725,-0.18387070253078147,-0.057989612370292834,-0.3479996004376322,-0.3143786996727133,-0.1010789351170059,-0.1279323194182692,-0.010839133554679397,-0.06970022075984154,-0.04469257658950393,-0.1279913244182317,-0.14731503002310384,-0.169477652822064
HALLMARK_APICAL_JUNCTION,-0.009071718949875305,0.0006898021998325085,0.0031517247715972187,0.01891496072561331,0.011822498838800252,-0.05459080258008875,-0.13667064812638074,-0.10500422610276736,0.07374726953847317,0.06968391548477758,-0.18248625513312025,0.0872863624781782,0.16645067601176797,0.03982984953686108,0.09636859329226839,0.014585845485529235,0.04090871862437241,0.04066870238913746,0.06472518396460678
HALLMARK_APICAL_SURFACE,0.06011482586660867,0.035381238707618785,-0.0576306849303513,0.008847569139975196,0.09149230643833599,0.15591639987893433,0.11722409193127241,0.06912772549703285,0.0858495395265241,0.26134552453933113,-0.06947468896553068,0.08756299015345452,0.16425829251306343,0.024289674830968316,0.10798835422064422,0.016111538986612106,0.0228725668461221,0.09149865717702281,0.08756861921800613
HALLMARK_APOPTOSIS,0.006432173115686307,-0.02935739580582058,-0.003756817014280102,-0.003299894064215491,0.00093652993672477,0.0530977986953948,-0.021154547243189173,-0.12322934278593733,-0.010807818780873614,-0.05887972924820624,0.1528545596797798,-0.11362666320943692,-0.07780291809285872,0.03144035606969698,-0.002391898666748825,-0.033034698758353916,0.007233859043743014,0.109509186632779,0.11336833923690331
HALLMARK_BILE_ACID_METABOLISM,0.076456268744264,0.03556017199919669,-0.06482736242007787,0.04251600129481433,-0.0069105793792802305,-0.036134288352430835,-0.18602065237717544,-0.041187628544267336,-0.046772185556755726,-0.0071947765206606595,-0.13219470960505147,0.07217776922968448,0.16793492718445524,0.08226295008482289,0.032944219964698276,-0.00715660589515018,0.1998242005523588,-0.06617857555425465,-0.01825789850691613
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.0067958141534906575,-0.010458089625366271,0.06161524954677536,0.019698430309064898,0.025663281333252987,-0.14462648737066347,-0.11056147713459741,-0.1738461286756986,-0.04059008091879886,-0.25609764763348847,-0.26355812504915443,0.10703615618140679,0.2317350012328589,0.017059640210870825,0.06375205061122731,0.019630515977610577,0.1617549405419059,0.00527676781831818,-0.024877062589665332
HALLMARK_COAGULATION,-0.023906645939378524,-0.003076950011847773,-0.0002094012177954802,0.04875462236634253,0.056407414653262426,-0.11899538929794787,-0.17051794669823947,-0.08375616039880272,-0.10223790576913055,-0.3649748438316862,-0.2412264850056115,0.10669111815195491,0.16961694043333703,0.03092075275542875,-0.038315598020916775,0.038204987974732596,-0.009894561446869966,0.043295098788410376,-0.12588530877082055
