,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.11663836829949087,0.02957782103552236,0.10926073017494663,0.05682270608127515,0.05386480027185632,0.08866235761085758,0.015286585654717555,-0.039876546743758234,0.0072269040608395375,0.046451503350365166,0.0034806930552155006,0.010330596233844587,0.09792516613730769,0.07282221784750323,0.12003850215216479,0.04773134388657004,-0.047894566152972017,0.1787668974721499,0.06653258314393136
HALLMARK_ALLOGRAFT_REJECTION,0.0913709238754535,-0.025030136168035382,0.060765074889721396,0.03374888558740591,0.057569516730553015,-0.032646657695653274,-0.07080907924382847,0.0038439671849246734,-0.028188032743424418,0.04162254371336186,-0.1034378298682098,-0.07627190525634564,0.14645496059760862,0.04505609126092005,0.060796750585518436,-0.02778121430601059,0.027312811307246703,0.03543041048533687,0.040834049600108065
HALLMARK_ANDROGEN_RESPONSE,0.0961039682053927,-0.006878052750673828,0.11013894544880168,-0.0228041146391226,0.02790746884172638,0.05303472330006839,-0.04827466628333069,0.050039393760693496,-0.040306077385464295,-0.015570247224897745,-0.04365363161277336,-0.010521025600132388,0.05675162842857622,0.05592687499182924,0.08987934906058419,0.05816398288959717,0.015174053254459212,0.08717119884065426,0.06962158492182177
HALLMARK_ANGIOGENESIS,-0.09045587028474684,0.04805292966181535,0.08223054229691058,-0.06789738749216012,-0.10800539713985727,-0.01894217084730523,-0.0696424911522527,0.047935811638032656,-0.01214196867325732,-0.06104430836521764,-0.09628375307787687,-0.049858436845191596,-0.021305699717462438,-0.02555678597302183,-0.07507617959865664,-0.015024065454517068,-0.001334379503420441,-0.11281881224487328,0.06721744378774881
HALLMARK_APICAL_JUNCTION,0.13566960672306483,0.014613885899038599,0.09714532729781655,0.048167574010345264,-0.015213682474543293,0.03411170631765393,-0.03676337180638827,0.0896405681127824,0.04049287535460513,0.04303473558879245,-0.09438452155082849,0.034827887741636324,0.08926342529673711,0.059622410163872076,0.12126649135553819,0.05813703705369417,0.04864961428077283,0.11173489860307635,0.06709276897821333
HALLMARK_APICAL_SURFACE,0.12796694219026378,0.023644286361922034,0.022231628277002084,0.0331602192244951,-0.023836825034591065,0.06170412634514322,0.10448755544880745,-0.0026144460557016125,-0.051612443273666445,-0.033791064258214674,-0.05455802351870434,-0.029075611798171457,0.10743764068295228,-0.0047731461359356376,0.07079371970271683,0.043177052071272655,-0.041038616544115926,0.11823923853370304,0.01225275476768304
HALLMARK_APOPTOSIS,0.01856468775794676,0.010263330481857147,-0.023516928532157266,-0.0253824434333686,-0.07479175353315821,0.04811510037133004,0.002012386478522429,0.057455605003002015,0.009621523397274548,0.08410293679909017,0.023232598413305584,0.06250202970955679,-0.029409346592813027,0.00801514444379092,0.02266909156640017,0.02688292875003835,0.010358306910136082,0.04053579519838084,0.04747464452366628
HALLMARK_BILE_ACID_METABOLISM,0.09238961711992898,0.03463554790429427,0.06730401554498279,0.004736563443831602,-0.020426125799332968,-0.02127612497678332,-0.04754051031587803,0.06633952428243761,-0.03245206421825607,0.02879180706615857,-0.06134831977080333,0.01444501511698317,0.0920581256156194,-0.0014697601846870821,0.0946047231124927,0.04614155655398257,-0.022925612995991405,0.18800686482505752,0.07542622006722752
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.0956265219556717,-0.03559294215845986,0.06998327869292933,0.016731540055966675,0.03309023570705587,0.02959368326552802,-0.036469870402190414,0.06405502655857304,-0.008105988748737044,0.0538661052722517,-0.07155262602192006,0.03822929469462774,0.11292924336365819,0.10032237932432468,0.11956178432681168,0.050985169531849485,-0.03898473611692098,0.18603899501726087,0.046121805070380516
HALLMARK_COAGULATION,0.11680606865854594,-0.006111440014283629,0.07764449577810725,0.046864404540727496,0.009340629784613357,-0.026097457596732956,-0.06743993874825584,0.06340303424726426,-0.02270172254555423,-0.04902479855993442,-0.05768018910128209,-0.02031733104053884,0.08843106664509581,0.04967330529282575,0.059575381136414994,0.035529346152161474,0.018606451239137973,0.023197876758257942,0.049449738539593016
HALLMARK_COMPLEMENT,0.12148059268608588,0.01885192471035389,0.08900431133510098,-0.018556654832878935,0.04602936717002139,0.028112831690982686,-0.045511353842617244,0.08043070114362107,-0.026977314275395785,0.0745391023686723,-0.05527627856513661,-0.06959950947715049,0.0790737592173273,0.030433896447299238,0.0925028296184806,0.06377586903913106,-0.02416007044490449,0.18257115667945395,0.00327256821725155
HALLMARK_DNA_REPAIR,0.13408915886939532,-0.011278322093044621,0.07590884726682982,0.0006923178266158122,0.03934019530779028,0.031374898059456195,-0.013841057653222234,0.014810336340626435,-0.023032738869665916,0.07636564270206289,-0.0652073504613815,0.017641641809434783,0.07819389029239604,0.047413840559365615,0.10575245096658153,0.05967618090087216,0.009180107718500105,0.21094736641692177,0.06688825249588073
HALLMARK_E2F_TARGETS,0.14604002561322363,-0.005095207097108798,0.08694311962392713,0.0049046837093671995,0.032607738017543485,0.01594320933856251,-0.03536108859275954,-0.02746253444539515,-0.014582479838918059,-0.0254769513119897,-0.07704735561833911,-0.041041072405858074,0.054325689129459044,0.014407227635043424,0.043148189475339646,0.031928986316987644,0.04648234235354861,0.22757934534261912,0.04146582874143886
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.020072473471466876,-0.031004949959779465,0.020110937947309476,-0.04435608199313051,-0.0895645645192382,-0.03253313331981128,-0.0585388311490021,0.06290472298974677,-0.010737924661822539,-0.040014001564877465,-0.11453871860334007,0.06228596124561147,0.08352878080568799,0.024138667075081038,-0.036165322035992466,0.01971525669776247,0.015558022064316602,0.00377345634106822,0.06445321581377278
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.06693315884561343,0.004182686813594694,0.0025773508555840805,0.010301128838676923,0.07288044534000995,0.04187457005197514,-0.01727840529367701,-0.007035846228181637,0.006373289911650874,-0.10099544943925683,0.06415168912311935,0.1241325926151157,0.04832761369220068,0.10314753123966543,0.09192136853971977,0.01930151405579137,-0.03762610425874198,0.12853523049852436,0.04699900219933438
HALLMARK_ESTROGEN_RESPONSE_LATE,0.12513315446897186,0.060024952948664084,0.035700206562452555,0.05031096180843708,0.020659362396926412,0.01567151399590845,0.05423079580837469,0.012316434962990718,0.03846936875097423,0.06813324320608091,-0.00951862580718983,-0.10204170105811643,-0.034082238559462255,-0.0012497517871543644,0.10665855204926679,0.06672056167536874,-0.020283938098371923,0.19689631851885975,0.02090734357321334
HALLMARK_FATTY_ACID_METABOLISM,-0.009774180553436202,-0.011903950749789819,-0.04275012246865441,0.007998001016098221,-0.027672269836159124,0.02824312414868567,-0.03294729211719853,0.040287068580496195,0.03437694353325105,-0.03381224040025134,0.053669760803409475,0.04417135246403001,-0.02812148342592254,-0.08829756455132069,0.02429479318813811,0.056635384542180284,0.0206366509932608,0.1252510757743903,0.03511323925525901
HALLMARK_G2M_CHECKPOINT,0.08440653671197952,0.0029026118413794807,0.04604463611262506,0.012967270953076898,-0.04676152615038222,-0.0077991923249982765,-0.038647577892127465,0.054191852089038824,-0.02501045304875532,0.04920134260673942,-0.08925608760888949,-0.03841807895840373,0.026397943879519045,0.08676185562037599,0.06235198295828533,0.05579473012280355,0.012282545187948453,0.20050959134600504,0.1154409566316746
HALLMARK_GLYCOLYSIS,0.04896392954363094,-0.017625923418454863,-0.06300097243958695,-0.00025296039222585264,-0.03397697951688658,0.05963922593281978,-0.014468190146695583,0.05068841533087501,0.02524333082392862,-0.014968448893499707,-0.0045200026404975556,0.04050364891721127,-0.014309411918049653,0.009549979563450037,0.08895978236998943,0.06555151116889574,0.005852650087376783,0.18247354507486283,0.03923664744576706
HALLMARK_HEDGEHOG_SIGNALING,0.13785205428255873,0.04303960890142293,-0.017037692258151587,0.03570437848191929,0.07748353232454401,0.06767319532410286,0.09423793918733386,0.0026288536544945428,0.05696522876663612,0.022184268739158713,0.11495388465521666,0.04628277153358171,-0.03458994367695566,0.07336816265572257,0.09072403575086965,0.01920025844316768,-0.015617540377770179,0.23806485242026157,0.0006258772162188116
HALLMARK_HEME_METABOLISM,0.13960096287902263,0.032011973677182656,0.08927745804965745,-0.006062385848539968,0.04710055858729207,0.04707168741934578,0.002241977431340173,0.02644437653555887,0.03292298052845965,0.011408010200424198,-0.021721507179694597,0.026328728130705047,0.07893219405341867,0.035822921101267016,0.07782693112896681,0.051857278834295056,-0.019130092362757374,0.18885464292900217,0.05360717459726794
HALLMARK_HYPOXIA,-0.11234288906699622,-0.05079104473460278,-0.08572582727209004,-0.05347051544808423,-0.05587434462371625,0.013684560255998193,0.04943132758068567,0.07046458283861366,-0.007498189639492164,-0.03649493594979734,-0.04591510383135913,0.07910629437656815,-0.00038111221934474833,-0.04619068720365179,0.006185481462631628,0.021195712375845034,-0.019970326576450533,0.028693007650595518,0.04860431239597262
HALLMARK_IL2_STAT5_SIGNALING,0.14092365039357177,0.018229251272908868,0.09562190645594107,0.015933837369961727,0.008834745263444492,0.02164833624970985,-0.046047031214900246,0.0550085195094563,-0.01160048650701214,0.0031499713929807487,-0.010358248952204883,-0.04889566685178799,0.09158797071993063,0.05596092002384095,0.12544337856401927,0.04006365887727835,0.011148461072816094,0.1536735979082269,0.05928875370850086
