,UKF248,ZH1007inf,ZH916bulk
HALLMARK_ADIPOGENESIS,0.09053561756750013,0.2027662465877526,0.10920315932428376
HALLMARK_ALLOGRAFT_REJECTION,0.08281335845532728,0.12129623722314148,-0.04375167322745339
HALLMARK_ANDROGEN_RESPONSE,0.13052967257286222,0.153334623643066,0.1235411097132751
HALLMARK_ANGIOGENESIS,0.0010416979773141175,0.10903147732565967,0.12522986052273416
HALLMARK_APICAL_JUNCTION,0.16642008081393136,0.18166854495464277,0.12751872624504512
HALLMARK_APICAL_SURFACE,0.12498755440670922,0.1040216792981371,0.07902849023286623
HALLMARK_APOPTOSIS,0.03650104081742891,0.002358246120378826,0.034342656692598866
HALLMARK_BILE_ACID_METABOLISM,-0.019494879091051198,0.1326108733544927,0.12749451241670726
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.034343619398497865,0.0746065412963307,0.12741843898632368
HALLMARK_COAGULATION,0.1504299902313772,0.12073097945795123,0.11654794631400892
HALLMARK_COMPLEMENT,0.011987002734231951,0.18041500544521244,0.11556396165416279
HALLMARK_DNA_REPAIR,0.07877543069436224,0.18330542153526252,0.13546831548393495
HALLMARK_E2F_TARGETS,0.06158015706781131,0.10283920210258501,0.13203451420063209
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.1517842299553573,0.1659903725759452,0.1365494326213668
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.042836926629347245,0.07391041738609538,0.1129179779680454
HALLMARK_ESTROGEN_RESPONSE_LATE,0.028898074092452285,0.14552452859535805,0.06886607881178843
HALLMARK_FATTY_ACID_METABOLISM,0.03450808227901995,0.14099913062710687,0.05479690164561804
HALLMARK_G2M_CHECKPOINT,0.031430976025714014,0.10349238430163385,0.1413418712420765
HALLMARK_GLYCOLYSIS,-0.034892525335869395,0.17771027750764035,0.11947611308074632
HALLMARK_HEDGEHOG_SIGNALING,0.00859676263869094,0.06990260237352806,-0.012327531464732302
HALLMARK_HEME_METABOLISM,0.10302742998918475,0.19364852156851678,0.08709961327113215
HALLMARK_HYPOXIA,-0.07216360040969896,0.16853061986031176,0.08512743485929586
HALLMARK_IL2_STAT5_SIGNALING,0.07769862514476447,0.15839450326424825,0.14653527683881223
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.07286518138886504,0.16656939070889382,0.17950487550193947
HALLMARK_INFLAMMATORY_RESPONSE,0.04905946444124419,0.18304068259384396,0.071980459184425
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.09710761072501414,0.15131588039738095,0.03400885856661039
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.0819513285890407,0.17105660201063852,0.13615177259507566
HALLMARK_KRAS_SIGNALING_DN,-0.011559662939187355,0.14307245447026418,0.06475842877746188
HALLMARK_KRAS_SIGNALING_UP,0.12671783519820717,0.1789577598216938,0.017359160102212636
HALLMARK_MITOTIC_SPINDLE,0.15591453634084582,0.18445253582930263,0.12280273060703113
HALLMARK_MTORC1_SIGNALING,-0.04741441927658205,0.15690752763830002,0.11180727218997036
HALLMARK_MYC_TARGETS_V1,0.09335844716201573,0.18911985359261646,0.09506970994605228
HALLMARK_MYC_TARGETS_V2,0.06054280202588159,0.10062630672489166,0.1125832912861298
HALLMARK_MYOGENESIS,0.16171785066317068,0.10489670993559153,0.03899062753220519
HALLMARK_NOTCH_SIGNALING,0.11117117463031854,0.21827169379731498,0.14246158757505767
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.027386708245983826,0.14358494587041387,0.023067414567650928
HALLMARK_P53_PATHWAY,-0.008104526645880997,0.16833627752651628,0.1026018001775383
HALLMARK_PANCREAS_BETA_CELLS,0.034691986982544276,0.17697733492067566,-0.05378073060975771
HALLMARK_PEROXISOME,0.029568172169622327,0.0755930813892562,0.12395560339084595
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.07571348190738343,0.17496175926629276,0.08955986974740836
HALLMARK_PROTEIN_SECRETION,0.08328818034968674,0.22584156398779276,0.10653060047924544
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.018210110111425214,0.0026920941496301654,-0.013863692494108945
HALLMARK_SPERMATOGENESIS,0.037010360164284675,0.09799185103223562,0.005110286216752802
HALLMARK_TGF_BETA_SIGNALING,0.17289622298127838,0.17641392064973055,0.13570420670285993
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.05009240174728381,0.1848668904227119,0.13982847572204954
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.11960403494167461,0.21008303866945768,0.11987159655261052
HALLMARK_UV_RESPONSE_DN,0.12876283416072334,0.14660973952311881,0.11653193600354243
HALLMARK_UV_RESPONSE_UP,0.005710158853995304,0.1909077211304574,0.03980730553459511
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.10057709339482691,0.05828231197015081,0.13044595282722357
HALLMARK_XENOBIOTIC_METABOLISM,-0.0056998093478831365,0.12130599603791535,0.09505929998349338
