,UKF243,UKF255,UKF259,UKF266,UKF275,UKF313,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.10713104840516627,0.036955015743125236,0.016111161054731142,0.03267664472661273,-0.03616976631509832,0.01438803102586095,0.15363400002636587,0.040052626686385935,-0.028866460112472972,0.07088291628262954,0.00429009082147106,0.04336325731180519,-0.04585804579671198
HALLMARK_ALLOGRAFT_REJECTION,0.09676547997252483,0.01905242851685276,0.026146246508098058,0.03102337775620494,0.13304387781669894,-0.01455147099901691,-0.01715186586170897,0.05596538291326322,-0.08187674146524979,0.05117988586355469,-0.010411920139258,0.014784537308502597,0.0059542213373388764
HALLMARK_ANDROGEN_RESPONSE,0.1001324876885396,0.08047394777284478,0.017466361711159648,-0.0026574528221049746,0.11053985530226731,0.006752503519138285,-0.004869809962655739,0.05452335566978717,0.004382156175251984,0.0809599214926294,-0.00445274656402081,0.03335935815259801,-0.0655406362702566
HALLMARK_ANGIOGENESIS,-0.0039233158297848035,0.03894344098684796,0.023156316576441648,0.004012820909439327,0.10148348514337853,-0.020388297205219393,-0.11597198561866687,0.004717388018420128,-0.024811554282347485,-0.03197150255040443,0.07680945034797233,-0.06720770817570476,0.008161242679789283
HALLMARK_APICAL_JUNCTION,0.12457651088848849,0.027722117040567755,0.015973025041805457,0.0383854887561271,0.10528838690746221,0.046638076894792976,0.0477700081732685,0.03179445974014058,0.03569149104504347,0.0787111036863615,-0.055453540651169426,0.03979474512442217,-0.06761522939342135
HALLMARK_APICAL_SURFACE,0.07398907822441395,-0.03892418370542006,0.07806168131693851,-0.0038285815936263375,0.06018173982040353,0.028813920905228052,0.1367653845720236,0.08338967804082335,0.021283989334470052,0.05206655716889633,0.001338456417128077,0.07315683376752762,-0.09676397010650876
HALLMARK_APOPTOSIS,0.0022873087157267587,0.0021062380121903623,0.03803225347963804,0.010349862771978911,0.11583318661816962,0.018989766708439708,0.13055585778225298,-0.055196964735919174,-0.050472351992688354,-0.016545609002831568,0.013583277065604745,0.0044526359217263774,-0.0935203341129958
HALLMARK_BILE_ACID_METABOLISM,0.08743861172808175,0.004686461953221182,0.0035117325835516545,0.041609063934097065,0.14996318520801133,-0.046869012819466746,0.10948919927285079,0.041316454371033276,0.030283402359317986,0.06624389560709493,0.033528937495767776,-0.011589385603150528,-0.0016268022243060396
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.13344030652380084,0.007734708013923336,0.02590543763785314,-0.01151678384597159,0.1037256509602488,0.017500726278613574,0.15531148580741286,0.05507971952935924,0.031454675354797595,0.09364414632824036,0.009373143591779287,-0.018094298040141055,-0.04475589894652645
HALLMARK_COAGULATION,0.04718571303643647,0.013147870342571092,0.0829973346800859,0.027609648343355032,0.0995207911379549,0.021171915379378452,0.09007374451213611,0.023712979511348972,-0.061826766502682415,0.06493992577666742,0.0034314458218053616,0.001523494733846905,-0.034715912032038054
HALLMARK_COMPLEMENT,0.030938325319684552,0.04697441656350069,0.03423584022700392,0.03234225613874137,0.12329488217559206,0.018068949353766513,0.02647506618419452,0.06685814995887103,-0.031516275376447404,0.05855785995615716,-0.014974612671763324,0.04511260800647716,-0.021334716102988448
HALLMARK_DNA_REPAIR,0.08855291253665742,0.04044241845769438,0.049207272108103293,0.031001488974073545,0.15015723539727172,0.02447459828525718,0.05884112460498748,-0.011799537855478177,0.004758477412049553,0.09078458000962819,-0.02061587689269112,0.058129497528940775,-0.014796034642605543
HALLMARK_E2F_TARGETS,0.1052276700208958,0.004618613002362525,0.03357036785352706,0.01797180572685956,0.09661198129708552,0.047793638658724776,0.03997261434358916,0.04239934622723458,0.029513796040181554,0.0845669590417437,-0.017743024791170545,0.03668805434745431,0.02621888225627248
