,MGH258,UKF248,UKF251,UKF259,UKF260,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.03270488426896571,0.002222877260794409,0.04516685134186957,0.03253848502003703,0.012688092480899483,-0.01878821676537145,0.08136399879114568,0.003649013022267905,0.01540922080869768,0.06197805156035979,-0.00633536524857043
HALLMARK_ALLOGRAFT_REJECTION,0.05004655893054129,0.06761350887879804,0.0650425899583229,0.022609051044376265,-0.012547617242154429,-0.019296705432916544,0.06107774162074964,0.018056698625157585,-0.06364878944718413,0.1582180552798872,0.11863877821554168
HALLMARK_ANDROGEN_RESPONSE,0.012125100806374281,0.014392870089843107,0.04486546562850563,-0.013077333763763853,0.05313135587761266,0.06264829434393478,0.07919459324654587,0.05055226991653554,0.05675500258870619,0.14945899614695343,-0.002736969539399504
HALLMARK_ANGIOGENESIS,0.0016262938650658811,0.016567827151054346,-0.07017580587769243,-0.004345401918999523,-0.036972953006193104,0.03866243906813498,-0.06415018849071116,-0.009587352100265806,-0.03913243033009845,0.06137785847473106,-0.055679208615725194
HALLMARK_APICAL_JUNCTION,0.03064551536065966,-0.009716527710578451,0.09664408493315006,-0.008298417867713228,0.026121765650872503,0.042668425462981045,0.06484995351694092,0.005767065289799332,0.01186857687048113,0.15536525559159167,0.01716244252067691
HALLMARK_APICAL_SURFACE,0.010140877655611108,-0.042609610365405864,0.0033360476705409656,0.07587279331187662,0.014507712868757808,-0.004684155519930671,0.0386118678760803,0.045015136737686715,-0.04966820181519762,0.12852958704059733,-0.10342667884047903
HALLMARK_APOPTOSIS,-0.057444928100269785,0.022601188734391195,0.027094268764402726,0.009688841679252108,0.05470538895035814,-0.006156495244545072,-0.06445838537881514,-0.0696410555558567,0.039035875063691244,0.011467276966917385,0.06123541960279417
HALLMARK_BILE_ACID_METABOLISM,0.034744345130700995,-0.020289434853778238,0.029247467198774763,0.0020248577933568252,-0.028517345541015218,0.03064433990895434,0.05991742075193217,0.009582761018102156,0.041221514259848775,0.03487613665674192,0.02303387189642503
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.0023676108033208023,0.04013680434851959,0.05560761487769607,-0.011859539422627298,-0.017309974025541013,0.007712000434965795,0.05174523324698178,-0.01817472356711038,0.10719474855811204,-0.01947879096540685,-0.03201335420288545
HALLMARK_COAGULATION,0.06022150997355233,0.019366624978667486,-0.008742814795914088,0.0037892656135458357,0.027029988470929373,-0.012609946272753138,0.03780713030209916,0.013882867293686959,0.001775186958692393,0.11357978428188151,-0.005805393028459127
