,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
HALLMARK_ADIPOGENESIS,0.0737984646308681,-0.01424000064564694,0.21950796903554035,0.03358279150964413,0.07078555975757833,-0.01204907409661894,0.17837650166699576,0.022201986972881598,-0.006411021487752822,0.051813501973319714,0.11323223569493028,0.005638850790707499,0.1668536166938018,0.10883198095243903,0.026571338575587362,0.0969263934834466,0.1879587007404763,0.07552469126197271,0.0864464360730826
HALLMARK_ALLOGRAFT_REJECTION,0.0764753756391177,0.0113631575220643,0.028411690808522166,-0.024047619362720436,0.058558596500995846,0.11785619325235211,0.1606242758917683,0.0019942462496463096,0.03062355896660023,-0.014817306950574422,0.08258171005057861,0.08877233035515471,0.14924357383233808,-0.014197179697706959,0.07506925691495474,-0.016812400975958704,0.1435944910444974,-0.025237648474395722,0.1403732374898369
HALLMARK_ANDROGEN_RESPONSE,0.06368238072354972,0.025657374071112283,0.14246307586669132,0.036208824838538024,0.0464736247145856,0.07741658240331074,0.1640683380034919,0.049253035215648056,0.017833090634506082,0.024505552628089688,0.11339723751037699,0.058945567337961406,0.16232138732569226,0.07836304936275235,-0.05194422181802708,0.03999091669746221,0.13384012404548776,0.053348513379357525,0.13753640406379672
HALLMARK_ANGIOGENESIS,0.020833922879094198,-0.05147511198886526,0.02079524175239671,0.03292134038951756,-0.11206925056182758,0.15939255517753936,0.16726756466230766,0.003744995352748912,-0.05137914958395451,-0.07801051956350062,-0.08912509357702059,0.043248044637539,0.09489213748802218,-0.08001909378515318,-0.023681872536188954,-0.07485817074681436,-0.12535720726338415,-0.015252982780822176,0.04219341899829562
HALLMARK_APICAL_JUNCTION,0.10699446673003901,0.08208307303959325,0.28801939448193764,0.028063204136977098,0.03617525946902873,0.11722227308264367,0.1831553439834518,0.0563770259165058,0.028372888972966793,0.08623508980143631,0.10819191833403974,0.038960375528330204,0.2116417547707983,0.07618403238019139,0.021119962677146782,0.09210378388387125,0.18143901958580716,0.06117955477783912,0.1010996743664567
HALLMARK_APICAL_SURFACE,0.0375232042884641,0.015141630313637697,0.21079075617135035,0.004555615518124681,0.06892478423925266,0.024861170077399335,-0.04068431737539441,0.013539386246284063,-0.002314882533330371,0.010335851844377833,0.08104088556949464,0.028662243481028343,0.09773236474338193,0.06251545236001617,0.030796045437684577,0.0744875998129434,0.13323514755346602,0.047490969355673054,0.10631225162805823
HALLMARK_APOPTOSIS,0.0425636915734984,-0.011357382157973113,0.049425723731634764,0.053583928435075825,0.0053545784916355045,-0.07253454719359916,0.06157661925001507,0.08314367357921479,0.010696498792626767,0.012506033807603201,0.05043718651316752,0.009854800185078411,0.06250073338120514,0.0842259816308959,0.11511710147468508,-0.0281566798995862,-0.05463850577766657,0.08660764936538708,0.11209025338819785
HALLMARK_BILE_ACID_METABOLISM,0.007663777404395369,0.0045911260797368925,0.21147573387365567,-0.01841685353535536,0.03328732193075176,0.05379248553936555,0.14919249419607752,0.03215570834694115,0.015023342947884712,0.06231361684468063,0.06144318696228039,-0.012661931772891172,0.08162823545617721,0.09309977104826805,-0.03887845366790443,0.11656878208587147,0.17129026378732307,0.0427011659343743,0.02517009789802551
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.0176247722744613,0.045541428820732234,0.2010169267592096,0.04547175119691267,0.04657977854047615,0.09109733529004632,0.11551185896702515,0.04127647903184451,0.025928699692856803,-0.0325692344269078,0.09383280024750049,0.025606601855424082,0.04150487521357533,0.08635048669373029,-0.03539376429828388,0.0950605689302621,0.19688931199138646,-0.036733504296445785,-0.024920653149488936
HALLMARK_COAGULATION,0.10626447317605758,0.037158792337236755,0.15702004135506373,0.0024445134061674605,0.06388749942957708,0.09298224445863551,0.18031751548097188,0.04036622685449539,-0.022746564867918852,-0.0017772337196773945,-0.012928749514095499,0.0646068341880029,0.1639397010938207,0.06913769611792864,0.1070435086515984,0.050526563648057694,0.1158352830447816,0.0689347784340063,0.1506548096948544
HALLMARK_COMPLEMENT,0.049084377399979603,-0.019877636934830325,0.16049154110759153,-0.0399091679268864,0.04525821907439629,0.04681547681302613,0.18058264151549597,0.03657158310796122,0.026111527784513158,-0.018380060770319204,0.09889720469101668,0.056018184099349576,0.11326826747144804,0.0789268465970588,0.04177634641511981,0.04320422024463425,0.13592791820592595,-0.00936405728563137,0.057132112870652736
HALLMARK_DNA_REPAIR,0.02111848583572674,0.08615644956157237,0.2033638090327287,0.08867051370794408,0.06066550456168324,0.10036194958220943,0.20547744583631666,0.030191551793341813,-0.03478201638439662,0.02408662199461305,0.11125857739222496,0.049635185518926504,0.16149349707598318,0.10717865651138411,0.027122088836878173,0.08908416360570276,0.20039512193795697,0.041908965981889354,0.04010771928014181
HALLMARK_E2F_TARGETS,0.038593912236287865,0.09265498134591121,0.25342732309886923,0.005618305327918924,0.03802426270316607,0.13403093033986407,0.16475641044306127,0.025843931996906794,0.015180771978901855,0.06740709727667285,0.04117196265002743,0.021074734297336306,0.09406786939964623,0.06122343626673931,-0.04630194321769293,0.031341457363659175,0.15126262158125434,-0.027487119058983565,0.0253123820014096
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.08216961920222109,0.012446887285326304,-0.08887633080298049,0.0650190532728893,-0.019028085912108673,0.14749055937287422,0.2035099350165643,0.028182978838074194,0.008567609525693094,0.011818549889012793,-0.08289138439846734,0.10093714223094867,0.21354972825303742,0.006971586683164114,0.07744905014343903,-0.06916881060083042,-0.0386329085268784,0.10414148341439836,0.16107668703184277
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.03970762333990861,0.06202270633480144,0.09972619998524623,0.029553511219692487,0.12718555696290204,-0.0015598837022741752,0.0959728513759872,0.00199959946947154,-0.06463909462446744,0.033866998278287354,-0.1032050043987522,0.024739046654056313,0.19617059817656235,0.0736160580651616,0.011635398670248974,0.03371474221435471,0.09668158685977342,0.07851168985331869,0.03684893021431383
HALLMARK_ESTROGEN_RESPONSE_LATE,0.07631719833810313,0.049865727360671665,0.2400177596128632,0.016297154138122993,0.013166660167681648,-0.010069036850763536,-0.009043101880500583,0.0738223839822138,0.002769031750371971,0.07704458373011058,0.13627133820693055,-0.01938346538689664,0.001782329760995315,-0.042973584179417025,-0.043746113202671875,0.08552115264586593,0.18181109108324056,-0.007300119438105149,-0.005921231756920972
HALLMARK_FATTY_ACID_METABOLISM,-0.04916141425455071,0.021529381330808287,-0.10985184858273003,0.030159681156208477,0.05013014188561195,-0.006390070453742965,0.07723991173773227,0.036643349911250116,-0.05817917970752619,0.04525777921223314,-0.056410643979506854,-0.021117839678933725,0.12937239675865275,0.0560826465689631,-0.026999567878836145,-0.037945830703987576,0.0009086321018012859,-0.013528074186789812,-0.014537647015025761
HALLMARK_G2M_CHECKPOINT,0.025737554753428916,0.04563171382882877,0.20089858155503085,0.05384734631990142,0.013448093620004799,0.1336844851419295,0.19477325945923793,0.05744765670462713,-0.0027317581162541226,-0.03278136624905062,0.10954581086650417,0.04797152980782736,0.12803061236980237,0.07358247003863289,-0.01294915102131705,0.0007254472703219152,0.09215553828404677,-0.03114380072629683,0.02028393626585111
HALLMARK_GLYCOLYSIS,-0.03051758457529908,0.03757254823009123,0.10219846002826671,0.08776255514403712,-0.04427914526102224,0.05564422447339566,0.14559280808427624,-0.013217580141524743,0.012380299679017357,0.04786418838734196,-0.04107527983406406,-0.004422819850694884,0.10093288385884888,0.04638605031746667,-0.006167081348782116,0.00523330116875323,0.10837195888382499,0.010875048074122172,0.008568628532586643
HALLMARK_HEDGEHOG_SIGNALING,0.005246730703757452,0.09671685946050347,0.2428437514025082,0.039085488803880505,0.07039984042108327,-0.10926742041870491,-0.059015883464294226,-0.03479373547074367,0.0512491438727265,0.042370429545333495,0.012508591727899001,-0.04728299953032807,0.1312928214204746,0.08562990374569432,-0.008080193377512522,0.005289194250439898,0.09368598221053716,-0.017570290417150036,-0.010239588631036177
HALLMARK_HEME_METABOLISM,0.051186174359612195,0.03519888028080819,0.23445271053517952,0.07173378784223475,0.06537237891230922,0.03863587374299967,0.19769846215339246,0.06846937875261577,-0.0020855808486374616,0.03391105190093917,0.06051705178074052,0.023611807826571216,0.18716205655592388,0.04918186673964387,0.005617357840401982,0.0859078840352175,0.1825908864412506,0.054506584147760856,0.028162241764929232
HALLMARK_HYPOXIA,-0.06142063197029593,-0.02065365167336109,-0.2140993445603737,0.07649391409554018,-0.029831134202022026,0.02979049836962953,-0.03213070049817407,0.006682966933599139,0.05788054197874642,0.10804982014188458,-0.07241879741138132,-0.01775546055016327,0.19968183081888896,-0.08215872094611269,0.040959997177683165,-0.009997668625174656,-0.1223102877413286,0.020555851869626652,-0.04137691832397268
HALLMARK_IL2_STAT5_SIGNALING,0.05321819782228776,0.046284659105439566,0.19372590736112746,0.06710104442285236,-0.009382505183899893,0.008347109559870721,0.17181369418485223,0.022929100225474824,0.03355207529571568,-0.04375603919618489,0.0062681639339794105,0.04231002420340389,0.08749670277859574,0.05706247617941123,-0.039458231700770154,0.0527517179924685,0.1538312122068117,-0.01363723134473905,0.04316068337590217
