,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.035335913509110084,0.04491981367599679,0.022280472798634515,-0.004130859240022918,0.0349997425939958,0.11459123274912125,-0.07427307768942659,0.01846830291875948,0.02003596717728495,0.08929062674100478,0.0068058669076126056,0.002172869163407878,0.10722001952633077,0.1606370443798525,0.07608449329956185,0.05234789962349534,0.01428824126670944,0.05462016654573278,0.08901134576576655
HALLMARK_ALLOGRAFT_REJECTION,0.05828947587976792,-0.030564769667279917,-0.022802767974828195,-0.12596442471625954,-0.008561005081036726,0.033948995159913384,-0.17442302673798937,-0.060950488536665064,0.011115544961269897,-0.1737913129107784,0.0031658115741852416,-0.016969904112195282,0.04444527834234044,0.05086783633030227,0.08891601519388959,-0.03193925895265578,-0.02027365175460053,0.014978029457199267,0.017316954120487782
HALLMARK_ANDROGEN_RESPONSE,0.034565333856654494,0.06568390687518234,-0.013699979323366826,0.027106709562626924,0.0375089127830287,0.08199998561773707,-0.16493160977075835,-0.015458329657379689,0.006297787645674137,-0.031603511117010805,-0.015622833528618514,-0.044519318551757114,0.08334824168634763,0.12699271941197268,0.09411436781210336,0.013335012631884528,0.10363516187392577,0.057901580800857194,0.1324552798883464
HALLMARK_ANGIOGENESIS,-0.09755739579902117,-0.025244439993194916,0.07220808062886684,0.098155506396556,0.0013502231750681874,0.012919445323253025,-0.23769163704670102,0.06108569667815811,-0.09196463117662576,-0.19786060018573884,0.1238546179265668,0.06525156299987196,0.00626935279069788,-0.1350967631806637,0.08216483563714289,-0.03237858505071478,0.024154364539592528,0.08607547640839708,-0.09320385915268362
HALLMARK_APICAL_JUNCTION,0.05333387967020507,0.06000545583882761,0.03260510632958749,-0.03208874361355877,0.008509266489216967,0.11786253972526872,-0.15970344232809597,0.056144686580320874,0.06322184699029329,0.06826495736565072,0.008816678488650738,0.009556107505650455,0.10642886720846716,0.15359451722880074,0.08224906930124326,0.023791526502442494,0.020750137201243656,0.04270603838945113,0.1450998198543219
HALLMARK_APICAL_SURFACE,0.09186150528884983,0.06883136013852521,-0.013492087998251375,-0.05751898459249526,-0.016895860796408303,0.10046428937668979,0.1756162813898478,0.010626053417061286,0.0712227188215959,0.07008928085191242,0.040169807215759475,-0.029274703284447652,0.06739498579362851,0.10601858851085254,0.08045229948905029,0.05083609454586436,0.012166654783311808,0.0787091171567559,0.058672348142349506
HALLMARK_APOPTOSIS,0.0028705627433025134,0.033605491572564705,0.026826195158484733,0.0431675306135915,-0.03341871658471117,-0.012087019766087333,-0.054819868688784495,-0.01373364038565841,0.006021077803347057,-0.036503988542958395,-0.04880609535239529,0.08556145976895387,-0.026383817485563434,-0.08745190202713396,0.053374793964571246,-0.023409469073807525,-0.01417165311708718,0.012509023595927515,0.10214790764501293
HALLMARK_BILE_ACID_METABOLISM,0.04817600404396224,0.003390157624762649,-0.03319486676882918,-0.002724321405513602,-0.0012660272953862127,0.05606018897732796,-0.21041123883093146,-0.034259612930848775,-0.03388667944863682,-0.05174318222373953,-0.04613825837819305,-0.08974851156390369,0.04333693387905829,0.1848782307047614,0.008282409577151179,0.08452034985722826,0.006172303608835509,0.04195654078581781,0.09980139644391865
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.046993152536308966,0.06585777789741362,-0.007256231033571935,0.04789251786459407,0.00610469737415374,0.057208306896826676,-0.13704608440398444,0.005522592195102334,-0.06969417089998811,-0.1346855070807897,0.031348136454933895,-0.07197082123673261,0.1011505493237446,0.1604181805976262,0.11395576055855974,0.06884198662007311,0.07030174145711052,0.061057200395648104,0.08883134560246915
HALLMARK_COAGULATION,0.0015588161640362496,0.015656585132595095,0.05369559263209014,-0.05849568180976869,0.03885252175482286,0.03417305764251623,-0.22983653110502045,-0.028679960684949803,-0.05168915638352378,-0.18211399320241797,-0.043865505023146775,0.00726996201767389,0.09340471732774563,0.07892809513775592,0.07943412699238453,-0.03904956621695828,-0.003178211361055873,0.09086307204330693,0.04940995282403
HALLMARK_COMPLEMENT,0.040271712360513266,0.02447980454368423,0.0061431481613835074,-0.06195830379168981,-0.01610072884544327,0.061198379803942916,-0.14539316259660698,0.03296649457612454,-0.013167389551872808,-0.11794290303388542,0.031580760653482996,0.048095333217408776,0.05131707523409824,0.08419949199652703,0.07168638322389952,0.03641700317518533,0.07261863341564208,0.06403960406928837,0.04936965633973443
HALLMARK_DNA_REPAIR,0.08340818463466776,0.09622541032220422,0.018594057424727986,0.0648542873389155,0.0005874142588542589,0.14684804616062083,-0.122712461251901,0.057715013226461845,0.02092023214162409,0.1665519024655173,0.07009170801027734,-0.004992915658723017,0.09779505379039681,0.18408087554147934,0.08803451424687994,0.08613732981290306,0.017210335358630344,0.02775565438469937,0.16320365943184145
HALLMARK_E2F_TARGETS,0.06526628797677898,0.06596069243583776,-0.010329470011720658,-0.04082611783324292,0.017825429337735395,0.06875913716699965,-0.18049549654643754,0.012169262100387537,0.04638278721326259,0.12498546520907064,-0.021757638447911978,-0.020794713742380455,0.09980789306240119,0.057033497371037696,0.05658013182729852,-0.0032476844934882544,-0.01412970373493963,0.010466758232922794,0.07426106149230745
