,UKF243,UKF248,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.09361660140807834,0.016376347624152115,0.04132237433562965,0.09642159567280616,-0.024208130426499653,0.01461961491295515,0.016628166576566687,0.1253746884622543,0.10133797391746455,0.011196124550111644,-0.0013341305034780685
HALLMARK_ALLOGRAFT_REJECTION,0.032527507870957574,0.015940902135884272,0.02736190550071554,-0.10284319530470937,-0.12603178823991554,0.009714117640361297,-0.0663607686229611,-0.29281305808585156,-0.15575394503832152,0.0011058107351059664,-0.06866750406606047
HALLMARK_ANDROGEN_RESPONSE,-0.009694849759131359,0.05021252766807149,0.049496623533324936,0.045748665443783865,-0.11590316769090643,0.02122384062008125,-0.03853386380370306,-0.11612911565063527,-0.12550759628301317,0.021025906146224047,0.02277099708528297
HALLMARK_ANGIOGENESIS,-0.2704107493485633,-0.03769506778564881,-0.10371671917973578,-0.07271627616064412,-0.1356516189241191,-0.07857011412778615,-0.012470929559962532,-0.30622798817294966,-0.26458172017152454,-0.04227559512725436,-0.09800221865712898
HALLMARK_APICAL_JUNCTION,0.04495172702166806,0.039771961408285504,-0.02657494099279643,0.019942667145644084,-0.09727689183888356,-0.02810290010299068,0.004439701700899072,0.00016231387332735038,-0.1691525324039468,-0.0034672574381766964,0.014254181332760822
HALLMARK_APICAL_SURFACE,0.20561846705987885,0.04202251182284389,-0.038835758069598686,0.11427358187719969,0.10026066898185837,0.007043654385165241,-0.02317142046884118,0.09142132012955077,-0.056859899454889305,0.08584965782169685,0.07037655801892159
HALLMARK_APOPTOSIS,0.02225130019414238,-0.04471514422122335,-0.06763035687098867,0.04007464690966182,-0.020742535340033678,-0.029306749835257315,-0.006598488597220223,-0.08671575011595982,0.12855704257684888,0.053989198809387955,0.10580621957033856
HALLMARK_BILE_ACID_METABOLISM,-0.004726044050000577,0.03348128132491539,0.05106734314735199,-0.012700785827235911,-0.10475772054846594,-0.03288438436184699,-0.02189770873812583,-0.06819864711215846,-0.04951356410311918,-0.03517245350388383,-0.003279720052660678
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.06637799021880975,0.006254973208915255,-0.020167717659570164,0.012524639065339556,-0.11510972079371991,-0.08610746333555873,-0.02314152731816069,-0.2480876832819936,-0.1828818748411222,0.014437637905864428,-0.11745344155388276
HALLMARK_COAGULATION,-0.02359660310955745,-0.003098620287591175,-0.02068812942199326,-0.09372650465039341,-0.12036511742282403,-0.08156110996627189,-0.0476485581695151,-0.3332772852325061,-0.17758752538815062,0.025490764242844004,-0.11280555776796372
