,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.08156449211242986,0.07439365294472908,0.06145012435784262,0.013220605805868335,0.03806153889359845,0.07920959450356214,0.14489155066100667,-0.10752302559268807,0.04931346767681547,0.05850317182059779,0.05311055563790729,0.04832608042717722,0.09531912299571257,0.28359791732592626,0.3156779337279074,0.05376783290180031,0.08811155053150281,0.007374586758813522,0.14913858045451872,0.012743697005828272
HALLMARK_ALLOGRAFT_REJECTION,0.04291517788049033,0.00751182012471476,0.018946616569791776,-0.009531998297894577,0.04551005074154083,-0.054678990029637366,0.13486789088162304,-0.13201983184222627,0.03222909739695811,-0.08701606882016516,0.06789802010952169,0.0010878354177790712,0.1109389985816896,0.09883444373153326,0.11690144779151898,-0.010476509441015951,0.08276721103022608,-0.020056793813119558,0.04266299137894496,0.008655207723772314
HALLMARK_ANDROGEN_RESPONSE,0.06267125159978879,0.059948079166179835,0.0292585239139037,0.06731926519007553,0.05554172979315444,0.08611651227188245,0.13185342619622503,-0.06320017012016532,0.01814135630431901,-0.05301904313918739,0.12064239177802641,-0.023253661042086832,0.08464932328393285,0.25740318823985975,0.2563095828798983,-0.015691798816470284,0.06306849675053676,-0.022276058429454182,0.09966184393593264,0.05798862618488272
HALLMARK_ANGIOGENESIS,-0.0699373589534276,0.023459433907929,0.09256404470369066,-0.004981261208080041,-0.08930733415262522,-0.01208093441587888,0.1549239610919114,0.13147423075893888,-0.07465187269421765,-0.1090038484757814,0.03194628451288958,-0.05716721504022876,-0.03167209455175158,-0.12056952633634518,-0.22835091128069074,0.008181051154054942,-0.051817019942018955,-0.014632911633206298,-0.07541915632800021,0.02932237532799505
HALLMARK_APICAL_JUNCTION,0.06777926069329039,0.06894518143020388,0.048735801692876,0.04062752854343631,0.03056883015550536,0.08026192163417943,0.1622814376703324,0.007668021283068714,0.048395516259436645,0.02714835028212881,0.1157440485984281,-0.02237156149389198,0.059851104734235216,0.28956563341672725,0.310285747026752,0.043644496447651136,0.07876503051551649,0.026911702322267594,0.09644481126164169,0.05757997415793909
HALLMARK_APICAL_SURFACE,0.11877187438129196,0.05486091829100796,0.05193184377649534,-0.0231885131472605,0.027201035628744666,0.08791097720599263,-0.05709471784328903,-0.12111909599770752,0.028274952187977404,0.08167563785340487,0.07240636997125872,0.03867906523914157,0.07678456798877867,0.15936165313957756,0.2954158214730876,0.005156169592701052,0.05422726705891643,-0.010202586329981528,0.08534678785340595,0.04471612241301584
HALLMARK_APOPTOSIS,0.029377808974809603,-0.04056525667978272,0.004802979363004378,0.004542895156187085,0.02003874803339371,0.03319607762111415,0.02712803003429474,0.1656926051416474,0.03958726610431452,-0.04703359961998013,-0.03459545934045494,0.04936276217166049,-0.06929352962892293,-0.17048314354881594,-0.13313672424533862,0.036988841625117994,0.010170608993221643,0.006963627524554747,0.05102095501989446,0.032787988507013026
HALLMARK_BILE_ACID_METABOLISM,0.05686014094264393,0.040741854738626015,-0.004925046755210388,0.03784948093433798,0.012604636344538222,0.038277565753639234,0.14064307667753365,-0.06634786825939971,-0.02158701554933277,-0.09274066504119952,0.09069672145717643,0.013380826912183981,0.048664894874363915,0.2546834916656793,0.2996855063372027,-0.008621219665671224,0.02309491023908482,0.013102268582183987,0.10582514331926499,0.013601444514682369
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.09254868800412609,0.030463627402580743,0.087433509786494,0.019378517651844562,-0.029779740231219032,0.07107440471256013,0.08122998095290161,0.1553435625275315,-0.020911627664793167,-0.09554723125584276,0.07767728633468311,0.10094443054384283,0.09820856106747419,0.2656978673230909,0.3366555089762642,-0.05736616311380016,0.022011684621446117,0.027251368731643192,0.0929492326553277,0.001506786104204435
HALLMARK_COAGULATION,0.0639557531384379,0.020433841306615533,0.07293052258757161,-0.005487854916702986,0.04010371368275021,-0.004593062072565938,0.14623959203985668,-0.06030202892814249,-0.030011552642523222,-0.123359634377891,0.09539569817170464,-0.06916486064119921,0.06104203877467371,0.1254758796376288,0.18270039294055226,0.045683494537540385,0.032288785852558996,-0.0049763612187707475,0.08746838236621697,0.0367068632517388
HALLMARK_COMPLEMENT,0.03541028525712533,0.03130778011054017,0.009601404127482241,0.048078074468333766,0.0327060534345135,0.020674016320769643,0.1498611864674212,0.06509798611984624,0.06227324136847377,-0.06976568592183564,0.03515438667773578,0.08937002903425136,0.06372755630687793,0.11139835522360475,0.18601055347428247,0.033445006105149826,0.11582199278045464,-0.01713395749558414,0.09389400978348988,-0.02907097770696135
HALLMARK_DNA_REPAIR,0.042434548073976806,0.10863822980541135,0.0682620317344453,0.03780550593439009,0.04767704550915291,0.08477565619454903,0.1813340987505335,-0.1023104346181388,0.0292139910540172,0.07990715862954778,0.09332608649690943,0.0748938758444591,0.08487410773149623,0.3128589838265226,0.34187049095618194,0.09417958354684304,0.11396145777659519,0.014777226210252254,0.11975578397878327,-0.02043672567377785
HALLMARK_E2F_TARGETS,0.07437771685228999,0.08434221814455031,0.06857463646749554,0.018933524871718635,0.0013404144762002828,0.06945246844713958,0.1738685695126354,-0.1669343100533337,0.07005990802816077,0.09437439285607185,0.10998372345145167,0.05806307702874594,0.055308628327139044,0.12405989372904509,0.1683878113274793,0.0623008532190048,0.04786717926368637,-0.025569868300340286,0.06875526439537086,0.012631546800906703
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.024764925431114918,0.0003335699067330763,-0.004354887826054713,0.053618296583846335,-0.07379826317475684,0.019871074601012655,0.15783596131623698,0.1796874105440226,0.036773384110437,-0.10360198744750553,0.0901860743827354,-0.07866097249301222,0.06749661844566954,-0.10125829164138533,-0.16880101635796324,0.08586170578908747,0.005098312770256952,-0.024018308619288064,0.024609132463770406,0.052941314483525376
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.03447605239280004,0.039167831872702466,-0.02069099761129957,-0.02461275043859048,0.05214772163608253,0.09727633986688874,0.11239726893168347,-0.019447030253407625,-0.002163196086554697,0.10630805620981434,-0.00816698792380339,-0.05479121100386874,0.004184620589873184,0.14841125192549426,0.22153458433055698,0.1031440759531305,0.110068492016643,-0.008074276848768892,0.11086231998678531,0.007043575712684164
HALLMARK_ESTROGEN_RESPONSE_LATE,0.07822202046148839,0.0385276773985615,0.018581700475169112,0.06012518472286294,0.05731423938339676,0.013938347103812303,-0.026512949238128077,-0.12084253194510855,0.06252485981410542,-0.01990836372095357,0.05276406616783466,0.11912902183435821,0.11459576798399926,0.27514648889337673,0.27085825589432505,0.05367911350148773,0.001070226516893064,-0.006351400814627228,0.08090329215802318,-0.008401015582381127
HALLMARK_FATTY_ACID_METABOLISM,-0.00020342772298443036,0.046490977456155595,0.044303277163535236,0.0031962932257820274,0.031331826019027266,0.06528690923209846,0.0842681607696761,0.16595225695313448,-0.023921887348944664,0.02495335315155482,-0.04887472672160948,-0.031112687171973977,0.04590085343770928,0.03310634564742894,0.0008686986360307325,0.039721352927915086,0.013533050880301638,-0.014859824863522745,0.1008261956757823,-0.04054050512556113
HALLMARK_G2M_CHECKPOINT,0.014032494455487638,0.04425060240391212,0.032051302391254186,0.03940427148666304,-0.059818922465095674,0.011348591332362552,0.1632522307356591,0.017470429153145686,-0.02339609248902388,-0.037689155511292545,0.1330032766608879,0.033805458578380146,0.0472615270240032,0.09197741337818262,0.13138465989612086,0.05769092586094024,0.06175339488509369,0.051951620510869344,0.06027838329861423,0.021630737496039484
HALLMARK_GLYCOLYSIS,-0.007879913900964639,0.04732252439251715,0.023396113984629745,-0.0036528075657729386,-0.009264480982796773,0.12612993921050727,0.1404739009540388,-0.04976505287193735,0.03113747708821527,0.15127720608697448,0.08599334766395979,0.10337369045925054,0.0022394306925688965,0.1737282888678282,0.21351864919391506,0.0972013472047693,0.024376714475740868,-0.007812090111894703,0.0942889711933795,0.025392187593959985
HALLMARK_HEDGEHOG_SIGNALING,0.09280637807460418,0.08148994322377597,0.0038859925210684553,0.024870811752659927,0.09286911565502141,0.07214325629125695,-0.05517972915213401,-0.12079750101462441,0.07626527361916328,0.15530076684491131,0.01786146627358437,-0.09550444760940925,0.06622863859780559,0.09101993718514444,0.1693596412033275,0.07029175319398057,0.042642574733283575,-0.005635540169527171,0.06306820430999503,0.054274772871625764
HALLMARK_HEME_METABOLISM,0.03743361332761435,0.09645274745141094,0.04204775731672378,0.054688632228660494,0.0797076147029006,0.15080907595188006,0.15273212298943886,-0.1275659424228323,0.06520385368346772,0.0983150053982025,0.10452608682126381,0.047374369839185033,0.06214273783423332,0.29386201651095517,0.32309734720676064,0.046734478387985515,0.10283070147538023,-0.005889861982305834,0.13185932420440916,0.042226191926122765
HALLMARK_HYPOXIA,-0.06684899984827201,-0.026824322362554068,-0.0015301318587386905,-0.011170335856188816,-0.03261906260356126,0.022351727706778454,-0.032456676143362145,0.19414409703261276,0.04036000187287157,-0.007144553113811166,0.008843170692775935,0.003794425323327611,-0.017653580755121506,-0.06772799197238272,-0.14543041525639389,0.07304438039109262,-0.030380460037134707,0.02206328172218875,0.01453350601730762,-0.06797515946742512
HALLMARK_IL2_STAT5_SIGNALING,0.04183068124390392,0.06032741506854472,0.04799093847928276,0.06333739072972554,0.023638547337471817,0.062254406272371006,0.1616438840184066,0.02323894187141781,0.04440644889929125,-0.027666589476182685,0.08199249035183456,0.030334969146712586,-0.018293269880082366,0.20542359338109986,0.23639539131468582,0.024694464472831194,0.05013979398010136,-0.036760129764206104,0.08531787024071129,0.017439660408032357
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.0366142093369232,0.002100977193448716,0.03605081924775237,-0.006187148719788927,-0.0731070183391716,0.02785310868096926,0.10900626895486193,0.023869923985166262,0.0250431120679024,-0.11833982885960713,0.04191314909824678,-0.008559404005536776,-0.005809475594433956,0.02011206104182097,0.0887794861024647,0.04765987212530665,-0.02658599875332504,0.027001843844552106,0.09302276054897518,0.04964291962093333
HALLMARK_INFLAMMATORY_RESPONSE,0.025225192353839836,0.012566929807196226,0.011306835661516221,0.01008315389791176,-0.06269557312139994,0.04331474128293248,0.0867665648883704,0.1734867511580911,-0.0006517081346205384,0.09600466217518559,0.042814673369067496,0.0721828502847741,0.004164055143766442,-0.039088352212278965,-0.014662274231348162,0.06747536908515646,-0.024112359555705433,0.03835881118876171,0.02531938305730993,-0.005310818910606828
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.060408109479499913,0.04721434198206843,0.06142792882829232,-0.03361623554799636,0.060023349190717765,0.02898829110181683,0.15999218261718506,-0.14097518807027834,-0.0012470063545305633,-0.10879765654707459,0.10851360041898184,0.024972662714811068,0.07367406913695883,0.24907986820281933,0.27201287393847035,-0.06292340824672409,0.09235082410598475,-0.012579064676889469,0.06421632530646759,0.011925731260913845
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.009959882889418358,0.002591064404054202,-0.03288173298984373,-0.0026001937753015116,-0.07696985736071563,0.02387953392988022,0.1517269121104945,0.014390256026052569,0.023305048889754838,-0.11949100371215307,0.08698624902327683,0.003299748280499666,0.07017385010705122,-0.005861961721616028,0.012012044821055497,0.0778682151854722,0.02084023478070459,0.012246195324760213,0.05387114891597912,0.04580476154524592
HALLMARK_KRAS_SIGNALING_DN,0.08521112297890547,0.03246376122619009,0.12151136602529625,0.028076583754929423,0.056136346492314956,0.09362285409055039,-0.021548820771941906,-0.11546471979518064,0.05698672138135693,0.1352474711160986,0.08815149099131026,0.03699039839541701,0.06262850589399997,0.27477946585994606,0.3463015773087079,-0.012379083004326132,0.13553035621762982,-0.025592412156045144,0.10159481956983019,-0.0024291544872562165
