,MGH258,UKF248,UKF313,ZH916T1
HALLMARK_ADIPOGENESIS,-0.009562732978691266,0.08915440626918862,0.11339105887280716,0.034221903972993455
HALLMARK_ALLOGRAFT_REJECTION,0.008446713794410707,0.09072075577787515,0.08087820975786231,0.14785888443630538
HALLMARK_ANDROGEN_RESPONSE,-0.07183953055646007,0.06474891950011341,0.06854611419409269,0.12661265211810102
HALLMARK_ANGIOGENESIS,0.012234534080598004,-0.05520441054110636,-0.08190448709346121,0.046529885403978906
HALLMARK_APICAL_JUNCTION,-0.015872994769056764,0.08246732967019581,0.12437648769483382,0.15700970004938586
HALLMARK_APICAL_SURFACE,-0.08535586247540737,0.05501815690678516,0.08442572920935544,0.10913832950844393
HALLMARK_APOPTOSIS,0.045476234853689984,0.045630517564875385,0.07054126084235271,0.03232974686583554
HALLMARK_BILE_ACID_METABOLISM,-0.06793114717135627,-0.024013078060103343,0.09673596888192161,0.03505392128413652
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.020945398092715683,0.010793131493194762,0.1113438373162611,-0.058567670496549165
HALLMARK_COAGULATION,0.021955349074773922,0.056516308921147416,0.004093079239425314,0.1319913874258358
HALLMARK_COMPLEMENT,0.034143734075277266,0.060998564698718886,0.11565185714774438,0.0027544793227758956
HALLMARK_DNA_REPAIR,-0.047401778313155986,0.05694394293373715,0.12612340343790143,0.027683517415192108
HALLMARK_E2F_TARGETS,-0.035949564492656697,0.06226808917587304,0.07043860170283706,0.03498582863130242
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.006143373889012238,-0.016365378605559235,-0.07141691491910461,0.14344609830662608
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.002072565950044583,0.03795279668889175,-0.11249544063448914,0.05214028112888241
HALLMARK_ESTROGEN_RESPONSE_LATE,0.0002619646710770728,0.01926748634164195,0.1358870093530423,-0.02626907594412194
HALLMARK_FATTY_ACID_METABOLISM,0.020928074066313657,-0.04067557899393732,-0.061199202474609075,0.014693498904158173
HALLMARK_G2M_CHECKPOINT,-0.022617510397342968,0.04102202404095714,0.10640878209567713,0.0548589763794219
HALLMARK_GLYCOLYSIS,-0.05038693847814622,-0.040973958689234424,-0.03971837652952334,-0.008781302947670617
HALLMARK_HEDGEHOG_SIGNALING,-0.07673978968420758,0.026210072445683033,-0.02559103396330823,-0.030273029633881503
HALLMARK_HEME_METABOLISM,0.024408241872477244,0.05445149266722257,0.06605527097915924,0.037679300085932156
HALLMARK_HYPOXIA,-0.013183280970901955,-0.1079990605352235,-0.09488586614336782,0.004188096765999543
HALLMARK_IL2_STAT5_SIGNALING,0.048895178799335796,0.04170653512361003,0.055329556141370584,0.03921969328478794
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.04661716267996357,-0.014338444298942021,0.05799960793274948,0.010223998816599206
HALLMARK_INFLAMMATORY_RESPONSE,0.02755750913275696,-0.021664204678741503,0.03154028333603215,-0.00019796922199548223
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.018734272879394033,0.15084231014965638,0.13319457381448943,0.1332436582422997
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.03481507249716261,0.10753279935149195,0.1244414478917407,0.03999414588408268
HALLMARK_KRAS_SIGNALING_DN,0.03963847726206235,0.022689182369123113,0.1088768198684434,-0.005412749856316818
HALLMARK_KRAS_SIGNALING_UP,0.0013275713119377125,0.07554214850663966,0.10089826065517825,0.14044822195295387
HALLMARK_MITOTIC_SPINDLE,0.00815515748092358,0.04844304781050568,0.10493253113654852,0.1004955467010554
HALLMARK_MTORC1_SIGNALING,-0.0066216022430440865,-0.05129077957601443,-0.02596344667170768,0.0433468635784994
HALLMARK_MYC_TARGETS_V1,-0.06055737203253043,0.06771811878663882,0.0992122724663378,0.0476031399682499
HALLMARK_MYC_TARGETS_V2,0.020914308417339204,0.07393079619907243,0.0028463763279407924,-0.013727982350663432
HALLMARK_MYOGENESIS,-0.004228793307164149,0.06589986935175196,-0.019414757866151315,0.15232522123551692
