,ZH8811Abulk,ZH916bulk
HALLMARK_ADIPOGENESIS,0.05078679039541842,-0.004247449198838096
HALLMARK_ALLOGRAFT_REJECTION,0.02659670789244449,0.09517022753344379
HALLMARK_ANDROGEN_RESPONSE,0.0723469426286525,0.00470256926612792
HALLMARK_ANGIOGENESIS,-0.05480686485381358,-0.02029816013496291
HALLMARK_APICAL_JUNCTION,0.07909200040515325,0.0069104797364160486
HALLMARK_APICAL_SURFACE,0.10739152144456943,-0.04574877833820231
HALLMARK_APOPTOSIS,-0.004147216055260713,-0.029908624287213907
HALLMARK_BILE_ACID_METABOLISM,0.04140954054056326,0.005660613082694678
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.08967838086193289,0.018713809092876163
HALLMARK_COAGULATION,0.03695814764392553,-0.035553740284807386
HALLMARK_COMPLEMENT,-0.0280873342575413,-0.04052689074684946
HALLMARK_DNA_REPAIR,0.05322561063248818,0.03764632318128209
HALLMARK_E2F_TARGETS,0.021694622562451325,0.06410273355829711
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.012417671813366485,-0.005218829360556402
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.01842685438939246,0.04078156914262208
HALLMARK_ESTROGEN_RESPONSE_LATE,0.05225534985488472,-0.07778686563377693
HALLMARK_FATTY_ACID_METABOLISM,-0.0045426998860012575,0.021294547096439922
HALLMARK_G2M_CHECKPOINT,0.013780209732212523,0.03371231036629271
HALLMARK_GLYCOLYSIS,0.0401790950007113,-0.02823907923385482
HALLMARK_HEDGEHOG_SIGNALING,-0.03227818806159924,-0.08985661145979021
HALLMARK_HEME_METABOLISM,0.02105573741615322,-0.01979232876123026
HALLMARK_HYPOXIA,-0.02877511698955409,0.06650930301280403
HALLMARK_IL2_STAT5_SIGNALING,0.061044797186199276,-0.02119994172567138
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.003412588884952737,-0.0250897223804681
HALLMARK_INFLAMMATORY_RESPONSE,0.03166700367319877,-0.06334686184936657
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.0358948318473243,0.015223488704873896
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.029576169285963374,0.04037557747839802
HALLMARK_KRAS_SIGNALING_DN,0.051313118574986244,-0.01534441330208464
HALLMARK_KRAS_SIGNALING_UP,-0.00907375214661307,-0.0066244936633644055
HALLMARK_MITOTIC_SPINDLE,0.039115003614384955,-0.006946299456719382
HALLMARK_MTORC1_SIGNALING,-0.0548522427582377,0.011214587655356397
HALLMARK_MYC_TARGETS_V1,0.055070709060983346,0.07123297560822683
HALLMARK_MYC_TARGETS_V2,0.09554296319827112,-0.025737658520676148
HALLMARK_MYOGENESIS,0.041546833701419573,-0.06608321308608954
HALLMARK_NOTCH_SIGNALING,0.03305678959451915,0.033778008540437526
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.0747665699727787,0.04977562613105695
HALLMARK_P53_PATHWAY,0.05782663329101578,0.08981430029884155
HALLMARK_PANCREAS_BETA_CELLS,0.010267262686434254,-0.046609684138597236
HALLMARK_PEROXISOME,0.03167652728510246,-0.016506860659009425
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.06760997326452738,-0.0202323943416447
HALLMARK_PROTEIN_SECRETION,0.011472590142803154,-0.007969687983570062
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.08719902129796264,-0.07703075725773953
HALLMARK_SPERMATOGENESIS,0.04803153545601169,-0.014404260904076807
HALLMARK_TGF_BETA_SIGNALING,0.06882240504403817,0.021698338063930053
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.017355611435880082,0.09176720964548406
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.061680983516474226,0.022747597071799536
HALLMARK_UV_RESPONSE_DN,0.01593840034691972,-0.014201464855886152
HALLMARK_UV_RESPONSE_UP,0.03223100504098751,-0.018881793561166732
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.07277292052140216,0.019101844792966696
HALLMARK_XENOBIOTIC_METABOLISM,0.04367604009502923,0.03970708510947977
