,UKF255,UKF259,UKF260,UKF275,ZH1019inf,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.010059943775794968,-0.02695673826591543,0.01221047335114296,0.04840831955732098,0.01823854424125637,0.07837258350749847,0.005879977953344209,0.09381494797542225,0.08008565295080232
HALLMARK_ALLOGRAFT_REJECTION,0.03084773609251354,-0.008416842426495144,0.06596538149979808,0.007542958991941115,-0.030704231509031395,0.03663049868238754,0.042049798130535714,0.02519342804054745,0.05551231539516816
HALLMARK_ANDROGEN_RESPONSE,-0.02351567617767697,0.03756651258533675,0.024780118710640543,0.0614300874157618,-0.02775620589827837,0.07600917340829738,0.022755035190291043,0.13958834652888946,0.14624022971472042
HALLMARK_ANGIOGENESIS,0.025311915105242257,0.055535934614846266,0.018686313599546405,-0.0002871726643610688,0.07360650200682581,0.05857226390557938,0.025692101298407294,0.01910624530751021,0.1011540769310515
HALLMARK_APICAL_JUNCTION,0.025361690881360765,-0.009794464545140828,-0.04801257080482152,-0.01079023081807888,0.019532770908160035,0.0875532143690139,-0.011576800147025374,0.08907066251109093,0.1069953270307149
HALLMARK_APICAL_SURFACE,0.03686576684735651,-0.03378515338865963,-0.031325386578880995,0.10939000235730258,0.007010082360278339,-0.037899442095152946,-0.05683046766859736,0.06651478666405047,0.12264325233471712
HALLMARK_APOPTOSIS,-0.021671697314334704,-0.018602770389067217,-0.050730000912883315,0.12388642311449513,0.09658352151078942,0.06957325249751052,0.04629836062789698,0.02191185004391585,-0.015062991322184773
HALLMARK_BILE_ACID_METABOLISM,-0.016138470549508843,0.02732835844507052,0.01102631706756422,0.01837734597019089,-0.013311351025700347,0.05173096976061793,-0.0011352093373449873,0.024783909100096282,0.06328795488819028
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.012178622356770068,0.012339615775075363,-0.0118118264850027,-0.024640006547451243,0.029128771946272926,0.0698147091867553,-0.07188082668056915,0.05351345667151175,0.04861458248227918
HALLMARK_COAGULATION,-0.04129980977013842,-0.022454119054020807,0.053035587395762224,-0.04336908893263731,-0.022149753361301285,0.09518217126038299,0.028771066906529585,0.0708743435139183,0.07813181380868267
HALLMARK_COMPLEMENT,-0.009250237701971987,-0.013618259475970527,-0.007522470057485643,0.04114694750531419,0.022870585312567814,0.10425469423159642,0.033995526066753275,0.07384520266403537,0.10079903295532959
HALLMARK_DNA_REPAIR,0.0358758906374145,0.014648037063776749,-0.017511600060904145,0.03766182087438796,0.01580521754883853,0.09763140136109257,-0.043751470463961904,0.06977037252073058,0.09704355325818621
HALLMARK_E2F_TARGETS,0.007349397505751866,-0.01616667037661074,-0.007834556745176116,-0.024609106581835908,-0.004465088408655767,0.05694947346440756,-0.04613834507788217,0.00770501575299435,0.09938561282800712
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.036524016190502724,-0.015671595385065618,-0.010246532449500523,-0.009516128554884535,0.010960671205563072,0.09786244152936242,0.08115927318511881,0.05786708435054978,0.0831001918870736
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.08348545633187975,-0.03548788979360272,-0.035685130049517365,-0.0209814890607147,0.04034311522389704,0.10089833063865666,0.01344319476244612,0.09563264998163584,0.11153877973518098
HALLMARK_ESTROGEN_RESPONSE_LATE,0.006119808899071914,-0.009178612552402604,0.04437658307530337,0.014818256807285173,0.02251942866303732,-0.002072267425822711,0.005870175040323198,0.04743451185718216,0.03443511320972598
