,UKF251,UKF259,UKF334,ZH881T1,ZH916T1
HALLMARK_ADIPOGENESIS,0.016694676427189147,0.01711849823250746,0.036589098139355423,0.03514636546821773,0.1366351084336095
HALLMARK_ALLOGRAFT_REJECTION,-0.022660908780166904,-0.01592838772929125,-0.03588480667882287,0.004260239264007805,0.11297500642218783
HALLMARK_ANDROGEN_RESPONSE,-0.008323062976596638,0.0574774927949306,0.07449181877827975,-0.029357979200813664,0.02957411624052068
HALLMARK_ANGIOGENESIS,-0.0245462842153775,0.01894470451546766,-0.001809677479981303,-0.10501235745421762,-0.13203139611096515
HALLMARK_APICAL_JUNCTION,0.016257252374758575,0.038164887553093545,0.05779471630321994,0.012843409050838408,0.08273159980305285
HALLMARK_APICAL_SURFACE,0.019930313106659756,0.034781134470012534,0.10604750012060331,-0.01124113513150246,0.05663826583320954
HALLMARK_APOPTOSIS,-0.0456975155857924,0.016851163892112286,0.02362960644538703,-0.00036487735587247504,0.029224426081246518
HALLMARK_BILE_ACID_METABOLISM,-0.01976120759527092,0.038123123714953876,0.053704289937284176,0.043563301424851084,0.14298484988308324
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.04355463942168127,0.02490434933087945,0.0694182813414925,0.011293456769026412,0.12523448265061807
HALLMARK_COAGULATION,-0.0365516353130789,0.032329972048011794,-0.021584203725359272,0.0033551204757681684,0.0433500541473885
HALLMARK_COMPLEMENT,-0.06258869879882233,0.01606452630125804,0.013485234535101205,0.01073643295435554,0.11979765853934041
HALLMARK_DNA_REPAIR,0.012259469364034308,0.02022293217656428,0.05637591015340966,0.04263179962856263,0.15562652339070146
HALLMARK_E2F_TARGETS,-0.04547111961466437,0.03686627906787595,0.03555635543553891,0.02146726469012906,0.11746875411608625
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.02400329522876166,0.026557987846485116,0.03348681322847522,-0.017186484735667838,-0.00832420036977881
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.018179546175279785,-0.017292123743523444,0.04543000367563484,-0.011185925033249616,0.11383210144903062
HALLMARK_ESTROGEN_RESPONSE_LATE,0.005317348602927424,-0.0036845589364828627,0.031542334872461275,0.049966618604926544,0.07793047247656201
HALLMARK_FATTY_ACID_METABOLISM,-0.0318275418700922,0.026562070677760966,0.027233059128301044,-0.03852891922976292,0.0738693991011322
HALLMARK_G2M_CHECKPOINT,-0.018682116887400457,0.048833344935508644,0.009363576935243163,-0.01057713032684025,0.0978716532978569
HALLMARK_GLYCOLYSIS,-0.01975499956284428,0.03771146810355268,0.09631891483449626,0.011726414655777607,0.08727834766986609
HALLMARK_HEDGEHOG_SIGNALING,0.021347755773248208,0.023423923006287595,0.0549380667129455,0.04301917483158535,0.07013329995030956
HALLMARK_HEME_METABOLISM,-0.02031434201214603,0.05741957021871355,0.06746150544431408,0.04840398813937516,0.12183660911449981
HALLMARK_HYPOXIA,0.006589071337001719,0.03364468149539248,0.03895115842399727,-0.0136386788738949,-0.009544860097146748
HALLMARK_IL2_STAT5_SIGNALING,0.006529061988080563,0.0673369059017864,0.03986482005526277,-0.017532148233565747,0.07661218363997355
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.005971198387430344,-0.022240200445183666,0.019378776396100535,-0.017248175354786788,0.02812104807016356
HALLMARK_INFLAMMATORY_RESPONSE,0.03073986287835862,-0.014315208649452833,0.07285397018143867,-0.04409278164700678,-0.033234419918225434
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.024679127105066926,0.057486103628308985,0.06312984078211195,-0.03267477044879176,0.1576116019200782
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.018371322798623635,-0.008700409007745005,-0.018782989604728077,-0.011868660709954367,0.019764603668782237
