,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.009482534684877796,0.030513900530117377,0.06562051899738142,-0.008613752031284175,0.05374885683378675,0.04919651314662051,0.11091733356225904,0.10537570227080278,0.008066194258560856,0.041242633205912725,0.11786287197462572,0.02879045712918956,0.04654876204526586,-0.03368958808811925,0.04220388919547597,0.11833732896137038,0.18325595826439428,0.20698106704451424,-0.07770190855896322,0.01911847779326007,0.06573271165334897
HALLMARK_ALLOGRAFT_REJECTION,-0.045178697458947495,0.006171187201619867,0.06146028353250551,0.09035725431770548,-0.018323120841217476,0.13005931679333466,0.16588984546628474,0.05811751927843433,0.017242624228503204,0.007948257174249218,0.15031743024036934,0.03639439145000522,0.040989049694647235,0.012703844109650636,-0.0020787640618402355,0.11257728749341157,0.09607548059193839,0.14541380276804267,-0.002342651868266592,-0.012656208282370948,0.007997224863084499
HALLMARK_ANDROGEN_RESPONSE,0.003565635795886996,0.052731836696042464,0.013229873815316333,-0.0007856481821989064,0.03153478822251282,0.13935453541386122,0.10638653198271454,0.05906204754232098,-0.018755573122228985,0.08638764367379399,0.1386180026454849,0.07035482344385895,0.0991024611968986,-0.015081950809170316,0.033427543151851195,0.048147333839176035,0.1591661290483017,0.17794371152880045,0.042555375425269465,0.04872589070010769,0.07809551132537196
HALLMARK_ANGIOGENESIS,0.009332345289476508,0.10394363034869225,0.03584558447528543,-0.027377593434571513,-0.06651154282421297,0.17912450623023926,0.1770584931634162,0.003270119623732718,-0.017475384619757325,0.030734975147512184,-0.0692417501308974,0.04539991586336921,0.08842849064059956,-0.05209035232121452,0.08143188868550545,-0.009279581306201955,-0.025783859830043568,-0.13219162396660705,-0.06204446265594128,0.06605246739429975,0.0580193699641462
HALLMARK_APICAL_JUNCTION,-0.0018865489916751195,0.029648133395634203,0.05696735200168108,0.011443485349340036,0.013298900056490736,0.19228772113751266,0.18986944189735921,0.019684435487600904,0.00811152846606843,0.057605015096735435,0.11800519862440045,0.04755531122786724,0.09765367184310465,-0.042873508557343454,0.11769042265088739,0.08149132140437863,0.1896754918801015,0.18729188921236287,-0.00767837526622791,0.04321297588455972,0.07678232522240855
HALLMARK_APICAL_SURFACE,-0.031132062064883403,-0.022666203965559115,0.06714186674506292,0.02554897536765902,0.01607566761600831,-0.0674239143213988,0.006390658937564378,0.037305749402282554,-0.020261095231355563,0.015208771053818956,0.16688778594269393,0.04936439785692062,0.024922401441868997,-0.0309383507159353,0.03349922692509757,0.1570201723017087,0.12561792590344806,0.19791691601965533,-0.030098489778286365,0.07896550928566344,0.03939171400956784
HALLMARK_APOPTOSIS,-0.004923448903011074,0.07853723384035201,-0.011647251393698103,-0.00028417626117363445,-0.02516293350337034,-0.02915007915989472,0.1040198846517115,-0.015475618256318482,0.018293237364264116,0.07018573036838824,-0.03154569351716439,0.006800726801148606,-0.010810824147018875,-0.07740717575509967,0.017409585989975357,0.056877427426277466,-0.049232381500588784,-0.07898377309613899,-0.08141758139119805,0.035415874052113855,0.08757320307440404
HALLMARK_BILE_ACID_METABOLISM,-0.008315315032844018,-0.00025669448777621755,-0.004094146144845758,0.009606542082831512,0.06391053911458852,0.12499918725700426,0.16198107209751547,0.04463159219045555,-0.06323209327486859,0.036782180651047575,0.061482852914665195,0.04568290934802603,0.0764714676972286,0.0033069369843034976,0.01100055990823416,0.13140601967930857,0.15683499090554556,0.19827303803461782,0.008397386242149966,0.010609068224800584,0.054474024385530305
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.010735918203912447,0.03894963545390242,0.1182263213759569,-0.012013398815748226,0.02510923072037077,0.14452854042135752,0.07890856446223182,0.008950446737009909,0.05692433485156991,0.0471575638282316,0.13830481702226444,0.0403461262707451,0.13483442842223023,0.03967989886503972,0.05517446896557287,0.09787060141346725,0.2111176055526619,0.21706664161153055,-0.0343552081253358,0.04225963622755468,0.0629801750369288
HALLMARK_COAGULATION,-0.02723753093106071,0.05695365755062101,0.04600467909711626,0.017683453304314922,-0.009404606342789869,0.09415651373946929,0.13837176041221563,0.0660717591992377,0.046117519056762264,0.026576747825406633,0.12562193167561686,0.03147148421048933,-0.018680059631865108,-0.1199449869747883,0.14479117483770715,0.11845803647101548,0.12350788278519245,0.10208805161417973,-0.07743033297531322,0.041617985823499466,0.06126245346261458
HALLMARK_COMPLEMENT,-0.012315088480094712,0.05453362162914171,0.035944474595665396,-0.008651022595345531,0.010047342459728222,0.08058187527474216,0.19690854122215729,0.046380208733461846,-0.01610227155501654,0.05101399332455447,0.1055442949558941,0.04545835139064187,0.0653693586028436,0.08907934813180973,0.01668387765902469,0.06828554191172029,0.10491959914372559,0.16009364790694025,-0.038282921423718475,0.05184726589533725,0.058196303180344786
HALLMARK_DNA_REPAIR,0.006340010441751934,-0.0042546791108582244,0.09646614786114059,-0.021291524885261304,0.03126555565884844,0.18988259489103357,0.16677603843311756,0.05670002233024866,0.03950013501145427,0.07333415262931772,0.16270436334730684,0.113448051940285,0.12798218008002976,0.015614711854890185,-0.0035969343117236365,0.13729148989488169,0.19508078457646494,0.2318718278988918,0.026012937652208183,0.012479395167140847,0.06855068278795516
HALLMARK_E2F_TARGETS,0.005688755276091636,-0.015419789884363377,0.06894151384423121,0.01766747498511872,0.025104673642356006,0.19562176026502073,0.15394072732370226,0.036624044084398226,0.021817073920972603,-0.0176977801307514,0.14552556971639793,0.04650155230792522,0.041150388942899234,-0.001542834696479639,-0.03023349274845911,0.11145933768594782,0.08539787707420891,0.13230480241582276,0.02143629882305317,0.01537359092716298,0.052502655198482046
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.06435509414312213,0.03862046789996713,0.047995614929985594,-0.03896317358097886,-0.04957158393472298,0.1790069207302017,0.1974783721065935,-0.010323680296264865,0.0029462336470517593,0.0132814687134593,-0.02363565797769151,0.06717735535908385,-0.015075857355623917,-0.06546709445296237,0.01642634084126928,0.07031802293515538,-0.0313655753554808,-0.06723935187306732,-0.08395078220069431,0.07257795530912896,0.0670668487741421
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.02722820144341839,0.045903237957770696,-0.019580057682816975,0.014025321886851074,0.0666533336152326,0.010353891384872405,0.12298220259567011,0.013883023861289425,-0.014604140243903203,0.019874582051697495,-0.045987036420672436,0.04220538017599948,0.0038010902949574582,-0.02080618173258837,0.08669841903202019,0.08582772482868421,0.12948501290202383,0.09339683269434362,0.0021398409687013787,0.023673809983013855,0.0970715091284793
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.06758052386133845,0.024054286363208166,0.041141372762078535,0.09212069099510034,0.04970722464318372,0.040607426562757225,0.015786210124985937,0.038781462662074044,-0.022394425771270807,0.05012339540361996,0.1130553829166092,0.04021913001849999,0.1162021997134566,0.07513702188281433,-0.03317198587817918,0.06986065300688629,0.16598063603889376,0.17620609945781535,-0.02485413845905829,0.053923324390245386,-0.025476774393727118
HALLMARK_FATTY_ACID_METABOLISM,0.03251233185924286,0.001783225101704924,-0.005770327281643058,-0.0439818432981874,0.042489893859029605,-0.0023242786212706703,0.06029058956031282,0.005467974915556417,-0.02494772442644135,-0.012760135264301382,-0.020736242442573088,0.01028087261442299,0.07961134037518772,0.09109656390709359,0.08441866588341061,0.03263927722554556,0.017117323764881193,0.04534057944421812,0.03375527053659242,0.019628634449779775,0.06354024999168842
HALLMARK_G2M_CHECKPOINT,0.01602019843085924,-0.023311112492250752,0.057624100704587615,0.05620286545131929,0.05119751315613394,0.18311375300601912,0.1497517631133654,0.014553027057006665,-0.011931400839812497,0.0684564235522695,0.13220958625428902,0.06308322694489481,0.07134038543296009,0.05352867936018123,0.01852252862603224,0.09070421522426522,0.10243018141124682,0.10273141816852951,-0.018636190800162676,0.016626912971878873,0.08046299504639634
HALLMARK_GLYCOLYSIS,0.04855994572548619,-0.018176169376477,0.012470415144448741,-0.043502750011440126,0.03211888260826306,0.06301216732093827,0.16325967095088026,0.017586694907704623,0.05267768527713509,0.02116789737630367,-0.033687885079814225,0.05117371308014243,0.100246877311546,0.026032504199977394,0.11647069668399221,0.07997020052674712,0.11794856127527002,0.14283517607839494,0.05189127745841956,0.01563257847951123,0.04960076463725046
HALLMARK_HEDGEHOG_SIGNALING,-0.028962134099510678,0.03073070934395007,0.05489145843987227,0.03439131015098099,0.09358101178464263,-0.13725804858504262,-0.038531544889914775,-0.03828306063835247,0.012145768698667627,0.00655623508801751,0.02853263614163901,-0.05151291863279378,-0.009122296873827351,0.017660365940238103,0.08395815109733037,0.07137581868662482,0.03997498754868319,0.043463669223389075,-0.09295128657553639,0.07108803906597636,0.02659654706021695
HALLMARK_HEME_METABOLISM,0.029357407000467177,0.05843948425541246,0.012691588042442102,0.0053639390870138925,0.054364647148518144,0.07851385155280063,0.15443104669556784,0.09464480405452162,0.018169761037257093,0.08225108073228414,0.13790594693623784,0.030763326908030984,0.0779417999729466,0.051771968527396045,0.0460550828722509,0.055426475351847714,0.1919883397113367,0.22848752396232952,-0.02013680863083125,0.055599653278250324,0.056731745973561655
