,MGH258,UKF251,UKF259,UKF260,UKF269,UKF275,UKF334,ZH1019T1
HALLMARK_ADIPOGENESIS,-0.007560484194122187,0.003848452014281087,0.0416496998646855,0.020719427350031044,0.08899497179697123,0.04948255304496811,0.020687007795358987,0.05072159976191065
HALLMARK_ALLOGRAFT_REJECTION,-0.020138894617322458,0.04979142014009832,0.06179373519622226,0.09894647694192846,0.10312529020334356,-0.017081648404625612,0.020798402080892106,0.0924274397389644
HALLMARK_ANDROGEN_RESPONSE,-0.007638063629150443,0.050262203941978084,0.027515265564707368,0.06271259073819033,0.0911457123484945,0.02950574540061077,0.04904658882762851,0.09038986979276276
HALLMARK_ANGIOGENESIS,0.07639714940162032,-0.01251847469351895,-0.007364539771895068,-0.06614668762120159,0.11236351114397614,-0.014608372360313343,0.04296475672166506,-0.08661994242178543
HALLMARK_APICAL_JUNCTION,-0.03541338448137561,0.024670867326840915,0.014696677030703568,0.013431637435754375,0.09591590430653717,0.03288350840553278,0.010165435943333204,0.11146742579779494
HALLMARK_APICAL_SURFACE,-0.07234132819898088,0.012949000831109255,0.04032734786993415,-0.046180714569763366,-0.09895063800481775,0.03598527583053798,-0.048983306190587446,-0.0002243116143486037
HALLMARK_APOPTOSIS,-0.00986477628943646,-0.017310626130754167,-0.005647160935120488,0.04938283837708408,0.015394076709417562,0.029275871000313928,-0.010046687957908683,0.006456875572846318
HALLMARK_BILE_ACID_METABOLISM,0.011046346507429807,-0.014503041747764841,0.023925272923993483,-0.015064030777574797,0.10468827888761814,0.07302172025617117,0.012509904993866231,0.0717017353038861
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.09418020118600441,-0.05196411302165162,0.03038234315919601,-0.019957426292804788,0.0583279298830494,0.018686439962345855,-0.0021279518565812555,0.06631813178945933
HALLMARK_COAGULATION,-0.01977095930034076,0.036945850926184826,0.008613683414887047,0.0387007521584506,0.06168127168743264,0.0053811611228417305,0.04087017586838351,0.10837679654293704
HALLMARK_COMPLEMENT,0.02362806433654083,0.020709830569043932,-0.0037569695250936753,0.03550513575575514,0.10771023030020765,0.04159122629772375,-0.008320306479561262,0.07680343334414486
HALLMARK_DNA_REPAIR,0.03273083474438645,0.07012985844763253,0.06969896332639053,-0.03237612823541651,0.1265867959748323,0.0726008804697737,0.07635130502078594,0.07285748037214237
HALLMARK_E2F_TARGETS,0.02505074248838324,0.04654769539904681,0.050652666548972596,-0.005831966571638482,0.10579754859062657,0.05816984387837602,0.025900598168609117,0.10696579688538588
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.00899503943412011,0.015884444003005028,-0.005383253690104923,0.003693377772686132,0.0825346536322629,0.011731663120725096,0.05384561356145283,0.004276618585722962
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.02717302070838274,0.03265123820519277,0.07166110665573176,-0.011316595726758978,0.07385871271774899,0.04722510914398139,0.0020524496845705717,0.029862266592286045
HALLMARK_ESTROGEN_RESPONSE_LATE,0.04499422399618838,-0.007443140771889363,0.048929477749485285,-0.04250287795156315,-0.02534625249261777,0.06370897309800719,0.03949859955886387,0.0532235638724273
HALLMARK_FATTY_ACID_METABOLISM,-0.038214415892171005,-0.011862027926610771,0.04907599901739506,-0.014459712221727566,0.08750046295497924,0.036664702521691454,0.030191700459111917,0.03144529920893381
HALLMARK_G2M_CHECKPOINT,0.03539905238909568,0.03350360106004342,0.015204206858745328,0.0167529451474869,0.12075400226207225,0.03139155854641975,0.04991042369661188,0.03276346994164608
HALLMARK_GLYCOLYSIS,-0.013086391874485856,0.04504420703384287,0.03635168441056847,0.006776773369185555,0.07200672585600275,0.00481624336175541,0.039072252115693915,-0.015484812915585322
HALLMARK_HEDGEHOG_SIGNALING,0.01368256646773618,0.060532807036422706,0.08370426558266722,0.063681435372638,-0.07025151460362829,0.023336530510203107,0.002964107151679784,-0.0639705581515175
