,UKF248,UKF269,UKF275,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.0007423430965830311,0.08566050269359912,-0.005705117160987642,0.16570437982419056,0.14132023741913813,0.05302566704361267,0.0291861094012964,0.08237094352999991
HALLMARK_ALLOGRAFT_REJECTION,0.0228736381765303,0.13309671736259376,0.05740826472772829,0.12095826913337585,0.12247653743266754,-0.00015716701821518752,0.08537436810449558,0.01934733357901285
HALLMARK_ANDROGEN_RESPONSE,0.004627611949546868,0.0837674730165426,0.037160665426964924,0.14783947967942992,0.10740131851916919,0.048996719044711826,0.11147454061348913,0.07833553925338985
HALLMARK_ANGIOGENESIS,0.018108221651783742,0.0803093786887946,0.03485880554555942,-0.01157695290858664,-0.1151180164928376,0.0378561148244404,0.049686280650236864,0.05941756004584398
HALLMARK_APICAL_JUNCTION,0.04076980854492232,0.0947544624136879,-0.015131479848380727,0.16187168650727252,0.12451603442628943,0.1398432997216868,0.12853084042428953,0.07941799691486319
HALLMARK_APICAL_SURFACE,0.018340874077800058,-0.03575441270307635,0.0821394763092693,0.06818531964120636,0.12095215867845482,0.10466899992020935,0.13722636333601215,0.021506276895575778
HALLMARK_APOPTOSIS,0.006157714997209856,0.011501464815866835,0.052356857719409074,0.015874975331037353,-0.13925274411235586,-0.06101293096981694,-0.002856073491146494,0.06970807393014146
HALLMARK_BILE_ACID_METABOLISM,-0.023942751621231176,0.06349898958350056,0.018815870445569944,0.09981620168528155,0.1285503151417272,0.04797907006850992,-0.03558025735844136,0.036545688455305446
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.020116269530340253,0.03563426818279346,-0.016842439129217075,0.17645574628079208,0.14930998452954192,0.053217830513755414,-0.007891828725877277,0.0728029041061064
HALLMARK_COAGULATION,0.030089022678585847,0.08459329463687733,0.03551709205046312,0.12034171058572424,0.05475252191379372,-0.0557703700082256,0.09550930228706385,0.055372123536173316
HALLMARK_COMPLEMENT,0.020482317128207042,0.0905281581829793,0.021509106087626465,0.12591745049164377,0.0794412673329982,0.010562100908445872,0.008161268859447745,0.05245819320978393
HALLMARK_DNA_REPAIR,-0.0006581188315100969,0.10814370285054963,0.012392185397490298,0.17819920367344116,0.16539282900254765,0.1406561669851187,0.028869066929931568,0.09304959479883342
HALLMARK_E2F_TARGETS,-0.00790733268623789,0.09045241442268386,-0.030353337947647815,0.18096205823500716,0.07406430060977026,0.07777592910430314,0.0345328335503792,0.09953490788677195
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.03570416851754961,0.12498794708590205,-0.019406851632290292,-0.008118097623410378,-0.12578362561273504,0.00518279474161255,0.11607746755805724,0.08700626243451043
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.02001455401050171,0.07028716592217747,-0.05594883835354988,0.11611410339895083,0.007222734566831031,0.07861771815769875,0.005310933489795075,0.03344362917022329
HALLMARK_ESTROGEN_RESPONSE_LATE,0.0382902220553065,-0.017760194568044167,0.04338491504457883,0.16760715787982042,0.14470170591317952,0.0658072621597052,-0.045216293324201566,0.04215035958489319
