,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,-0.010791230553704815,-0.029062799607018627,-0.029304721112327604,-0.04030375033501199,0.05317640132163784,-0.06985081364383633,0.04030573461527432,-0.03135350928142116
HALLMARK_ALLOGRAFT_REJECTION,0.03386541753762133,-0.023236858847256778,-0.0015537565390960633,-0.021111142506963193,-0.030541244577962954,-0.007701155601925064,0.0300540596260911,0.028953466784878378
HALLMARK_ANDROGEN_RESPONSE,0.0023477338750655307,-0.03138915256548739,-0.049263769514789446,0.013008394022370823,0.006209064572807179,-0.034581245103477584,0.09173815351715274,0.13905101255956745
HALLMARK_ANGIOGENESIS,-0.07649397933299577,-0.0719256804411343,0.0017687857263756462,-0.02867782021584633,-0.021124305324477705,0.09237007262786837,0.15866147300978595,0.1041741308596916
HALLMARK_APICAL_JUNCTION,0.03738044284582118,-0.05472836437614314,-0.03331577709180923,-0.06297237976452505,0.013279036239796205,-0.026110944019260143,0.08484625481854191,-0.031459596820420016
HALLMARK_APICAL_SURFACE,-0.033468133539973924,-0.009548908949875267,-0.016154055386211723,-0.09181146611458703,-0.008947576275310367,-0.004483165634049914,0.07229983012291863,0.046068222828911834
HALLMARK_APOPTOSIS,0.017494607709578634,-0.0752520304992202,-0.012887118112230362,0.029730955139162425,-0.013510049696351022,-0.013907938718160089,0.03439698987464866,-0.08672512951617391
HALLMARK_BILE_ACID_METABOLISM,-0.0676899665782378,-0.012766524340325588,0.008849742495561913,0.0035946454191097383,0.010791420131970533,-0.08452864802868833,0.036346633743599706,0.03127646309976665
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.08893905433088127,-0.04511878456409037,-0.016432053890289774,0.025610205401332943,-0.01163159232887401,-0.11180712502034083,0.005476796842267778,0.07790796902977971
HALLMARK_COAGULATION,0.08969405777785819,-0.051074208507387094,-0.017133820744516946,-0.003809363697146107,0.031255996930004894,-0.020557055333092537,0.08920757797280682,0.06869172408439547
HALLMARK_COMPLEMENT,-0.03172638408134974,-0.048835733211682594,-0.004755830140796582,-0.07527845009494986,0.05641273245852443,-0.08094708187982182,0.015243061666582462,0.05298997343670375
HALLMARK_DNA_REPAIR,-0.0732208021917903,-0.011713616530882666,-0.037113230896558505,-0.036365613948876704,-0.010611118309902245,-0.07597919216668157,0.050123784547731254,0.05967845636776202
HALLMARK_E2F_TARGETS,-0.13743410700477654,-0.00706557723516816,-0.018293780605851413,-0.029873013278780797,-0.01313840357211055,-0.0883237053016597,0.029719471701625193,-0.012095114982813784
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.05825289531456422,-0.10181450550857568,-0.05689951966362905,-0.04004390700997402,-0.002672075756579598,0.029131611401568086,0.13087665415243535,0.03956698993992915
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.018296398894310503,-0.10641561215590804,-0.030227350122732373,-0.013027611493038452,0.030660911218931768,-0.03378363046734419,0.06355387524229224,-0.04417423237148964
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.05516451858529803,0.042517718383347995,-0.01848481952246051,-0.07054447778564778,0.0037176636161261856,-0.0889518591320003,-0.02594016386145439,0.01362882795630917
HALLMARK_FATTY_ACID_METABOLISM,0.020001088758673343,-0.11243604811568925,-0.03400194233408848,0.006868099433742548,-0.01087963230924909,-0.019440970213292955,0.06283221943292251,0.06374702846148377
HALLMARK_G2M_CHECKPOINT,-0.07420010197014613,-0.019284795452179145,-0.02784806755987764,-0.04948794824112305,-0.028734277131170705,-0.0909182851510968,0.12597524877931218,-0.0483177499035194
HALLMARK_GLYCOLYSIS,-0.08712159006231482,-0.016903395508391386,-0.028000048070237694,-0.02511515890318181,-0.03561330250588701,-0.09255428591311438,0.0671553298469513,0.06014978936481795
HALLMARK_HEDGEHOG_SIGNALING,0.010322435264908674,-0.0027873130280358966,0.04198139675834936,0.030713156937881615,0.0006978006348142738,-0.04820909318479715,0.04100433208209439,0.010946888413403355
HALLMARK_HEME_METABOLISM,0.02121062984498754,-0.027239371209750927,0.009288126334673168,-0.043744293529089866,0.03793998410354493,-0.07000310107694165,0.030669024587884185,-0.06435604531300707
HALLMARK_HYPOXIA,-0.0007290960454331244,-0.07746283951163292,-0.0351266089860287,-0.01855126264879815,-0.017188919446112484,0.004979474556172494,0.06986420531757048,-0.04693835640072184
HALLMARK_IL2_STAT5_SIGNALING,-0.023456141005882215,-0.03278137558919119,-0.014686864573243053,-0.017900600123376915,-0.01704388196865892,-0.05801560517127822,0.08514119893792467,0.08330239405938658
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.07251225191678676,-0.007382806966492165,0.01923415983000024,-0.05157478977452234,-0.07470243714546153,-0.05865504101792097,0.09869320725819622,0.06177372074851895
HALLMARK_INFLAMMATORY_RESPONSE,-0.12734725752172085,-0.07796674366443429,-0.04730759249810978,-0.018602217848081925,0.019266781442027647,-0.0419675314509755,0.12388417972005229,-0.06297557305011264
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.03554530664110234,7.467870297688079e-05,-0.015923257048950867,-0.005005535164344101,0.020668425453148745,-0.04559042484546677,-0.004895600461236437,0.014673777440657294
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.008266236864699,-0.05606008724825776,-0.04420859887587678,-0.08472283009561386,0.01826464925452362,-0.029578700656413017,0.10586604756162445,0.033962405410400284
HALLMARK_KRAS_SIGNALING_DN,-0.04312026197229043,-0.04082771706283339,-0.03868182336939744,-0.04653215816377977,0.03180326221057819,-0.09972322525751809,-0.03767917639355104,-0.0021174073511661127
HALLMARK_KRAS_SIGNALING_UP,0.005262402334841485,-0.04253755272011539,-0.03780569204177529,-0.02349442868712319,-0.022217330623866143,-0.02968395015118243,0.06315182046873753,0.024185943313663742
HALLMARK_MITOTIC_SPINDLE,-0.015615360293357068,-0.08144325681863383,-0.022010581013492368,-0.026489824000489808,0.028893747265293243,-0.04363715974488409,0.08001290774616399,0.017726299465257275
HALLMARK_MTORC1_SIGNALING,-0.06693663596016851,-0.09601859704895134,-0.06210092161302042,-0.08094693587894018,-0.07174728957252037,-0.008445897723349128,0.1422719691637494,-0.004873923282873107
HALLMARK_MYC_TARGETS_V1,-0.10045793972357571,-0.0024505377320611955,-0.0381695155775175,-0.05601489729721624,-0.02928942751352592,-0.06861923109742417,0.05927244562593956,-0.0023974875384186484
HALLMARK_MYC_TARGETS_V2,-0.13331688044704953,-0.04470662857767275,-0.04351340862427461,-0.01171316208476272,-0.01851433830346815,-0.0662799548287274,0.041688085353145714,-0.030144077270725864
HALLMARK_MYOGENESIS,0.08513132685689512,-0.050247796953858025,-0.026887790989820477,0.030377457669700472,0.06641114748708653,0.004203327926353278,0.043608911463941635,-0.01606966461756733
HALLMARK_NOTCH_SIGNALING,-0.01631180614995717,0.018372862680175187,-0.024714464107070646,-0.04337453015702192,-0.004614268109719031,-0.08108589868525752,0.026005405528786833,0.06145531618940437
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.06997638912918624,0.007754360955130365,-0.01995289358418396,-0.08848664469161026,0.003705689108647638,-0.0923949784058116,-0.08602909815903272,0.0505399389261987
HALLMARK_P53_PATHWAY,-0.07264478285931995,-0.015999543569377047,-0.012348856621499604,-0.043633181866213504,0.019080702218399786,-0.06311715159119774,0.06592578664175587,-0.038924645079097694
HALLMARK_PANCREAS_BETA_CELLS,-0.035855483435016045,0.010401219054622579,-0.01620611121673238,-0.08058256439090078,0.010156439977892437,-0.10342745859995327,-0.10449277746789078,-0.05456186883994317
HALLMARK_PEROXISOME,0.07479936075651783,0.011602667411876978,-0.008114637042329603,0.0049969830108541925,-0.010025432975196853,-0.07952143213519088,0.054424051692539985,0.037910922860711245
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.06085658916971668,-0.036932300865412084,-0.014337333207451255,-0.03236856720239972,0.02561287489896534,-0.07007593778795322,0.060141997437621525,0.014447748811942043
