,UKF248,UKF259,UKF260,UKF275,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.0070936731055909535,-0.02442979113387491,0.0399758258722787,-0.026042401416407884,-0.014428269470755479,0.015999928911753277,0.08927272629856886,0.010027320002314332,0.04785350484317402,0.05955666878372443
HALLMARK_ALLOGRAFT_REJECTION,-0.039412059593082034,-0.018209940357674884,-0.0030613693333635845,-0.031587071871582814,0.018912485559259843,-0.0026406011191141567,0.039346086189854905,-0.05009543726401344,-0.04336557759736107,-0.026945270911168148
HALLMARK_ANDROGEN_RESPONSE,0.04668949197111123,0.0698536591031914,-0.006517728953867581,0.008620388109399605,0.016574560258630175,0.07152513416548976,0.073385677638537,-0.021952474911245932,0.013432862835229141,0.10265558454715643
HALLMARK_ANGIOGENESIS,0.013670116062058143,0.06253037663185881,0.005081721235695939,0.06660840668631929,0.06955671189428059,0.08775277354629113,-0.08392143836596355,-0.05443341487344655,-0.14174143977980153,0.023081540091256604
HALLMARK_APICAL_JUNCTION,-0.013387092434975684,-0.0163596620276467,0.03617273760170023,0.08878184517555368,0.05311167984201793,0.025181112286749643,0.08571500433559856,0.05541279454474701,-0.00931149171813153,0.06800944786018603
HALLMARK_APICAL_SURFACE,-0.007628012503296725,-0.10993974773843496,0.06030411775900905,-0.03813000655444292,0.0882606297611966,0.03121623118244669,0.05165539839354353,-0.02412723456526686,-0.05045095972010971,0.07232786867756216
HALLMARK_APOPTOSIS,0.021625944821299727,0.013268952243041716,-0.05843639390376028,0.06929341579918478,-0.02396764760329957,0.06038900483582162,-0.04035634077840228,-0.02999194335127028,-0.013946243172105273,0.03181565503058899
HALLMARK_BILE_ACID_METABOLISM,-0.015141427842953921,-0.08800589778264094,0.09706400651336668,0.013918252749725414,0.03732088707613939,0.04701743793699349,0.09625396285038137,0.048857305842498255,0.07079708281274627,0.024470226549031474
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.05937842274922761,-0.008584988412580747,0.021147543814496482,0.08371361281452869,0.07621225463423158,0.04167910637634298,0.10226001926920268,0.026941178027357803,0.0608667302314946,0.02130473782007953
HALLMARK_COAGULATION,-0.011664716583592402,-0.05627442173149849,-0.03436402812561403,0.04489280185341849,0.0233397422539227,0.041995692745374485,0.07026617791718225,-0.06021095166450728,-0.057345981749401274,0.026885643063947005
HALLMARK_COMPLEMENT,0.003374495561608573,-0.0021857266484801093,0.0028622544744056973,0.06167267316697826,-0.0011175307716854948,0.0832511247611825,0.04338428287811077,0.009535901005155277,0.029853602312900313,-0.008027942959412449
HALLMARK_DNA_REPAIR,-0.010354849994863564,0.1004958017826138,0.07137466658176905,0.03377266720403941,0.05839626437826325,0.04602506250782436,0.09780567368209794,0.014270110548326454,0.10034011750142433,0.08552836755618952
HALLMARK_E2F_TARGETS,-0.02141021508828952,-0.02785299213431534,0.016885668421429387,0.040992689492898075,0.033974752590798685,0.034559792233273434,0.08656866401746836,0.0024674115632840462,0.03552288885261127,0.006738976392114012
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.02171604347460841,0.10966592701931542,0.012609803161955762,0.12140796424640318,0.06416828833320218,0.11659836328339607,-0.016708650410365553,-0.05154482275433633,-0.08358226974043431,0.06435160216120792
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.029887198519711094,0.02739906556381542,-0.018907697124170206,0.029958401757379054,-0.025893066401161964,0.08574109888775057,0.05818272134093612,0.04373396610186543,0.0591031406218548,0.09295438276590638
HALLMARK_ESTROGEN_RESPONSE_LATE,0.016053961687686594,-0.07955584679311369,0.028063221097490525,-0.039578995968772006,0.056105408795896046,0.036796061748976386,0.09748535719857425,-0.015038194285169454,0.05344616082838851,0.014742167647728939
HALLMARK_FATTY_ACID_METABOLISM,0.04609236202183533,0.041206509377950104,-0.035653457655672384,0.001020663941927132,-0.010027195157032548,0.06987244723200231,0.04924471686420627,0.019199668518570454,0.04332349222339181,0.055207616465038724
HALLMARK_G2M_CHECKPOINT,-0.015421251152786083,-0.026297544647329568,0.04683894111330781,0.052107904907918605,0.09269914955478299,0.02057080374536006,0.031230079221742806,0.025568132345959935,0.05240350411194926,0.05016562708963587
HALLMARK_GLYCOLYSIS,0.03172767080268703,0.028697746606639145,0.0925277620586908,0.028110250193591417,0.05197914416341926,0.038292566073741645,0.07170314301496818,0.002151654222250919,0.06130929849557124,0.06440430211319007
