,UKF248,UKF259,UKF266,UKF275,UKF296,UKF304,UKF334,ZH1019inf,ZH8812bulk,ZH881inf,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.007034164843263486,0.04200124500602926,0.04046852502458533,-0.009070099471130076,-0.00076019341887633,0.11401462712733672,0.06152175952761149,0.011222071307519196,-0.027551841742693917,-0.013991561019102972,0.035987499720747655,0.028135620936214505
HALLMARK_ALLOGRAFT_REJECTION,-0.03762359128927891,0.05066816093473339,-0.10775458385663517,0.08450950777122253,-0.06847180289734975,-0.19741533632759564,0.03912860785426502,-0.013707064142595754,-0.06071587602373526,0.012532542282853923,0.045601407120223314,-0.00562019327643177
HALLMARK_ANDROGEN_RESPONSE,0.024335916501401832,-0.015956308863230424,-0.06079218671776649,0.07120338144046101,0.0025806843827136457,-0.12566707208068997,-0.01464956360504647,0.014168835875092258,-0.02639420084134301,-0.004064000755442097,-0.06680035343754326,-0.06768105824698567
HALLMARK_ANGIOGENESIS,0.046541886422197885,-0.08026205685981165,-0.0909669725412196,-0.03564116335637438,-0.1412967599920137,-0.26058698554215176,-0.027690648361585933,-0.006868061923686413,-0.05548065274910964,-0.05615206134870677,-0.21558675238875458,-0.06785480713478778
HALLMARK_APICAL_JUNCTION,-0.008534678509458318,0.019498985357135703,-0.04224200689485856,0.01804782175883606,0.02515667687455846,0.016528248921281918,-0.01185188116393681,0.058457180934794045,-0.024824744584659705,0.06995684592611305,-0.0008754058668672866,0.06535981527635866
HALLMARK_APICAL_SURFACE,-0.008932881591641188,0.032440228383025065,0.055992542240614736,0.08884575702632304,0.08601602519541976,0.06393980522298526,-0.013307276455766747,0.04993711623322283,-0.02383330061697124,0.014429535207410192,0.006743474239176932,0.09180912996836334
HALLMARK_APOPTOSIS,-0.03729934406479594,-0.013359938643205687,0.011498543208156185,0.008170142584427978,-0.058585549756159754,0.017783719700217193,0.03779920978131386,0.04001670658644466,-0.006305080880567238,0.005725142643816677,-0.0024804742984472277,0.06754913968449117
HALLMARK_BILE_ACID_METABOLISM,0.02320269517585056,0.029499200900056963,0.004510851275234481,0.06511860417403965,-0.03699828789269799,-0.050684412033012376,-0.026656499235092234,0.090301171142408,0.02311355997901406,0.03446899065431494,-0.015452917144740435,0.027686200002116843
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.07483840415736141,0.0050446377462936625,-0.08607719518368122,-0.06563126165076347,-0.05897843609054749,-0.13160025085716562,-0.10637301177295537,0.05084295287946078,-0.04617338191095988,0.009568708831280625,-0.014435661216279927,0.04956305203726455
HALLMARK_COAGULATION,-0.05642582264379953,0.04436266611005225,-0.09653612759456798,0.010654220456809001,-0.10546222126248538,-0.238682059459409,-0.026946788778789442,0.014680005159167718,-0.02889386687472671,0.047787214753351744,-0.023145272934442296,-0.055952039081097894
HALLMARK_COMPLEMENT,0.028613207570295673,0.0330915477404021,0.005822330115479483,0.03487925648429033,0.01438257875573732,-0.13538056762011444,0.12199941851448824,-0.007058515466425236,-0.053800052828851815,0.07567940753226671,0.008021686310055452,0.09711423546920564
HALLMARK_DNA_REPAIR,0.009780590218445457,-0.03119339106482044,-0.02909596916928832,0.07081290456887998,-0.02685069032211043,0.15073499943609128,0.03845510925864706,0.031735230085728754,-0.08459742378849064,0.0324500785790676,-0.031099297044713647,0.051322646371749096
HALLMARK_E2F_TARGETS,0.017644924537926095,0.03220027602283292,-0.10107943923103879,0.03294985573391085,0.05328019639073673,0.19458435413442654,-0.025698659310033303,0.00853216085301645,-0.02956771689326729,0.050801936501551646,-0.06748883452045477,0.06620278135229347
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.06776297850703887,-0.04917223018176406,-0.11885249642890769,-0.0393060633950694,-0.07836234062334774,-0.15765800892591728,-0.021774358042733682,0.021133923535575094,-0.009519220386905596,0.1165595387865683,-0.13531310495025556,-0.004121579361793279
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.023457447315387438,-0.01677629098856174,0.06018440447380361,0.06573199980675065,0.0032529636511825066,0.1944673208765926,0.09203941707902162,0.024196394139076968,-0.01675817861361127,-0.01054322494351314,-0.001847901838123561,0.027091631240041214
HALLMARK_ESTROGEN_RESPONSE_LATE,0.045757097039783194,0.08899374268527849,0.03301517892191262,0.020461653048653577,0.02120778936509703,-0.04424208201498042,-0.047691171611256966,-0.06466274341872232,-0.03523406776457637,0.031099219272454657,0.10961367453488896,0.07367367745223344
HALLMARK_FATTY_ACID_METABOLISM,0.04079640217586951,-0.006526003336317821,0.020193743473492988,-0.03487569938526513,-0.0034425556090472696,-0.01399021348216799,0.05825179251905973,0.02894688629442454,0.0038945321843838624,0.03158398348812623,-0.06447105609677675,0.04282636316745963
HALLMARK_G2M_CHECKPOINT,0.041973377513932826,-0.026854739770281588,-0.10026152051051972,0.04006156635847407,-0.057861967696575055,-0.0020750097812215454,-0.031629966903768555,0.07298100826910282,-0.03404964356964969,-0.009323806723834647,-0.14649734934755848,0.11953811253083546
HALLMARK_GLYCOLYSIS,0.048641624900018755,-0.026673458173113427,0.06697087180878669,-0.01620550587664667,0.07212778639119245,0.23626570688638668,0.03096157349107319,-0.005310631448944375,-0.02233897516842836,0.04224032066327752,-0.0750591810043242,0.0503097063398082
HALLMARK_HEDGEHOG_SIGNALING,0.08814690959187362,-0.009629367367110566,0.14213778388020845,0.014746268646442323,0.1898404004426303,0.24044129240480439,0.09118582051992948,-0.05175748507339344,-0.015079466843411918,-0.05346087615945706,0.10476392068671188,0.08247035680566288
HALLMARK_HEME_METABOLISM,0.02922399463338419,0.0303193553173018,0.025997524811123128,0.07117530899582357,0.02141338372945308,0.10744717564586484,0.036760589423787814,0.037157726269653586,-0.0035373999966362385,-0.025362444519710654,0.05420594706330642,0.03610235942882522
HALLMARK_HYPOXIA,0.012448240492257031,-0.03282267236950737,0.027679177412998086,-0.03843224261374461,0.06848040938821734,0.07095156757428832,-0.029685629742786983,0.03799008488011411,-0.04558637634023584,0.022505235826730585,-0.1250737855581916,0.12227888305674275
HALLMARK_IL2_STAT5_SIGNALING,-0.032312657824566236,-0.0012478600543011271,0.0015066121968541745,-0.02924616108397222,0.06648783197327135,-0.08190517349763676,0.03875686748116984,0.07089604351583415,-0.007606601743737817,0.03182820545726911,-0.055305667946314335,0.003922018102520854
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.04281101319737239,0.04605132005547645,-0.14662544050424728,-0.008567186335591814,-0.09159937510189944,-0.23017759066990934,-0.006565254688593228,-0.021773756668709923,-0.05464491529554504,-0.011056258497372412,-0.12238122108930516,-0.03173755202914571
HALLMARK_INFLAMMATORY_RESPONSE,-0.003946081820722162,-0.008160917456793908,0.0754926332569972,-0.05923176354809178,0.03519057341252448,0.09872196299168781,-0.04775818157286126,0.06697846906440702,-0.05089791809657133,-0.0298947640954443,-0.11095020432481835,-0.04244247640967722
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.020491950619044432,0.016187399205260775,-0.12331284260793283,0.07489209124553897,-0.06716795001869391,-0.18499552841720526,-0.04905940571127654,0.10113599458685674,-0.04380413414495906,0.05238027591138506,0.09925824196870096,0.004714549729324635
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.08512542617472936,-0.01598377247669173,-0.020194585325237446,0.04511921102775892,-0.1117258921158397,-0.17809514232587242,-0.01807430502834265,-0.042769005293507516,-0.013236161917063791,0.0073877145665721304,-0.14193593796903675,-0.0616414394404573
HALLMARK_KRAS_SIGNALING_DN,0.08974675724757353,0.010942338512652318,0.13028630050354795,0.07959386209937183,0.06605782360922752,0.17023721557313617,-0.020896172590203647,0.11634144235725388,-0.04155801759988072,0.010062872907089867,0.13783624311613774,0.0831756909088173
HALLMARK_KRAS_SIGNALING_UP,-0.009856894462923762,-0.014397022419418093,0.17154134070844018,0.07630713839716209,0.11021697656924952,0.2092500759319998,0.14293858953902766,0.040359608471786074,-0.011380902888961222,0.02093143067225114,0.12537821797867663,0.10251089156820087
HALLMARK_MITOTIC_SPINDLE,0.021665234868791024,0.009701123559743736,-0.02753987531692602,0.01065721751998397,-0.0005998878676225697,0.08130862431831365,0.0015232530801679537,0.0683501358039037,-0.0003784371278868567,0.04154703301965384,0.044762288928254526,0.03906176992335255
HALLMARK_MTORC1_SIGNALING,0.05940861533838716,-0.06939560135479002,-0.034160845013609394,-0.02816741051476568,0.013828728754505155,0.14385439523092822,-0.07030759807129627,0.03899888023139404,-0.009882851323691667,0.054707063925167713,-0.13747766581303014,0.027583868742888703
HALLMARK_MYC_TARGETS_V1,0.029034557503964383,-0.04432644159401118,-0.054191500908118695,0.06492858481077943,0.004000872070482321,0.15054279470461493,0.006430848256138382,0.005013404210495682,-0.07664700727419499,0.09296426797274068,-0.07785653061856475,0.04784522001129852
HALLMARK_MYC_TARGETS_V2,0.01791144632357052,-0.04407793197463215,-0.06577412647932604,0.0031127244729597433,-0.060052712021167555,0.01646985400585078,-0.07621252616920467,-0.048691969054927384,-0.04550581527107455,-0.03716545999499639,-0.0521431028252086,0.14984595165271927
HALLMARK_MYOGENESIS,-0.013297974792620444,0.02064824387911071,0.09398421659341598,0.07413155266962393,0.006581674724767775,0.023120589662366915,0.06393454301781305,0.10769232572998638,0.07655487684260458,-0.016742179832377156,0.14239091781688587,-0.009359246216225008
HALLMARK_NOTCH_SIGNALING,0.06359374809370676,0.006940601795441416,-0.03302591269855607,0.06084341860920983,0.006959320847238087,0.0992178926274116,0.03173778476095317,-0.032069324604683445,-0.06403019412287671,0.016158132863897074,-0.006129428961579117,-0.07634058174515851
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.0432688958765581,0.005153940866015632,0.09212563292502911,0.09122353594940498,0.09206990225514172,0.2587487260972355,0.11203102567994841,-0.020828665084013497,-0.0780214278756141,0.12273606655087377,0.10464606839112661,0.09127822492090223
HALLMARK_P53_PATHWAY,-0.00798973924617851,-0.0401015546499715,-0.02657339346353936,0.025344055482289126,-0.03521128986104231,-0.010449630949661495,0.07780879880635416,-0.021423691809511067,-0.03976315010000479,0.0593250286087606,-0.09122062396962727,0.06773400931731409
HALLMARK_PANCREAS_BETA_CELLS,0.05276118787162711,0.021266943575679938,0.1622005556510214,0.049291287351260885,0.053325228160289624,0.2429269680802,0.14877808056655722,-0.002348731892532008,-0.13009241826604076,0.045499752685043034,0.15551528672676726,0.061997167247544824
HALLMARK_PEROXISOME,0.005602260365061034,0.04398513950424934,-0.02808426565720669,0.08972385697139836,0.021822337913935154,0.0067202133886009865,0.05185181608954089,0.01537478731306028,-0.06586311526939055,0.07284146942454105,0.02246989241258882,0.033014601253232086
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.025430974530433505,0.033759381418913166,0.06531663446613947,0.015830071313655266,0.07678805690467093,0.2155285841910576,0.09680770300549787,0.0009892336577518646,-0.05256935118420864,0.012454500772434445,0.022476219368117254,0.09581701926714575
