,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.1043220114194254,0.1299862053981122,0.08729309100951367,0.1533965457320802,0.02871345641779163,0.12266431662431698,0.03501218893530863,0.09684425138471732,0.045128183405753426,0.022604394692065082,0.024015356306409486,0.09741981715149767,0.05241011035288701,-0.031443046379304895,0.14829987574742193,0.05085378457391014,0.2636623250838155,0.0402781217570784
HALLMARK_ALLOGRAFT_REJECTION,0.015106061899160339,-0.006222254951714596,0.050621094279344685,0.11080604616183126,-0.01378619004841424,-0.06094704694164285,0.10161483213665069,0.1473663418643757,0.027540885454867676,0.0735605422764251,0.10667718056515872,0.06163063684904533,0.09321289318609059,0.02458283385592878,0.07695343337680269,0.031400124791616996,0.14951551024977125,-0.019811070533484628
HALLMARK_ANDROGEN_RESPONSE,0.032955407769239,0.16237282957982604,0.014698223605900845,0.016200054925074876,-0.02740622305708782,-0.005607093337571316,0.12828884574070476,0.1401400201312433,0.031505719748284915,-0.023821044515634257,0.11580117068544885,0.01580138061297744,0.07564397257234604,0.004400825073466618,0.12194100744450632,0.06486743231915092,0.09295952142354938,-0.057694143634743955
HALLMARK_ANGIOGENESIS,-0.07040991134647923,-0.034058408183633024,-0.048049294722745564,0.08495861281220597,0.023845678196206345,-0.003421873716596724,0.11937140778531383,0.14874859610966615,-0.013729372049554368,0.0076099945555299095,0.028320525696244544,0.005592311826150064,0.008197236024510512,0.11459621726153091,-0.11452124181503678,-0.03776358430494824,-0.25047444840250993,-0.09902123716625381
HALLMARK_APICAL_JUNCTION,0.1217877406258484,0.15514001476358688,0.11455973666574465,0.13660798764663556,-0.011511897331243361,0.10368923000449765,0.17646706050828767,0.1407050713931964,0.007415858363028428,0.04490780347710267,0.1505195236826428,0.04520276212973534,0.06966818652070583,-0.01379181164171933,0.13242355478895199,0.04884819503691565,0.1356184295794518,0.02621362278650779
HALLMARK_APICAL_SURFACE,0.0499688866194882,0.18964996900122624,0.007938844486448965,0.1399276630517738,-0.012010789254531242,0.16273066728816743,0.005833496592152688,-0.08899836635773742,0.026962011860458417,-0.01663021352732682,0.014865423116404566,0.08013541161698967,0.042302156751766816,-0.014756761064887982,0.1280183613695062,0.025925332738123825,0.10445760116495559,-0.02576859947254338
HALLMARK_APOPTOSIS,0.028070455450788734,0.05727800607171794,0.040867076178075036,-0.041659203351450874,0.002850128584910216,-0.11635302508167947,-0.013230812920549168,0.047352848953630344,0.01475022599546182,0.018054315996051656,-0.004019285436729188,-0.012747385676747026,-0.10303272041088365,0.044549576995890405,-0.06624288223663133,-0.04278190738488079,0.13141040590412406,0.024018524567339054
HALLMARK_BILE_ACID_METABOLISM,0.08034411055200136,0.010451635660023112,0.08739865479131308,0.13869478248498923,-0.0175440340832305,0.1757615508132652,0.08801014426657604,0.1623695453630485,0.002571319053135487,-0.03865831683506328,0.08359588792262956,0.041343155407660516,-0.02485111238570524,0.010305249855189658,0.10262160861141995,-0.0009686259568400053,0.2677126940573967,0.028376810688993424
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.09500619507749887,0.11326970233545247,0.07265197808112725,0.14934086943808483,0.018867049439727737,0.17129606425242397,0.19500845649084728,0.14149512878132345,-0.043889624300515254,0.02242470031925481,0.1287028651157636,-2.409970790834684e-05,0.05686721259367878,-0.06399938052536056,0.17648457097519807,-0.035311773626556534,0.24795877298943045,0.0434415648906397
HALLMARK_COAGULATION,0.13190256586355706,0.09146511835095965,0.031383875301032135,0.14579512865702546,0.04755506854140021,-0.040944789369211906,0.05492233182915203,0.13599867398016816,0.01688521759048163,0.025598254518668876,0.12089328002206308,0.07900480601348525,0.028597707700111292,0.01944783689622616,0.05410949306422675,-0.029311743905012105,0.0813472294467277,-0.03450757158122157
