,UKF243,UKF248,UKF259,UKF260,UKF266,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,-0.004622879370290241,0.030839601657176557,-0.0021688701636403975,0.04673236468290209,0.01829389913373861,0.07828028856679771,0.009289288686132748,-0.03780121168877507,0.10455688612650785,0.05127980070863165,0.16457926687385774,0.08118224887193305,0.006738202949666173,0.004198061627826872,0.1798448176263076,0.12667794042733044,0.0804236114581956,0.015077182020196766,0.13014458350831837,0.060259753406732834,0.05682195082526921
HALLMARK_ALLOGRAFT_REJECTION,-0.07128472245477359,0.016727586087171526,-0.0005237173152880598,0.022262873457699346,0.03616577286644133,0.05345468816668565,0.008441781593204285,0.013056121342257565,0.09831568527692293,0.059452352964041645,0.07081674384340769,0.008520233352424442,0.0354052199459245,0.0268244055677377,0.06764227307778524,0.04916054637809306,0.031053160176477752,-0.030515184017934648,0.10706025509562683,-0.010710070318897365,0.044482467411644716
HALLMARK_ANDROGEN_RESPONSE,-0.015155707150484674,0.02277302743035594,0.027810570136127227,0.025222892927283396,0.05371928772860727,0.054304783105138726,0.005607314828871849,-0.02505173241536912,0.08197402447036799,0.0150088900318285,0.1339199665470268,0.0562972213777701,-0.11349507466533627,-0.04325080705982254,0.1960383330744654,0.10059761467346329,0.07846887884500611,0.029904908986541773,0.057251553883510164,0.0855548018205514,-0.019147577349125477
HALLMARK_ANGIOGENESIS,0.048674058729538665,0.05026870719531236,-0.0026592743525786474,-0.10427621743428345,-0.0022143809179948092,0.0019221528373782294,0.006162910620290787,0.02724769619755704,-0.049552425907812614,0.017204440970857448,0.08652250715421018,0.014461377303548077,0.03645643100394035,0.048077705753424425,-0.027602905836075317,-0.03277112400320003,0.009793555949067294,-0.04398438711166404,-0.052467613812111825,0.0380194667020237,-0.06318479057315952
HALLMARK_APICAL_JUNCTION,0.011575783228660945,0.04381158192599011,0.006217878741018598,-0.0017077444618356639,0.0740734848539116,0.03266890949459115,0.008153418857743887,-0.0028201500355289,0.07485090244447995,0.025651809920763494,0.09656305758039901,0.05231151491230922,-0.01830457393895973,0.09612013990041048,0.170284571812652,0.13008025072145807,0.109665954644675,0.0037375650672040327,0.11311755541238826,0.09745015398361036,0.06612930691045187
HALLMARK_APICAL_SURFACE,-0.0015082245990730072,0.03457488328119687,0.038289030087223105,0.05256376072802336,0.04817127182016223,0.032935892181306804,-0.01692213198413036,0.04349273846645529,0.0824946492252055,0.02251392969001273,0.040557511454311815,0.023256947031139764,-0.13709027279621466,0.009008805441531985,0.15320938503201728,0.11555134645638253,0.10051227139867082,0.026105572128755968,0.11517437253079457,0.00240742833661286,-0.06993416196062333
HALLMARK_APOPTOSIS,-0.06443532275904941,0.07844323735434584,0.028652923819939103,0.005139395056941117,0.006823070502325989,0.051873187236013606,0.03294758116519797,0.006664825754436886,0.008022734194883457,-0.039602418553420074,0.020751041950758064,-0.05257939015875534,0.049197981640148526,0.018016300835509536,-0.02688921644119233,-0.0057883271103627894,0.012677252733851518,-0.01645110084815279,0.00880880169916387,0.08746685123046925,0.015489574426876578
HALLMARK_BILE_ACID_METABOLISM,0.040531784253908736,-0.015152375772831935,-0.04658351492260632,-0.022757272236453695,0.052680323308402346,0.06045823543689592,-0.06218769375499551,0.04375128280064872,0.03941650335556451,0.017243114664781834,0.08174191747813794,0.07135762628150678,-0.01974785675550779,0.022887456353015524,0.1457604577444953,0.12132126548128899,0.08744288002441608,0.06555361756908083,0.10903566225287224,0.07681097071312394,0.0003801560486437426
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.01745351621394735,0.010819356288265511,0.05427149455941781,0.017377106248664665,0.0008347113060023564,0.03754135780905301,0.03172609149836222,0.018249758553153264,0.08490324117397205,0.050531274633780134,0.13665182851331886,0.11487666731650964,-0.020077311335396048,-0.03277375158201278,0.160741685910836,0.14382598946572062,0.08665201640937409,0.060103275463220814,0.09633594804406893,0.04538603992287832,0.035260220889591236
HALLMARK_COAGULATION,0.04573430661549502,0.0844587116018753,0.04583844607284717,3.1634411504289935e-05,0.012482480360124488,0.08015266993072533,0.0066483587945544665,0.0290440922313614,0.06949676021244461,0.02394780972032049,0.07377796227706708,0.07794955941332189,-0.03950884106347555,0.11198606887355542,0.12632863304231226,0.09019065680725923,0.011508011056517605,-0.039262177750357195,0.07504998318430252,0.07831155109151546,-0.026603998720176564
