,UKF248,UKF259,UKF269,UKF275,ZH1019inf,ZH8811Bbulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.07454341318523103,-0.013598612526296853,0.08641941186205461,-0.035208807570782416,0.030917567978841935,0.08115244232748485,0.0691934145804983,-0.01736313601745916
HALLMARK_ALLOGRAFT_REJECTION,-0.0003085273971387137,-0.04957643272249911,0.0868955828254756,-0.04625079045505479,0.03663275027779101,-0.0033282854365391046,-0.03346680802330347,-0.0026883546940811285
HALLMARK_ANDROGEN_RESPONSE,0.051637488458825674,0.04573611271710556,0.06153420596257435,-0.022561761500365637,0.0703844555954351,0.07226371200769444,0.06400532297808148,0.037190692176569055
HALLMARK_ANGIOGENESIS,-0.08955603423067758,0.08385539420666302,0.1485288812113762,0.032785794644178266,0.09943678183872834,-0.05280357904474717,-0.054295718660647696,0.057200735077685486
HALLMARK_APICAL_JUNCTION,0.07735209566900218,0.013365023545984988,0.11340121615177051,0.0857027823721948,0.009563401932845196,0.08594698456566069,0.022284736185263422,0.051321449266342856
HALLMARK_APICAL_SURFACE,0.11598578637313856,-0.08010465542261389,0.0031928863721955533,-0.035480639930052224,-0.008801128501285655,0.0794391135009046,0.017270667353669236,0.05901860413158989
HALLMARK_APOPTOSIS,-0.006048524252203392,0.01821648088512241,0.013731587226473446,-0.028483793690737946,0.05630716620409138,-0.027186475901471135,-0.00036252858330185846,-0.0008597695565517035
HALLMARK_BILE_ACID_METABOLISM,0.031542792623208186,-0.07980385119438937,0.0935527769481132,0.03278919323732733,-0.04871043021636393,0.05924858884566345,0.08715684019957885,-0.009089519043851073
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.04350458636856446,0.019071690608180817,0.026147429678539013,0.058587969444279665,0.031732956670315185,0.11437809503955498,0.14341859646344166,0.0011979896927235465
HALLMARK_COAGULATION,0.01471680340511476,-0.03326024383503513,0.07961426644250057,0.029381369469768753,0.053803226067742814,-0.0025661116931185108,-0.03082121412851178,-0.05664401478628277
HALLMARK_COMPLEMENT,0.029672105786581162,-0.010799842282916491,0.13450733986044822,0.018764704484060216,0.03208872196826068,0.048296284685556905,0.09998605902516895,-0.0061085626079192615
HALLMARK_DNA_REPAIR,0.10518465519400401,0.049493650160926814,0.1298843994174953,0.020917316420951456,0.034721608893892926,0.0970272556395981,0.12400454272299669,0.030622878245235928
HALLMARK_E2F_TARGETS,0.06235063938187953,-0.07919352006379474,0.09922225610727933,0.022073884332344643,-0.01175071562511663,0.04480714822000839,0.05550513004745525,0.015966343226408615
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.002456759231620703,0.07970737380450976,0.11838409635489391,0.08090995679366844,0.08084699402484312,-0.04568429559241121,-0.032563689234603455,0.04666429724768481
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.08928722677290968,-0.029076701703979215,0.0757304286499808,-0.007725933605547326,0.06104162765562197,0.07431980456083978,0.10697813400197921,0.0070830047910362135
HALLMARK_ESTROGEN_RESPONSE_LATE,0.005266153506329594,0.014612009209428602,0.012908944064975189,0.00529617494710624,0.024546957385840833,0.06739157070543604,0.09087241324283077,-0.009052549871816936
HALLMARK_FATTY_ACID_METABOLISM,-0.05247401992296994,0.05754056162490365,0.051281797152353675,-0.020092160457214188,0.10718884400656908,0.02991919216956224,0.07914969505697807,0.0720969865175546
HALLMARK_G2M_CHECKPOINT,0.0881313885674882,0.004902559858520643,0.10475106041261396,0.05619893933071398,0.04063888977841043,0.020865289790324773,0.09912409773015585,0.0786046982275343
HALLMARK_GLYCOLYSIS,0.034958434500210224,0.0725060258308363,0.1373632559504075,0.04931620817174868,0.08592843174149387,0.03915558260095172,0.13588864823383814,0.024108734252136832
HALLMARK_HEDGEHOG_SIGNALING,0.11082205835744463,0.06264215589492234,0.006813150826799059,-0.047634399877118094,0.0453397562275471,0.03765904336045974,0.0884102451226484,-0.049199696303921125
HALLMARK_HEME_METABOLISM,0.08674784966638871,0.0380986682955982,0.10999947647137137,0.08028355953843083,0.04765852434923699,0.0824042143162559,0.11552896228663172,0.0003598971672491903
HALLMARK_HYPOXIA,-0.06204346204830347,0.08339310198999633,0.02266177891337223,0.010710225308164983,0.15020144872726982,0.0017904397618361705,0.0717606200543608,0.07115455830514934
HALLMARK_IL2_STAT5_SIGNALING,0.045380472954952636,0.08459309318617184,0.14012008063231093,0.10052052376403187,0.052061350392942574,0.08919106358606214,0.09621783630610979,0.033745439695792044
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.008459415854022304,0.03914843891836664,0.12072517693810791,0.04095896834746887,-0.009170833328215682,0.011205941601638932,0.09118695537329975,0.0637628407856036
