,UKF243,UKF248,UKF255,UKF275,ZH1019T1,ZH8811Bbulk,ZH881T1
HALLMARK_ADIPOGENESIS,0.0844157008084526,0.042333296196214704,0.05955983650998397,0.025129068840512983,0.08105919638175568,0.04911981291488383,0.09900713172950316
HALLMARK_ALLOGRAFT_REJECTION,0.000508370975564095,0.04168503772219099,-0.0019164593315658105,-0.004390782260307448,0.043659276247480186,0.05400099731755426,-0.015588818005837052
HALLMARK_ANDROGEN_RESPONSE,0.10794470223636657,0.06693778446929707,-0.010448738526640263,0.036705192810083186,0.07084232500216156,0.03075707053391055,-0.011708181704113455
HALLMARK_ANGIOGENESIS,0.030185972426367516,-0.005071225951709761,-0.0055016706321338775,0.08091156810185576,-0.10453818219182553,-0.0969792887632969,-0.08543305354606785
HALLMARK_APICAL_JUNCTION,0.10581991669645419,0.0519690389918961,0.08161073234679633,0.06911581132999281,0.10615470304454595,0.043240532284472284,0.003114848750304824
HALLMARK_APICAL_SURFACE,0.07496838983897977,0.03433838618928693,0.027854817709473425,-0.07331515135837584,0.12458423393294608,0.04225786024871984,0.014442657005941406
HALLMARK_APOPTOSIS,-0.04874667961282507,-0.012810757465203262,-0.040442883026025514,0.06292845085003503,-0.02770994263458804,-0.05781921724900506,0.00845273739241537
HALLMARK_BILE_ACID_METABOLISM,0.07235783789823305,0.031708139167784366,0.06467409962274095,0.051087315714765096,0.04355884396049414,0.05713404979793422,0.05320189231483835
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.13334534275154392,0.015953961634181817,0.03254420466765818,0.09033557193068968,0.11202759076799329,0.05783256423760611,0.056784421566772575
HALLMARK_COAGULATION,0.04434560005222097,0.04871346528186971,0.10650095067803866,0.04049431852687852,0.08560136366786876,0.0011363189777842183,0.05160481961304578
HALLMARK_COMPLEMENT,0.026918235530172897,-0.041249358334800236,-0.004541781891521609,0.08265958277656914,0.03124809639053372,0.03186994355687511,0.07513280934676449
HALLMARK_DNA_REPAIR,0.11353218833514832,0.07789124353005154,0.05444248155748735,0.05391282055430395,0.10372323413591243,0.07459687077660102,0.04057417629812268
HALLMARK_E2F_TARGETS,0.101306344900939,0.08549363120331524,0.10818818674874216,0.03700056158675372,0.08189880323033742,0.04547975231719953,0.0006959478434421061
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.07437448116989234,0.04288286716884506,-0.08944632123715676,0.09847553501467173,0.03608359135789542,-0.06027658886966472,-0.0207372809055152
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.01008604749072324,-0.024605828147842294,0.059056175816396606,0.008048346904040994,0.044435380076232524,0.010331720859494459,0.040538653098689426
HALLMARK_ESTROGEN_RESPONSE_LATE,0.078582487666917,0.05284114205892771,0.08060999944698431,0.029841181201639044,0.005902348646587842,0.06909130756672026,0.01612989028811372
HALLMARK_FATTY_ACID_METABOLISM,0.06071018097458391,-0.013550688802171336,-0.03045591873315961,0.09955559973037115,0.029292671808466293,0.03414216920322842,-0.038965125705612114
HALLMARK_G2M_CHECKPOINT,0.03510945152557082,0.059530565689823046,0.03163151270129834,0.093052559704792,0.07431419168104107,0.012158408995325169,-0.023693485658351075
HALLMARK_GLYCOLYSIS,0.05053677827322383,-0.030626816367152723,0.022132804090203635,0.01971464870732927,0.005719632001270326,0.04841657344640061,0.005309723042559907
HALLMARK_HEDGEHOG_SIGNALING,0.0008157823884653618,0.02200564800517826,0.10788121487455064,-0.03622642409921332,-0.04533617726217712,-0.0323308600271518,0.04795777196214089
HALLMARK_HEME_METABOLISM,0.10901992883782873,0.018854812052328532,0.048485631553869125,0.030945056704415313,0.05393929711582602,0.05143714379761089,0.06058341088798062
HALLMARK_HYPOXIA,-0.05238467207134534,-0.06981359662847283,-0.06872413237233194,0.08579023917829857,-0.09039098797790067,-0.05863135506191885,-0.049001339509127884
HALLMARK_IL2_STAT5_SIGNALING,0.03967617934170086,-0.013938882195295852,0.09663821778089698,0.04118544579127005,0.09801375142266402,0.05563845813975927,0.021391287585990085
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.04961056265524868,0.004791124463953922,0.10417995758490928,0.06250078595841117,0.016138826270531984,0.05953860408622579,-0.0805169750790458
HALLMARK_INFLAMMATORY_RESPONSE,0.07314149916694257,0.03713173954102608,-0.02545121830841361,0.09591667265142088,0.08959869537188263,-0.008315313074561756,0.025626025845700603
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.06557408554868065,0.028250759648259596,0.06859422410384866,0.006750318781709206,0.12120415276011087,0.054040184090004564,0.06140696011120511
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.08422353332595245,0.007740446078396223,-0.07058649725830864,0.027260511326103815,0.04126198200968965,-0.026922617449352825,0.01783525360636042
HALLMARK_KRAS_SIGNALING_DN,0.07319945635601632,-0.021843087439688495,0.08207742483698127,0.013319625563239748,0.08557601254350636,0.0402682090702371,0.08161492531607425
HALLMARK_KRAS_SIGNALING_UP,-0.022420830740030918,0.001974132211899847,0.0033985853039124755,-0.027778718398635497,0.03380291818435663,0.07434180620585615,0.03761588209077468
HALLMARK_MITOTIC_SPINDLE,0.05400504895010013,0.05907748428862473,0.07413262069214763,0.07254934434560609,0.02698938737641716,0.04183967954160593,0.04619948733564761
HALLMARK_MTORC1_SIGNALING,0.013681236150229658,-0.0357929317734891,-0.05245001396774478,0.05952473717637355,0.007080726650362434,0.007406881053350661,-0.06252315412976067
HALLMARK_MYC_TARGETS_V1,0.07138375040467757,0.09269905309587531,0.02618569599468787,0.04500063820091294,0.10020060628646181,0.07117944323747433,0.00798969696343921
