,UKF248,UKF266,UKF269,UKF296,UKF304,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.08098038083351189,0.018438677626845458,0.009643367162567725,0.016110664408911173,0.06672825960413224,0.04335483485269052,0.1198551171426861
HALLMARK_ALLOGRAFT_REJECTION,0.004183572813072754,-0.009712644435494574,-0.000481424623291144,-0.024489619910673888,-0.12167660266079125,0.013121224844017202,-0.01300717902814283
HALLMARK_ANDROGEN_RESPONSE,0.10632824232914725,-0.04928906759835952,0.014809190605638074,0.013822820509924156,-0.07282331485853526,0.024524125972374727,0.13062411307345093
HALLMARK_ANGIOGENESIS,0.013148393571687352,-0.0006917708549591946,-0.027650882699211645,-0.06605739087998365,-0.13375259283307162,0.01333687482743362,-0.0016415485261670776
HALLMARK_APICAL_JUNCTION,0.11587792549275407,-0.04365217859576062,-0.012107058942322519,0.05272917313235315,0.027094534433775446,0.07518931879757926,0.14793122275064377
HALLMARK_APICAL_SURFACE,0.12104797016427465,0.052979707002715384,0.019382578277298182,0.05501839929820614,0.07926661455405493,0.12577839434411958,0.08057965570894526
HALLMARK_APOPTOSIS,0.024273580266119137,0.011693104544704076,-0.011943981224031352,-0.013943173037445713,-0.028282883764641973,0.018399862457982905,0.1007768348116345
HALLMARK_BILE_ACID_METABOLISM,0.020023654269546835,-0.05137512679285802,-0.06187965700870931,0.0050884770351923726,-0.0470629517333844,0.047599357121259026,-0.020511224635193465
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.08466413413206754,-0.07342303946994089,0.02066071259502887,-0.006992322675614965,-0.11534739290955509,0.025195543866423073,0.014142079980835318
HALLMARK_COAGULATION,0.07090739173853777,-0.07735889816232533,-0.012964986498054758,-0.022515852675076217,-0.1588451016334529,-0.0006117090212875356,-0.0009296708662244698
HALLMARK_COMPLEMENT,0.08632833314173455,-0.038122790747073206,0.02510765679174928,-0.05752620778753936,-0.13054655320067776,0.05628720011771944,0.14403866830454964
HALLMARK_DNA_REPAIR,0.10987080086947226,0.0024908012713599614,0.04170639520493755,-0.025114012523860047,0.06478385512913694,0.054453188669063624,0.09986248640678506
HALLMARK_E2F_TARGETS,0.09604933221237734,-0.049822770392595424,0.0081996321070313,-0.020800100331169028,0.08333262040643309,0.027822215558959005,0.0692182129135741
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.04975065126079691,-0.04542355639692208,0.02194115953810444,-0.017663745966344506,-0.13858502518220675,0.007927556446197517,0.012381522676276633
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.0453483342736541,0.03758026895415391,-0.01299016879859266,-0.004525807726166665,0.08684933966866622,0.05425144477706812,0.09347519502380691
HALLMARK_ESTROGEN_RESPONSE_LATE,0.09864763736881944,-0.032784232551583026,0.04518763700487208,-0.013690139583533639,-0.07628776199698506,0.05322158597286874,0.08586259367345528
HALLMARK_FATTY_ACID_METABOLISM,0.02505995270053399,-0.025349936339587396,-0.010708165213277138,0.027311436138519607,0.00421952213276977,-0.0035586639346941343,0.050059130569042765
