,MGH258,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.04306625213860779,0.04448896190345723,0.033495299464488607,-0.0031986043777966354,0.056767127075047406,0.044806909470277226,0.029493691632477535,0.04591622611439407,0.13978577236966766,0.014857878614082361,0.052703065521763834,0.15789105762213865,0.12777647091873195,0.02525190179006642,0.056337084947946765,0.0028685923918513787,0.17258591548860056,0.12818167831351004,-0.024622946856830176
HALLMARK_ALLOGRAFT_REJECTION,0.06427068956401852,0.10566189654200647,-0.01104363576375331,-0.002643831123802546,0.08149943999424866,0.03730289153841255,0.020892369812163473,0.015818949245994425,0.10940943540905042,-0.05152900177475824,-0.0181240783839833,0.05506883341995555,0.13580110239991933,0.0003824707991564362,-0.0063657260265112346,-0.035112654314508975,0.05977558267059887,-0.029017787186910116,-0.01190787357880102
HALLMARK_ANDROGEN_RESPONSE,0.054016902091672404,0.007235452808808388,0.05323594412914764,-0.005168721736034306,0.057816763469493694,0.08333890805529559,0.07963542531563277,0.05768743267676,-0.012730344943038962,-0.017357671051458315,-0.04522411235380996,0.14280180913012436,0.12859764069505591,0.014993384492614982,0.06242504567341489,0.03608429577368885,0.08475291209456896,0.13052976746279313,0.010490537638641544
HALLMARK_ANGIOGENESIS,0.02622452452272129,-0.04729904193607102,0.01270410883198333,-0.04433471350524808,0.05322274138650759,-0.05723614016980688,0.029646709193935066,-0.013212422605299947,-0.13137801274217503,0.06748638476905629,-0.030564292715136044,-0.02952974265447266,-0.072102007890964,0.02892246358744006,-0.035791948266685546,0.009284298775369128,-0.09875513076324427,0.07457498869271091,-0.026492850932130156
HALLMARK_APICAL_JUNCTION,-0.002082857394153075,0.06294079559849071,0.03312260606787229,-0.010502732611703335,0.07317579316581169,-0.027113850442938393,0.03754506475452178,0.05931372416415994,0.14661314097319578,-0.02900852416844781,0.08048313488765889,0.10888840967180567,0.1050772352670181,0.05311406190339097,0.05859528531142727,0.04611793021618634,0.0932234260608706,0.13181836038406863,0.012618641134384425
HALLMARK_APICAL_SURFACE,0.00015045312941265035,-0.018881470049680445,0.038642110520642425,0.01775722104509838,-0.004454451863706924,-0.007873503248154246,0.044485512296380626,-0.027432250023504544,0.21286624147783703,-0.011549901834322664,0.08063843504173725,0.1870770140056001,0.09642510208466636,0.020401075466199223,-0.034089540182500475,-0.02597248848789818,0.1057014133764478,0.1001656961445354,0.015719844648483663
HALLMARK_APOPTOSIS,-0.040393109963894815,0.07792071044626707,0.00615925211176703,0.020839150283761376,-0.002873415940204375,-0.036655720480121105,-0.0013025153402117103,0.003136066204326249,0.03925278284521691,-0.04211904793838996,0.0757657442945522,-0.02011007973935655,-0.05629256223906896,-0.0038235077029929515,-0.013902217377557998,-0.028277639215064928,0.05346130293882041,0.012451890189861403,-0.010777469969362952
HALLMARK_BILE_ACID_METABOLISM,-0.0018650693518274947,0.0007793393548458356,0.0149219129579014,-0.01681388489744408,0.0628955003790066,-0.02315742271748621,0.04021913325368432,0.003351315059663345,0.17550316841127508,-0.01253372018494427,0.08237756583478441,0.11908436135115207,0.13663641390089631,0.10659006418928002,-0.014242490031869951,0.02465678179718553,0.14658802642096538,0.16276688423279945,0.021987421488142363
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.03903509944026685,0.037369675430786016,0.04291183445356513,0.010904777008950785,0.011902520829699753,-0.05270381514699486,0.09343451608963411,0.007356837351315136,0.08659471181309508,0.014641684909904865,0.12785388436583214,0.15130738759060972,0.12394701724923503,0.09400580312493988,0.06635888150863664,0.04545061659824829,0.15997202494844065,0.12501835490938612,-0.004024045737722179
HALLMARK_COAGULATION,0.10046043105630628,0.0007849479184697881,0.04420527587875711,-0.007974206330468584,0.053142899815484895,0.05998528724157209,0.05264170637004734,0.01848185068206309,0.12377646637690758,0.0041314960447129435,0.03323631381449775,0.08495579869316726,0.0669977749874843,-0.014266992066076954,-0.017914842703512367,0.06421569346764738,0.05531894034544407,0.1096563062635072,0.04129064690111824
HALLMARK_COMPLEMENT,0.10445961313799615,0.0001174184498533454,0.022307220856580975,-0.030191150593948567,0.0653105899358831,-0.04198069805718862,0.06243019460470927,0.05346819538146297,0.0040439048113205065,0.016588184990703445,0.001957847658757315,0.12466108374318344,0.09033450894939447,0.002984654584993671,0.011610441426263975,0.010147766227645844,0.12016304273125458,0.12175392288563738,0.05619909267936644
HALLMARK_DNA_REPAIR,-0.0050615923376300985,0.07145541985741106,0.049341135860318415,0.027591850263708466,0.0845301091156412,-0.005896739031417736,0.06277125394407376,0.05077306707183469,0.2362097533318107,0.059911167871061446,0.05551327083199506,0.16647191359819466,0.15023038284109888,-0.02235317026640046,0.07520566270238778,0.04483665410616383,0.15352245911128004,0.11901889454067766,0.048306635045902456
HALLMARK_E2F_TARGETS,-0.0031679460487623557,0.01687677654533767,0.03462367734984995,0.008360405424104435,0.07318564224649082,0.02223214372905789,0.018403264732140177,0.00924556436805398,0.1464430612206167,-0.018223298291544263,0.04838746914543398,0.11828087318251945,0.11063459853383587,0.003281952503179525,0.04921633231497314,-0.028245444570153273,0.12468332485684651,0.14064844000029308,0.01744492692053868
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.04070651358255675,-0.006940148346639151,0.035269905594996265,-0.0008423217604062207,0.08622000187561545,-0.05231832936726379,0.044254936151654524,0.015462587034258604,-0.02807168442567023,-0.03739790976885351,0.05410212557571322,0.006212080475318626,-0.0363498158120294,0.019248313705721755,-0.025957549879973695,0.07228691217423765,-0.003358488581689864,0.06901099405158469,0.09793994361541239
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.025364442213101853,-0.019396013301652682,-0.025992663629062055,0.02418479932514261,0.08624950553764987,0.04556343059035113,0.07934567471697097,0.06098800272634682,-0.0013906282710870516,-0.05411179241471965,0.05583294116202387,0.157018959395248,0.05740358407945052,0.052914713014719464,0.038576691844588194,-0.09030620540106785,0.1284343814755799,0.1066177562043548,-0.044772867321540157
HALLMARK_ESTROGEN_RESPONSE_LATE,0.037336832134707267,0.01344208614319882,0.020247033565724118,0.002507164418945602,-0.0017302298096522298,0.05497634516254743,-0.019454143518676994,-0.016121970391174613,0.20175298055931903,-0.03131381620674458,-0.0016417882011337066,0.13113043866810453,0.1543589317181677,0.027659325771301445,-0.020546801555099716,0.05615545631905778,0.15746239246677102,0.09556851257888352,0.10392455584498654
HALLMARK_FATTY_ACID_METABOLISM,-0.03269643314433012,-0.007379585534119565,0.011660821406112819,-0.0014828239049391179,0.03295568817175851,-0.08220726710808787,0.002900856433813294,0.032610408428716785,0.08068497197348164,-0.019935877741224538,0.057224016495863665,0.05793328536554455,0.0114513377812894,0.09261844121227837,-0.01682835640246851,-0.03780252751049693,0.1048542012819778,0.07255308138025732,0.056608412659565295
HALLMARK_G2M_CHECKPOINT,0.002043910880524236,0.06008589895308305,0.05100116382621579,-0.038703885012726556,0.04759216742928777,0.0059985457317361076,0.019107258173472485,0.021203968785956512,0.06642077050718377,-0.06191015287686535,0.09829117829450944,0.06820678501072283,0.10202726911266553,0.04942302018226762,0.0189657706114157,0.011983299683870498,0.12519455504224788,0.13325953979391125,0.06447926274772778
