,MGH258,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,-0.022492592144575514,0.06220784718350583,0.02970399562447477,-0.02031793482191358,0.05318702007135516,0.03054879472388821,-0.052629243589961225,-0.01833656877309682,-0.013292940875972473,0.0371425032462646,-0.00254644836801636,0.08375014973296326,-0.05893335001950959,0.14117229519186136,0.011935992347455463,0.1654286680239824,0.10422429596041892,0.06668944198188118
HALLMARK_ALLOGRAFT_REJECTION,-0.01351188690767192,0.019913528845477972,0.027200796879983724,-0.029617466913751368,0.04399526923847669,-0.004049116935442499,-0.06683744218219675,0.012987488291221788,0.03853961529184848,0.042074729818107885,-0.049407498533231585,-0.0073180843781704,-0.032739321911908016,0.12463454582865191,-0.008560675567908906,0.07703713135554964,0.03540288442089384,0.02352251151010494
HALLMARK_ANDROGEN_RESPONSE,0.0033726924419688236,0.08851901665516354,0.04041537957786882,0.057675968414305036,0.04470309226237505,0.01324651716627983,-0.012100517156220235,0.058490675724941266,0.05981372388790161,0.0690616245561286,0.02610562633051062,0.11323314955059662,-0.06640524913955952,0.15183266865984513,0.046105992055901934,0.11535294196767104,0.09893046647551115,0.10567793215475661
HALLMARK_ANGIOGENESIS,0.031944426887797646,-0.024862191552882763,0.07744206676647394,0.007159903197890809,0.08394809349451643,-0.010996433720551431,-0.02941752647257036,0.06271022876546777,0.055618660473754855,0.04887162368816569,-0.026152770763147905,-0.07663230457703997,0.03404546803507003,-0.07239883535519927,0.0016434106599553073,-0.0850588379659941,0.07178742567226991,-0.09423547600748701
HALLMARK_APICAL_JUNCTION,0.014155326077827574,0.06825805040014282,0.035260596251164567,-0.02159621276396143,0.070419850942383,-0.003817419528556713,-0.04986530896118576,-0.024573242685183655,0.013482454242996125,0.0683174570357441,0.013358906673134625,0.08593931719560821,-0.08201828703422472,0.12206136773135283,0.031155494186388077,0.10823444189346958,0.07524200704547465,0.06717287166454641
HALLMARK_APICAL_SURFACE,-0.01824540740297951,0.008713997825767794,-0.015612710999999531,0.002342623417366306,0.05483064151139373,0.02588517966532926,0.02442200495241021,0.03327188543229053,0.03945202588164612,0.03478191211619801,0.04398515656849418,0.00851993983590801,0.061619039709676394,0.1489474186838493,0.006310588095084129,0.108486221530551,0.013563787468691507,0.08547244503860027
HALLMARK_APOPTOSIS,-0.025744025886231724,0.05510183567741391,0.02677634312894271,0.10352841247750896,-0.03210248480030535,-0.03592624373081766,0.058085230434859476,0.017241650313006493,-0.03296438905614506,0.03137275613688294,-0.08686805200582139,0.040075832727166416,-0.030948768052066856,0.0022595833472054813,0.04778256154079202,0.051562302115568025,0.03708457343078571,0.03467309010256082
HALLMARK_BILE_ACID_METABOLISM,0.025073636145167458,-0.007033066925338498,-0.044682106301259475,-0.05333894310283365,0.04146703601662964,-0.007372013169089478,-0.0650091055837719,0.025762052202626284,-0.018705675710565264,0.005664656038650532,0.089409499702462,0.05466522764979618,-0.020946534171628946,0.07108151895499322,0.07639942800119727,0.15465378010634304,0.05335301867210286,-0.015238540440966817
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.05358402919281353,0.018124087274587194,0.0008391390986698047,-0.05538692869322716,0.09919269723673624,0.005945165230417302,0.018007828825109998,0.04903813334504471,-0.020527424659373364,0.09744636757882293,0.01400563243578302,0.13992538397850007,0.028874612557878574,0.11777993846177509,0.025130643369672495,0.1885213665268327,0.08174390832034113,0.06637873844450204
HALLMARK_COAGULATION,-0.04987965544505112,0.08653651080616293,0.03402844242849468,0.029028344794752168,-0.03700894667221164,-0.011473162129839173,-0.08402882118933157,0.040010231720939274,0.06386113083196462,0.04829577215788969,-0.03086784639131018,-0.01208203335169822,-0.09641712443268786,0.13565438599652177,0.01927458816949552,0.06788431671136992,0.07335241496117641,-0.002289826108344887
HALLMARK_COMPLEMENT,0.03476099889709002,0.06889149015524387,0.026522774134508268,0.06659217065847485,0.054628664838515695,0.01609324519556784,0.013001588435760417,0.011899817854192375,-0.011844221637946682,0.042724105123935006,-0.02105702838716426,0.09668943662380514,-0.027274731284005267,0.13497234927233254,0.028132335909205816,0.1681824930678559,0.12956844168153733,0.08275743306646499
HALLMARK_DNA_REPAIR,0.007241041813069242,0.08217379810965228,0.04532768489736119,-0.005190332738123782,0.09722373477430539,0.026310384782418195,-0.03967331149854629,0.0014069715037609868,0.025091162960092596,0.09919114332940154,0.0659903571796581,0.12895319887271864,-0.017352077575115848,0.12028824073101772,0.00030330819731460185,0.17568422511883375,0.11110245576946802,0.12630827590448362
HALLMARK_E2F_TARGETS,-0.006109370080651798,0.03114259827535753,-0.014639334297925704,-0.03558557214976566,0.06353801848921266,0.020018332999184513,-0.034044612240231545,-0.041230585266149734,0.014713357952033473,0.062315770625464124,-0.0032389290256651855,0.080861115279423,-0.03379198475062553,0.10500933226838419,0.045417670780283866,0.16692160098294004,0.026168643783743038,0.05150794815899014
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.010256590032371575,0.0907016263919901,0.11305716614855331,0.0373005020577131,0.029111513762291652,-0.014155995503908721,-0.0020360689144750172,0.02311476549304697,0.021170120236611772,0.0682990251975219,-0.0295040692845361,-0.011519687033570107,-0.09774275940293338,-0.011779618660820387,0.017440270974858396,0.022345475539207793,0.07329382062797296,0.11815213595066638
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.007105897679694347,0.07005246089210024,-0.02891237233978817,0.06134535554113969,0.09661138972657334,0.000991170101664847,0.02513334796106862,-0.013842724319027052,0.027532531592700277,-0.0033588265383120656,-0.04632091109195681,-0.02066715246486481,-0.046622974759013,0.1257669946805823,0.018974754020996236,0.0984559339109872,0.10744199672683936,0.10058593785610402
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.053925277961210605,0.019593033802525688,0.051724579169104085,0.001896635673754567,0.05939667379785358,0.05042428384536997,-1.9235276176912748e-05,0.026949210854562294,0.00430002390748134,0.04127399678403655,0.05292705591744915,0.08876911412920903,0.008091625644025796,0.10448492340516839,0.03096423808903043,0.17411047513680125,-0.0036926645641973837,-0.0033654511662710436
HALLMARK_FATTY_ACID_METABOLISM,0.033466142043746074,0.09060577911674292,0.0003228996857144691,0.00914539295700618,0.07238958620275365,-0.02830557378853724,0.020865314401854365,0.08777491196888748,0.023684371341447793,0.03412985188144433,-0.04031533774604915,0.06397660155824851,-0.004244882971752576,-0.010355192802063045,0.022353050714464508,0.1316907777022783,0.09987693505911845,0.0909429942299194
HALLMARK_G2M_CHECKPOINT,-0.025533070982644516,0.020495941856749633,0.033822449741517185,-0.007668129459583506,0.05490122871397582,0.01828610634126437,-0.03662128153115647,0.005819331604199481,-0.0007515254271789223,0.04784089949394367,0.020920113166718345,0.047355165644302484,-0.00829161080325996,0.11255433771435788,0.051084908190656815,0.16503593438155054,0.06422595435134994,0.0815555631842767
HALLMARK_GLYCOLYSIS,-0.006807532674027599,0.047093207330554734,-0.012579726957781163,0.04391685884814325,0.11127941019278807,0.030434886388371676,-0.04281583788709156,-0.02225466017933176,0.007384770169343783,0.06789782414822133,0.030625068372338988,0.0685126231205403,-0.007864309920825482,0.08848397679341027,-0.018709379847391766,0.20579193179683875,0.10329255112162551,0.042871132084345544
HALLMARK_HEDGEHOG_SIGNALING,0.013462460645083602,0.056702191180154994,0.013795505145407786,0.03968766198249011,0.008694193344410694,0.03970832007406057,-0.02033813321876065,-0.03466545488978069,0.023648483898007704,-0.0032471117890390264,-0.015201217244404945,0.11076341910935301,-0.014479452300374573,0.06175562400757414,0.02319749272293099,0.13274834817712375,0.029027295628941182,0.13875162184979734
HALLMARK_HEME_METABOLISM,-0.010392504806288333,0.09055992031423199,0.04492775478694082,0.02848916560354424,0.11319205399760889,0.04575420248974858,-0.01892563759274819,-0.01825758593014688,0.041711931518656827,0.0792559767977529,-0.013700799496478455,0.07705110844141415,-0.06643179296639022,0.13218931748781287,0.04249406450070631,0.14965990674120375,0.10612548348824172,0.06387542150366265
HALLMARK_HYPOXIA,0.008352978791816703,-0.02231472867109479,0.029220714813939012,0.08190848851567015,0.03652787707540739,0.026917378792931105,0.039145063468385116,-0.008953248740485606,0.028711502254974482,0.04815013212162517,0.05258537942930627,-0.0032095492481871786,0.04872174144315578,-0.07441595447558537,0.04478809329655913,0.06873588489942387,0.08479194977252787,0.07557336030145421
HALLMARK_IL2_STAT5_SIGNALING,-0.0015110930280672827,0.09769146128946488,0.03271611665679069,0.038780711151514574,0.047845377367344316,-0.006947138429266226,-0.030398988093495883,0.04785711117724286,0.003743492237165679,0.028114280418181852,-0.015076608168659088,0.01414840449641403,-0.027838556713911455,0.09610176243538324,0.01370156868922947,0.15676979215901035,0.10772666423242852,0.03437115606103488
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.056197517557455307,0.05927480085611442,0.01973888863422672,-0.020720736596994863,0.032590802113108386,-0.032588970101018,0.018289170291715406,0.031225044596842198,-0.03560310206776725,0.03496692144799305,-0.06624920224759198,-0.03834017939471628,-0.005054178939408557,0.09235160311078867,0.04580897167116362,0.1527928094146838,0.12476881734173988,-0.04822645069875401
HALLMARK_INFLAMMATORY_RESPONSE,0.03147961941458414,0.07927879977157984,-0.004636098839925993,0.07357450784763145,0.013658296037913494,-0.0012628443547175697,0.036505634367016086,-0.026631363338734955,0.00016429182664411826,-0.030836081784451262,-0.007625358201249349,0.0645923436685814,-0.05907897335298256,0.017406851943849028,0.024548476942202538,0.08520547706445362,0.12355059320930659,0.1275942790728267
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.00025066275336280483,0.05148363798728429,0.015934706902875677,-0.05461898243190531,0.05521537510749345,-0.003554518228330815,-0.02399387051047879,0.06647950330620006,-0.006810973832610821,0.07027102224308446,0.07936630441015968,0.05210004897902507,-0.10746487210569947,0.12330700873921106,-0.021238640588339006,0.10292837401683155,0.035384089295595694,-0.027387045759489085
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.00039511217266200295,0.10430333331458154,-0.003537828449467769,0.017480681515328906,0.008319257351997872,-0.0038661860858175746,-0.023039038145979587,-0.010035223362659529,-0.012968873869428691,0.06770355204756366,-0.04510806107018234,0.05710560941094819,0.00300490828287406,0.08957013186142669,0.02493905928758198,0.15690239349382354,0.08806245664447532,0.021994643850329367
HALLMARK_KRAS_SIGNALING_DN,0.0007084927517733027,-0.02210689226113186,-0.032229095074610005,-0.006622070280703501,0.0989602152001748,-0.011610770246092274,-0.07301224373333887,0.007593512160150932,-0.04330862008366664,-0.006528605228836371,-0.10619285115665911,0.06053226286932877,-0.06886326394392069,0.1174835836704792,0.03435814858201898,0.18458573918578589,0.05435554033859966,0.14415898876894545
HALLMARK_KRAS_SIGNALING_UP,0.06176996767480744,0.08683590750734572,0.05628993528632471,0.04966092105688471,-0.008406419976263476,0.05935484578023198,-0.03377495333778246,-0.03090291316175865,0.018196604791629635,0.00730680589175549,0.011903644738113638,0.022565273848455802,-0.06852684830361144,0.12867588368834348,0.007795951111885371,0.10489828404204732,0.01037166376956517,0.04152799250786677
HALLMARK_MITOTIC_SPINDLE,0.010330263665411095,0.07334439048859051,0.02293290423536857,0.02669973570610313,0.0956848257275439,0.015751220934248595,-0.041378872133552215,0.003464846610251541,-0.0011457526913128604,0.055785420833217775,-0.041059131449245834,0.10379657861418719,-0.09100382564541998,0.1348747172714687,0.06917352730181414,0.14297960421235878,0.10423283272595045,0.09925043043471933
HALLMARK_MTORC1_SIGNALING,0.060997537578490024,0.01361878827471937,0.029210021946158963,0.002361198302639166,0.08710464023419295,0.02282581196990535,0.00907961934060546,-0.015518857056669307,0.01549826796745014,0.056273730737822665,-0.02822481267665534,0.039158961555662224,-0.013659047946425716,-0.004030904997937379,0.0642930130603046,0.10081584731173357,0.10333562895384617,0.04294487965356838
HALLMARK_MYC_TARGETS_V1,0.005074979799522809,0.057077140212743786,0.056202814343384894,0.0002568497491036772,0.08205526372211944,0.027473384578773328,-0.06588742452441874,0.035921410566414666,0.018379992876046025,0.10098240144857952,0.04464626862200559,0.09778576086989788,-0.0405934042499727,0.12960655396337856,0.0035055979257096114,0.17307351359230805,0.1264576569806284,0.13226749253196393
HALLMARK_MYC_TARGETS_V2,0.02418588008899759,0.012782690294663281,0.007681328415750221,-0.06612758812691202,0.06515710964114416,0.03608092612720746,0.004696906551345129,0.024855545071583714,0.027555904760128657,0.05236220925434263,0.07298432445577238,0.12750941186191533,-0.015962314976840877,0.08697782559545283,-0.039261608808063994,0.12758378073348195,0.08599819078626417,-0.1026515881148227
HALLMARK_MYOGENESIS,-0.003728313259234262,0.076203501524122,0.04464454140518618,0.038674695271035606,-0.019645489915141333,0.019954761709959922,-0.060580336559146096,0.031698279554431594,0.00021134981971572772,-0.0002122010624100629,0.009500526761309759,-0.006621498357646625,-0.06200371996294713,0.1300888773402255,0.058214079287373405,0.06530190807843479,0.027101559559791925,0.06268426656862607
HALLMARK_NOTCH_SIGNALING,-0.02358469704649178,0.042782334287799095,0.016559487118854566,-0.018610609158671822,0.06995660176662578,0.014457780771882823,0.06838907633245654,0.0008065278220144798,0.002832656720038487,0.061808416802429836,-0.018119038267186575,0.05700509968444509,-0.06112908205559611,0.11359626924984816,-0.0016505637480439923,0.1293657215198804,0.006379728213385565,0.03212981658505241
