,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.1264813551493515,0.08537766126253549,-0.1455271684604073,-0.021605567896610344,-0.020932660293120412,0.05249622146969229,-0.08112498175758096,0.011003648588068455,0.12333401100016005,0.012742141014145898,0.011491524478395056,0.054458477153019276,0.1851310621351492,0.05485832282485086,0.1397936449019502,-0.022102588544410436,0.38535464573614314,0.10364895038136211,0.01986173943257456,-0.06179215233203402,0.017473835975879943,0.16887318780593383,0.17771372382133557,0.10744753685137393
HALLMARK_ALLOGRAFT_REJECTION,0.011941553178422718,-0.0745011493266668,-0.08711512908950685,-0.09593873616316789,-0.09716240084493417,0.06561313346863107,0.023192759926669033,0.10683542756292858,0.10671115607867403,0.09623855434071456,0.003547628984648752,-0.10389009257737095,0.23395279069931563,-0.05121067882093761,0.07475627644036843,-0.03867670088109089,0.05237516016005515,0.03467877782874029,0.02313614785060843,0.2460137115727928,0.0034006554918973087,-0.058837246398510554,-0.10231176731977867,0.09192816802369497
HALLMARK_ANDROGEN_RESPONSE,0.08808521081184507,0.06208263607776376,-0.1029766537521373,-0.020200163797014344,0.06938671226930937,0.04939737544408198,0.03595476877137226,0.10147560994909872,0.11687287270106725,0.030060317439905504,0.06091385240117062,-0.035539161933787866,0.2229762784400581,0.043244635639873776,0.08759480972573207,0.025870836105655347,0.4222742688105109,0.18156197263394275,0.09214538248409962,0.22442048494623323,0.0008619772552717287,0.1435026857547613,0.31209095779689655,-0.014922091820976459
HALLMARK_ANGIOGENESIS,-0.02210772002332002,0.10822989714640334,0.12904073282368936,0.0352878226513986,-0.07172395039808133,-0.10868690848270479,0.04130834317219136,0.19054454245151772,0.07712848891752402,0.005950582579763626,-0.05533169338132936,-0.08341985036103272,-0.00433432783153631,0.0880455839267761,0.02055577919206029,0.0025171911305486437,-0.054564511374553856,0.0044039132650536515,0.045428288623243766,0.5310360463135564,-0.030101666969728415,-0.01337053823778458,0.4353621049438651,-0.23001283284810897
HALLMARK_APICAL_JUNCTION,0.1328441245565181,0.03839805701673549,-0.1563657922534103,-0.0732655917282555,-0.045267614259066516,0.09475106688705587,-0.030994926761355512,0.14751048782392942,0.09103480218107429,0.04217833962000551,0.020392672664257663,0.051336353027007495,0.2178876425769372,0.0019913999018670732,0.13496136655225555,0.015054771933856407,0.46163150098649797,0.18618207504556025,0.04210610489077548,-0.10338676404243989,0.00756424319170712,0.10531781237723246,0.2539161286995715,0.15760355559083677
HALLMARK_APICAL_SURFACE,0.06896823564177472,0.05650406301404631,-0.17680619520279509,0.005080750166398046,-0.09062216143506636,0.07142497654404703,-0.06608912053267062,-0.04821708525989414,0.027763344471252716,0.04491608009959939,0.03248536027656636,0.03582518802714943,0.22948062987137868,0.05816687268404318,0.056843004036072425,-0.029218727613997804,0.43866517302248037,0.11259617580434017,0.052186782920872705,0.18614712850038626,0.017679042462407958,0.06256171512974776,0.09118375482556633,0.05145429944900713
HALLMARK_APOPTOSIS,-0.012316853278381569,-0.10172100550733147,-0.03682002357444911,-0.025947495521872012,0.04731947233329408,0.06799287263666005,0.06270533045001982,-0.07589121042456572,0.0022188002458071628,0.0282461041816787,-0.03424734581654942,-0.017170676119507126,-0.05813822255089397,-0.042592526114259115,0.08094905197568378,0.009478451801661247,-0.0018856413434728912,-0.011698824160001252,0.009120440667405659,0.06539581014788451,0.0020245962804693244,-0.0022295234652645875,-0.020735614855697145,0.0897277068232342
HALLMARK_BILE_ACID_METABOLISM,0.13004703674042062,0.07746319672594751,-0.056324139048305626,-0.027811514485706457,-0.053025130875984906,0.019040342293125307,-0.12512236507665228,0.06461057858951356,0.12497180577746611,0.020157113234763425,-0.07078230519445843,-0.035820265574317264,0.04125735660345028,-0.0031145080642570044,0.13781054816210572,-0.08084710043664954,0.4099217020556267,0.11341099401918052,0.07428508374935908,-0.08331776022013482,0.016712038265212448,0.16543299020061378,0.21922716319543953,0.08995457119518024
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.08247907597823333,0.0519889879477411,-0.04162083066675295,-0.041184117540403714,-0.028261900619259678,0.1018055462713021,-0.06658286074461486,0.16443607312324068,0.07721601400686905,-0.0016842614902127303,-0.021139484357723788,-0.06236124535787232,0.19346765596026055,0.01815938248614941,0.03837738669772788,0.024554248364340968,0.46053601708425734,0.1633939338051592,0.09965244158637827,-0.2488546740982784,-0.02024933191772386,0.32033875912920867,0.3070670741831943,0.08029871302801472
HALLMARK_COAGULATION,-0.02231859179119804,-0.002534745406852138,-0.124027811342377,-0.07367317899187284,-0.0008932900530688679,0.09108557266022461,0.04659000190486336,0.085274620020305,0.09873488107147324,0.07681916461812091,-0.08870582512778828,-0.09786708508487722,0.2071346040012292,-0.044587200472204054,0.14782049139361064,-0.01712131394962658,0.32682296404757866,0.11675258695408082,0.04064444546927998,0.19076957856071627,-0.030283392801155298,-0.015064860686039136,0.16346355813391658,-0.05313859131708856
HALLMARK_COMPLEMENT,0.022032323750982782,0.005862161685060942,-0.07952467316623506,-0.06726486720704797,-0.010113009917089506,0.05989155524335046,-0.008280995823488803,0.08459194705369856,0.09355010656381357,0.06299630603482052,-0.0024061773673890612,-0.04704762555430199,0.16653096859372474,-0.014256322919632702,0.08999751773572624,-0.0344282089302953,0.256757198966781,0.07708408898415428,0.1032082940526153,0.11147693315194489,0.003055871465529496,0.2381144420858353,0.13487553778350614,0.11963398235344082
HALLMARK_DNA_REPAIR,0.10512846686867569,0.10655902935120924,-0.13488520857226338,-0.06623287367525786,0.03799202173477724,0.04658584820399771,-0.02643913149914615,0.13554051563941724,0.18461434552001335,0.09890171948656748,0.005411387594565511,0.08319920789650018,0.2557446240795909,0.09420685102086429,0.09389583958072893,-0.027692348662996257,0.45495694104409845,0.1628504999175178,0.09220107181668503,-0.2197434831635211,0.03024641850457951,0.2503420217563902,0.3635128932699396,0.14335350210663542
HALLMARK_E2F_TARGETS,0.06610890440382591,0.0541376717432966,-0.18283038628796885,-0.02725865090165077,-0.1337206773648486,0.09229702285897844,-0.06225000414063281,0.17627914469290148,0.13491969910701526,0.010100595828850856,0.017316603599927163,0.12273835448814192,0.25065153969759235,0.019931784848281193,-0.008375023083561606,-0.04878090085273081,0.3569320436206646,0.12683765266249014,0.03193383527255141,-0.12983767480940694,0.0089270666019434,0.2252955559187204,0.2827639273169522,0.07992181456891427
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.08149132569593023,0.009556838791028404,-0.00401363514631508,-0.04339630687093732,0.19710868484517474,-0.011071789470974628,0.04254359472434274,0.1743844589692323,0.09352395962493266,-0.02049213125874067,-0.055393365434700935,-0.06604402581997128,0.007209776611090052,0.08545393939451039,0.08510870179749078,0.008079510012813127,0.220684211500757,0.18737926135647762,0.031518941889013045,0.4942829062741877,-0.028333553013390814,-0.023350859635542856,0.3566872955527754,0.0882856918774216
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.06908205378769876,0.025489555399549436,-0.0015780515448483934,-0.07603440703662989,-0.0616435358420383,0.06202644165623376,0.02482511661522464,-0.02285739316700801,0.09643252887000908,0.0242799556576526,0.015362954007658832,0.10263940182175983,-0.11388639343830036,-0.008570030227172443,0.08359039242698031,0.028404789295980157,0.4390221650644891,0.21974751077138996,0.09374370398285302,-0.10190045966062669,0.023543104017660098,0.21692105967744443,0.2933580698133907,0.16009197344416112
HALLMARK_ESTROGEN_RESPONSE_LATE,0.0030072308368382004,0.09586675161149578,-0.13995847953655427,0.007874943824589574,-0.013832662171739993,0.07258550172431943,-0.03815261218091156,0.0663149949793007,-0.01658778186916643,0.030918935504271505,0.013879530341810971,-0.056769690727727785,0.21276479659199843,0.14107378936820475,0.05704362763013152,-0.007268893768180981,0.37286507059955487,0.1293944516264121,0.03167430071563881,0.3178797855032725,-0.019133381983741173,0.28154317513741994,0.053343022222445274,-0.03601094727224154
HALLMARK_FATTY_ACID_METABOLISM,-0.070270004468251,-0.07229681937383321,0.0391675999995155,0.042563190279938094,0.04932277746131327,-0.016046731774675815,0.03826144149731905,-0.012788465404262938,0.07094675934527467,0.03041808875697257,0.08928196343423986,0.10306392935532013,-0.06482211368866847,0.02644634044214796,-0.0006503583621563394,-0.005334203176460033,0.258340599200786,0.15506548623349053,0.06949241639066249,-0.1120934697882151,0.008781352463369268,0.25362907843449306,0.1850163171124352,0.061432217151877196
HALLMARK_G2M_CHECKPOINT,0.08408476442315549,0.1088072815336333,-0.12413099065693348,-0.06339723540394314,0.0539421176262344,0.035480218679149196,0.010294189238738455,0.1580020460711954,0.1445932485130135,0.03251783364904783,-0.02416710792753406,-0.05823476881219112,0.2117906923555924,0.009653266378933581,0.05346564581333294,-0.05086523643964799,0.30298683539828464,0.0654478215683688,0.044220685031393925,-0.0637911213624721,0.02151647939363153,0.2669444547498687,0.4337980366173716,0.06423413976184303
HALLMARK_GLYCOLYSIS,0.17270716073362904,0.2029398869157323,0.10998417629573484,-0.0564438924193708,0.06897999168874368,-0.022871369489573648,0.10708236116375562,0.04489502199825122,0.1192490821895783,-0.0699717103053884,0.017070784634077508,0.09442270592079395,0.03121430109378655,0.13986310800548352,0.11895616114891369,0.0077063759436963655,0.5548456352137441,0.27849549871660123,0.08416707292464833,-0.004357672199595458,0.03839750618029287,0.34138928119919093,0.3387292781571459,0.14338523382788826
