,UKF255,UKF259,UKF269,UKF313,ZH1019T1,ZH1019inf,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.0597866529307646,-0.009514028034981014,0.08416670457914628,0.08249144481088731,-0.01496663761967075,0.08784289208832055,-0.01882747666009606,-0.0018131681012482405
HALLMARK_ALLOGRAFT_REJECTION,-0.06036685013328741,0.08209605876234319,0.12258431019736825,0.082000420868883,0.035115063030491146,0.03180077326681218,0.002063794296015587,0.007081098474991873
HALLMARK_ANDROGEN_RESPONSE,0.006069374646494973,0.06130739744913621,0.10994431567945116,0.16328849855548386,0.004881725090308476,-0.061660308454583986,0.034437516964645344,0.01531755786025819
HALLMARK_ANGIOGENESIS,-0.15463587240680374,-0.050673970851623444,0.08385023002039424,0.042327197213216955,0.04905832539653979,0.00845570395775872,0.01206126142271671,0.011353184439294303
HALLMARK_APICAL_JUNCTION,-0.036786493393693505,-0.020607855330743934,0.11215334988298545,0.08899955185111048,-0.020791483716934796,0.1261335971642036,0.0014604783696529169,-0.02397119926993099
HALLMARK_APICAL_SURFACE,-0.039764348859333595,-0.03724084962959836,-0.040129339625210446,0.13029213361115144,0.06829975979907733,0.11970294724874447,0.013584741615504473,-0.10979337765841968
HALLMARK_APOPTOSIS,0.1466440400465421,-0.013226552120478588,0.04100908067726555,-0.008777631659045321,-0.045258718818096025,-0.014618318284848752,-0.045073701274527644,-0.0238533614012291
HALLMARK_BILE_ACID_METABOLISM,-0.06440114728264364,-0.033320503240581084,0.08582595867420457,0.05794650712353985,-0.06391416806496487,0.06094334502012161,-0.05671320536409422,0.05352400422101257
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.02422265574801293,-0.01254763512853734,0.06373733405959796,0.08747430241935167,0.08832449702646007,0.048003697620867015,0.009118349895440378,0.016539838653931146
HALLMARK_COAGULATION,0.01725407428165248,-0.0022041252038046996,0.10015299244672582,0.10044459830691983,0.07301957350550335,0.09077641570358126,-0.008088835656310321,-0.06889798850486908
HALLMARK_COMPLEMENT,-0.04031284313503317,0.02056110982603041,0.09748485462401586,0.12718016551344172,0.0019172392146214123,0.0954138883688998,0.004097005005065324,-0.013411355565139027
HALLMARK_DNA_REPAIR,-0.0014208016425028996,0.03302326444071647,0.09610706512156726,0.10607671501494684,0.008918464707806616,0.10483030999128948,0.04241387322167975,0.0877886741104486
