,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,-0.004902246616233051,0.15350997154821827,0.0018449520656902425,0.02768752447291273,0.2684086979082629,0.07239981752963766,0.26913198307161706,0.041793289818390866,-0.21369009524887791,0.09181733002515112,0.039792856570621565,-0.10115789150346266,0.12801116393245068,0.00519072015786849,0.04540988050219989,0.020514875117222265,0.0790627182400532,-0.16203879768077858,-0.028760595189659236,0.0075283750724701145,0.012387238422516596,0.031385080881061476
HALLMARK_ALLOGRAFT_REJECTION,0.035934353471000206,-0.017350254855632293,-0.03927762324511747,-0.03932380131437543,0.1468378975949456,0.01627521116421582,0.026418430210022183,0.0530875805914276,-0.2372045616948057,0.1528104885019898,-0.0704193884349657,0.2393050727369381,0.10033941332239019,0.013535540248110014,0.025357068250859205,-0.05072182527058777,0.07632416518912666,-0.17280892869722447,-0.06311119336295697,0.03053344949125576,0.0635063016029727,0.02454148166573298
HALLMARK_ANDROGEN_RESPONSE,0.019862746108488462,0.08274128774318647,-0.03802546908125932,0.01342552600649267,0.07843602271199777,0.07259990876094935,0.09994885846067443,0.07658931672722709,-0.14061372724376833,0.090065260475548,0.057368955214144424,0.20889806235396505,0.22760360329071305,0.05175590787061603,0.07772237737251655,0.01900626220752895,0.07066493213538787,-0.0031530361206815916,-0.08040699548425442,0.0008354012470578575,-0.0026512396030373498,0.06518703461212981
HALLMARK_ANGIOGENESIS,0.028855122640811512,-0.12782964689589826,0.02352696788930547,0.12033316688789428,0.09968107392982138,0.03961634836474507,-0.2572352085223938,0.09360951748736188,-0.2448577894586783,-0.2141564235254761,0.02057424485629744,0.3428785642549969,-0.08132355676559244,-0.05122143647033613,0.03308612800864859,-0.13290551329121758,-0.08460217114114207,-0.20179134989402675,-0.06213306870179513,-0.006420164572430354,-0.1212568204893718,0.18078920300029092
HALLMARK_APICAL_JUNCTION,0.006949835775101745,0.030430133263948625,-0.02649188241058586,0.005950811057413554,0.25290966241388213,0.07423167080758603,0.15751819828190322,0.1230954026075268,-0.2854516977790783,-0.052706299722056794,-0.01851645251972517,-0.12842531352970268,0.21224531571127783,0.03675425886380838,0.00739819841845759,0.004909391267257938,0.061520567819109986,-0.16980146926888035,-0.09609275870389546,0.09274095595947704,-0.03636436243716797,0.08175585299750054
HALLMARK_APICAL_SURFACE,-0.0022355872328584016,0.1759882229749239,0.004229134400545824,-0.05762455269322721,0.22064014224669806,-0.020536714530277177,0.2789488041088303,0.0308049244355244,0.04431753617174722,0.19107803656355593,0.09135299779434598,-0.11382953228400483,0.13644870021864244,-0.02327633929048705,0.03667188502178891,0.027579664207958536,0.07502806634477263,-0.025992188307515623,-0.06520434699676018,-0.05393684419392846,0.07940510891222781,0.12879137284395528
HALLMARK_APOPTOSIS,-0.017453840314258555,0.009051390660463822,-0.06645943373932105,-0.014110805212134075,0.01081110341487526,0.10665656298253104,-0.17342634837955564,-0.00619274273476597,-0.10946616061569431,-0.009983441036045258,-0.07308689022140596,-0.07459905140480846,-0.07661490051066276,0.0602843495594251,0.015680437528658046,-0.011881837850838796,0.00182597563430603,-0.0024369264046026303,-0.030562281302619076,0.058142514339045714,0.03743352025563942,-0.04689212665387079
HALLMARK_BILE_ACID_METABOLISM,-0.026219555177615813,0.06014815336643315,0.043267465854773174,-0.07122545493404915,0.24342032208044617,0.005056999285115507,0.22632886447784475,0.0569130241140258,-0.1697050282684261,-0.03753338010002304,-0.04624444327884768,0.14595047737640726,0.21220340493731463,-0.0006798280851127042,0.10041507754326949,0.02482445660807447,0.08853928261643564,0.06675882977337848,0.04985869908593937,0.061756268196959514,0.008662705907361515,0.08432968901028831
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.03608786619349414,0.035480683119121934,0.05933262582001928,0.004773475197626657,0.22082832864671836,0.06549575928589033,0.24025583354392543,0.09286861095059357,-0.0511512943832204,-0.17488992569187517,0.048592460733878295,0.3017939210933968,0.2507603156487889,0.038273796734306094,0.06343426971918896,0.034984464907754656,0.07784584231925437,0.06408607180383667,0.014269598863178617,0.056093585099954504,-0.038452977079010756,0.13335802678569697
HALLMARK_COAGULATION,0.12610817763716733,0.06324002019181506,-0.10074764618022765,0.0740606225777364,0.24365468550857763,0.04967513361723215,0.030633824680658974,0.029206404980799003,-0.16492876228793882,0.011249044437788656,-0.013773410218910612,0.2849833614775847,0.247011094999132,0.04828799795023253,0.003237838950033579,-0.0358248087966757,0.04821031858190972,-0.20693425762995316,-0.051349638900978406,0.022190390651108397,-0.015371031476824783,0.19368366167624912
