,MGH258,UKF248,UKF259,UKF260,UKF269,UKF275,UKF296,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH881T1,ZH916T1
HALLMARK_ADIPOGENESIS,0.02868616883926396,0.04990241331719126,0.038849444878601744,-0.0026141936814692234,0.061893670913660034,0.04673990166961871,-0.028535933628433346,0.07591785705492947,0.07350052050760886,0.10311507600792405,0.00961733262593584,0.015203102426287902,0.08382009733387215
HALLMARK_ALLOGRAFT_REJECTION,0.013645177243100715,0.002296862991124231,-0.027914806554094923,0.04110088882461396,0.09865922484964229,0.029514597468017746,-0.04686129446480901,0.08857798571031703,0.017870934658183166,0.05421215060868382,0.042904840219391005,0.04411725634340146,0.03588467687753785
HALLMARK_ANDROGEN_RESPONSE,0.036023146170203794,0.003608001191406322,0.09921216961460744,-0.02505402495633931,0.08448993264070896,0.0327288856663363,-0.019712687939795005,0.1045657017062979,0.037047468346678755,0.02447095659233373,-0.030224110604851497,0.012667658195770932,0.01165914359228064
HALLMARK_ANGIOGENESIS,-0.011808172863907463,-0.05522350529096423,0.032471400225004214,0.09279251953021918,0.08875696005636961,0.06280317025532031,0.006753249074880799,0.07368543169806346,0.06563146215817499,-0.05331960128540304,0.05078927781322232,0.05601197700796628,-0.05987441942856616
HALLMARK_APICAL_JUNCTION,-0.02114876335977984,0.027733108186075554,-0.007415195619090294,-0.03195837954379563,0.09320655203636115,0.08296599626794086,0.006243275786277619,0.09288451142465987,0.01635887530925432,0.15124973003728714,-0.006206331048946277,0.013979129765806831,0.04124028520559969
HALLMARK_APICAL_SURFACE,-0.047205932840391485,0.08015795055956806,-0.0078106169873783165,-0.03598727826409867,0.024385456524748425,-0.0026083805301012667,0.03969670854582519,0.12558992339362537,-0.08114424884597565,0.14103982303289028,-0.006271476513369159,-0.01979438550966116,0.015332635803506812
HALLMARK_APOPTOSIS,-0.0010679363107135474,-0.0030366357396886044,0.04570396409842225,0.06572122351751554,0.05296920660630064,0.03298515854890387,0.014997402985682591,0.029228015358246845,0.0745462229220995,0.03017707240319434,0.0265485236654588,-0.0007863809435759619,0.035888347992443975
HALLMARK_BILE_ACID_METABOLISM,0.038942660937203444,0.03878139370902317,-0.003571090316917963,-0.03632232406588884,0.09279741465001318,0.08068953828339634,-0.008240032481183365,0.07067179175953607,-0.08966925861715869,0.09484771400214988,0.03948446211533149,0.012273719395480623,0.08701266034773888
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.04698038991056572,0.0646058211723207,0.018897328279324537,-0.04064579139375004,0.07833535151315164,0.04892888146059622,-0.010431391800076406,0.06883405149125267,-0.014405987381934986,0.14716418357611313,0.01214584348796322,-0.02097318461972422,0.10999558789946133
HALLMARK_COAGULATION,-0.020197482980383725,0.023314825493460898,0.015175621585778174,0.027200737396904262,0.05562064262742184,0.12143871768541487,-0.02755429901820044,0.07891852341377846,0.02914732927594069,0.1139059108428603,0.029892298266829456,0.005965104425151298,0.017236855311067164
HALLMARK_COMPLEMENT,-0.024901312675538943,0.010553306396810956,-0.0010687439370595485,-0.020649920856990772,0.08453448760480069,0.0173698853927241,-0.022995735261258334,0.05601114556335407,0.009013868396397546,0.0925021361060625,-0.026021341075645375,0.05057830065571454,0.12111027980075367
HALLMARK_DNA_REPAIR,-0.004170390333746059,0.030070426375973548,0.05833477104705555,-0.045404372299350695,0.09402706508939981,0.049432470937885234,-0.0033735577021946055,0.13163833403937455,-0.02968442668351518,0.15449508761657424,0.00619407153160296,0.030576152400747302,0.11948449605019364
HALLMARK_E2F_TARGETS,0.009570380192168798,0.042145019596280954,0.0012971615879518266,-0.06243376531474993,0.11160475175284866,0.11227194466880755,-0.051200033883632895,0.08550568938400213,-0.09733256634879839,0.1366416793313742,0.060029323890184456,0.024523320655486507,0.09327222673445029
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.04036692932911467,-0.013347089269549793,0.06703250792513385,0.025190515702995506,0.07566584684532725,0.034177232558074935,-0.050641629407641026,0.1407366577421452,0.060079681361183,0.11395374353459618,0.010835814264012644,-0.003065951089577238,-0.019786486864054622
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.04750820599975144,-0.02907826692487058,0.04171937358346291,-0.020627075199025055,0.11425850806027338,0.0062411371718304725,-0.00911631757929907,-0.0008400040277186495,0.014725018775093763,0.053090560330610166,-0.028026023109823765,-0.02706507709370778,0.07887124290398463
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.058015015786082404,0.038531360046804984,0.005846963758434666,0.056902037478808086,-0.016173582210053526,0.07230510059413309,-0.04255517227968325,0.05628761037115659,0.016814544984251445,0.11108023002838535,0.053600057156131205,0.04270944094901677,0.1427741410272546
HALLMARK_FATTY_ACID_METABOLISM,-0.06381805919183281,-0.02441919379509128,0.07848179704479392,-0.006969092081819904,0.07050368738411143,-0.011871743793644973,-0.023581854614769502,-0.02192664836894797,0.04305658870295554,0.12081578330349527,-0.021315799052408744,0.003393013550945214,0.0950180249586064
HALLMARK_G2M_CHECKPOINT,0.0333626911928671,0.041097280126122446,0.0099971713696479,0.029717524564123174,0.0812164572872813,0.054038846645432737,-0.018911941264806165,0.11399900079829112,0.06000931661201143,0.13511571538035572,0.04593726354326279,0.02627697360644602,0.05696810760916231
