,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.0031023786465616964,0.15324673442067369,-0.022167868442281292,0.03557507596873289,0.06224587993016144,0.04359740064715388,0.02336654720194838,0.08291033673850803,-0.004246633040290263,0.010298760349552455,0.07289340316375373,0.039326746731603586,0.044068324884050276,0.04473508895872643,0.050622158104943506,0.14315035624970546,0.06523413790158225,0.006242236053354847,0.12279596638248769,0.08608476396930236
HALLMARK_ALLOGRAFT_REJECTION,-0.038175437603308236,-0.10423234003232364,-0.0902775596104878,-0.0030619512751465104,-0.03519615484745326,0.03922649170635298,-0.010711704936278946,0.12630731027232486,-0.0265722746018554,0.03301984649521757,-0.07856387045636962,0.025757144323692773,-0.06671153814986801,0.03601811150864235,-0.10602318817624914,0.13385546278164398,0.09360213472088505,-0.023809033687356262,0.021504127398325454,-0.022879857615078908
HALLMARK_ANDROGEN_RESPONSE,-0.008325527928134197,0.06967229053755519,-0.03311738280138091,0.00826511771089081,0.028227378872186563,0.04120876010449557,0.05149897501516496,0.0763887397551426,0.032234750915516384,-0.007164700376163076,-0.003941731715268722,0.036712382397830826,0.0594421683200612,0.06234631044874501,-0.04408460813849838,0.10828351228907072,0.025225321181737457,0.005917547026512194,0.06329192208857652,0.03405622577438322
HALLMARK_ANGIOGENESIS,0.0021350945098312316,0.005475231390327344,0.0012119341783854655,0.02698735279207825,-0.08404636667909314,0.015913561496415218,0.007932755771650825,0.17283945599785921,0.16725636930857268,-0.08229913702089027,-0.044772591012002816,0.007885689786118658,-0.05522664063892941,0.014420260086678831,0.057894902560824676,-0.040382532753885446,0.07143347452236645,-0.07681319344591789,-0.0921220912370169,-0.013169541629131582
HALLMARK_APICAL_JUNCTION,-0.026423952052750742,0.19329116062644036,-0.05518016125510009,0.07166291926298562,0.03179056059240929,0.04372438322201884,0.012764366925943424,0.11560713433819154,0.0965567343101781,0.01653317581148368,0.06772123299431308,0.06184686176848228,0.09474912185271826,0.03987757595187129,0.021552593573622436,0.1327552042899152,0.03573878885921429,-0.01430467394716131,0.09389085465013168,0.027541225747312957
HALLMARK_APICAL_SURFACE,-0.03740197239635222,0.12365813460449056,-0.03247780521320355,0.019431389256831594,-0.013251425391367698,0.0601257660148784,0.04476362517520931,-0.06891677304011559,-0.037342050217779234,-0.02882985175847943,0.09174908199383396,0.035942335719935964,0.08747490528976211,0.07593470431271888,-0.005014949920072586,0.14085034225500498,0.046362602954307254,-0.005211595208580607,0.013273140786318291,-0.08571326507482385
HALLMARK_APOPTOSIS,0.023233334972626637,0.02037996582349095,-0.019167679419663644,-0.014181251454001204,0.11658002748618615,0.06886749114423889,0.05762755529778884,0.02186920338753845,0.06412184852322311,0.04787846594415476,-0.016460163222191133,-0.040420285547636006,-0.004338222901508893,-0.012690850876585847,-0.0222465998110749,-0.013517394733603567,-0.021703272788700566,0.0023082419504877505,0.0010597838650591607,-0.05938044989509178
HALLMARK_BILE_ACID_METABOLISM,0.005672959407068038,0.20140273837632128,-0.08656815519091808,0.02326394752209628,-0.026466484300301202,-0.009379906529248408,0.016520011932883757,0.07668991729143171,0.06311349935376769,0.013267588764859572,0.09016413923951076,0.05509058828141002,0.06443443767025986,0.07238570982998306,0.0077136858192307905,0.1327241559368998,0.060265575735488235,-0.021052308825085637,0.14313180355822905,0.1442239541675883
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.014930202118351776,0.21693349489270192,0.07725657629765532,0.06607141107304271,0.06863252765521696,0.06497632295633045,-0.013084576174731816,0.04720762237908243,0.13369189570889797,0.02214468138703928,0.00310821634214133,0.023880429630543275,0.09836434449110353,0.020569258279178708,0.08064950039392169,0.14115266394702428,0.03295059680503562,0.06931758210714863,0.17177550968052593,0.14200776585463948
HALLMARK_COAGULATION,0.03823249877745656,0.18352026633934262,-0.09967661693655512,-0.03921179954832185,0.07996180884620485,0.03952580160351986,-0.06627935678838327,0.11202903684828053,0.09052324979083398,0.01729629637650222,-0.058113631321571914,0.06343131014521054,0.030586760498128734,-0.021083366166760906,-0.025934213041265114,0.14476532040854237,0.05935953849800433,0.023706330917416234,-0.011703677757582423,-0.04177540289925724
HALLMARK_COMPLEMENT,-0.012938007887087695,0.03166525747057005,-0.014339252950677756,0.02716311990347653,0.07311597049273695,0.07324797655576547,0.015873155069147087,0.1403274358248754,0.07900250276716594,-0.019587111797117657,-0.058608827323959604,0.040948457846897025,0.03153981989139104,0.02103900697294894,0.016687335500256376,0.1360998187795797,0.11043073319997074,0.0515105947781366,0.1361054297603623,0.017587074618507854
HALLMARK_DNA_REPAIR,-0.01878499676544295,0.09920182516867299,0.0008178482144373178,0.05982017094775165,0.06284831142391896,0.035231722435929175,0.024754939450084907,0.12315567502532981,0.04950491394291138,0.0011965678759427987,0.09110901304091902,0.05962585561825089,0.053481715461766666,0.07664840267467704,-0.005170893298395602,0.13530920961541548,0.07966107654816011,0.03796372589905947,0.14893188485398093,0.22311354946306258
HALLMARK_E2F_TARGETS,-0.015816654097958023,0.15287881739425527,-0.05708139348469372,0.03989892891908182,-0.010531696916441832,0.034547374995254,-0.020083659674970545,0.11089173709709559,0.046022520876271324,-0.019850209026972758,0.04637499582762817,0.022198404446165998,0.07446764854343518,0.05581268585865719,-0.012758096980254643,0.08657672671029247,0.035163282416679285,-0.01682498552569625,0.16224045306876042,0.1710004902294892
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.030656919426225056,0.1754839648157411,-0.0817521704316362,0.034071946163118275,0.06201984265526273,0.05002548136660364,0.00581389503232453,0.1357197173636811,0.13696508889867973,0.032309614444106835,-0.04369683836482613,0.06250892915364543,-0.008111307535262176,0.011766255810369372,0.030677515948429986,0.04481027054673036,0.0550245338233831,-0.044288891092189926,-0.04671244660217689,-0.011064524285514677
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.04011248731984838,0.10616523846841798,0.08189592869042225,0.03365013695765601,-0.01100467694053577,0.04224678135429825,0.05039090731901064,0.036281877542752375,-0.04800889100254547,-0.016476328503460546,0.08474067978408341,0.028060110132299275,0.05459866671855124,-0.050886218168376914,0.14082751978643598,0.09141548212519343,0.05322775729912956,0.011709316842313078,0.09650610130380335,0.08293812628978689
HALLMARK_ESTROGEN_RESPONSE_LATE,0.002369798168434557,0.16159206565861464,-0.0545249044355481,-0.01314807157410477,0.05581844748772885,0.06460307128950085,-0.03419733094336046,0.01583012324209952,0.04182036750760277,0.04297335366295207,-0.028878949570313443,0.008680072034507743,-0.0029923721046153096,0.10683266235005978,-0.08745484585494528,0.10498458941099495,0.06023160379993217,-0.016024154923740496,0.17390335870694415,0.08952753789326512
HALLMARK_FATTY_ACID_METABOLISM,0.033398062847711824,0.07929860247073202,0.009228913002166751,-0.018512129193272008,0.05781055364108294,0.019965482002563838,-0.04113359077093133,0.041678871585328896,0.06257357345781168,0.03446573629812467,0.04316091170534739,-0.016110462722751604,0.026925674602509386,-0.0646480901472668,0.06855762985660303,0.046206131729142376,0.061377191028658844,0.03207749185265257,0.1060764961044325,0.0296946670441972
HALLMARK_G2M_CHECKPOINT,-0.018770744990663564,0.03664443894726445,-0.038505206639267986,0.0597909035226322,0.04582697969581706,-0.01168485759661129,0.059172685491650924,0.1149156368778179,0.08968584729498427,-0.006394314434921801,4.504437384921822e-05,0.0440265394786485,0.04434012807800802,0.04037291165017893,-0.012020114451431016,0.04972679366382556,0.08015734724865423,-0.038527589532919675,0.15877331899052932,0.10437199170219241
HALLMARK_GLYCOLYSIS,-0.011410248072977256,0.06796831085037044,0.13611694209157743,0.054505674829197694,0.015156911626542532,0.025665451285774594,0.02249426353936253,0.05750577861915207,0.05861425864796865,0.0005911810050800934,0.06286260719558528,0.05257308163741217,0.054080576020283364,0.07650651984876472,0.10410038950706202,0.10564135377281923,0.03726635903256723,0.031503683195867195,0.17356642319189697,0.10046308705823562
HALLMARK_HEDGEHOG_SIGNALING,0.05612781908923554,0.05710382695142952,0.05606402645375026,0.03722159838413158,0.016352277754065763,-0.005882378060663196,-0.021236238495399927,-0.059412026374126396,-0.047076265374461565,0.038663966193709674,0.09164998878698125,0.035016914371465,0.059246674390796554,-0.034293371297931405,0.16813459791335597,0.030501711403719097,-0.03138797303879391,0.005132408407196262,0.14667160218940795,-0.079165529835425
HALLMARK_HEME_METABOLISM,-0.021679338754692426,0.1519647678549496,0.02314818754482878,0.045072747733103734,0.09314661550951044,0.03004883817767004,0.03410419666476822,0.09310648100231718,0.031535611341863196,0.005060624606833038,0.13548229484115085,0.040157527081742625,0.07012418099869568,0.040263941200259196,0.02934632774021837,0.14787108200863738,0.07154061386546763,0.06133413367594185,0.1465639072896192,0.04215226648478625
HALLMARK_HYPOXIA,-0.00648800630991636,-0.09322558991281607,0.10795921342134288,-0.01843260288221512,0.04227416347370871,0.027426385089778283,-0.0061219624022599665,-0.03222167059072906,0.0580443727550444,0.026571676473410712,0.04067387057638292,0.023040870814960646,-0.014732080400894252,0.00866301388036421,0.12451526181183183,-0.03918452440481699,0.046260860844437014,0.009651220967389023,0.12757282437699696,0.14042495681018266
HALLMARK_IL2_STAT5_SIGNALING,0.02025630825575393,0.14564019673930004,-0.014246109645445914,0.016189651828368137,0.04433703267826239,0.01195090432033621,0.042853296953530344,0.13925919816259735,0.07974882450280665,0.02494332202912633,0.03293408448353895,0.022367748935090255,0.06595792235546377,0.03596317122272844,0.06827109413851214,0.1491003082206874,0.034354300633644475,0.053870792197428,0.13494537033415074,0.10923352904136341
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.01849639832616042,0.13853955632284654,0.002170228998948254,0.007909373166440208,0.07040527360295545,0.03856364296680444,0.05694107828449404,0.0997003118995087,0.09267357873826658,0.005066848123824188,-0.0753398579922903,0.023569089736795036,-0.02993999180127996,-0.0029978749708921763,0.10351263056441574,0.06956180481557703,0.031047926817440778,-0.008269784168353002,0.15023585177854518,0.002972099774264204
HALLMARK_INFLAMMATORY_RESPONSE,0.06759299737959253,0.20253423196465073,-0.03718902777640501,8.351175710135322e-05,0.0884779219905771,-0.020838352733829467,0.0258119778717136,0.037597148215788016,0.11121359588022833,-0.005319304028388609,0.12845503285793594,0.01752845862290983,0.0711600916280164,-0.0036103426188317396,0.10234181210633837,0.05656238849268031,0.03813112591085744,0.03468373666354123,0.08902539003657896,-0.06729276914393413
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.011732751556559983,0.10568720481758401,-0.023725035910897887,-0.039735993264152995,0.015707729506069412,0.06855726819276657,0.019430540809906027,0.14459966365931332,-0.041964226136266075,0.028274680063896763,-0.06243920061094747,0.04318909421972534,0.0623507909478134,-0.009482286383658332,-0.056868257356026845,0.13249025754334934,-0.055572981462920584,0.00127815053096291,0.08815903196161431,0.027423793322525293
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.03606652542227,0.1939881559234796,0.02944579010533596,-0.03828453553866808,0.06610180020210821,0.05104692929711898,0.03258540676852844,0.12927835756451495,0.04233172208088526,0.04265100593924161,-0.08254459205720296,0.011488976119695847,0.020217647590452477,-0.0016274681570241896,-0.0050251966833888065,0.10083596245732185,0.07051752235584302,0.003210175316553884,0.08580120488264295,0.00886202851858778
HALLMARK_KRAS_SIGNALING_DN,0.004438935160164402,0.12719137711376124,0.052149084905550896,-0.044371522725640225,-0.0020677020594211198,0.006515707012098148,0.04381598123981191,-0.046088085481492715,0.029742328131021047,0.04328845633279152,0.1300264060859214,-0.005500297387000715,0.09242436045701788,0.0094198505408918,0.03905678150042953,0.12093914504916878,0.07110073777808354,-0.007697260343223196,0.16750068114837482,0.0950775200741775
HALLMARK_KRAS_SIGNALING_UP,-0.031873795880034105,-0.04339561949803276,0.02488021069552317,0.0023711832544628794,0.028814778986597074,0.011268839219000374,-0.010647586871718854,0.06237376108690616,-0.042498613391589585,-0.016571236324681517,0.10897542584819657,0.023949963666712475,0.036361693078662466,0.022616233440901697,0.03941987333098256,0.11103277440945637,0.08086332998862635,-0.005211156520203181,0.05428182813218872,-0.0586629244540115
