,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.09223292242997463,0.06800582816205702,0.05474722071425,0.04003669070723691,0.00385711384089955,0.016598928787886123,-0.005916830233601317,0.0691701896659439,0.12261422958036831,0.07275407832664008,0.02695471541356189,0.023837240011070588,0.020425518702292086,0.04211307897266724,0.06986646955703568,0.023956005771396782,0.14480449551537586,0.1398595103041844,0.16152940729357051,0.02215361920076688,0.05213569290935026,0.24740865431129175,0.10989474339859182,0.030919351523222473
HALLMARK_ALLOGRAFT_REJECTION,0.002126521721029332,0.00926512573990606,-0.0004885616138392676,0.051460208964810523,-0.02889444533312756,0.05757284410693016,-0.029495930761888733,0.0839211937764067,0.1419419017518735,0.011298699780785454,-0.010269576651258435,0.07086431846950227,0.02801411560520915,-0.054720532637171346,0.002967868803035352,0.03712337517024238,0.11282990781172096,0.04967865634071339,0.08493470454212027,0.018555240626212124,0.13212401576757915,0.09851953163043387,-0.0387486895102257,0.028115754875864537
HALLMARK_ANDROGEN_RESPONSE,0.07463147083994226,0.05342857951005294,0.04740429896120148,0.020494441886614746,-0.05522741129633524,0.10189406824340992,0.09331639738524074,0.10565563201898312,0.1161654372109252,0.03353302468249588,0.07744356297417926,0.10997166421654359,0.06310661245546668,-0.02312628447555137,0.041340837698932875,0.045567974458454286,0.07914054171069888,0.12108388458046239,0.12331401787014407,0.08785380419170381,0.07085345551078835,0.0853994479360337,0.11858575574972546,0.1160326204325757
HALLMARK_ANGIOGENESIS,-0.09121752122592011,0.0324158967142074,-0.02811995334701433,-0.04426666271459788,-0.037195812570197787,0.040459732880256366,-0.04475436577298321,0.08499642505006035,0.10527973029430793,-0.041060523075315165,0.002647115975129846,0.08632859895298325,-0.043480715073029946,-0.011695581276564346,-0.13694121053269626,-0.04431033063610375,-0.01438236264243951,0.029417718656639433,-0.11357362370410697,-0.002644702735784019,-0.00335729586800863,-0.2517219896385593,0.028595319960422246,0.006506870854609452
HALLMARK_APICAL_JUNCTION,0.06358490246197847,0.0393548777767526,0.03148054028029944,0.02370440622409736,-0.016652509609432865,0.030594961607769137,0.009637904126165914,0.11289088872614783,0.10206687739968387,0.017045230566139297,0.0491247461348216,0.058216456048055934,0.007261996678953906,-0.018728506479538793,0.10794415923970856,0.06695369408840363,0.21379444208931578,0.13174020777183823,0.13313004068859263,0.03176850382613413,0.008163449514906473,0.13637008662644814,0.08091240088538815,0.0631982523029417
HALLMARK_APICAL_SURFACE,0.04346144922902754,0.014810480207566874,-0.042082588035316004,0.020267576554366055,-0.0015296445907649703,0.008770325222522392,-0.0006479199426933828,-0.0038354662434804936,-0.08130325419140448,0.02597404909969234,0.0837109320015462,-0.0022078716959655015,0.01912653543824228,0.05187367093302813,0.027165640056192673,0.07959703561953385,0.1567108240866177,0.07844497851909314,0.12644663621806307,0.009658007296831746,-0.06124034398152944,0.06067029685624114,0.039188775953862554,0.03408474662270813
HALLMARK_APOPTOSIS,-0.025225934263680038,-0.020829751621920158,-0.009551438981907665,0.006634090012096233,0.04968099245027645,0.0518330403002346,0.013300584460862913,0.04893207968021144,0.03897341584350424,0.02270531564910859,0.044393468797783525,0.05067587789081982,0.05033486002450538,0.015727137267301315,-0.002654445268340904,-0.016829871494285345,0.07685829013689914,0.008304025903402614,-0.02175982589874959,0.03894731419065636,0.004267344835391805,0.1056545834472454,-0.008336307305124057,-0.034064225647219615
HALLMARK_BILE_ACID_METABOLISM,0.005918254583559469,0.09902274693477214,0.030252455129350268,0.042233826961388825,0.007065694327406602,-0.004732486268486047,0.005190222079961943,0.1246214223493887,0.10600131096230399,0.01677988974985874,0.030207663925995748,0.05750646487621218,0.01450011628854483,0.016345406254030997,0.10986631586409036,0.05457531386864276,0.16068385230110582,0.13765624146891575,0.0958773036371693,0.09211590972772524,0.04850126057652873,0.2893843300862489,0.12720118865982652,0.009670524540553165
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.14301521670868453,0.07504133997251407,0.0006406587287865295,0.07741180977389349,0.008998526039265145,0.03866282427539067,0.018083269858945282,0.09533370577409996,0.09757479092731977,0.02269728235924649,0.05977791186080525,0.05352783306847738,0.013844722961175409,-0.022098036614062653,0.015865235365592985,0.01653816038994917,0.1159401681267034,0.1646126512942545,0.1484753462216167,0.12862332805038398,0.024575217550059647,0.26350398364832023,0.15403594433427786,-0.034372198589869264
HALLMARK_COAGULATION,0.029010914534205057,0.06819949617635067,0.03444018839859841,0.06325852212583963,0.0345492538902398,0.028458726069047702,0.037267277502369585,0.12097484676351726,0.14405524434485098,0.04173504026293741,0.07223691700922047,0.10186327274241412,0.04647167299303999,-0.06853384121918792,-0.02592158880385787,0.018201403713200327,0.1321017624977159,0.07385338026244455,0.0962023890273347,0.059865764668947004,0.06674630008617329,0.01964928218221178,0.06166319385123006,0.0877802041712496
HALLMARK_COMPLEMENT,-0.005657677437931462,0.02211053813845297,0.014030758504574773,0.025818810786896705,0.010652412388085416,0.006495371226832823,0.05438081271513145,0.07924331236998013,0.12447620907679055,0.006371184248585172,0.053586326183935565,0.1255419796281176,0.02712490115649452,0.05337300507074854,0.06801681887781953,0.07813587622073587,0.1473264585304701,0.11778726261367467,0.1276351847991064,0.07805770453457174,0.05203973468206597,0.2341289101143694,0.062261681111367616,0.012946499399951827
HALLMARK_DNA_REPAIR,0.09629231026033683,0.08729397894296338,-0.0017865860713089392,0.09331836109927441,-0.006224118213174142,0.12171382061048036,0.11651835839741882,0.1079245124465185,0.1274146453783585,0.09558932241751242,0.0802129785335371,0.0703339625755411,0.027319676059713284,0.014258796638033174,0.16830463329286485,-0.03431764953455576,0.20915437654404306,0.15870943935931275,0.16418472836702463,0.12150111009872744,0.010436304875916883,0.2829800434819141,0.18325628239107034,0.06503118899978187
HALLMARK_E2F_TARGETS,0.0886345877052335,0.08148078396768796,0.008781390515729024,0.0464347083595563,0.0065012708431771695,0.059584629823551914,0.008151249108313295,0.1267716607109878,0.13143768193907415,0.024588480635962813,0.035478745907241586,0.011973927631997883,0.02994538930054342,-0.005788284419125066,0.04568376308454823,0.02510319620112885,0.1303359016223154,0.11697160553772232,0.12264889452339742,0.05440077570290343,0.01008481598310915,0.25431201943528825,0.15051385852701393,0.03459868129427235
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.044905266688241297,0.008111360126327516,0.026671774657823527,0.011324461729238587,-0.041840513493093125,0.03516102681500216,-0.038440912478535726,0.1333041938645738,0.1308525783206612,0.015304495518866952,0.05716356654609285,0.08991963730505485,-0.009558957176122124,-0.02344624999829277,0.009123466598029996,-0.007559545299471255,0.12400308100547808,0.011091171221162741,-0.020167960790029985,0.00038416949638732823,0.020657432889806725,-0.07631195120336867,0.06915101908065294,0.05678939532643696
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.05957374762524225,-0.02861706177556416,0.0611410928359528,-0.028101077796207446,0.011909459254792885,-0.017957619091149388,0.04028311253489171,0.05895369870692538,0.0844699027880441,0.0475355455613789,0.020241093170223233,-0.00704800137033977,0.026267873603900378,0.041684602773179466,0.06521787299426081,0.06874187547126227,0.10080046619278177,0.16742251146148465,0.12055964494103333,0.05333374128510819,0.056581595205963606,0.15773809639185235,0.10082630414099343,0.03615611845326196
HALLMARK_ESTROGEN_RESPONSE_LATE,0.06581312366621073,0.09830297211637883,-0.016021278847916976,0.028524852011938835,0.026541271311633016,0.047697095401761334,0.07540790331459085,-0.010966492289319417,-0.04228283517600786,0.06131711569434301,0.04723163511903613,0.05321348072144049,0.013398078792750888,0.023978260226789398,0.15582364680471789,-0.009490786189327966,0.11830725441168201,0.1556034067875269,0.14228051981038464,0.053433019090317356,-0.04767086348747066,0.2705435865546333,0.10231713992239135,-0.0003363104902866273
HALLMARK_FATTY_ACID_METABOLISM,0.013575908027245521,-0.0003319932507690723,0.06905697826026251,0.00010958136049165348,0.032612337377701764,0.0311929109465463,0.08241800191220416,0.0025238416025016174,0.09420025412734466,0.02203144952519594,0.020807943525930784,0.04500519244436741,0.0049707103949347695,0.01168801470231995,0.14770930648942887,-0.02248909093941378,0.07710054166080206,0.09376609515130171,0.0884459786105524,0.06750067935850487,0.000823073027966614,0.1861830811306116,0.07546812221807758,0.030940268274515972
HALLMARK_G2M_CHECKPOINT,0.08149876747084371,0.02305998182616845,-0.017313356803172857,0.038723569294580214,-0.012571852189308398,0.030216601474976422,0.001976942141019938,0.11487290709972205,0.1299516558121038,0.004064522759281122,0.03592467058455939,0.08273121836146488,0.053117769577495165,-0.013517057867624376,0.06789441010355249,0.001376427700063178,0.15036796204759653,0.12382871428814962,0.09801286372175626,0.056207285795597646,0.028571326964425568,0.18026782046093576,0.12779009912996314,0.07577699682490077
HALLMARK_GLYCOLYSIS,0.10497542671735657,0.10213097034928295,0.0448138295220086,0.0348349458162677,0.031108782411312475,0.0495785525420692,0.06476113781737135,0.034366390465311515,0.07293159762481502,0.01719500021533434,-0.004792011941918335,-0.017282483289608026,0.01730172646792886,0.06550802340177038,0.11220837203808272,0.07330879248677458,0.14752396513304683,0.165734050742848,0.09777348030953194,0.11562741187953138,-0.004028252597992495,0.25761679434808576,0.10233535845097205,0.05362281289953635
HALLMARK_HEDGEHOG_SIGNALING,0.10759768598959614,0.044256569802812104,0.08980065478070279,0.009353870398680257,0.03531196680137157,0.00567313685334681,0.08735704260073146,-0.07216132620053008,-0.09102673482587671,-0.005743876772147978,-0.015988556217013464,-0.016262865424939238,0.012067986726963811,0.13266028888158346,0.0826371706827534,0.06270057309070957,0.0562901837325571,0.11096774629396604,0.04613535363592133,-0.03533919674402215,-0.052993003389894384,0.208762405294494,0.017237251456064473,0.06541760470697969
HALLMARK_HEME_METABOLISM,0.04596531793323036,0.09296086475230583,0.06686954092156515,0.02383403505160041,0.057379165915451495,0.06924098250344822,0.06431010985402606,0.07615912606262312,0.10427358315051051,0.07951789277093466,0.04331322067386647,0.04018143110372488,0.06356681994403848,0.06871153294407677,0.1515299227311877,-0.006256314410766213,0.1607243519449252,0.16929232556921425,0.17263706071628135,0.053083647552061866,-0.0028621962135795542,0.25523224735636996,0.04382433164178703,-0.04238050432706284
HALLMARK_HYPOXIA,0.019019456612458362,-0.0014280843238324173,-0.03213797559809871,-0.053011767551573725,0.002977878154034061,0.05443895652723459,-0.010180726009784771,0.019777062362050485,-0.033631807246643296,0.012439197772384244,0.07597989534987902,0.038674763867331534,0.023020948681610327,0.024710762564781007,0.029601164455004214,0.002075256432918067,0.13879240839713666,0.016817154416750593,-0.03531778184384853,0.035965822550927055,-0.05384133429652622,0.018426044317962194,0.05598167056537475,0.06988363783438996
