,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF313,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.007093854804474419,-0.013654235578023411,0.03383309742225189,-0.10403604980847,-0.027041392703517023,0.010077335634547836,0.07693089210030206,0.06657561199740002,-0.050684699100918836,0.2051409801601544,-0.06173225984426906,0.025667320587878274,0.005000160755406366,0.01782538132860083,-0.09088446319024261,0.15225062448861956,0.01371330994798115
HALLMARK_ALLOGRAFT_REJECTION,-0.03602053712717707,0.03062821922642718,0.0033981787415343803,-0.03594590660972954,0.030114911488884857,0.0057593758393238445,0.07148276408143357,0.06444611939390471,-0.006941980573033235,0.10346659631850766,0.019054722483038463,0.023770756397354185,-0.031227946285317137,0.05037781836766221,-0.043983119441329516,0.2640129426594485,0.05173772042254209
HALLMARK_ANDROGEN_RESPONSE,0.037768253289380355,0.07440272659407202,0.013364347194001014,0.12708224262624326,0.09062403781445379,-0.05159403414174781,0.08296815600656327,0.07524995032574822,-0.023607928501466844,0.13915469768985586,0.011152754245416324,0.08658893444254699,0.029838516444027473,0.033916597636544865,0.00966933144443573,0.250163739862803,0.017300559320747585
HALLMARK_ANGIOGENESIS,-0.028921142943388402,0.05466160899628539,-0.004552501058727452,-0.17824585460111872,0.029636575410506554,0.021895926766241632,0.09099810493384206,0.07850343917591139,-0.03570511705608835,-0.1533832095540419,0.10761340300981366,0.022481393814856195,0.04108403264064238,-0.038963212301301994,0.03279331683972132,0.09239880461559238,-0.08151358401080823
HALLMARK_APICAL_JUNCTION,0.015118427972438722,0.008332131024531703,0.006724792101288212,-0.10240907462350787,-0.006044317231366646,-0.0018638994428662775,0.08716519066618907,0.12664306955252677,0.013117213264052996,0.13612500795794227,-0.008008997251103113,0.02161265916697194,0.009596268924782518,0.024346268653250843,0.005755697916671665,0.28583471343430283,0.02268250372963804
HALLMARK_APICAL_SURFACE,-0.0025184519014443854,-0.04958618578760723,-0.007061268934428755,-0.16688021971767059,-0.0613702166280792,-0.0055788877416070954,-0.05381076296971684,0.08930456327963726,0.006699561330643903,0.061251391704214064,-0.037595476665389344,0.039750706761717776,0.048340937403487,-0.016499292769196438,0.028442272508104542,0.24597435425430647,-0.05772303965451213
HALLMARK_APOPTOSIS,-0.083042113618225,0.08020882786061406,-0.012572691978250904,0.13401645718351032,0.03165401310573469,-0.00018153773706244258,0.0047705931373636075,0.10884969885174853,-0.02164185301818912,0.11362016042124447,-0.0840346106762966,0.11488920130524664,0.09058906507436922,0.04716253207061721,-0.07277839390515034,0.1710513370926296,-0.01858981425773595
HALLMARK_BILE_ACID_METABOLISM,0.01985565788597994,-0.009726936167643342,0.003263845129410309,-0.1463581169368664,-0.05038271331305801,0.04117248804430178,0.07561013337284281,0.11298508939548704,0.022983314867779624,0.07628673260538008,-0.009450866762794113,0.05912413128304005,0.006638682768716283,0.03155072851372577,-0.0533535478123533,0.054783567351350065,0.05722914657947389
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.03965807117090393,-0.03795969023095866,-0.055872347134366264,-0.05769166767386342,0.04785950497684415,-0.04041280563098141,0.062344423503300245,0.06324920144587022,-0.04241112981364263,0.18614180106392086,0.021896536013097243,0.040547103429952464,0.019244803695759746,-0.00400602160783948,0.0025165530566447006,0.03481652318875868,-0.03128468870467961
HALLMARK_COAGULATION,-0.050819886276219056,-0.00022948757071672513,-0.021561404973981898,-0.11957803432895873,-0.03784562845086571,-0.02810925618670552,0.07389966645642536,0.10216718764418235,0.016668898890932336,-0.07157214808281909,-0.04924073075615173,0.030417914420477355,0.045696704506108125,0.018789481640888554,-0.07352003668647908,0.2851956732202371,-0.01644721091998829
HALLMARK_COMPLEMENT,-0.02893757446552045,0.04215814351529133,-0.009806709143745165,-0.05081030944613842,0.020395970800422887,-0.032867800909909865,0.06965745827866483,0.1233704426786109,-0.03258874970848185,0.16525483050705791,-0.0381964864049241,0.09855354680410203,0.08441829236764836,0.011295323063506122,-0.05234223067538572,0.07488995358129988,-0.04002023288087403
