,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH8811Bbulk,ZH881T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.008898600097537266,-0.02026972204586521,0.03868661127220375,0.037758349423124275,-0.04498771918988812,0.05805826528722415,0.05961012634578977,0.070245315997287,0.03316694695152686,0.0048435377009981954,0.024816522417611245,0.04696698194087972,0.036369863531531176,-0.10173625500776642,0.019692790492112193,0.06512685448806187,0.08549796221485044,0.07671184451911182
HALLMARK_ALLOGRAFT_REJECTION,0.04131257789757011,-0.036778815137332534,-0.002116523205484028,0.03393888585820248,-0.09609228732775749,0.06343154739769705,0.09220728643219644,0.11070701487309038,0.0216614778492498,0.07284753961259322,0.05905427713289469,0.11218913902438293,0.05241147456405847,0.060957394314623506,-0.11266182489048907,0.05898567806748411,0.03696388809313907,-0.003071621593284095
HALLMARK_ANDROGEN_RESPONSE,0.004062282577354107,-0.0460428675195315,0.022155888952580787,0.033229369206780886,0.06502048588020042,0.041530691088627295,0.04474446677932043,0.12299035892357545,0.01219727285680847,0.03664954411066233,0.09830223717099185,0.09721077614185801,0.037123983070450624,-0.06821501233602596,-0.012323154329863558,0.1081091211757647,0.002505225818237363,0.11002780666364431
HALLMARK_ANGIOGENESIS,-0.03038061609834725,-0.046068227326721584,-0.03644671193336677,-0.039452060829748926,0.04980467324320966,0.010271168081142385,0.04829067473110293,0.10750243067006483,-0.045182641168081135,0.03702327179496749,0.058556106624965014,-0.0012803175584424839,-0.0005344608643027309,-0.05905640611312856,0.009552991076477996,-0.03106899967547534,-0.036846013069885344,0.03840286943416865
HALLMARK_APICAL_JUNCTION,0.010155467374904876,-0.044744025263274874,0.005414121780993052,0.08539583285177056,0.0020970476819347265,-0.027690601412242166,0.0715387005180843,0.11876500445549658,-0.06034066144466059,0.02098147781356399,0.015715130289235366,0.09390003341304115,0.05884784782600466,-0.10399453598187809,-0.037429144226141665,0.052845803323949905,0.030903840665193503,0.07863533436953676
HALLMARK_APICAL_SURFACE,-0.023488887538934286,-0.03043729606497315,-0.04812636640247408,-0.013446777050591647,-0.11142743353502252,0.011504575003176814,-0.009030596016657358,-0.08432690477941168,0.07512180488908636,-0.03590382572020454,0.03601257307945164,0.08370603862913156,0.03961345999622072,-0.05771160262163141,0.029497761216011636,0.06919752402252838,0.04777048963762262,0.008248741495906242
HALLMARK_APOPTOSIS,0.027305968411426695,-0.05284716567438475,-0.010095309787151978,0.06611034200522851,0.055079503822285464,0.03432881326246754,0.01849086048214775,0.03695776241231518,-0.02039899761277449,-0.02661905411345844,-0.02611846626393435,-0.031008773917179912,-0.02280302422937714,-0.039612302685952686,0.0734589391449143,-0.048278448384490434,0.02774503751796506,0.020283640640274544
HALLMARK_BILE_ACID_METABOLISM,-0.042867472414380756,-0.016768306337342328,0.018795918695936078,0.02002453384416008,-0.04201658181807593,0.020265653956412447,0.014838173354085469,0.12169503860742026,-0.018838889991751217,0.03058787531970344,0.08068001364074508,0.04405714276705755,0.026469411771073974,-0.12521456845843307,-0.006522632197233264,0.07512819947162015,0.034881100548367,0.03252268471867841
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.004728268886548062,-0.020163217420168838,0.010041811412261188,0.026314957935987572,0.021176646339000574,0.017729966886896483,0.03227925256555063,0.08160306826114057,-0.059746455736395226,-0.006783241615012582,0.08742985587492548,0.06625096630939688,0.06970512241232751,-0.16324970039838727,0.07516556053177477,0.10512791842354102,0.011199331027952968,0.08418014429040858
HALLMARK_COAGULATION,0.006982443868260973,-0.08076933720048249,0.06007602169130385,0.029130289695700515,-0.09023224811993749,0.05988875137045485,0.05475737012838601,0.09773199487300732,0.01585596626396914,0.05045407941144869,0.06110944494719514,0.1360195514413771,0.04403934700274662,-0.09288937236332208,-0.031676856503836205,0.05227150207039706,0.025716175220888815,0.06026043648449179
HALLMARK_COMPLEMENT,-0.04167247055600417,-0.05319711359242956,0.042088451381178414,-0.0001506624143531628,-0.04519939201348841,0.051461024962688506,0.11159282875505483,0.11896083892824494,-0.016930467734906016,0.02229380754897128,0.05044474074704051,0.06361064159141287,0.021160950534450943,-0.08530905050309381,-0.006384601002439732,0.056202180935601746,0.05425936214521285,0.07251474868565891
HALLMARK_DNA_REPAIR,-0.00840706498234554,-0.02131817526175041,0.016820703175472154,0.043134290771536916,0.1168911518208152,0.016698111014982735,0.07048017065002889,0.0935882123566066,0.0025106641208952,0.03554680838213002,0.024308551666470807,0.08605829884657298,0.08954516261788838,-0.09038667480233246,0.010957854463335437,0.09977522448500413,0.033086286900492964,0.0545680894037434
HALLMARK_E2F_TARGETS,-0.009867212704566855,-0.02545267406297567,0.01840442038521854,0.046167919853523226,-0.03923627477073766,0.055361098890845346,0.050437533864081216,0.10651867943690269,-0.0279916195085567,0.030010348401636765,0.0023374062968197283,0.10516490439806409,0.015237348918038613,-0.03376467927594822,0.05663782610956923,0.12713930910106402,0.05102882014968594,0.0009419890567124197
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.01795985275759835,-0.05104941306442997,0.05025462569718333,7.899288952571148e-06,0.10089222213146976,-0.019386886558074995,0.06848018290409003,0.11418657406017546,-0.05661034187373505,0.04941631143422409,0.048561028897874836,0.020667416410334427,0.010914053437082377,-0.11272480068857023,-0.016742316839455745,0.0035390149782788868,0.036941127891451674,0.033593548936799396
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.05076845178265594,-0.00047698491719082395,0.05864375928858498,0.01537070080258705,0.041374103975779196,-0.03833744248575449,0.03407118970867564,0.05452634020420665,-0.032780152650544195,0.04025208099395212,0.028323077844923182,-0.029595274643361664,-0.020035279014822598,-0.09927972799394266,-0.03285203090960408,0.05275300851203029,0.060891671492517896,0.07993309026114942
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.045660397676204535,-0.04046526458851254,-0.011648174235563235,0.05134514845143615,-0.08580355680902482,0.033765669954380566,0.04695951385429863,0.01937620248496461,0.03420922041139563,-0.015033013826048694,-0.03383059011800395,0.0794316986680772,0.035087631712106555,-0.017275201327051924,0.0355060676489638,0.12262029234119759,0.024266184903028686,0.0031581035337397002
HALLMARK_FATTY_ACID_METABOLISM,-0.03444173601172476,0.012175668420336854,-0.026172616914327297,0.020901987490437098,0.05825230737258684,0.04680756601923743,0.019414999373111957,0.1155721861257403,0.003498262759376792,-0.015515063933961966,0.0251920364902953,-0.015263289374903634,-0.0029510404720579767,-0.03591689939834559,0.05419205615248661,0.052306801673109214,-0.025139544533491643,0.022496568501182118
HALLMARK_G2M_CHECKPOINT,-0.03394774485487835,-0.053161632459399005,-0.023278579213023128,0.05709100311597837,0.028887221350936656,-0.05158908953941564,0.0585093541883558,0.09417952282726748,-0.04606063999999976,0.017387444970616513,0.003815544312821268,0.0762320033072734,0.01726974524622622,-0.02223959308321718,0.02157700659409551,0.06789988788102964,0.03571218789758338,0.014630805296526253
HALLMARK_GLYCOLYSIS,-0.029779783689687582,0.001476432863627753,0.04134073662566306,-0.0276009810602286,0.062043126517739425,-0.01890987546851556,0.03183118884832043,0.08790291724379129,-0.008203025607666732,-0.0012700473723513588,-0.036702944820970654,0.05432260975468774,0.036693860221889515,-0.11366426998427812,0.03263463832577366,0.11529143794092434,0.007568213568415977,0.07498430997050877
HALLMARK_HEDGEHOG_SIGNALING,0.000531027852219028,0.0006723148286730058,-0.04964404900309215,0.04307198080262379,-0.017179303886192564,-0.0444892680875171,-0.019371684319515206,-0.07839144664801141,0.024238382493973202,-0.010224344202386758,-0.10117842675173669,0.04829151240723584,-0.00802042338072686,-0.11453197782172823,0.11120733478823597,0.04018882917159352,0.013010075941503564,0.019642143438579254
HALLMARK_HEME_METABOLISM,-0.005382432485423854,-0.03782087238223292,0.021239816326653088,0.05921571986946858,0.03147978567818309,0.019307458258883435,0.03008938320815234,0.11277813377227987,-0.015039951103768661,0.025935006879347983,0.032949710170418374,0.10720216624222481,0.08884977958731997,-0.09092974110794981,0.0018932316219468638,0.0763946289124509,0.054448068410312335,0.08676137819111021
HALLMARK_HYPOXIA,0.0025511702708808565,0.07345503279003215,-0.056752425007865696,-0.021502427864644687,0.12472818060585826,-0.05499229569443362,-0.04026520251073378,-0.08091036575156593,-0.040098584864762615,0.02200145266808659,-0.013827921599666088,-0.0475021885261674,0.02120456048122391,-0.06052484332740314,0.07133626667545485,-0.017583729504185245,-0.0534566353088825,0.020914656839899504
HALLMARK_IL2_STAT5_SIGNALING,-0.0067227948595481625,-0.06920337340908252,0.022890082389668942,0.018511650064880775,0.08013789984026529,0.038687464066883656,0.06169251059062498,0.11568692452836252,-0.0687705408638436,0.0036043296866524366,0.08976508339303718,-0.03104024046837694,0.057178395984533704,-0.15850246389300202,-0.005972726835053223,0.09729682971665096,0.0135070619739128,0.06948344771747755
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.01933359872312149,-0.05441270029032266,0.0621109461461762,-0.008532594774799335,-0.036296167822965665,0.019596687622840708,0.030910740735234764,0.13084439044245752,-0.012959649239799913,-0.04542598705485422,0.07714016863366883,0.04142257431827134,0.025438313227018925,0.0029304154518592835,0.0022269712829826554,0.09100969269305106,-0.0007154434035610587,0.0930360181973714
