,UKF296,ZH8812bulk,ZH916bulk
HALLMARK_ADIPOGENESIS,0.01187647952983323,0.01416198186537859,0.01915421027764521
HALLMARK_ALLOGRAFT_REJECTION,-0.021048996083179287,-0.04316940857039468,-0.08144543436482186
HALLMARK_ANDROGEN_RESPONSE,0.002431052504898598,0.01074292219022313,-0.03502709798389937
HALLMARK_ANGIOGENESIS,-0.011176683274707031,-0.08063077371912811,-0.00889673086298927
HALLMARK_APICAL_JUNCTION,0.0005020484714049647,-0.008921045739223504,0.03613754889638275
HALLMARK_APICAL_SURFACE,0.022449661654288012,0.00652664060243756,-0.013366914685947945
HALLMARK_APOPTOSIS,0.019414368836076994,0.012505037688136565,-0.08273477622493144
HALLMARK_BILE_ACID_METABOLISM,0.039681329127171094,0.04062198925006719,0.10330960141578135
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.06566402963229724,-0.005836607617549297,0.09122895136051164
HALLMARK_COAGULATION,0.03653777568344476,0.009358832373106135,0.009465013674423376
HALLMARK_COMPLEMENT,0.008499507312636823,-0.00552946530402731,-0.02676631155796096
HALLMARK_DNA_REPAIR,0.02798227804341868,-0.03137617128990626,0.07122583452180989
HALLMARK_E2F_TARGETS,0.03465765071893386,0.008865086980870048,0.08585782154369914
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.043881043355944206,-0.02336669179190449,0.003304737149683617
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.0018878199068511424,-0.024164419527152252,0.03621266611061246
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.01269869902959153,-0.025342747523486333,0.09827079510592283
HALLMARK_FATTY_ACID_METABOLISM,0.03767412928842527,-0.017336530297198446,0.041776737349190074
HALLMARK_G2M_CHECKPOINT,0.041796521963427695,-0.037819555762837444,0.015775101472593173
HALLMARK_GLYCOLYSIS,-0.006294939467052401,0.008262532891835574,0.07816672268874816
HALLMARK_HEDGEHOG_SIGNALING,-0.05350462524582913,-0.020899993804594882,-0.0533793575157214
HALLMARK_HEME_METABOLISM,0.03019611473889389,-0.0391721538594551,0.08828574405062638
HALLMARK_HYPOXIA,-0.025420442104793578,-0.04478540384920723,0.047246894078695284
HALLMARK_IL2_STAT5_SIGNALING,-0.013405541547751715,0.030562359532097023,0.06244271934490731
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.03804801325729108,-0.026054690016139432,0.05639826351817607
HALLMARK_INFLAMMATORY_RESPONSE,0.04864491232062495,-0.03599605385938108,-0.024709602520211992
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.02442395216940811,0.0219982256419329,0.04823914080769852
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.04166512425970981,-0.04078168142884186,0.018103427102910567
HALLMARK_KRAS_SIGNALING_DN,0.01368529564974226,0.0413630421185365,0.0439756696558966
HALLMARK_KRAS_SIGNALING_UP,0.002588639520489964,-0.050707626207345244,-0.11883448009293797
HALLMARK_MITOTIC_SPINDLE,0.02774938560502422,-0.017319997286021297,0.04044138385649772
HALLMARK_MTORC1_SIGNALING,-0.010634563244507044,-0.03681709490224268,0.027208335847328412
HALLMARK_MYC_TARGETS_V1,0.042313263212282265,-0.026312381064535133,0.01329481712903676
HALLMARK_MYC_TARGETS_V2,0.011279452428452868,-0.00791785172000315,0.0652974469531724
HALLMARK_MYOGENESIS,0.016211358645092988,0.022435614437801645,-0.02419111958638563
HALLMARK_NOTCH_SIGNALING,0.028235624907874905,-0.001495240074797121,0.0979127714077965
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.0024956273191384486,-0.024431067614260633,0.05259225749640565
HALLMARK_P53_PATHWAY,0.04902401885883663,-0.015683632700897683,0.05125743654575707
HALLMARK_PANCREAS_BETA_CELLS,0.021312428700149707,-0.004647515261239443,-0.012778933576105184
HALLMARK_PEROXISOME,0.01144764643395776,-0.006694789680707452,-0.03848692864836622
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.010319507734297757,-0.02658266084437029,-0.02430223664277502
HALLMARK_PROTEIN_SECRETION,0.02632541218355764,-0.015064159129472569,0.03239308170602842
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.018247998838757995,0.08351047303205511,-0.02714708487647653
HALLMARK_SPERMATOGENESIS,0.0016222844984164304,-0.01395878894148536,-0.004513123983321373
HALLMARK_TGF_BETA_SIGNALING,0.005301383244364395,0.03818395833335832,0.038103993497013454
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.031192757604567672,-0.05917930822648197,0.053674509588019365
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.015586827031359664,-0.008090570252032555,-0.006584551331718226
HALLMARK_UV_RESPONSE_DN,0.0342153890693255,0.04167884025056065,0.011395222387231754
HALLMARK_UV_RESPONSE_UP,-0.034567052267299544,0.03146201336650291,0.06722231873112038
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.016779513782459062,-0.008197179472954163,0.009514891274383453
HALLMARK_XENOBIOTIC_METABOLISM,0.0098551259929041,0.004461054267530303,0.026777486305063467
