,UKF248,UKF255,UKF260,UKF296,ZH8811Abulk,ZH8811Bbulk,ZH881T1
HALLMARK_ADIPOGENESIS,0.019830971124639274,0.036745180043455186,0.018513472955163705,0.05810263302075786,0.1755788728632955,0.12816614484126457,0.047416662292160315
HALLMARK_ALLOGRAFT_REJECTION,-0.0696247235829523,0.03957523962451879,-0.0236056510454943,0.011331430790416576,0.1372419305038725,0.09105677655028337,0.04304653223882735
HALLMARK_ANDROGEN_RESPONSE,-0.015658311177667607,-0.043219526813241656,0.039011795813735074,0.02857443277551395,0.19956982344784108,0.13713944545813944,0.06973336548175141
HALLMARK_ANGIOGENESIS,-4.610266705152818e-05,0.03470805404870533,-0.04092738155806841,0.08017998831931453,0.004236741587997079,-0.05689484152621192,0.009632712593002442
HALLMARK_APICAL_JUNCTION,-0.0162321165812256,0.05431261560232671,0.019230471157651592,0.0409389916503568,0.17124869712650068,0.12419450621680257,0.125360108383438
HALLMARK_APICAL_SURFACE,0.002084228595604374,0.0911527312350342,0.023757760097431326,-0.0016556390315381514,0.09510575972611747,0.17374142645767165,-0.03268673919382791
HALLMARK_APOPTOSIS,-0.03199064290086637,0.048255182062691415,-0.017334840690214254,0.013901620235612273,0.030147404516249948,-0.085225443528882,-0.016067967563546108
HALLMARK_BILE_ACID_METABOLISM,0.008706929212113952,0.1088786067193859,0.05536468391437803,0.025739459861115064,0.14886479710577444,0.14540486206308878,0.02139142569616764
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.061105871680177025,0.08435438306316245,1.6981248309651827e-05,0.07145450270839199,0.12757382768575656,0.1520858867479033,0.009471117725235557
HALLMARK_COAGULATION,-0.04108530904148418,0.043875636945989144,-0.04164033240903368,-0.010577299769356337,0.17162425902594047,0.1067623726148982,-0.019043477465849033
HALLMARK_COMPLEMENT,0.011626816914299799,0.07780507114265986,0.0191854683617964,0.030729112589179257,0.1305223021606559,0.11224329815433053,-0.02542152636162718
HALLMARK_DNA_REPAIR,0.009076323361479439,0.03205214234223964,0.034304020869526976,0.08049676808026376,0.16333393369300317,0.16314380476930115,0.0756647097449333
HALLMARK_E2F_TARGETS,-0.013730792398788706,0.03918427905868706,0.006473389752758243,0.03261015490822701,0.076678523752278,0.1288955626704109,0.05853246478585272
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.054088021073935594,-0.0032631137653815006,-0.039455130786348006,0.002824636739785989,0.0681547235694703,-0.06041724553878996,0.03368223960486814
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.020608441051297503,-0.014219759899666784,-0.0029603113770491248,0.003051919157986271,0.12550224153426764,0.0780660643359666,0.06721620432267601
HALLMARK_ESTROGEN_RESPONSE_LATE,0.02252868398876452,0.08756110790152541,0.09764316580624732,0.03059482133318434,0.0914455922712522,0.18296935073080614,0.041151984370722504
HALLMARK_FATTY_ACID_METABOLISM,-0.03068349969731928,-0.06084117399005558,0.06874998620954151,0.031741212761502345,0.04414221779233819,0.02290153039842415,0.06827065815708548
HALLMARK_G2M_CHECKPOINT,-0.010073008326676548,0.020404377156352103,0.0486247432955199,0.05047810134335511,0.08367190719195658,0.09566060133003784,0.06902018372818486
HALLMARK_GLYCOLYSIS,0.003850972021810985,0.043891498442996585,0.03049359081349639,0.0529958063943602,0.07947744876240537,0.1188072746008278,0.10959548277658393
HALLMARK_HEDGEHOG_SIGNALING,0.04361718218437545,0.09333058387070685,0.012721566499470855,0.0539212505409061,0.050945747389185066,0.11284535293620657,0.07086709417127085
HALLMARK_HEME_METABOLISM,-0.03773235240852407,0.06030412182003444,0.03434282824636724,0.06176590303941436,0.1510869028070539,0.13762607246237907,0.034270364075295684
HALLMARK_HYPOXIA,0.01998783411697342,-0.0564968803978738,-0.019343310806318844,-0.013914242717759295,-0.02282419892707142,-0.0788854697586409,0.05191958136631791
HALLMARK_IL2_STAT5_SIGNALING,-0.03687601619035123,0.06098436046817158,0.05187889495202613,0.03378951300504714,0.1541226936209523,0.1311139902811001,0.026614924982173955
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.05814720182857073,0.03301874473373539,-0.04140054922183061,0.02218428860369589,0.04432696445125626,0.08072013614439764,0.05430909479149038
HALLMARK_INFLAMMATORY_RESPONSE,-0.004965147465596704,-0.03230528446417977,0.032948466600945504,0.02873738316407712,0.06251176604374052,-0.02444710224307481,-0.011510059971377343
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.011108464272239308,0.07336535674989429,-0.004104324357039462,0.07038053523261406,0.1736829020231867,0.1693161241772249,-0.006938357884415886
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.016513066176796758,0.02066915206641695,-0.056524596290023044,0.01337660042389583,0.05614701120971215,0.0012756098706673583,-0.0059612713757141046
HALLMARK_KRAS_SIGNALING_DN,0.05044488601498187,0.09138032605908374,0.02888787269005533,0.07519563844835708,0.12898735545833068,0.15585569050143103,0.05883353579219088
HALLMARK_KRAS_SIGNALING_UP,-0.04581374115525132,0.061142348962855995,0.06135550341012835,-0.005867765593303675,0.1355661651019424,0.1537044922472812,0.06097104520661193
HALLMARK_MITOTIC_SPINDLE,-0.043510228911200016,0.05496012091133462,0.0673074145940338,0.05597408580416115,0.15740070163299283,0.16082509169474432,0.10306914004762953
HALLMARK_MTORC1_SIGNALING,0.007376035811326545,-0.05059971400360629,-0.028257050235582046,0.04640805719762346,0.03948656550082309,0.009041572908038673,0.05512743437812882
HALLMARK_MYC_TARGETS_V1,-0.027219039199142796,0.03834314064787654,0.005774512937646087,0.06211942302327404,0.17391954292167486,0.1670110289412319,0.11538475183855976
HALLMARK_MYC_TARGETS_V2,-0.01679833340983734,-0.029775546129649774,0.02794284383111162,0.08144740685155655,0.09083940400043931,0.08353489247903689,-0.0092532666720624
HALLMARK_MYOGENESIS,-0.013302194281092533,0.057367767176837496,0.023034128617035292,0.03736920981728266,0.1751943813553913,0.13402889334429732,0.025283470320565795
HALLMARK_NOTCH_SIGNALING,-0.01282517990642219,0.0747175854535331,0.014202047028115866,0.06001161824894346,0.16396650345002728,0.17146830245114933,0.02498258188589053
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.031120600656875972,0.045710104293979,0.020741633084456413,0.0970765911362417,0.1532584212290768,0.1745837740222799,0.060487180351122403
HALLMARK_P53_PATHWAY,-0.05974439262061233,-0.005732074774204931,0.06533461576152785,-0.020817099000618868,0.16238084688058751,0.15639743494703653,0.009304263587915735
HALLMARK_PANCREAS_BETA_CELLS,-0.012260100725820686,-0.010539293757169528,-0.002717241404907427,0.059202123284153384,0.13897740198423364,0.17562449936748986,0.03571862584772958
HALLMARK_PEROXISOME,-0.00842516427554247,0.03850126426470391,-0.021293527208569557,0.025374987521096917,0.1160529223282285,0.16268655577348248,0.007037097290112969
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.028324196428968,0.0042727648432374365,0.05157780299005521,0.05436183372738643,0.11623409946038177,0.1632045651887274,0.05944483566837232
HALLMARK_PROTEIN_SECRETION,-0.009682166400938575,0.034417369467730156,-0.011140324403836185,0.08122447975999947,0.16249171167144014,0.16324773445484922,0.08928832176710093
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.011436448353148077,-0.0031219633322831035,-0.020902034444588526,0.018686571974237162,0.1244939351659745,0.15448576643141582,2.799030276888585e-05
HALLMARK_SPERMATOGENESIS,-0.03414795859991651,0.09019186846365597,0.043335689346281084,0.09464603849718133,0.16355133601984456,0.18119766936903406,0.05997982920133981
HALLMARK_TGF_BETA_SIGNALING,-0.033668743921450785,0.08697033546680899,0.04055115414731877,0.027593311178185042,0.1703793156201941,0.09305479247075481,-0.0068345736447510425
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.05526219029778421,-0.061755576240964186,-0.030786768618134553,-0.01523854748712553,0.028576234549754,0.0237277306248692,0.008488657409097993
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.026079889748826638,-0.008268759615265573,0.02710716880912689,0.07637911610432105,0.17163997150746502,0.1413723331564979,0.10614191758689433
HALLMARK_UV_RESPONSE_DN,-0.0236806060510329,0.09149327895771507,0.01973212097376909,0.033923851414541926,0.12936895215531882,0.09677029667596308,0.04324648524072842
HALLMARK_UV_RESPONSE_UP,-0.016506165296510267,0.027059081277396514,0.03651845383819365,0.0357747868611336,0.10824594257973362,0.1239659930297812,0.0966113917315065
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.006057541656945225,0.02732419092186094,-0.011637363906996942,-0.016409243358578064,0.046531175221034095,0.08398599598459806,0.0968350618258405
HALLMARK_XENOBIOTIC_METABOLISM,-0.00016776558539717169,-0.018727640342591934,0.06254717192848923,0.05349126988259198,0.20505521600034698,0.09926991736791287,-0.016910348048962975
