,UKF259,UKF275,ZH1007inf,ZH916T1
HALLMARK_ADIPOGENESIS,0.052597483987523945,0.02731092490807503,-0.023300034460106513,0.05973227536366599
HALLMARK_ALLOGRAFT_REJECTION,-0.03149772803142402,0.06068598110805793,0.047985945565642125,0.026914786750700238
HALLMARK_ANDROGEN_RESPONSE,0.028497960137489592,0.05952767073523168,0.07086137225021494,0.04210465024431876
HALLMARK_ANGIOGENESIS,0.07792992021957947,0.01139133153384476,0.018801110766361203,-0.051594264636473874
HALLMARK_APICAL_JUNCTION,-0.016659931880688643,0.04002511292532824,0.05248318018062288,0.048823508026810306
HALLMARK_APICAL_SURFACE,0.035651348726507805,0.03179727715338296,-0.015186340760295649,-0.01114256784621068
HALLMARK_APOPTOSIS,0.038828217503158124,0.06177819393812083,-0.11381052654291823,0.018374553312916868
HALLMARK_BILE_ACID_METABOLISM,0.02950479453388764,0.020623306135190735,0.03369902676658749,0.09866037113784874
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.018970597214615213,0.010081158725307862,0.018814623396477537,0.06766602161174777
HALLMARK_COAGULATION,0.021624877546226808,0.0282899395451169,0.04037971602726303,0.011445847173245594
HALLMARK_COMPLEMENT,0.003694504708368371,0.04656472295206844,0.03815996698959322,0.08164028779050193
HALLMARK_DNA_REPAIR,0.007443510677328336,0.055291956069794125,0.00867615692840333,0.09894608375058367
HALLMARK_E2F_TARGETS,-0.00464598773785711,0.030172359296789852,-0.014751024391806462,0.0685650221179831
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.03047942732005005,0.043109525741451715,0.044939637929987925,-0.011140111017118919
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.04693823422761472,0.004232317561543317,0.01457297219238561,0.06871581386642879
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.04636823886161204,0.02411806345484534,-0.006434974063652443,0.0705862527077182
HALLMARK_FATTY_ACID_METABOLISM,0.020185620869501125,0.030853837151609647,-0.002614494233469796,0.037211846136034336
HALLMARK_G2M_CHECKPOINT,-0.01754242718777838,0.050670781485542826,-0.029381716482663144,0.023559385938912696
