,ZH8811Abulk
HALLMARK_ADIPOGENESIS,0.030477284925178358
HALLMARK_ALLOGRAFT_REJECTION,-0.03297493100848347
HALLMARK_ANDROGEN_RESPONSE,0.031960051894429624
HALLMARK_ANGIOGENESIS,0.037190209354443116
HALLMARK_APICAL_JUNCTION,0.0316696344138219
HALLMARK_APICAL_SURFACE,0.011257394222785025
HALLMARK_APOPTOSIS,0.046958482801296955
HALLMARK_BILE_ACID_METABOLISM,0.0410963577697136
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.013914085492454323
HALLMARK_COAGULATION,0.014463651468686065
HALLMARK_COMPLEMENT,-0.0013149549766174036
HALLMARK_DNA_REPAIR,0.023295427858706863
HALLMARK_E2F_TARGETS,0.007535118929692938
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.06391316481913949
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.04231570348921718
HALLMARK_ESTROGEN_RESPONSE_LATE,0.015911929992301684
HALLMARK_FATTY_ACID_METABOLISM,0.0567991164457252
HALLMARK_G2M_CHECKPOINT,0.08063423485641683
HALLMARK_GLYCOLYSIS,0.044382588716303815
HALLMARK_HEDGEHOG_SIGNALING,0.030359577783814394
HALLMARK_HEME_METABOLISM,0.039087516460448356
HALLMARK_HYPOXIA,0.050064664400190965
HALLMARK_IL2_STAT5_SIGNALING,0.013666504074228834
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.00505825783756311
HALLMARK_INFLAMMATORY_RESPONSE,0.1053451593413144
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.007164419207884122
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.0667600872733983
HALLMARK_KRAS_SIGNALING_DN,0.008665030458052253
HALLMARK_KRAS_SIGNALING_UP,0.0030820516029964064
HALLMARK_MITOTIC_SPINDLE,0.020692320500562546
HALLMARK_MTORC1_SIGNALING,0.037692332439269845
HALLMARK_MYC_TARGETS_V1,0.004980954608201227
HALLMARK_MYC_TARGETS_V2,0.012861736793060023
HALLMARK_MYOGENESIS,-0.008366263232832348
HALLMARK_NOTCH_SIGNALING,-0.015128254114954479
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.007143225666513749
HALLMARK_P53_PATHWAY,0.03650061279884373
HALLMARK_PANCREAS_BETA_CELLS,0.0037579468320010205
HALLMARK_PEROXISOME,-0.023659786541029362
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.009056074702857268
HALLMARK_PROTEIN_SECRETION,0.012117726458351886
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.026811032077588202
HALLMARK_SPERMATOGENESIS,0.017086352213269984
HALLMARK_TGF_BETA_SIGNALING,0.022158251797191074
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.03731476183944045
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.0337517445192725
HALLMARK_UV_RESPONSE_DN,-0.037055466521090076
HALLMARK_UV_RESPONSE_UP,0.04943958685743206
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.059586545905689396
HALLMARK_XENOBIOTIC_METABOLISM,0.062447452692667695
