,UKF248,UKF251,UKF260,UKF269,UKF275,UKF304,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.0508663816468197,-0.027690129265569807,0.057333307883464996,0.12071729088845966,0.10440093336104,0.045482947217097495,0.08479001226950272,0.03262330448983685,0.056465373912381364,0.01409324325014643,0.053173858489308876,0.020236817429893028,-0.005250568546153744,-0.007218948476192005,0.028430353714609415,0.13137217096106157,-0.017533873351776516
HALLMARK_ALLOGRAFT_REJECTION,0.0734626547101397,0.0064988756009973815,0.013240260911359276,0.14598982144968783,0.01882075246731276,0.024130958810726914,0.061139841488601486,0.058017840002339324,0.08933511734084691,0.03832153775361332,0.014644708395594437,-0.05092564092292308,-0.00523984541942239,-0.005610299693753965,0.06691238155258858,-0.009825192083254657,0.011951974706144482
HALLMARK_ANDROGEN_RESPONSE,0.06250332400526212,0.007108385859785844,0.09407474697904931,0.10969338632158177,0.0852739672589064,0.07399654169298096,0.08020345038585946,-0.04285786599601032,0.03504306034340275,0.051409656029896264,0.04682439934428473,0.02246186767454333,0.029330968038136642,-0.03710995812892911,0.1085796935963383,0.11784709498895994,-0.018571795432653256
HALLMARK_ANGIOGENESIS,0.041877437359604565,0.05993133570603565,-0.07995085274274791,0.13502499270762156,-0.0022444878734999793,0.012062078271122491,0.10645594803526438,-0.03965155308557364,-0.045438820180896615,-0.027231262169070382,-0.0028155657527924385,0.03368023085865069,0.04684766870794634,0.0036959195615371087,0.026334992968497676,0.12091550693769376,-0.06688795919481101
HALLMARK_APICAL_JUNCTION,0.062044917335847084,0.019170978808486446,0.106772736831334,0.1204588673114825,0.06764355276183756,0.12208551939331103,0.053281877533125854,0.022363923822391156,0.09229208014363872,0.0291132652064861,0.027816285004183615,0.032674931431143306,0.009342047184507974,0.011812360678354509,0.06900702822071551,0.16340248574854355,0.008473020572650673
HALLMARK_APICAL_SURFACE,0.006524132088058613,-0.05947655048074646,0.04893551001827791,-0.034318351197730454,0.0012238459500618327,0.032169802706305484,0.1097411530606281,0.06719550480376021,0.09968261150840078,0.026295344208639937,0.0035035852314972064,0.10546980631622303,-0.01716240642002093,0.03950373321453562,0.036530791528197944,0.08782843318442167,-0.023061464602346222
HALLMARK_APOPTOSIS,0.09660374594830513,0.0011240178136255113,-0.00785256276949916,0.010698197236650643,-0.009582325221187182,0.021518724304123205,-0.011813265033203062,-0.02162048620895114,0.023885301584742818,0.01638731757731133,-0.06369550996500689,0.04497265200224995,-0.003240489872564021,0.0056748146169875125,0.002617799873379289,0.035572579653495355,0.043664105878742095
HALLMARK_BILE_ACID_METABOLISM,-0.0026988071628794123,0.018690784884626555,0.06559336775215756,0.12370515665548831,0.027782502207379413,0.11402981107884547,0.040841526429271205,0.07530886557180115,0.060410864398131106,-0.050662856158475704,0.08165290316431176,0.03951877957956484,-0.021622641755491893,0.025652258758849297,-0.0016111083963841627,0.14468704594131596,0.14876675994481375
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.024787287983604814,0.07035075809982079,0.06981926352642709,0.0867584284780639,-0.014889398513908839,0.024904561749961703,0.14540842556257677,0.03614078667423031,0.13587438708825675,0.021702696691008952,0.06937237565513267,0.0253342254355982,0.018479834619099935,0.027155443887174436,-0.009863216738272826,0.07136312330534143,0.07128000308654323
HALLMARK_COAGULATION,0.13124911292232366,0.0011545639731999396,0.045500306519254165,0.11716170013654963,0.05541918013342137,0.0423773599091304,0.008921785361975963,0.07234724039249546,0.08699148954318559,0.02203395141255263,0.008144080919191202,0.016640481299469916,-0.045981301794900335,-0.01885439194238029,0.06438528051304583,0.08034501026433226,0.03270969613720261
HALLMARK_COMPLEMENT,0.09431184106313378,0.013625584548000174,0.09535614990597645,0.13169922593889946,0.007956291271696687,0.0415402072751408,0.068279944402654,-0.05914323144504257,0.06761572003022273,0.07289233300205153,0.005863253918953063,0.025815716238415075,-0.007261588426633065,-0.06621388212306936,0.012126891312450672,0.07171629011656272,0.011395617316061033
HALLMARK_DNA_REPAIR,0.049006180215677646,0.0376027319666519,0.07534844582581039,0.17228286515270005,0.09250155160432395,0.07760657426374067,0.10008710194005598,0.030163687188004107,0.11115150847847322,0.0526536124614696,0.0475203850902756,0.023680888751915107,0.005071065853339189,-0.009788400448051359,0.029290090856933702,0.12229631278912108,-0.00788593522622548
HALLMARK_E2F_TARGETS,0.010712047160083393,0.040731386016537384,0.12651322815173038,0.15269427834270866,0.04121627222943384,0.01862877666206237,0.04809585160456267,0.047160970684055725,0.04090792377344718,0.05702752544553694,0.05317570022947257,0.0205590818485893,0.01709979830698942,0.007855738990415579,0.004643662797456188,0.10751219366492482,0.08280352018616213
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.13630021571428344,0.0374428778512902,-0.052727481858719075,0.13769396922876975,0.008376204832239914,0.06250766255793906,-0.024881040699757752,-0.04326648313475177,0.0692710770621041,0.06583557642579504,-0.05593352762145768,0.005592806373286474,0.02026451719889653,-0.03807965930859857,0.07254758899427527,0.16983770092942224,0.05473681291748266
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.06567544503861697,0.006170222636946386,0.09457150998418108,0.07372848911339133,0.06773788255557268,0.044714293648293164,0.03922490989742016,-0.03385144572341699,0.09989249073379596,-0.018173630778715512,-0.023721891696072157,0.014540396510928085,-0.018058046397751132,0.030580720739264815,0.033188076807933405,0.13517254714212015,0.03441259039828744
