,UKF243,UKF248,UKF251,UKF259,UKF260,UKF296,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.08494110552270942,0.06039061797182847,0.044195100263081065,0.026416732305275685,0.1065844263668397,0.05194320390509955,0.040275365896056875,0.18818974242366923,0.09240176971130484,0.04441789801174335,0.04735098451047756,0.035325068306790657
HALLMARK_ALLOGRAFT_REJECTION,0.055572596135912915,0.026055353861626347,-0.04273995660102242,0.04979072950724768,0.08565378357266505,0.006465470482809166,0.04635921634337063,0.14069786610751892,0.13741462811942198,0.035499100672194465,-0.03755231691718839,-0.043303639249273995
HALLMARK_ANDROGEN_RESPONSE,0.10315617074207159,0.09009857918850754,-0.0034632593996450417,0.06030557922213575,0.05006583421317132,0.04607195496284581,-0.010876928350037304,0.09182911336490492,0.08707538964558684,0.00572813429240366,-0.0009485946528530402,0.0011142081184529592
HALLMARK_ANGIOGENESIS,0.06612256520921979,0.011330239469392364,0.0833499270737859,-0.03786953642120712,-0.05360762054580341,0.053089291907427213,-0.0763991302835832,-0.06783520215547217,0.0042746443342930405,-0.00831447209383287,-0.09221225289324467,-0.029306532886563187
HALLMARK_APICAL_JUNCTION,0.08850024646251263,0.05563748808376392,0.021604013841390886,0.028852163024665145,0.05302258893011551,0.005851474491688739,0.016067916470102,0.1553442819350198,0.08063513330482489,0.040564074264478375,-0.03550642972706118,0.05035985319023035
HALLMARK_APICAL_SURFACE,0.09822060049682364,0.058966496739126184,-0.028453056477416375,0.024192001367957794,0.09758592326416504,-0.033639754016769365,0.10228125741630044,0.20063093762503276,0.054723465807600395,0.07967089958138796,0.025845557531146587,0.016536309790824037
HALLMARK_APOPTOSIS,0.047109615922691125,0.025698058464050613,0.012916270910179816,0.05066326878488698,-0.08775273156560848,-0.01628365547150961,-0.008766739897382289,0.07551216277238816,-0.044841352417949544,0.02322969339786645,0.0038759947536106125,0.00667107018811439
HALLMARK_BILE_ACID_METABOLISM,0.09920088088142487,0.018719425830845852,-0.008413987126396232,-0.03062594632372364,0.06812548991893971,0.028361166109621885,0.10312084765440845,0.0970480718613187,0.0997253988140173,0.04010631513890438,-0.007094525539666237,-0.03934122627383143
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.10041368979396319,0.06771088595707997,0.08197211857543156,0.05284511592442447,0.08239322798962266,0.005022710125822659,0.08367900282787366,0.1905685586090545,0.05869056282555235,0.051025298186354914,0.07970957956116193,0.033464346988384776
HALLMARK_COAGULATION,0.047467562025113146,0.0491047575808506,0.030577569759328037,0.04476269200188214,0.04428919216122494,0.08587620586931359,0.10234069878031572,0.1658282478446568,0.08259436717932243,0.08302623312670454,0.060899956486781745,-0.004774977866430909
