,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.09707984160510595,0.030152115157099594,-0.06387078905965823,0.02841000119429512,0.10621242156758429,0.04785140943241672,-0.010670055866585273,0.07085344426256901,0.11210795951830538,-0.013249095467781304,0.010544547525549605,0.09259036715334419,-0.0860286736639505,0.09060401686915764,0.06767026254493581,0.10093593866234893,0.027956086747057702,0.12552879647576243,0.05435868050740299
HALLMARK_ALLOGRAFT_REJECTION,0.04389239544825101,-0.013463551684195751,-0.007098155777883974,0.024575774220296526,0.10326464037243516,0.05701792172808635,-0.00297156156981118,0.0468958933127146,0.13781147686039633,-0.029249955731500712,0.03927847745091952,0.09741044515489784,0.05496131072004182,-0.02033158535465468,0.028900031979203045,0.09617207898167962,0.03032875231797592,0.09002884137533869,-0.013270090176896494
HALLMARK_ANDROGEN_RESPONSE,0.07013175626937744,0.07243141361880721,-0.05278120403713049,-0.0056413532339374605,0.07146652749169413,0.0636895517484555,-0.09420331138854637,0.05342292324709914,0.11441874125733387,0.01378895178875925,-0.019408587901057813,0.1167164518680694,-0.03881162140248581,0.07047620407112086,0.09614840746484259,0.11713511481544804,0.06505541789033704,0.041616844855357216,0.06610045034138103
HALLMARK_ANGIOGENESIS,-0.07623607157288938,-0.010456443997223902,0.10560385813793909,0.041982164526997864,-0.027555593944769963,-0.005238043590016054,-0.008108262109300345,0.08220560709638305,0.19204001547192334,0.04182229668715201,-0.04701599267245884,0.10988562155644843,0.004006687505954974,0.07845055951317383,0.014835975218071479,-0.13948154347812616,0.006267222866660688,-0.09896216514115275,0.013317841639160428
HALLMARK_APICAL_JUNCTION,0.06626285437417664,0.05348144219477557,-0.07962121138404378,-0.011025797806338297,0.11656370587456064,0.014896427117895442,0.0028535187563734025,0.06640049055201226,0.16337582109452362,0.00973586188255017,0.008373414216681991,0.10782664922363344,-0.1279127503174254,0.06570330545333962,0.1013645500292894,0.100706896494036,0.05696273803425533,0.0958365347977555,0.09345729565255778
HALLMARK_APICAL_SURFACE,0.02918965145372183,0.07353180099218216,-0.12403546761533614,-0.07693268879668202,0.13732998578439104,-0.05492871308321461,0.01691824164621035,0.045060590978485596,-0.05872046871931525,-0.047458703099254144,-0.014678609003358234,0.05022624735601963,-0.13084583279605871,0.07838949115802449,0.08143888655551001,0.07289370453977874,0.03078438253444334,0.06933659408392145,0.04320525626785724
HALLMARK_APOPTOSIS,0.014181145104459243,0.04848433610156777,0.025338046611708572,-0.0011277192992905785,-0.09778036816895692,0.06875434813953357,-0.09294657352394108,-0.029467603575888096,0.03910788391743332,0.027317045881569406,0.012952871657457241,0.021128972596623236,-0.020984231649912137,0.04477178898895615,0.0022038211292462655,-0.019798456681986015,-0.03445568354718898,0.009339059357702526,0.07718032946062223
HALLMARK_BILE_ACID_METABOLISM,0.09043306283154483,0.043883809622600065,-0.013375086238829537,0.03312144675434957,0.13133878029636345,-0.044056287159654546,0.02966872781997989,0.07196685389824115,0.13715175597163437,0.015239361195662325,-0.05642942010364746,0.09123726351032768,-0.15898148883153107,0.10100601174316806,0.09397991411013126,0.07995059526064373,0.06818710598978871,0.12019968499935456,0.050042336821886337
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.06280708937354515,0.014507236939972093,-0.05792112192468177,0.049457107443854835,0.10958048532790021,0.028412170875533185,0.005320177688463157,0.09866735342978339,0.0722181997291802,0.07289184860170367,0.004660666419464994,0.08361725479824567,-0.06698174005662594,0.05255195257570695,0.11737037815688757,0.10820758999518088,0.017585321937547718,0.09021381519613234,0.02832406138368745
HALLMARK_COAGULATION,-0.021936296154125377,-0.002064500119088685,-0.07775309698057001,0.0073428394700566545,0.06358231912452264,0.017528968126122316,-0.052627061321092974,-0.0011864668904390538,0.12764795430699652,0.04217590657506706,0.008748328588754264,0.04765768220064648,-0.08542887003526903,-0.017660265264915133,0.05379956421055409,0.06697697089667187,0.021977054682378337,0.03340702331088558,0.10258920648878772
HALLMARK_COMPLEMENT,0.04826701365736547,-0.04721605780182222,-0.022377751276124767,0.07630902093129063,0.06594652200737426,0.007631943920028365,-0.10376911521868064,0.05272622918572666,0.17633889002156045,-0.0020272356599833874,0.0014458439437770676,0.15771671473091967,0.04192325289268426,0.025676982570483634,0.06883823326350542,0.0597681012289825,0.021345228566529973,0.1451370357369801,0.06622633888356731
HALLMARK_DNA_REPAIR,0.07884618109849133,0.09884198742117077,-0.06174091608736709,0.04440859102493045,0.10513353509863822,0.07970148019193009,-0.00635751690434803,0.09294471776160995,0.1524860951085094,-0.0395398755530213,-0.0049235545465378195,0.08741248752759989,-0.08417541378992911,0.08967834191469329,0.10669890368313445,0.12603781696804137,0.07381435565903509,0.10962888235087018,0.05556276977393368
HALLMARK_E2F_TARGETS,0.057139455160215014,0.014465549135987087,-0.1023532583685572,0.0777795193794553,0.11750056995876987,0.004427632477609033,0.029178590129874678,0.0821832592720264,0.15416985614842732,0.010930894927445499,0.007800915809509431,-0.003254851535464263,-0.12105353372357097,0.014616290356947219,0.09413881031116932,0.08272365374372871,0.05770654786165797,0.06472691844172059,0.04101716906836521
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.05252333334019354,-0.010300489556833508,0.0205062332967518,0.05227784376220526,-0.043148023649303355,0.07236140093556312,-0.04317727876044211,0.07711632648055526,0.16464046397679025,0.03534424682909046,0.017973901271672827,0.103178171115238,-0.04751180944326883,-0.017467162438971177,-0.004482284512490996,-0.029350761496719724,0.04555503734402817,0.010445306173703138,0.06435782932882893
