,UKF248,UKF251,UKF260,UKF296,UKF334,ZH1019T1,ZH1019inf
HALLMARK_ADIPOGENESIS,-0.023661138862145367,0.05690145660288512,0.0799739584980511,0.021977005865282968,0.06087042746485384,0.1552363416303883,0.14064438749360036
HALLMARK_ALLOGRAFT_REJECTION,-0.061980620085961086,0.07433043323803136,0.10596047403235404,0.054601846302828966,0.061125609002481346,0.04108912230090881,0.10631819483300865
HALLMARK_ANDROGEN_RESPONSE,-0.021894118715864032,0.03242180054619864,0.007043514068306419,0.04631866562485832,0.09271449473520582,0.13897148528167882,0.0829388980662423
HALLMARK_ANGIOGENESIS,0.014962777118600187,-0.026133401732560416,-0.03739327932622075,0.07914245834238133,0.12406404676679768,0.059026214054631,-0.04610700924080743
HALLMARK_APICAL_JUNCTION,-0.018700116610777664,0.09298356409917967,0.04922293759769505,0.03963410344442434,0.1112795899187583,0.13558866087915367,0.16228355173664524
HALLMARK_APICAL_SURFACE,-0.045229646972648564,0.029449814135830227,0.04372431387844197,-0.05306653468005683,0.02982730333868824,0.0461991606751196,0.16834143576726934
HALLMARK_APOPTOSIS,-0.026392702936591378,-0.03997430110519386,-0.08454622118948066,0.04873442327725612,-0.05748989585249785,0.0063219602741349775,0.09097763565022332
HALLMARK_BILE_ACID_METABOLISM,-0.039416111349014925,0.08929786029050525,0.11095346006088366,0.05415905689903334,0.13819943802911855,0.10228725372071383,0.04868541191037745
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.01591415369785649,0.04015704221477913,0.09055514504686951,0.061181447853850074,0.1299010373775078,0.025242623982592534,0.15311125097549164
HALLMARK_COAGULATION,-0.036453327645099995,0.026130997012473803,0.04399474879040297,0.06420790345710221,0.07149247462087571,0.0783627367677239,0.2481599375758351
HALLMARK_COMPLEMENT,-0.03217821249678824,0.04424285836505977,0.06859876376555166,0.04344677396361715,0.007019146823770636,0.041690313983403435,0.12768394656870657
HALLMARK_DNA_REPAIR,-0.011154030552841747,0.0815334527047164,0.05766142819300225,0.0661429379441211,0.1370592594562985,0.13723196390144862,0.17073320352333135
HALLMARK_E2F_TARGETS,-0.0055292928488590845,0.08767406742437107,0.07148382711739273,0.008205000720261927,0.10233468476545274,0.12084246131024386,0.17387520601474885
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.0211663880838594,0.0208946363218703,0.034866581507722864,0.09317607029518964,0.09260877366308352,0.0712086595787982,0.1947721526341963
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.0021070951826818126,0.01677157098893755,0.03285665059136974,0.03707177131848549,-0.0381154915136869,0.03474206617655758,0.13684004069533848
