,UKF313,ZH8811Abulk
HALLMARK_ADIPOGENESIS,0.06570270154743009,0.04920201944007443
HALLMARK_ALLOGRAFT_REJECTION,0.03082473117548306,-0.016425703162384942
HALLMARK_ANDROGEN_RESPONSE,0.02245396038838967,0.09190111492641169
HALLMARK_ANGIOGENESIS,-0.0696486387400552,0.0756018843619822
HALLMARK_APICAL_JUNCTION,0.05044574068262111,0.043026107704163985
HALLMARK_APICAL_SURFACE,0.02194179137317797,0.04045841684357687
HALLMARK_APOPTOSIS,0.024745170567015935,-0.02957231933250593
HALLMARK_BILE_ACID_METABOLISM,0.06611760749517401,0.0704362566794203
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.06116903619164683,0.05147932460769463
HALLMARK_COAGULATION,0.04395231467210449,0.053555930029765615
HALLMARK_COMPLEMENT,0.04156490060834414,0.060615121692777094
HALLMARK_DNA_REPAIR,0.06810210052331539,0.0503331805885217
HALLMARK_E2F_TARGETS,0.0685752257791878,0.07986305327256843
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.013780866038527026,0.07148047180871675
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.029086785354784334,0.11828631055704641
HALLMARK_ESTROGEN_RESPONSE_LATE,0.04949379357146271,0.07320984025025075
HALLMARK_FATTY_ACID_METABOLISM,0.007386030956028514,0.06849054287922221
HALLMARK_G2M_CHECKPOINT,0.015398790349062748,0.048224881402058384
HALLMARK_GLYCOLYSIS,0.026110714402007233,0.09196687098084912
HALLMARK_HEDGEHOG_SIGNALING,0.002855993532696189,0.09666056825911784
HALLMARK_HEME_METABOLISM,0.04353233800541696,0.06782643052585885
HALLMARK_HYPOXIA,-0.05133576600664285,0.02884460150151849
HALLMARK_IL2_STAT5_SIGNALING,-0.016407804402819456,0.09530889403644469
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.008705700703376085,0.07896392312731959
HALLMARK_INFLAMMATORY_RESPONSE,0.012779778768687087,-0.009853742801780401
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.06550997384818723,0.0467438056159042
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.03597640768023817,0.06964175976883082
HALLMARK_KRAS_SIGNALING_DN,0.07896395789250378,0.071846728161444
HALLMARK_KRAS_SIGNALING_UP,0.03816137503735927,0.1195933275073178
HALLMARK_MITOTIC_SPINDLE,0.056555307833418944,0.08296172977705817
HALLMARK_MTORC1_SIGNALING,-0.022712307694617524,0.11313159143629382
HALLMARK_MYC_TARGETS_V1,0.038028547049888735,0.021146830858870987
HALLMARK_MYC_TARGETS_V2,0.046712769026468384,0.013911927951939107
HALLMARK_MYOGENESIS,0.004523320467916959,0.03502706504641776
HALLMARK_NOTCH_SIGNALING,0.06166700408770983,0.07088203767091963
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.06306536393840673,0.032828726301664626
HALLMARK_P53_PATHWAY,0.08038536350075183,0.053357756711579385
HALLMARK_PANCREAS_BETA_CELLS,0.028168207146297506,0.0514911650119908
HALLMARK_PEROXISOME,0.02162949876143502,0.025898037719163523
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.03762948069249889,0.012580138224910588
HALLMARK_PROTEIN_SECRETION,0.03680989720588173,0.09331014750130172
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.06747512204473237,-0.005060958864418556
HALLMARK_SPERMATOGENESIS,0.03423438820079852,0.06713649123502526
HALLMARK_TGF_BETA_SIGNALING,0.06188007367875165,0.0011119505150306076
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.020918773438038517,0.03938488314744411
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.06716799022902299,0.05955364190184444
HALLMARK_UV_RESPONSE_DN,-0.01444393436911984,0.06203732905261278
HALLMARK_UV_RESPONSE_UP,0.07674876501254019,0.06994034523088864
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.0036826278811828853,0.004152345720687585
HALLMARK_XENOBIOTIC_METABOLISM,0.041473343458609535,0.050293807463491755
