,UKF248,UKF251,UKF259,UKF260,UKF266,UKF275,UKF304,UKF313,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.02986128982677041,-0.034069815595371276,0.06165022143168332,0.04524236800149123,0.05130025936924753,0.04963372071449819,0.03129247309846932,0.01451074839063533,0.004967392475773918,0.0908189347734777,0.1065287086367032,-0.0049506926719541135,0.03607458569689884,0.15109278730738504,0.07327273547092009
HALLMARK_ALLOGRAFT_REJECTION,-0.017808725356977913,0.0445650055933742,0.04563923968969101,0.012408231922360792,0.009595501868730804,0.004399702631476008,-0.00114435594721515,0.03524591758202175,0.018174030252538807,0.08451270322159245,0.055230877371947575,-0.004497863820000247,0.022277700432697632,-0.012136908014720957,-0.046142613095755014
HALLMARK_ANDROGEN_RESPONSE,0.013906284512508624,-0.04007643947416183,0.03261715423881363,0.00582071045514195,0.07864602608561813,0.00930625324656504,0.033930978937889184,0.08209075598887842,0.07750055634185316,0.045581952829458844,0.09011603555589538,0.0019999814489295564,0.02253270355036626,0.11074974211112483,0.06434103566411821
HALLMARK_ANGIOGENESIS,-0.07433850339226057,-0.027056363470900634,0.054735660793079254,-0.08848487675894066,0.005355526715059307,-0.0323143497347166,0.041591185108357576,0.05037929269727775,0.04517135487695559,-0.01796472248212347,-0.03280441373954302,0.04213545410925003,-0.003328346004107786,0.06434838900845403,-0.07453921642216596
HALLMARK_APICAL_JUNCTION,0.017560414334254346,-0.02407920591139673,-0.00967283723832603,-0.08200271692627348,0.07806779892793946,0.014178774693043428,0.01628433478961833,0.040924511946719706,0.06447325055340575,0.06986684796327086,0.09840142177707278,-0.015448623272141575,-0.007168100192584614,0.1394232098753763,0.11593903196179116
HALLMARK_APICAL_SURFACE,0.06622566891293184,-0.0326079394447546,0.0007244314839517782,-0.011057424433822587,0.065556475276232,0.0018428930997506402,0.07268101995745609,0.09221395241118012,0.01437987020978501,0.09745462582734297,0.09267172774477728,0.007548057280734194,-0.06668911461183541,0.025055575388386864,0.06358419787742305
HALLMARK_APOPTOSIS,-0.03435740100117347,0.010423128778172358,-0.02058846827524652,-0.01119229348542468,0.024919330832450702,-0.016632729672732334,-0.013502384751732604,-0.07584868157447486,0.007832921608354472,0.025564273157962003,0.004102637350714033,-0.02068121629354967,-0.0343202942699605,0.024041356279945622,-0.020542501732960777
HALLMARK_BILE_ACID_METABOLISM,0.041354499718375494,0.0052944181688916545,-0.011003712906712666,-0.004471010903137034,0.03026494240592276,-0.0013609118313261633,0.09652711548026922,0.013372071579746632,0.09330948733856403,0.04182517160033474,0.09767384370556695,0.0048485908696550215,0.0024687898604676423,0.18596054288668026,0.0722003871296821
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.007231505644161629,-0.01627704717405378,-0.009388315427762884,-0.04090628248571222,0.057431656472104034,-0.039357915298141095,0.049402973402576655,0.015580245125681019,0.08760331151828388,0.08426949334432968,0.09194745120088399,-0.019129625485876725,-0.007891000539264876,0.1446102850609392,0.17529843468606504
HALLMARK_COAGULATION,-0.01918704573833936,0.07396952986833676,0.03571952133449789,0.04067498164282623,-0.0013422185052605362,0.03415271380150169,-0.01262218742317424,0.03987850905496455,0.02824353260281429,0.05572306743276509,0.08093282080603283,0.05598980705619462,-0.04672401224590495,0.12766618178521233,0.09516999712054118
HALLMARK_COMPLEMENT,0.0030028564988564175,-0.03876078480409685,0.0008506690504838024,0.030591379589820885,0.06258436376122999,-0.031327635915369495,-0.03177602336861896,0.048704559418600704,0.01816835508829505,0.00921937466487966,0.07264458481649864,-0.05926942157558331,0.011652431421717124,0.06736738904097844,0.09980712128519738
HALLMARK_DNA_REPAIR,0.007386189524610916,0.0030565112170177077,0.020850016249631734,-0.011900173541081738,0.055322527478353346,-0.004331921122960116,-0.012722395053603177,0.05839831347207475,0.10305968594360375,0.110379411539119,0.09650644865467158,-0.05747423294198244,0.05127658578941953,0.1877617032291309,0.14011095279325284
HALLMARK_E2F_TARGETS,0.017852637260482584,-0.019602023965750164,0.004057939915977098,0.05290293038287122,0.03505548119896323,-0.004566976376710751,0.026201245729709433,0.07631042948833539,0.0621906510103915,0.033300495579686645,0.1180813788458724,-0.00834664060087485,-0.0197600265656996,0.17532257043166402,-0.012082659530474792
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.05750627070112566,0.0014571979635654615,0.0195278154192219,-0.09444976668828141,0.019331867813632282,-0.03461266757914733,-0.0028609778380606866,0.06306466903695156,0.06315606242789909,0.0017763829264200203,-0.005860024530343178,0.02741046323642526,-0.05891197026585769,0.13555496359895025,0.12966422551466225
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.0005743541349901447,0.004269824995733504,0.01980482830147684,0.05983916642357967,0.043947395577536796,-0.03200458014355935,0.04491427925069248,0.03636121051463069,-0.00778023394611484,0.04969679555021616,0.08556058939390102,-0.012840198846359598,0.028029243610620785,0.1727693891671952,0.06068313657269135
HALLMARK_ESTROGEN_RESPONSE_LATE,0.010822859462490935,-0.02456737075512556,0.016839507705255722,-0.006968182170037811,-0.0028578439179749843,0.06799767713121611,-0.06346842773968196,0.047740381370520696,0.04830772644897897,0.07533532490027708,0.11249367779754821,0.018629013174096983,-0.028409993405574055,0.061140042009917336,0.011966103356894138
