,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.026171259197349916,0.09529262822004057,-0.013060470813277446,0.18415315298215607,0.05936198736630659,0.03220401795719421,0.044982250251029546,0.1906976376770538,0.057211654600131084,0.06948759362424091,0.016651384889651042,0.014928688163703066,0.017046033111718685,0.11136154905363752,-0.012625655433389149,0.11148809063622984,0.057098304335478134,0.08954849060982156,0.020293575280952665,0.12446509338435156,-0.013071583377590304
HALLMARK_ALLOGRAFT_REJECTION,-0.058371018995813505,0.006049135080139716,0.0022165008515398626,0.09488465032158212,-0.025799970859511363,0.06040628980915148,0.08861886776809387,0.2532568483907112,-0.026478210471021633,0.03896433250864594,0.016151029049762705,0.020635337718347767,0.043385147933753705,0.055660903149843774,-0.026246189531120404,0.05525371851591066,-0.013312999295911496,0.0344054285343895,0.055780428561286136,3.6217638334739656e-05,0.07555700123546685
HALLMARK_ANDROGEN_RESPONSE,0.022558391817254844,0.06175737844900714,0.014562613306219215,0.1457333497915591,0.019138212837714448,0.039121581806209345,0.12721458447625195,0.2072458039326286,0.012876969539232914,0.04306617682299243,0.03814306120084055,0.01415079286407666,0.04125124202868842,0.16946251472110602,-0.02929102873665301,0.03122168287313444,0.11704252934886829,0.13541372118914763,0.04243946026273897,0.023160529620103083,0.06907039668862106
HALLMARK_ANGIOGENESIS,0.06688976100093627,-0.0869870543946094,-0.03708938920428044,0.07435646107076482,0.06215513295571726,0.06435857980972073,0.1322827027379677,0.21787909214298848,0.10033597204757892,0.12454032240820923,0.03427968032747673,0.0363229595725915,0.071236132216178,0.20951110965784076,0.08361554428754296,-0.07176072582392168,0.035772536088966626,-0.02823073639657413,0.06088514328273852,-0.1299987277126038,0.0889166951616932
HALLMARK_APICAL_JUNCTION,0.02204076931340866,0.07547473054285153,0.01995155968920109,0.15646728967701887,0.0691517935388027,0.02437691508185696,0.12927776058568913,0.2465009009986477,0.11729081160962485,0.04226399473021348,0.05697769103973048,0.06355511947842363,0.05678797076021593,0.09501592465363227,-0.04040453677678442,0.14400747678235645,0.08009695229488975,0.1275960027184727,0.018465952779318933,0.07290268816422582,0.0012860011895102354
HALLMARK_APICAL_SURFACE,0.05942435136226067,0.09081810971768421,0.03723561776503162,0.12306896854407427,0.0527699481364456,0.006961245112619187,0.005263984900893306,-0.030944256253588837,-0.01142503594921882,0.04839985839857778,-0.001876286450849801,0.040255150791264155,0.055042339256077114,0.049212578944945115,-0.04913129215692899,0.06810104572287756,0.08612121414276745,0.08973473879143573,-0.03564957633374739,0.045581758811763746,0.03507538714363807
HALLMARK_APOPTOSIS,-0.10902749496733612,-0.029219455481216083,-0.03425414866534716,-0.03193655538284185,0.05288106262930901,-0.01812480268150993,-0.022547409174242052,0.05722803560052536,0.04347156921776946,0.03684760298708689,-0.009282667147846901,-0.03708988869201824,-0.057330445751657175,0.07237887972844824,0.02960229622316178,0.015796379254204566,-0.07889790936024414,-0.051782469132388605,-0.029187854615450592,-0.0033610260069421773,-0.03934033836160929
HALLMARK_BILE_ACID_METABOLISM,0.060065182052322155,0.10448900819039822,-0.028253845543508113,0.1503026941712755,-0.014164912750939299,0.013231554965164361,0.10777619708051711,0.21297348949281436,0.005142649600513833,0.04264117885513591,0.029584122925208328,-0.03223281547120044,0.09406731450603012,0.020591326764801677,-0.037844923325302204,0.09276742651240345,0.09569313198577245,0.08620938619460507,0.02278349470702636,0.1459363653757822,-0.02304671753194527
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.02703256540814081,0.0689887615382758,-0.019977893270588527,0.12522307473682284,0.02922080896656878,-0.030723208728080258,0.16403496793398942,0.13931583396390876,0.09803653089775367,0.07071221174579412,0.04559174505284905,0.04052664709893801,0.05656183600791641,0.12107722664537911,0.023012293448197906,0.07043002447669246,0.1134855689966626,0.1165304230283953,-0.006204634396573921,0.09542831695393325,0.02911464865624347
HALLMARK_COAGULATION,-0.0036682175647571756,0.060036509106330786,0.015979561452420545,0.12449280915287948,0.03584047273422045,-0.02760140415981272,0.07530696029724622,0.20262286075110272,0.027905888835523442,0.11035306061251393,0.03265423379841186,0.02879211193828773,0.04544016588151469,0.012906004887745194,-0.020252199391389926,0.10229010463029778,0.010536082335783825,0.049619267307379866,-0.04008797437017316,-0.0011932419555570409,-0.0014743823008101212
